,dates,chi0410-0000,chi0410-0001,chi0410-0002,chi0410-0003,chi0410-0004,chi0410-0005,chi0410-0006,chi0410-0007,chi0410-0008,chi0410-0009,chi0410-0010,chi0410-0011,chi0410-0012,chi0410-0013,chi0410-0014,chi0410-0015,chi0410-0016,chi0410-0017,chi0410-0018,chi0410-0019,chi0410-0020,chi0410-0021,chi0410-0022,chi0410-0023,chi0410-0024,chi0410-0025,chi0410-0026,chi0410-0027,chi0410-0028,chi0410-0029,chi0410-0030,chi0410-0031,chi0410-0032,chi0410-0033,chi0410-0034,chi0410-0035,chi0410-0036,chi0410-0037,chi0410-0038,chi0410-0039,chi0410-0040,chi0410-0041,chi0410-0042,chi0410-0043,chi0410-0044,chi0410-0045,chi0410-0046,chi0410-0047,chi0410-0048,chi0410-0049,chi0410-0050,chi0410-0051,chi0410-0052,chi0410-0053,chi0410-0054,chi0410-0055,chi0410-0056,chi0410-0057,chi0410-0058,chi0410-0059,chi0410-0060
0,1985-03-05 14:11:29+00:00,,176.06003127730676,198.74039512765216,197.08643225536355,192.51675100085345,190.38035364612767,187.80837124199132,188.82803405955215,175.12088038018578,167.4879690147836,167.25494443167418,155.41388002191206,162.08225660345596,152.08170046407963,148.37127191410983,130.92421269541006,128.45253961063483,136.67362658162904,124.83186504220743,116.39221971253592,121.8307432467816,120.4893905276407,121.09236365067511,120.08825012157669,132.58585587337922,129.48633831184065,125.57951753117406,123.15212862637603,120.43113355188294,119.72164401151323,129.92968220253562,121.81561660955606,131.34258012271908,128.85265995188362,140.44217137163156,140.03851267163228,138.07793309976472,131.7482539113493,125.705698690283,124.1172914962731,124.63611392683886,121.49392942630433,126.826905232516,134.65257321094094,121.97909707770881,114.51636755835708,125.26290914853729,118.88724481992017,118.0564835198962,110.12391921017314,106.40664753674645,81.91391641807547,82.56054053089954,83.17174513611174,96.69013841210182,111.08459091951036,114.61932212026986,124.73787716228102,123.57744443462445,139.94825335857755,161.26810053954438
1,1986-02-04 14:07:59+00:00,,194.35471773890524,204.73908569318013,212.66075302342142,208.89137055209943,208.31898505664566,207.5876772791642,205.40072545727193,202.8173621243617,189.9079630933684,184.57069475030332,189.47467071162305,169.74183638422824,170.83497544714015,162.73379742897322,158.4120681775066,152.48903457655592,136.6237871149285,139.0035266831245,136.38173838881687,139.81085950632072,142.0262541418873,137.66036644219906,135.38264467279402,138.92589282234184,146.09587048022965,146.22347880848523,144.70122476013307,141.11201000335984,135.22963294208074,140.0340477020418,142.52204871758923,143.90627933303654,136.93420650751727,144.2321514038678,138.48910509707815,145.39602790333169,135.78592262052513,130.2484437070603,127.58063486293841,134.89715458310891,128.46774011572052,139.8356339170222,141.24275232764978,134.32490457593036,123.79321788691212,123.73340990205702,123.92236766217991,125.05807836153211,124.6955276556368,113.9535966273864,109.0502438711361,98.74180418441699,109.19295576791714,114.2473023389453,134.96144472979128,139.38306876231044,138.18661292823373,132.78446970265318,150.3840896030801,167.3866304697513
2,1986-08-15 14:02:41+00:00,,,,118.11691150166342,,134.03692881461598,133.33022325921553,128.32143506303032,137.19779938178215,128.93663969571514,,145.5410705692118,140.13384692732802,128.36667740312222,122.35506143610047,119.04203245879961,117.11983071964423,107.02481502940212,108.56340197211878,109.93249623819969,101.246152645099,109.27932979600453,107.89755437946022,109.14119187427177,109.72955551416668,110.46485611643395,102.94365223344403,105.15693861249446,109.26716785956522,96.63684922491062,104.9475914610442,108.59852083450585,113.66324396017428,111.10909802179538,117.5132853058733,112.41992860331246,109.02430015444452,98.13719606197841,,100.81663492996711,89.8075918939999,95.08464289396471,90.10122638258866,87.98189630104484,93.00651473794488,90.13252376608332,97.00802163496283,99.82537788903944,97.53440014090953,89.99384964387201,84.35565914122955,70.20889081142859,71.56957509482817,80.45167599029472,85.19405765433882,108.91780638540538,106.74595766134962,110.64116262001922,111.23411512216815,143.95470049627806,166.28274675987223
3,1986-09-16 14:01:33+00:00,,,,89.49886965929772,,103.44993979039444,101.9429866503823,111.94330424856463,113.5829815616625,113.04083524711525,,112.12212529286866,125.56012022298725,113.75685690989546,109.10181537492622,98.02444031586913,103.19891669394391,88.99579092616388,92.07200947850903,81.99029652747265,84.58744488860988,90.68783235518175,87.99176237315952,96.93236909550497,94.90521755953128,90.3660694323861,100.12566967070191,98.14478816877329,90.61940308050507,92.97486111131664,88.08175861876194,89.72398320072634,77.5832140300065,89.09796739895589,94.33508536427297,87.14332086773572,79.63368956060583,80.99881067511443,,75.26281790947834,76.0548283053476,79.00446175222578,82.87209590339175,69.81299173185896,84.97371130039954,83.05689436418967,87.83286534563823,85.87646689244079,86.02667864221978,75.58717000472774,79.89646236293225,73.0603637302946,71.18216766355457,75.3561331190915,81.2894227981269,97.9028715147619,85.4528343956946,109.46380883662835,106.5423721645346,140.42725445281724,155.15120396397333
4,1986-10-18 14:00:32+00:00,,,,114.39921539534697,,110.61809280765425,103.98984119049234,107.85317020678958,112.32011241758195,109.05900548527593,,116.33001753342913,118.48654888343964,112.65512961733211,99.37705935440346,98.36140347389292,94.45725554244177,82.18394589090184,84.36477323208761,79.00839282350206,85.975587312028,85.3557440821581,85.73739792732937,79.62154419080427,93.61199339930381,85.76630342103721,88.64970334517999,88.37697692281314,81.75481590941537,89.62370154340869,91.46510878826544,88.34186193351404,89.36630168585356,92.324862164183,96.88705346013037,90.29664578030086,89.47129760434643,83.40948666147462,,75.99147046366,78.05325818541215,88.80346859377707,90.94783281873487,79.2405274165415,81.80531152555298,79.82934687106022,84.30276966218409,84.90061861000947,88.3998092867026,78.95696184934175,72.52356108934046,57.414947814641195,61.18728473443751,68.42524577444824,71.01648206177018,93.28109776017362,87.45218752086367,98.40356900479983,98.62466235050567,136.56022680864666,157.57807159647405
5,1986-12-21 14:00:01+00:00,,133.0550740113905,172.42492040972667,173.9309701820729,170.48102460243956,158.41446415931875,150.92470907589524,147.69861715055305,142.46109609984927,152.69100167243897,155.1948118469351,146.01794828866852,157.95223264322956,148.71829588142464,142.58193983712306,139.11415933385797,140.01728352943792,124.53338753856738,124.5148309962702,117.98742204157817,122.30650836003483,113.91505466099576,121.06035266773658,123.23025017029386,119.96274973975675,122.60693818767245,129.32706368816326,118.98125413598953,116.07442293823702,120.64393574768017,119.21739092716096,114.5203784983228,115.70028323074956,125.13404576815856,128.74951920396546,120.99464202844923,122.49191196353831,115.198376649881,118.76225755886804,104.365862550674,100.80361060882632,105.6879224316245,105.96410710262694,112.08394468557071,107.8530082430188,103.80487393803058,109.42475579309112,105.78210630930232,106.00270683785826,105.78213484660802,104.2761463194332,96.36787895685447,80.59754431319905,89.48336333132767,100.49478701699374,125.57916550841384,117.5628292051358,120.02878831108865,117.30433275429816,139.91773651754522,165.39001281114852
6,1987-01-06 14:00:30+00:00,,138.2460880468693,170.96290760467735,174.63522597781412,175.0005762373893,170.64338000013205,161.9893966993489,156.27022623952652,149.90045638403893,153.35089049505825,153.80255511591454,156.87061870093976,166.05304775295392,153.65843797376874,144.3724875316654,138.3012441682809,136.30666563670982,123.72074658495634,130.17817445561482,118.81716803299199,121.24176329848125,121.15916521449068,117.03129736066602,128.0322869688119,130.0760723731123,128.31594387479086,131.6834191042998,132.7135950030394,125.14803591218916,130.5317155362825,126.72324551862674,129.71023030563157,129.65044798949677,129.6977895604045,131.73995755446302,131.00548933141962,127.0563927056385,121.35597896421797,119.25169072159576,111.40155613371559,104.02142111672669,115.37406761522313,108.38449298679376,102.89631619321631,100.06709738846689,109.02395839719942,112.22419120502221,109.29885669491543,103.51432790196301,102.92570118424996,104.18416227927308,97.35440077517353,87.50640414873165,88.58320948240328,105.49642200904654,122.12115459336056,122.70307948578707,122.48340023851482,116.09422614274771,142.74067211299703,165.92166583012295
7,1987-01-22 14:00:58+00:00,,132.41944884820543,166.78916254412104,177.51238876082363,181.4416888372944,177.55227232926086,167.06564689742663,158.52697756032128,142.0480564576744,145.47495128139732,145.53808585311646,154.97492797341886,154.68792972487518,153.93500043497207,148.07279913360406,147.29841349268668,148.61451947007595,136.90216832704343,129.87845239419084,132.21957385162852,133.3570853439469,130.1123237854496,128.70784495434003,133.13291265632435,139.9627269178103,131.85643076330695,130.40139826478304,133.52330452359246,127.34864934591576,131.93112962142766,128.55590441136798,137.23258997799644,136.88575714099787,138.13183122644148,138.57030673150902,140.56866444425305,135.18165563313073,131.26865647195262,124.12633730710265,113.42542175738787,108.04973905928172,107.73060416755459,108.09792538494068,116.13823782847328,121.27321217996393,118.14873323328959,118.7346434372585,122.87415626790812,113.58389156838643,110.23128327926563,102.72453497428504,94.07872677703298,86.12864959705419,100.79292791213304,108.96819196839807,126.44953038389946,132.07974112960167,123.71944705126376,121.16088748959837,147.61413035580034,166.16507055773207
8,1987-02-07 14:01:33+00:00,,120.30133587765424,162.14211467006697,166.461960456741,182.42060915416593,183.35361589979686,172.98317010811405,175.48770358354787,164.54286080081468,159.35877148608736,159.03497521125075,160.61906629180788,166.8621949020017,153.3940504753568,149.1697137960839,153.0484127918759,145.62872027544574,131.86428553100077,126.50504115582305,118.43214327380264,123.65761348361238,116.9610698556211,121.30588059359343,126.96897006766025,129.11777576702823,126.79359266639636,132.76950536440785,126.71574439877567,123.3438651734383,122.55777188556473,130.64187815280243,138.18554048122735,131.89506209988008,134.93432166602048,140.3310509044321,129.37206995195567,133.83461501237488,132.54229155482273,130.06159628485506,112.28562255632511,110.43170493253928,117.13888909001619,120.32845295722504,126.14925627072003,113.33578568366914,115.17224847638803,116.61831703046902,117.18438858123729,113.82735812765722,114.05173578917477,108.26989117250477,104.61529683961203,91.26458331771526,105.58942995163719,118.51198909120257,134.97786762499203,132.06854085817992,131.516691655947,123.06606455062496,140.98070076911415,160.4327111690473
9,1998-03-09 14:17:33+00:00,,,,,,,,130.309040172042,146.4345153144452,147.88263317253382,155.42155716763557,163.318168058075,156.26697093792626,149.0793633197253,150.73040385205394,138.8870115028701,140.62970357342473,133.92450828747906,130.4900326862009,141.73865469234067,133.3942001547077,133.9595973800113,133.6981070592459,131.71441767331032,138.88461736496902,125.01317092693716,130.16321808632244,140.88402973541122,129.30745480944842,128.4023045860364,129.1924360607112,134.17009503979955,152.80905728462864,155.33094587698008,156.40767432402885,147.6681179957189,148.1069153777396,148.74964209496443,129.10478484511398,117.40975068681064,121.85718681435594,122.94849560119324,129.8694543696185,128.2375285410854,123.60203545171933,133.21120315832212,124.49298769302652,127.37325568836089,122.77125831258155,114.89548855634813,115.43128369131593,97.29460905084484,91.48791596143847,114.79534749549899,132.13971185118967,145.5635026235789,136.76277364411928,127.76896202333819,125.85702740239043,148.67634213578043,164.09537090886673
