,dates,nzd0184-0000,nzd0184-0001,nzd0184-0002,nzd0184-0003,nzd0184-0004,nzd0184-0005,nzd0184-0006,nzd0184-0007,nzd0184-0008,nzd0184-0009,nzd0184-0010,nzd0184-0011,nzd0184-0012,nzd0184-0013,nzd0184-0014,nzd0184-0015,nzd0184-0016,nzd0184-0017,nzd0184-0018,nzd0184-0019,nzd0184-0020,nzd0184-0021,nzd0184-0022,nzd0184-0023,nzd0184-0024,nzd0184-0025,nzd0184-0026,nzd0184-0027,nzd0184-0028,nzd0184-0029,nzd0184-0030,nzd0184-0031,nzd0184-0032,nzd0184-0033
0,1999-08-26 22:05:08+00:00,74.81501870473338,45.57695673029857,,25.14305546112818,29.16884951667028,164.57767424176845,264.715909971605,,-4.825049664600606,,32.38152920798747,13.177309066933491,,-7.419099307873122,42.80246797804384,,40.6957485678291,70.04875395398498,72.56334410635897,93.87995795304079,112.8881705166842,105.06597504733429,119.64944144133997,110.39912933011637,107.6660836966845,115.66788593817903,117.04681627380424,113.30022358500528,121.22946688311526,117.57333499250112,114.8122519429343,121.83363793699846,94.9855137443792,
1,1999-09-27 22:05:12+00:00,71.98332449140952,31.825154669749434,,6.502756805466952,15.930561966011929,182.35164664525965,252.25053360642713,,-18.1043814762192,,27.859689530384465,18.701089343793615,,-6.801371198043,35.50341744759699,,39.97188270017546,63.856199997722456,61.93833589028539,88.81998258142873,113.64717126576832,108.90149454893958,115.69153343207526,107.14668329105015,85.83031455179079,102.25909539624368,104.46834647652395,105.59072132987075,113.55964682026186,115.50999429105846,115.1018250907762,103.86061615651046,91.91087231207015,
2,1999-11-14 22:05:06+00:00,,,,,,,222.27891632643622,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1999-12-25 21:58:52+00:00,58.5322842075776,48.25038626978143,,,20.841819718707782,,,,-9.211840550128448,15.5674923692585,32.15181757243109,34.413060546799585,,,35.85923363612964,,45.66834856727725,62.05227490853463,63.35029404448032,75.7551252282584,94.75231389360593,102.57743607060505,113.60456154577,114.86762861744566,101.93096554589029,114.00904069663765,113.59087554372151,113.79809564785525,115.64935300971308,107.56888548532211,114.25004265236024,122.79598118262149,106.16205187879706,
4,2000-01-01 22:05:01+00:00,96.21378465356318,71.35930434056407,52.84035990261939,,,,207.72762702200114,,11.282675496519088,26.158906530780417,51.94437960974034,58.422639008544664,45.188949368135525,,43.99899388736879,,56.64460745794425,59.764131155947055,69.78920808222486,85.10798333400051,101.84301223565087,125.63227476599826,124.88776553525989,131.02517350392318,141.87174517332375,139.0392492815924,138.07505657107055,,132.6642126734452,142.2363775624736,138.3430756669062,142.76518727414813,,130.44048394094725
5,2000-03-30 21:58:33+00:00,86.57168618269593,,24.012275340174337,,,,,,,,,,,,,,58.329569508541425,51.955153913640835,57.52201470660451,82.75155088139596,106.59101159264186,124.8626095580967,127.77212289791751,143.61303376967257,149.9576001264442,165.50056061510853,169.42162194707439,,143.21000492137767,133.2324514324067,131.31586421285306,134.60435122837092,,129.01299166783295
6,2000-05-24 22:04:10+00:00,,58.23755997881466,13.887168501789997,,-19.757230022313415,,205.27870947930953,173.15435570186102,-9.107479562873683,,36.5794733674947,38.122733671028655,21.537393810380593,,44.724790618203215,,74.99466307591875,79.42172773816768,,104.24791016168969,104.90864914480179,115.2280014660664,107.39522114256344,120.213416985412,127.55017291982824,138.38592377930738,134.264625462955,,115.37400506674301,131.02470726760546,131.32485968215914,141.83409924314515,,
7,2000-07-04 21:57:38+00:00,,57.06774667818226,14.572524985061385,-5.973043029337283,4.122312807811614,,245.7264657856336,216.68903713247153,-18.821149781383255,9.587334944525509,33.32428211066826,30.673072692286247,21.271589150268472,,41.093292164351006,,,85.21851218168116,91.21894257908366,104.30393862158886,114.86553464826319,120.09732361584301,118.32276458793764,,,,,,,,,,,
8,2000-07-11 22:03:41+00:00,,,,2.441822189212152,,,222.32124734361363,196.40410287679748,,23.941209627387515,,,,,,,101.95365259263656,,,,,,,152.8114776211706,168.53972803447382,140.7242179342558,134.19655077673005,,,,165.5179939981965,179.8608668325103,,
9,2000-08-12 22:03:18+00:00,73.35271974169747,,,,,,228.26739154903885,,,-5.297624369336383,9.540998174314597,,,,5.554429574207257,-18.192740205274696,,38.37748742249812,40.53892492734342,59.346325554776854,84.47790873813041,74.48649557031374,81.01480121252249,,,,,91.33637519747353,,,,,73.76121066650337,
