,dates,usa_CA_0055-0000,usa_CA_0055-0001,usa_CA_0055-0002,usa_CA_0055-0003,usa_CA_0055-0004,usa_CA_0055-0005,usa_CA_0055-0006,usa_CA_0055-0007,usa_CA_0055-0008,usa_CA_0055-0009,usa_CA_0055-0010,usa_CA_0055-0011,usa_CA_0055-0012,usa_CA_0055-0013,usa_CA_0055-0014,usa_CA_0055-0015,usa_CA_0055-0016,usa_CA_0055-0017,usa_CA_0055-0018,usa_CA_0055-0019,usa_CA_0055-0020,usa_CA_0055-0021,usa_CA_0055-0022,usa_CA_0055-0023,usa_CA_0055-0024,usa_CA_0055-0025,usa_CA_0055-0026,usa_CA_0055-0027,usa_CA_0055-0028,usa_CA_0055-0029,usa_CA_0055-0030,usa_CA_0055-0031,usa_CA_0055-0032,usa_CA_0055-0033,usa_CA_0055-0034,usa_CA_0055-0035,usa_CA_0055-0036,usa_CA_0055-0037,usa_CA_0055-0038,usa_CA_0055-0039,usa_CA_0055-0040,usa_CA_0055-0041,usa_CA_0055-0042,usa_CA_0055-0043,usa_CA_0055-0044,usa_CA_0055-0045,usa_CA_0055-0046,usa_CA_0055-0047,usa_CA_0055-0048,usa_CA_0055-0049,usa_CA_0055-0050,usa_CA_0055-0051,usa_CA_0055-0052,usa_CA_0055-0053,usa_CA_0055-0054,usa_CA_0055-0055,usa_CA_0055-0056,usa_CA_0055-0057,usa_CA_0055-0058,usa_CA_0055-0059,usa_CA_0055-0060,usa_CA_0055-0061,usa_CA_0055-0062,usa_CA_0055-0063,usa_CA_0055-0064,usa_CA_0055-0065,usa_CA_0055-0066,usa_CA_0055-0067,usa_CA_0055-0068,usa_CA_0055-0069,usa_CA_0055-0070,usa_CA_0055-0071
0,1984-06-30 17:56:50+00:00,,,,,,,121.9399885223221,131.01217453399215,130.1068681128339,,153.66699866684684,152.0657818019568,158.1852802087697,158.44584970817448,160.74300819336125,,,,173.2472667618758,175.6768949315943,171.27822838003814,180.15293050726063,167.15543473704255,180.17007259291952,180.88503366486864,175.78099735868955,175.54354038072293,184.9189174111421,189.86062952279434,190.49335756217977,190.18116785913782,188.11561945867655,186.55414090711204,186.35177457889904,186.18232471237462,188.6354388163066,186.81892610893274,190.78317529950087,188.2155751150349,193.07354723018503,190.8374472575977,189.63193223963557,189.78768199852658,184.06512451226183,190.0948376347662,186.79774623867988,188.84012997126845,191.3413798355876,188.1303313635967,188.3186975254723,181.60755848775585,178.20553963398748,174.28105186579734,174.11372390319036,172.11529593172094,176.37126904688287,178.08467818940872,175.23811355869336,175.01261081135792,185.0822455094769,183.31933707005985,182.10530681302552,180.10131152895477,182.48782248857137,175.71664153191,165.5180154888481,162.9117114360765,,,,163.5106475825918,178.81168249480277
1,1984-07-16 17:57:29+00:00,134.6725420531328,143.40354512207657,143.348052813946,149.6066996790906,147.97642026464302,149.6685189118438,153.59054978284303,156.9880517162133,157.60388215091643,163.54711874183818,162.976355458923,165.7685094968709,176.60868554456326,169.94897586269101,171.6582325865598,168.4392248381831,175.4232679066244,175.69862927535652,179.86990912874242,180.21258518205465,178.31953457537622,174.4881638577955,180.9280775463806,186.21080740883522,186.83845297678445,188.19720167781793,189.2148469879083,193.40989866078107,199.30378731855652,189.22180184978635,194.44543428712575,191.6582248032144,193.05479460497614,187.8385838110789,190.68739233399504,191.2906430997993,191.73269150663427,193.05969516720498,195.3215577144398,195.06142962638972,197.62935558416203,196.65535161950953,193.08662421622222,194.30427307191198,199.62992731446658,194.6590749861501,199.46933010156394,203.597724387886,198.3589540250463,193.58233955435585,194.18098026552983,190.01048430344585,185.42707953134928,179.2614489320707,182.19584311394848,183.967564256757,180.1495928838525,184.10132925657373,194.09130575384273,191.8637735733672,194.20526996690413,188.5882462650993,193.58405879389795,192.38224549320537,188.70770901439525,183.2921086356198,185.55887942875853,,183.46798170010067,178.23723302187034,177.19381164380945,184.7136563025148
2,1984-11-21 17:58:36+00:00,127.27667609414571,122.0283950401799,132.90774225747973,140.9409561944666,143.26165790856714,144.46152911232446,144.11599255522435,138.2506177836985,148.1446304557223,147.902377087557,150.73464386463033,148.13133056517262,148.49399026299298,148.9373142262542,155.51188056320706,150.16021157200524,150.96850186687104,155.79577909446206,160.80943316796012,165.72364847456254,167.94886614063702,168.0888781578044,166.68565146649183,166.64289628233956,167.04067623902068,173.12387887031755,175.6955156322232,174.65710135193194,178.79125609499908,181.5471274541644,177.0796743041854,178.7307911519572,179.1739763569322,177.10432646474993,171.75401194483283,172.69679787384422,173.97751657035042,177.00484545032145,179.71634840439475,184.84242538203003,179.0044198487198,180.87963784800615,180.98258230011942,183.46353465119822,181.61044474018163,183.0111787507524,184.31231821300145,184.80715842567054,179.76924088142596,183.7062571597506,177.85807991211553,168.58682951950993,163.88788509142495,155.68160808379417,162.9660616605495,171.9229698733282,175.63346651166052,174.84882091890066,175.4014531211191,171.715675806909,170.39603252760807,170.20701628325673,165.3389382974369,170.50187220279258,163.784557474902,153.81043128656358,156.63242146762747,133.63592004349766,165.0416615818082,149.91364748172037,158.6342596956733,161.59795330371264
3,1984-12-07 17:58:44+00:00,,,,146.8768759357037,148.96707128270816,151.43634457437943,148.66293051481122,148.6083137499878,147.1592340613913,150.36094437168668,151.83908538036118,149.11412991346668,151.50314822788476,156.37134731990693,161.3108997829869,158.80515911936428,162.4370903848666,167.7345256404793,172.06057519877908,176.6749278436236,177.0444768728073,172.51677553228186,172.9508493337576,176.50897075564268,179.18253216389655,179.6532838679082,179.04472707276884,181.78477422470368,181.01276043884,185.68742837424375,188.7249561125151,184.32302383913236,183.24511510210027,178.51511078640027,178.61722673200117,178.51119353439563,177.76653753462244,184.63807345663975,190.16594582359102,189.40945205953608,184.2185183257653,186.79295530770375,190.54242313693953,185.3440847437196,186.1089349534132,183.64726697341075,189.99034299257534,,180.3862907902722,189.59064672782597,182.00997901015273,175.01566154603293,170.6889570697373,,,,,,,,,,,,,,,,,,,
4,1985-01-08 17:58:37+00:00,,,,,,,,,,,134.32186034537222,152.663043985545,152.33231303962705,147.0792536824667,149.41633243423632,150.39488642618218,150.98443795631766,152.56645805349837,160.89852964982947,164.8597437594463,167.06207488904622,171.82943824227186,169.88520197300667,168.5754224515786,171.26797820298276,175.1696151132085,180.3335946540717,182.92148614877806,183.59549385808253,179.07639997689088,177.7890815882315,187.070204700875,186.1810703554677,183.28132244229963,178.47897616532487,183.7030324609626,175.45967480540594,178.03676131514086,183.50730275143508,186.25942757156693,183.4870697523333,184.99440906510605,189.16784511081914,191.21924797107442,181.5250823903724,185.5452998475897,189.11814655316175,182.9301702682398,180.71424970749436,177.96117479451937,179.64296971797478,174.08761113895648,166.75189082647975,165.50906352143386,172.3145369667601,173.73382264101625,168.68294074501512,168.6335784819093,172.12224815100947,171.66402492569188,172.85159717362367,178.24246536246812,176.1900098048329,177.73170630301271,173.18455045119356,164.50589845279555,,126.31016781142861,172.44643840550327,168.268688438546,,
5,1985-03-29 17:59:06+00:00,136.09032226834267,138.59198892154183,141.05610908952545,150.18394758509083,152.23772262086138,163.6758888704127,157.4928405932904,154.6199535256856,161.6271109537661,159.01203913433773,166.57821098695317,164.10721508713257,168.25852602272943,156.21476531958535,155.62289249163243,155.30714673539052,161.48007299769986,167.58160162561697,174.56231322498118,173.5347879910485,173.22043629474484,176.44590038275405,177.7908436691421,176.0595057779325,179.93973858688176,189.70777744378526,189.9551342345503,187.19559057397137,192.2773284520679,188.67469020717758,187.13345643603031,191.14557890082696,191.440421845644,192.05218206554147,187.35524308854397,186.85592517862452,184.57040584539533,191.84910162566533,193.19221522924855,196.55529295424884,191.9726987954547,191.64973060445877,190.8879040785812,190.1375966457646,192.52727347214426,192.99692239849404,189.278715351024,188.77208065387822,188.15460852893588,184.5845519429909,185.70166211776345,183.1921141591357,179.86806243805896,172.1571464192964,175.01522554187062,180.46873871606834,184.00006603432558,180.7583224373827,188.89969477233365,188.61253021489938,190.43306443891282,183.89314457735125,182.89158450964356,180.8412744903823,169.77549125912267,175.77908882488742,165.8412069518831,167.66801203667163,175.86803503108305,160.66808445097305,164.18714871828823,174.43626290090626
6,1985-06-17 17:58:24+00:00,147.4581412084461,147.8754150841999,157.4166598354238,160.10295513148534,159.08214470341545,161.49167920581593,163.46821860523443,167.50580907907752,169.22991451952237,174.26645467402264,174.27210381611522,176.01899152215398,178.1879401038899,177.1008557328117,176.17619707920548,172.99452771532782,174.37940882082364,180.4046500417862,185.3722385086796,185.36836961704242,182.41420837503463,184.73774103256338,188.39844042926626,187.19774186822715,186.72383573650683,193.12822059533323,198.84813269979824,196.9389706315106,196.18674539932704,193.68443604639108,190.7599620563987,192.4196197860056,197.1386200730455,194.77564758591163,190.97521761673693,191.19934065781334,192.4098547002088,199.2816279095679,202.54360638485625,202.1141327695339,199.76618682665818,198.95733477927567,197.50086007426074,199.32046825733693,206.29970270767566,208.48382165007413,207.02212345784358,206.4590606768452,205.270929069585,206.9050119698424,203.13033594330426,197.6260910105007,191.80715741661123,185.94572634782662,189.92694070778936,193.96855237770595,199.17841296023363,198.55219543469474,193.35392724008864,200.0331693472594,198.78482444208615,193.82574357720932,196.40102384953832,190.94325536282216,189.44408486436453,180.0634060480463,182.46345741372994,168.07621976348213,191.61052183228094,182.07365935285662,178.3080896376433,187.9580079464908
7,1985-08-20 17:58:19+00:00,143.24365581803744,151.10547822228386,151.98956940414155,156.59219984273474,157.8286557612814,160.07775898733578,159.98337620158662,164.1636506856262,165.30569168220177,167.97283209515385,171.19141197283207,173.2056178915729,180.68905665704884,174.77218329717508,172.96618098979377,173.9486106842265,176.7396235128243,177.61487244193623,185.38215620934736,183.8394899655651,180.48605694955532,178.68106194652657,185.8816915312875,186.50550419747108,188.9703646870656,195.65647981225774,195.07494585340825,199.12883668675562,199.93597300978828,195.83261482999833,195.37357037129124,196.77059345539237,192.63217406098434,195.38964580997873,197.84177532025356,195.30330632955526,197.7765334328717,197.2726638373514,202.1990037983937,201.73998776124478,204.31842014208584,201.8661284796871,200.56622563838113,207.34825439571506,204.7018453753508,203.86455070493054,208.80411051586077,210.60835054672748,204.97574282738384,201.47650416937853,200.23700993545063,195.9477392301629,191.4373496458181,183.35065236308068,186.158015971982,189.50407607634975,189.5202026192292,191.23894275990656,194.98712927476967,196.31673543307815,195.28188753147467,189.9376548057252,193.03824872995065,193.88921613296893,189.56570885582212,183.30238075618163,184.49357385019908,187.48908052919504,192.2414791319196,194.6617088440119,195.47874120379248,197.36952075647633
8,1985-09-21 17:57:55+00:00,146.69027836807317,149.0183803407702,153.25593594576776,156.5319501991438,159.3428434310206,158.533327122631,162.9778005563905,160.08145207968622,166.51837368328944,171.59449112658532,172.50285464241148,174.19688986606067,179.06771330788072,176.20809828668192,177.99038833776441,171.83019217850708,172.24898340443323,178.56120812205666,181.0939558354998,186.52081455099625,184.04087677117178,183.7567414112934,183.44937094591992,183.62304905070476,187.06809846667244,190.70564287877582,198.37252036995935,201.8603897511169,200.47667324328603,198.48800342845954,197.98444967072203,199.79025520257065,198.217448577413,197.92729301409668,196.89032402297445,193.15811031895652,195.9140589623681,197.2335053572806,197.60554408390774,196.5697301305368,199.0255330359406,199.7763336936169,200.837529767021,204.98531494944416,208.42897058265024,205.93389014273862,208.51899353942858,207.219709517767,206.11300184645995,205.00732299861565,196.63962015437835,185.55303696448908,186.1665193708248,178.39488031801622,182.5430306557309,188.46667768119013,192.25646475082317,191.24688466720934,190.72385918774847,194.9572660441823,194.6874138169097,191.5318435142269,192.19559852910547,194.23864391390845,190.60238914397368,187.31381055178073,191.51453610706994,195.3888105366249,202.28804284379333,198.04929427876337,197.21617009401987,202.74018445923494
9,1985-12-10 17:56:22+00:00,,,127.06406220890726,143.35757602016807,145.47028654880057,148.54631555103606,151.32822535496652,157.65391980477025,159.1959822417405,155.22191847605302,158.5128926601369,156.47917181433718,161.71930753127015,161.61643710799507,157.34355152001183,156.93899777819306,165.67969068955443,165.97012270484112,173.56488748667883,174.94614768804726,172.0104647033171,175.2967968376242,171.34813131059397,172.57072475828068,179.24661567638455,180.72544828856832,182.75458296076863,180.82961787831115,184.3754635099899,184.72655477404427,183.0637492302463,185.48734983441042,185.5082073704171,181.3650970624345,180.18310863796114,185.55627920677168,183.20782837379033,185.2027318451383,184.86608802819526,185.89961448068937,187.57275165861697,190.30642915427342,192.38773184000854,189.73785941531852,194.48485287691338,191.98318660688352,193.8839100727152,197.27918746861567,194.25487396485877,190.66054473908068,185.11477941864803,181.3016738551945,176.38243542216068,169.23818474989727,169.49260551083,173.65271484947561,173.18322313302448,177.56510929435686,,,,,,,,,,,,,,
