dates,sar2113-0000,sar2113-0001,sar2113-0002,sar2113-0003,satname
1984-04-13 09:27:07+00:00,,,260.09,241.84,L5
1984-07-18 09:28:46+00:00,240.08,225.99,254.15,240.91,L5
1984-08-03 09:29:20+00:00,245.41,226.42,255.28,239.68,L5
1984-08-19 09:29:51+00:00,235.86,226.04,251.75,239.13,L5
1984-09-20 09:30:04+00:00,237.86,225.73,245.72,231.41,L5
1984-10-22 09:30:00+00:00,241.63,232.32,261.7,240.58,L5
1984-11-07 09:29:53+00:00,243.25,229.21,257.19,235.7,L5
1984-12-09 09:29:58+00:00,251.69,229.06,254.34,241.25,L5
1985-01-10 09:30:15+00:00,,,278.98,,L5
1985-06-03 09:30:04+00:00,233.73,221.54,,237.53,L5
1985-07-05 09:29:57+00:00,,251.71,313.59,,L5
1985-08-22 09:29:32+00:00,246.56,234.89,260.53,246.62,L5
1985-10-09 09:28:59+00:00,237.61,235.9,253.97,245.06,L5
1985-11-10 09:28:33+00:00,236.46,232.04,260.16,240.43,L5
1986-01-13 09:27:22+00:00,233.43,210.89,236.52,226.35,L5
1986-04-19 09:25:17+00:00,236.19,218.4,244.97,231.92,L5
1986-07-08 09:22:57+00:00,241.97,233.42,250.08,235.17,L5
1986-09-26 09:20:09+00:00,234.09,220.06,246.09,232.8,L5
1986-10-12 09:19:38+00:00,238.0,230.96,264.38,238.64,L5
1986-12-31 09:19:14+00:00,242.79,224.22,259.66,242.91,L5
1987-02-01 09:20:12+00:00,236.98,224.65,245.82,236.55,L5
1987-02-17 09:20:59+00:00,245.52,236.46,245.15,244.76,L5
1987-03-21 09:22:02+00:00,242.26,224.3,261.41,242.01,L5
1987-04-06 09:22:36+00:00,237.98,229.47,260.3,239.91,L5
1987-05-08 09:23:35+00:00,254.93,236.86,272.6,244.25,L5
1987-05-24 09:24:00+00:00,233.06,218.78,230.73,229.29,L5
1987-06-09 09:24:23+00:00,237.55,224.28,246.85,227.26,L5
1987-06-25 09:24:44+00:00,249.2,235.73,248.58,237.57,L5
1987-07-11 09:25:03+00:00,237.35,234.22,254.5,235.74,L5
1987-07-27 09:25:25+00:00,234.41,230.78,238.57,237.03,L5
1987-08-03 09:31:49+00:00,240.59,225.45,247.31,233.0,L5
1987-09-13 09:26:45+00:00,240.95,230.24,255.6,237.55,L5
1987-10-31 09:27:40+00:00,236.41,229.27,256.36,239.03,L5
1987-11-16 09:28:03+00:00,244.28,229.1,260.11,235.33,L5
1987-12-02 09:28:18+00:00,243.11,229.22,254.8,238.78,L5
1988-02-20 09:29:38+00:00,255.5,234.66,260.65,250.84,L5
