,dates,mex0179-0000,mex0179-0001,mex0179-0002,mex0179-0003,mex0179-0004,mex0179-0005,mex0179-0006,mex0179-0007,mex0179-0008,mex0179-0009,mex0179-0010,mex0179-0011,mex0179-0012,mex0179-0013,mex0179-0014,mex0179-0015,mex0179-0016,mex0179-0017,mex0179-0018,mex0179-0019,mex0179-0020,mex0179-0021,mex0179-0022,mex0179-0023,mex0179-0024,mex0179-0025,mex0179-0026,mex0179-0027,mex0179-0028,mex0179-0029,mex0179-0030,mex0179-0031,mex0179-0032,mex0179-0033,mex0179-0034,mex0179-0035,mex0179-0036,mex0179-0037,mex0179-0038,mex0179-0039,mex0179-0040,mex0179-0041,mex0179-0042,mex0179-0043,mex0179-0044,mex0179-0045,mex0179-0046,mex0179-0047,mex0179-0048,mex0179-0049,mex0179-0050,mex0179-0051,mex0179-0052,mex0179-0053,mex0179-0054,mex0179-0055,mex0179-0056,mex0179-0057,mex0179-0058,mex0179-0059,mex0179-0060,mex0179-0061,mex0179-0062,mex0179-0063,mex0179-0064,mex0179-0065,mex0179-0066,mex0179-0067,mex0179-0068,mex0179-0069,mex0179-0070,mex0179-0071,mex0179-0072,mex0179-0073,mex0179-0074,mex0179-0075,mex0179-0076,mex0179-0077,mex0179-0078,mex0179-0079,mex0179-0080,mex0179-0081,mex0179-0082,mex0179-0083,mex0179-0084,mex0179-0085,mex0179-0086,mex0179-0087,mex0179-0088,mex0179-0089,mex0179-0090,mex0179-0091,mex0179-0092,mex0179-0093,mex0179-0094,mex0179-0095,mex0179-0096,mex0179-0097,mex0179-0098
0,1985-09-26 16:41:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-06 16:38:23+00:00,,,,,,,,,,,327.97427635633886,326.88323046490024,314.56453911545896,312.4170535283235,311.54425295914666,310.5119363371175,317.33547457754224,310.54136944139134,317.45760747366234,314.775208277782,311.71509428646687,317.84246675736944,310.63861250410673,315.55648361564084,318.6439676712323,313.21307933428625,302.00958062282183,304.09648985658106,299.9627019688358,283.58681222413196,291.28043750536966,287.97687187306695,285.0006383837431,278.1414723142841,281.05683464060496,281.16904327807896,267.0958679647514,270.4360857619236,271.4031494557712,266.14450719295246,261.76628606713695,260.14559676092045,252.00295166244848,253.80578583648187,268.1036022758846,269.62444493732505,277.7855531506382,278.01380314257193,277.1848294206936,274.1897956704278,266.07332289398397,282.6889677961436,277.93605140947784,270.32451247057884,269.56660665045814,275.50370997916406,271.3559569403401,274.06922931907724,254.12973871295782,264.46275706473165,261.918456729119,269.73299047806614,275.84559748027254,276.51420196927126,266.89320198087256,263.65902813714047,243.18913777092345,243.19878224413705,246.86151001150753,256.30433731987097,251.48142263336985,252.37310128796256,269.92904176127973,268.56598259614793,265.06273228099263,277.8725363050756,292.53215501429617,284.26436927977056,288.1926009718975,278.1807527071512,273.5316301957867,286.2518952426236,275.04920384794093,273.475011344916,256.8050566459849,256.27089921517677,261.894891436416,264.2793184813973,269.23970252705334,264.82223249362914,262.811195664341,280.82338108545326,270.32279592849557,282.8170979025934,283.1778080522965,283.8435061389791,280.09482472466254,290.94859075617364,286.30406683891516
2,1986-04-22 16:38:01+00:00,,,,,,,,,,,331.75058345159624,320.7810474323099,320.69182738157457,312.3110736983707,303.75387519035985,311.1989860108435,313.023297839446,311.915449824164,316.86613439197987,310.6551408128628,309.7801225811044,314.1827905466745,307.9943586574396,311.52618484074776,314.8430492034039,305.3692487732212,312.9612023116568,304.7782208978679,288.7895514166482,294.557320834232,289.30083856560805,285.1341399304424,275.7732098477084,285.4591233854026,277.26909622776486,279.6090997930501,261.29725921323154,269.45298394536565,271.0489386818278,264.55605281268976,266.77991199661676,261.62062199504055,254.80489623357735,267.9521128902437,269.7959013547231,274.19610037437616,272.2492088217717,274.9286868252206,262.5163840848558,258.4879904385604,277.1380329201647,279.8510533289238,265.1196610235454,264.9891474654121,279.705073067936,276.50542633208573,274.07194189629115,272.0876871722419,247.61394853785524,266.89631439577835,271.4460344808567,279.279543787333,280.40330250744967,282.5255475651035,269.17743193762925,253.7987197481448,256.64412083294053,250.90953912193487,256.5175173673535,255.37512185165056,257.3613896752915,260.2282773897699,261.78718644154077,262.97332716671474,273.6291868900277,281.7776730240557,280.76174916360696,283.88742472294666,280.4331310543197,275.7564690142125,280.98467623845835,281.6001887120151,277.5674913986432,274.6940417672005,265.72394028199625,249.27202349177205,269.85878722203097,268.14359191258603,265.07494881736477,262.99048917653454,273.1047471592392,276.33371353412326,274.8210780513636,286.2655796994688,287.14726671855817,290.01856054324753,286.6716746650345,290.6931063137283,297.7802321957051
3,1987-09-16 16:39:39+00:00,283.10960833568873,289.6147185692212,294.9637163739285,298.42100713128093,294.27358717991797,,299.83759206977095,302.69052748418824,287.9018991063348,279.48692277149837,280.31569362018104,275.9264495055412,269.47657590378816,264.2729027721633,255.96854591803645,259.80240960643954,257.0044489804317,245.0468773315721,257.8137576075717,263.1569927474058,257.8692261347486,260.88452392453064,256.25451353174856,253.884758080592,259.65340161303294,265.25973887280117,261.70966222617636,263.72909133254694,262.51774027323256,263.3134499276006,258.0121760171227,252.1765115840018,252.24505433497757,242.05273101097688,236.69161342816523,233.27764892712406,235.41051595993088,228.1117242426712,224.3158100224179,226.24821998243706,,229.56452288309347,237.11152001680688,234.48340302595952,234.17323262210965,237.32899631746395,232.97095209930086,221.0288801967507,220.4260642543347,221.14867186198413,228.1151100861217,227.08135702234756,220.57049432423787,218.45723998370272,219.58848826956321,219.10283068994627,223.2698764316229,223.74835214723893,222.03180363960294,224.76300511600593,209.92701956537857,210.23245106564337,210.4386295666696,210.06772488331677,201.2794181907294,200.44528578905803,202.1356438904036,203.0192808237809,202.13998065689393,198.57650838186262,195.20965363600445,201.66750035143423,,213.26655708398854,210.11496394670644,206.96807269689916,211.58463536083383,207.6851830305357,203.81094371283268,,,,196.089833391949,198.25645706933375,193.12036578563576,,,,,,,,,210.36012950138254,215.51363540225063,212.21208995695525,202.11381917919965,209.03507730561896,
4,1990-01-27 16:34:51+00:00,273.3187940498174,280.435931113302,,,,,287.0985771653495,298.803786455783,290.7093639443845,298.9794167550432,289.25835756066186,286.71305585663015,286.4033432870064,282.14521516086967,266.50470354921555,276.0741257147129,271.05830310898415,267.16612966815103,266.79336620143806,265.4248628331453,271.9002018598189,260.8582591975289,265.18608967022607,267.1023904829805,267.32950660164477,268.34089481733804,267.065763834631,272.3838696918753,274.0132108737888,275.54054543438764,254.2798710449435,264.35141614195635,268.18079198619733,248.81913592151628,257.04820572810854,258.33160816554016,251.3071830202847,250.83630020276829,245.2345493124851,240.24808187740467,261.1099323498823,261.4054150755245,266.732654892993,261.9302164426189,257.554155500498,253.7406376916946,247.60589905918846,233.81630308820314,250.36628576332012,242.61939401271,260.8510108770002,246.31410754042773,229.19445920273068,229.87888184032855,234.39794324047665,247.43387082218877,210.17781512463037,217.06341910194257,238.46854533802374,251.28244675687046,236.49118327524997,232.77327386613783,204.15040378194533,199.5652293098789,222.0661704450544,223.00725386870604,216.70164339848742,223.51266975266168,232.03529672611364,206.16802117466054,208.68041991692306,223.4415451779662,240.2570503013261,242.51210466948356,236.2951944145566,225.6189417328716,214.98817572570997,231.72985961520848,230.30051626017752,244.17379792935265,243.1670006552489,238.01003460346521,,219.00916456913,221.48329594939156,236.36762822358497,236.66260293739384,235.57464615869,238.8545635421838,240.9351265604003,241.8217868999217,241.1311546263839,255.87911020693218,243.5851039479857,241.55717839417636,248.10263407630188,235.19825470869554,241.85331619722757,249.55075846475768
5,1990-02-28 16:33:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.11093255682994,215.58805488458626,215.21381286953184,227.95859318287924,234.3579975829541,236.37662965885548,225.49768766026355,219.8726559421407,216.5244008257207,216.74478087338198,221.24845665588387,215.91288350340918,211.97991752812032,216.57548564183497,223.60196827057047,228.44998302585023,225.25909970605267,221.27683658788064,224.0527674701575,222.7356087399501,227.8963409335058,219.60023760846903,228.43865747636028,233.44052878002768,237.07300894916332,247.12108409456863,232.7434765332859,237.38987238490415,228.06053531560735,226.5106950129351,227.91075226428137,229.54118657247042,221.7627854469452,224.86595276259953,228.0794490109964,232.63648840036674,235.72958467886858,238.40187048050478,246.33027984675124,243.79052543731447,251.4031940602443,248.57952019861344,246.33843399714806,251.83721990017767,268.13836914962934
6,1990-03-16 16:33:16+00:00,296.80741580063295,304.4920476062982,304.1708500266536,309.9446226523177,319.1343566161274,,,316.2590919012717,315.8091923582378,312.19201317485573,299.55054433183165,290.59782721888104,287.05285037123036,280.40043259487277,270.639118016694,273.30749394341956,275.0667435421693,282.2971332415143,277.672805735541,282.4310002696708,276.668946439122,280.7135179820335,279.1319065110147,268.5379594159274,284.4488942226121,291.0034095434247,286.6864800314013,292.2919028338396,286.63346382903904,280.8637430432577,283.75411862850353,281.36138690440595,269.58792910209314,272.92975997048967,273.9912933810342,272.11406142277946,278.2768946283523,263.2282695838693,270.87245117127713,269.8299450551109,269.8192508569464,265.33529204227204,272.7111210551707,273.35151499996647,281.59201048903276,272.7459649872148,270.84822630002355,264.399647354982,251.63914525440063,239.56230724930631,237.99682008318317,246.99076318402788,245.87275143085893,246.67673522062225,255.7336250802658,244.0112490016182,233.82665174101822,247.5856650748322,258.10317288832186,257.9869523721174,260.1721938123928,242.874596747049,243.15051211476825,252.10449983460828,245.0196676435611,234.45565529023062,233.400767140706,240.40487223167204,245.58546155216436,242.34691805270856,243.47867515690115,233.0839048735646,239.3930807077118,229.42698057233403,245.0605932031386,245.36004711013206,246.62333807875788,254.7115094038929,261.577398266776,253.01223188278368,250.4296645601913,262.6728623142785,254.8106033238041,241.83326053842828,248.19404659324294,252.57086738944193,246.5351084686778,249.49450819438516,250.0121093674019,252.63781125511102,260.44196181910974,248.7817732972134,258.1086039568036,256.88883899972984,275.75887103079725,270.8407231012155,282.86324822752243,283.99759676031346,296.34213875273736
7,1990-05-03 16:32:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.75715727445527,252.82116344698608,243.3559917172552,255.1392953503621,259.63355560932087,254.6573677058794,253.4170741543114,232.0420057654489,246.10392647122305,247.82859275175431,270.92173332018166,274.59963188666484,263.2225657092037,254.52245168598506,256.1475197345363,240.5165347549912,239.42192134005828,266.7918887683978,268.2765249034513,265.0662057949746,253.26618882279192,256.0151888358307,256.4731415522342,251.85522688807845,249.052669639393,237.20299933669116,238.0565697107079,254.04072932118103,260.50796551859014,261.689115076703,259.8317307471143,263.6841924730422,266.8839347453348,258.66671395122137,263.13270616794665,266.55600879541396,268.89262363523665,269.0688000940607,264.2824809978983,271.5920284906905,265.23082056586514,261.0810395825607,261.20826599843514,260.58926069016087,273.2325829029223,277.656264767707,282.1883588508161,286.1246970174443,291.40078008366385,290.10939703135307,296.9308698617678
8,1992-08-28 16:34:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.66467015435137,203.62936161166905,201.81576897816012,,200.0656920941197,195.92242973193265,203.92933871715542,,207.20522117462014,,,,,194.7970200721891,198.5817992598287,,,,195.67330151771893,190.21674821342492,,,,,,,,,
9,1993-01-03 16:34:15+00:00,248.00912151154532,249.79600200954445,256.7642886571535,263.3873127630552,255.28196629655292,250.3298716338976,259.1489593970418,250.69244120689424,251.9701892604449,256.7189761884808,249.92065131212672,245.26764709314392,252.71428356354016,250.28515259233714,252.68083846142014,258.8051700217565,262.3860225007917,268.16400585271646,272.74248732221514,282.6113535422445,274.09611374725176,269.5657278928563,269.50464270033,260.8285763961162,256.6252390049913,269.404110294597,267.0788757880774,269.9697848196861,271.88893327873643,263.8228920191117,266.053834895905,260.89924590692914,263.01274637023397,258.8767017454852,254.252454496191,251.35430009762732,251.9382853209768,248.27190193950733,245.476052210948,241.69320252135725,244.9021821240347,242.08639342344838,246.3679063475927,251.34881349670016,254.52179686581272,250.86446422154197,251.40101062244764,249.7383052751003,246.03482305528755,249.56054070349157,246.2812132616354,244.82788187404725,255.13244508301077,251.6778098568157,256.78174299686316,260.3348068059625,254.65166132309125,250.20626976121522,246.40694523787826,250.57933783692246,253.4505363009215,258.3773688764814,249.3175989743844,236.20109972856517,237.06778871392865,226.30473283674735,220.23330619356932,220.91224090602594,220.69803998817383,223.69680003901055,222.19303086084662,217.1928039939486,217.61041768472685,225.03781545307476,221.94020833840327,228.29938905743475,229.87250607356822,235.37472269877267,230.8074132527912,231.3007068282727,236.59597245195795,237.23682185576777,236.19502072218134,226.6223318679461,224.49003193429905,225.13192315592772,231.43415213912618,225.91937055906806,222.07001550108228,224.49876451457413,244.74332578958135,241.7469980082581,246.7113116674474,247.02503175321831,243.53145810985072,259.4200629001764,250.84615989758373,255.39908641898128,254.59282554030852
