dates,nzd0338-0000,nzd0338-0001,nzd0338-0002,nzd0338-0003,nzd0338-0004,nzd0338-0005,satname
1999-08-12 21:53:56+00:00,371.28,351.34,342.04,344.40,339.78,338.11,L7
1999-09-13 21:53:53+00:00,372.28,351.22,359.36,355.30,358.36,356.21,L7
1999-09-29 21:54:04+00:00,375.16,357.39,366.84,361.09,365.76,364.14,L7
1999-11-16 21:53:56+00:00,372.51,355.10,364.82,355.37,364.87,364.04,L7
1999-12-09 22:00:09+00:00,373.89,354.42,362.04,357.00,362.59,367.55,L7
2000-01-19 21:53:49+00:00,380.17,356.31,366.31,358.97,368.98,363.09,L7
2000-02-27 21:59:52+00:00,367.94,353.03,361.16,359.72,362.65,365.49,L7
2000-03-14 21:59:47+00:00,376.59,358.59,368.18,362.28,367.07,373.48,L7
2000-03-30 21:59:45+00:00,,,,,,362.86,L7
2000-05-01 21:59:30+00:00,382.03,355.75,364.91,357.99,361.41,366.21,L7
2000-05-17 21:59:19+00:00,379.23,352.83,357.89,357.62,360.39,360.52,L7
2000-05-26 21:53:00+00:00,374.65,348.41,356.36,351.44,355.46,360.19,L7
2000-06-18 21:59:03+00:00,377.87,352.31,358.84,357.33,356.72,355.30,L7
2000-07-13 21:52:31+00:00,366.86,351.23,354.59,348.46,354.99,353.48,L7
2000-07-29 21:52:14+00:00,,,,357.59,361.49,351.63,L7
2000-08-05 21:58:20+00:00,363.78,334.18,347.55,348.62,351.14,358.16,L7
2000-08-14 21:52:08+00:00,385.65,355.16,361.35,354.69,361.52,360.43,L7
2000-09-22 21:57:41+00:00,363.64,346.69,,,,,L7
2000-10-17 21:51:13+00:00,370.59,353.94,360.36,347.22,353.98,353.88,L7
2000-11-25 21:57:34+00:00,374.77,358.47,365.91,363.38,368.33,362.24,L7
2000-12-04 21:51:22+00:00,375.82,357.66,365.79,360.67,364.14,368.22,L7
2000-12-11 21:57:36+00:00,364.56,347.71,350.35,348.67,355.81,355.35,L7
2000-12-20 21:51:28+00:00,364.47,348.77,354.70,351.59,359.10,359.79,L7
2001-01-05 21:51:28+00:00,376.01,357.07,364.74,362.62,365.00,369.80,L7
2001-02-06 21:51:26+00:00,383.42,361.47,367.85,364.13,371.06,372.62,L7
2001-03-10 21:51:22+00:00,382.60,357.51,368.89,359.61,370.44,368.01,L7
2001-04-02 21:57:18+00:00,373.60,354.63,359.08,358.21,357.32,362.32,L7
2001-04-27 21:51:07+00:00,377.07,353.01,356.52,356.97,358.03,362.77,L7
2001-05-13 21:50:57+00:00,368.08,347.38,357.71,355.36,355.88,359.94,L7
2001-05-20 21:57:04+00:00,367.26,346.98,350.04,352.58,354.94,353.33,L7
2001-05-29 21:50:49+00:00,361.35,343.78,351.67,346.69,348.70,348.69,L7
2001-06-30 21:50:24+00:00,383.05,349.17,353.62,349.02,347.32,353.71,L7
2001-07-07 21:56:36+00:00,371.44,359.03,358.68,359.54,361.32,355.71,L7
2001-08-08 21:55:49+00:00,366.41,354.23,355.59,351.03,353.95,353.87,L7
2001-09-02 21:49:41+00:00,383.30,356.59,367.54,358.71,370.70,367.09,L7
2001-09-18 21:49:29+00:00,382.43,357.25,368.79,361.63,370.85,366.08,L7
2001-11-05 21:49:26+00:00,379.36,360.00,365.51,357.99,365.42,367.88,L7
2001-12-30 21:55:49+00:00,378.50,356.23,364.26,361.77,367.01,361.55,L7
2002-02-16 21:55:42+00:00,376.84,357.27,363.83,361.01,367.37,367.77,L7
2002-05-07 21:56:03+00:00,376.31,354.88,361.15,355.88,359.91,364.66,L7
2002-05-16 21:49:45+00:00,368.98,353.20,353.16,353.64,358.52,353.64,L7
2002-06-24 21:55:16+00:00,371.04,330.37,355.16,347.30,350.20,351.24,L7
2002-07-10 21:55:37+00:00,371.06,349.15,354.78,349.69,355.32,350.83,L7
2002-08-20 21:49:10+00:00,372.82,355.72,364.29,356.48,362.32,361.24,L7
2002-09-12 21:55:07+00:00,373.31,360.60,370.02,362.46,367.32,368.93,L7
2002-10-14 21:54:31+00:00,374.35,357.74,365.23,361.76,365.96,369.31,L7
2002-10-23 21:48:51+00:00,377.92,356.83,367.38,358.41,367.09,367.85,L7
2002-10-30 21:55:01+00:00,368.54,354.43,361.52,356.60,361.14,362.04,L7
2002-12-01 21:55:28+00:00,374.50,357.45,367.21,362.43,367.87,367.13,L7
2002-12-26 21:49:23+00:00,379.56,361.71,367.87,364.79,365.74,366.57,L7
2003-01-02 21:55:34+00:00,373.46,357.80,365.50,364.26,367.01,362.88,L7
2003-01-27 21:49:33+00:00,372.52,354.78,364.09,358.47,364.10,366.41,L7
2003-02-12 21:49:43+00:00,371.68,354.57,361.25,359.10,364.21,362.67,L7
2003-02-19 21:55:54+00:00,376.90,357.85,364.35,360.62,368.11,364.80,L7
2003-03-23 21:55:28+00:00,378.86,359.73,366.73,366.83,365.21,367.47,L7
2003-04-01 21:49:46+00:00,384.67,356.32,359.60,357.99,370.47,368.17,L7
2003-04-08 21:55:35+00:00,374.34,358.41,364.04,357.18,364.82,368.66,L7
2003-04-24 21:55:58+00:00,,,,368.87,357.83,367.98,L7
2003-05-26 21:55:31+00:00,371.57,354.85,363.96,355.06,354.16,358.78,L7
2003-07-21 21:43:21+00:00,375.37,359.21,366.22,353.91,353.90,364.51,L5
2003-07-29 21:55:41+00:00,379.67,,,,,,L7
2003-09-24 21:49:14+00:00,360.69,343.89,349.70,348.00,352.55,350.54,L7
2003-10-17 21:55:27+00:00,380.81,363.56,366.73,364.87,369.11,370.12,L7
2003-10-18 21:39:00+00:00,377.39,,,,,,L5
2003-10-26 21:49:26+00:00,,,,,370.35,368.34,L7
2003-12-21 21:39:43+00:00,381.26,356.96,365.52,356.22,352.85,340.84,L5
