dates,nzd0338-0000,nzd0338-0001,nzd0338-0002,nzd0338-0003,nzd0338-0004,nzd0338-0005,satname
1999-08-12 21:53:56+00:00,371.28,351.34,342.04,344.40,339.78,338.11,L7
1999-09-13 21:53:53+00:00,371.78,351.28,350.70,349.85,349.07,347.16,L7
1999-09-29 21:54:04+00:00,372.91,353.32,356.08,353.60,354.63,352.82,L7
1999-11-16 21:53:56+00:00,372.81,353.76,358.26,354.04,357.19,355.62,L7
1999-12-09 22:00:09+00:00,373.02,353.89,359.02,354.63,358.27,358.01,L7
2000-01-19 21:53:49+00:00,374.21,354.30,360.23,355.36,360.06,358.86,L7
2000-02-27 21:59:52+00:00,373.66,354.58,363.42,357.91,363.87,363.42,L7
2000-03-14 21:59:47+00:00,374.38,355.81,364.89,359.07,365.32,366.30,L7
2000-03-30 21:59:45+00:00,374.22,355.49,364.50,358.67,365.23,366.09,L7
2000-05-01 21:59:30+00:00,375.52,355.53,364.57,358.56,364.60,366.10,L7
2000-05-17 21:59:19+00:00,376.64,355.15,363.42,358.93,363.85,365.60,L7
2000-05-26 21:53:00+00:00,376.36,354.19,362.41,357.86,362.65,364.92,L7
2000-06-18 21:59:03+00:00,376.93,353.89,361.95,357.91,361.81,363.39,L7
2000-07-13 21:52:31+00:00,375.67,353.56,361.03,356.73,360.96,362.29,L7
2000-07-29 21:52:14+00:00,375.02,353.16,360.28,356.55,360.02,361.02,L7
2000-08-05 21:58:20+00:00,373.62,350.79,358.69,355.67,359.04,360.73,L7
2000-08-14 21:52:08+00:00,374.96,351.28,358.98,355.57,359.28,360.70,L7
2000-09-22 21:57:41+00:00,374.21,349.57,357.36,354.22,357.89,358.75,L7
2000-10-17 21:51:13+00:00,373.81,350.06,357.73,353.44,357.46,357.76,L7
2000-11-25 21:57:34+00:00,371.88,350.28,358.10,353.90,358.31,356.45,L7
2000-12-04 21:51:22+00:00,372.37,351.20,359.20,354.75,359.04,357.92,L7
2000-12-11 21:57:36+00:00,371.50,350.82,358.09,354.07,358.68,357.63,L7
2000-12-20 21:51:28+00:00,370.02,350.42,357.57,353.43,358.94,358.13,L7
2001-01-05 21:51:28+00:00,370.62,351.09,358.37,354.35,359.55,359.30,L7
2001-02-06 21:51:26+00:00,373.21,354.10,361.38,356.62,362.37,362.79,L7
2001-03-10 21:51:22+00:00,372.88,354.37,362.32,357.24,363.48,363.74,L7
2001-04-02 21:57:18+00:00,373.98,355.25,361.96,357.34,362.80,363.58,L7
2001-04-27 21:51:07+00:00,374.70,355.14,361.54,358.43,363.25,364.57,L7
2001-05-13 21:50:57+00:00,374.04,354.37,361.15,358.12,362.51,364.11,L7
2001-05-20 21:57:04+00:00,373.42,353.70,360.14,357.62,361.82,363.13,L7
2001-05-29 21:50:49+00:00,372.20,352.36,358.85,356.10,360.04,361.89,L7
2001-06-30 21:50:24+00:00,374.72,352.33,358.90,356.13,358.74,361.24,L7
2001-07-07 21:56:36+00:00,374.21,352.55,358.23,355.79,358.33,359.68,L7
2001-08-08 21:55:49+00:00,372.32,351.75,356.87,354.33,356.43,357.59,L7
2001-09-02 21:49:41+00:00,373.42,352.23,357.93,354.77,357.86,358.54,L7
2001-09-18 21:49:29+00:00,373.40,352.20,357.92,354.97,357.90,358.35,L7
2001-11-05 21:49:26+00:00,373.63,352.71,358.79,354.73,358.79,358.48,L7
2001-12-30 21:55:49+00:00,376.91,357.22,363.39,358.44,364.88,362.03,L7
2002-02-16 21:55:42+00:00,380.09,357.47,365.99,360.22,368.27,366.07,L7
2002-05-07 21:56:03+00:00,377.22,356.13,363.08,359.55,364.76,364.66,L7
2002-05-16 21:49:45+00:00,375.16,355.39,360.60,358.07,363.20,361.90,L7
2002-06-24 21:55:16+00:00,374.33,350.39,359.51,355.92,360.60,359.77,L7
2002-07-10 21:55:37+00:00,372.85,348.97,357.62,353.50,358.26,357.63,L7
2002-08-20 21:49:10+00:00,372.04,348.66,357.71,352.60,357.25,356.32,L7
2002-09-12 21:55:07+00:00,372.25,350.65,359.76,354.24,358.93,358.42,L7
2002-10-14 21:54:31+00:00,372.55,351.67,360.54,355.32,359.94,359.98,L7
2002-10-23 21:48:51+00:00,373.22,352.31,361.40,355.70,360.83,360.96,L7
2002-10-30 21:55:01+00:00,372.70,352.55,361.41,355.80,360.86,361.08,L7
2002-12-01 21:55:28+00:00,372.94,352.79,363.20,356.89,362.15,362.32,L7
2002-12-26 21:49:23+00:00,374.01,356.70,364.79,359.08,364.09,364.24,L7
2003-01-02 21:55:34+00:00,373.95,356.83,364.87,359.65,364.42,364.09,L7
2003-01-27 21:49:33+00:00,374.11,357.45,365.90,360.63,365.39,365.82,L7
2003-02-12 21:49:43+00:00,373.87,357.16,365.44,360.48,365.28,365.50,L7
2003-02-19 21:55:54+00:00,374.27,357.38,365.44,360.89,365.85,365.86,L7
2003-03-23 21:55:28+00:00,374.83,357.29,365.11,361.33,365.64,365.71,L7
2003-04-01 21:49:46+00:00,375.72,357.20,364.61,361.02,366.08,365.94,L7
2003-04-08 21:55:35+00:00,375.61,357.30,364.56,360.70,365.98,366.16,L7
2003-04-24 21:55:58+00:00,375.50,357.31,364.22,361.56,365.14,365.89,L7
2003-05-26 21:55:31+00:00,375.81,357.35,364.46,361.42,364.50,365.59,L7
2003-07-21 21:43:21+00:00,375.74,356.96,363.78,359.78,362.53,365.49,L5
2003-07-29 21:55:41+00:00,376.63,357.28,363.74,359.94,362.34,365.38,L7
2003-09-24 21:49:14+00:00,374.38,354.54,360.70,356.84,358.95,363.11,L7
2003-10-17 21:55:27+00:00,373.62,355.38,361.65,358.14,357.51,362.39,L7
2003-10-18 21:39:00+00:00,374.25,355.38,361.65,358.14,357.51,362.39,L5
2003-10-26 21:49:26+00:00,374.25,355.38,361.65,355.46,360.01,362.46,L7
2003-12-21 21:39:43+00:00,375.87,355.90,362.04,355.75,359.75,358.87,L5
2004-02-23 21:40:02+00:00,373.73,354.42,359.23,355.59,360.48,358.76,L5
2004-04-02 21:46:30+00:00,376.57,358.33,362.05,357.31,362.15,359.76,L5
2004-04-10 21:56:02+00:00,375.63,358.33,362.05,357.31,362.15,359.76,L7
2004-04-18 21:46:37+00:00,376.35,358.40,363.68,357.76,362.35,359.40,L5
2004-05-20 21:47:32+00:00,375.36,358.52,364.50,358.56,361.27,357.51,L5
2004-05-21 21:50:13+00:00,374.38,357.64,363.49,357.12,360.36,357.34,L7
2004-06-06 21:50:08+00:00,374.76,357.12,363.33,356.78,360.36,357.34,L7
2004-06-30 21:42:58+00:00,369.45,355.78,361.97,355.80,359.92,358.23,L5
2004-07-07 21:49:21+00:00,370.19,353.87,359.16,354.83,359.92,358.23,L5
2004-07-08 21:50:02+00:00,370.53,353.45,358.70,353.79,359.12,357.25,L7
2004-07-23 21:49:45+00:00,370.53,349.83,358.56,353.81,359.16,356.38,L5
2004-07-24 21:49:57+00:00,372.04,350.50,358.98,354.03,359.16,356.38,L7
2004-07-31 21:56:03+00:00,373.01,351.28,359.40,354.16,359.28,356.59,L7
2004-08-08 21:49:38+00:00,372.53,351.11,358.86,353.74,358.63,355.61,L5
2004-08-09 21:49:51+00:00,372.53,351.11,358.86,353.74,358.63,354.01,L7
2004-08-25 21:49:49+00:00,371.34,351.19,359.18,351.72,358.75,351.39,L7
2004-09-01 21:55:33+00:00,371.34,351.13,359.14,351.78,358.34,351.54,L7
2004-09-18 21:44:58+00:00,371.62,351.55,359.24,351.95,358.99,352.52,L5
2004-09-25 21:50:55+00:00,371.96,352.32,359.72,352.59,359.98,353.90,L5
2004-10-20 21:45:40+00:00,370.56,351.85,359.33,352.23,360.08,354.25,L5
2004-11-13 21:49:59+00:00,371.14,352.12,359.69,352.76,360.74,354.94,L7
2004-11-29 21:50:09+00:00,370.76,351.61,359.30,352.65,361.19,354.98,L7
2004-12-06 21:56:23+00:00,369.68,351.56,358.67,352.50,361.19,354.98,L7
2005-01-15 21:53:21+00:00,372.97,354.34,361.65,354.66,363.63,357.17,L5
2005-02-08 21:56:22+00:00,370.63,358.11,362.72,356.43,366.86,362.20,L7
2005-02-17 21:50:40+00:00,370.72,358.09,363.04,356.54,366.86,362.20,L7
2005-02-24 21:56:29+00:00,372.93,358.48,363.87,359.82,367.07,365.50,L7
2005-03-13 21:47:59+00:00,374.25,359.94,365.13,361.28,368.62,367.39,L5
2005-04-05 21:53:54+00:00,374.87,359.91,366.25,362.64,368.75,367.24,L5
2005-04-06 21:50:40+00:00,374.14,360.27,366.25,362.64,368.75,367.24,L7
2005-04-21 21:53:58+00:00,374.49,359.32,365.75,363.41,368.77,366.69,L5
2005-04-22 21:50:35+00:00,375.27,358.99,365.77,362.75,367.52,365.70,L7
2005-05-08 21:50:39+00:00,374.69,358.47,365.40,361.96,366.66,364.75,L7
2005-05-23 21:54:12+00:00,374.81,358.26,365.23,361.25,365.75,364.06,L5
2005-05-31 21:56:47+00:00,376.03,358.08,364.60,360.14,364.55,362.93,L7
2005-06-01 21:48:30+00:00,376.41,357.70,363.75,358.95,363.34,361.28,L5
2005-06-08 21:54:20+00:00,377.90,358.08,364.73,358.95,363.30,361.51,L5
2005-06-17 21:48:37+00:00,377.90,358.45,364.73,358.95,363.30,361.51,L5
2005-07-18 21:56:15+00:00,376.57,356.35,363.08,357.63,362.90,360.83,L7
2005-08-03 21:56:37+00:00,376.57,356.35,362.92,357.29,362.55,360.67,L7
2005-08-12 21:50:23+00:00,374.93,355.40,361.80,355.64,359.96,357.19,L7
