,dates,mex0077-0000,mex0077-0001,mex0077-0002,mex0077-0003,mex0077-0004,mex0077-0005,mex0077-0006,mex0077-0007,mex0077-0008,mex0077-0009,mex0077-0010,mex0077-0011,mex0077-0012,mex0077-0013,mex0077-0014,mex0077-0015,mex0077-0016,mex0077-0017,mex0077-0018,mex0077-0019,mex0077-0020,mex0077-0021,mex0077-0022,mex0077-0023,mex0077-0024,mex0077-0025,mex0077-0026,mex0077-0027,mex0077-0028,mex0077-0029,mex0077-0030,mex0077-0031,mex0077-0032,mex0077-0033,mex0077-0034,mex0077-0035,mex0077-0036,mex0077-0037,mex0077-0038,mex0077-0039,mex0077-0040,mex0077-0041,mex0077-0042,mex0077-0043,mex0077-0044,mex0077-0045,mex0077-0046,mex0077-0047,mex0077-0048,mex0077-0049,mex0077-0050,mex0077-0051,mex0077-0052,mex0077-0053,mex0077-0054,mex0077-0055,mex0077-0056,mex0077-0057,mex0077-0058,mex0077-0059,mex0077-0060,mex0077-0061,mex0077-0062,mex0077-0063,mex0077-0064,mex0077-0065,mex0077-0066,mex0077-0067,mex0077-0068,mex0077-0069,mex0077-0070,mex0077-0071,mex0077-0072,mex0077-0073,mex0077-0074,mex0077-0075,mex0077-0076,mex0077-0077,mex0077-0078,mex0077-0079,mex0077-0080,mex0077-0081,mex0077-0082,mex0077-0083,mex0077-0084,mex0077-0085,mex0077-0086,mex0077-0087,mex0077-0088,mex0077-0089,mex0077-0090,mex0077-0091,mex0077-0092,mex0077-0093,mex0077-0094,mex0077-0095,mex0077-0096,mex0077-0097,mex0077-0098,mex0077-0099,mex0077-0100,mex0077-0101,mex0077-0102,mex0077-0103,mex0077-0104,mex0077-0105,mex0077-0106,mex0077-0107,mex0077-0108,mex0077-0109,mex0077-0110,mex0077-0111,mex0077-0112,mex0077-0113,mex0077-0114,mex0077-0115,mex0077-0116,mex0077-0117,mex0077-0118,mex0077-0119,mex0077-0120,mex0077-0121,mex0077-0122,mex0077-0123,mex0077-0124,mex0077-0125,mex0077-0126,mex0077-0127,mex0077-0128,mex0077-0129,mex0077-0130,mex0077-0131,mex0077-0132,mex0077-0133,mex0077-0134,mex0077-0135,mex0077-0136,mex0077-0137,mex0077-0138,mex0077-0139,mex0077-0140,mex0077-0141,mex0077-0142
0,1986-01-13 16:09:40+00:00,203.58281997751897,207.36827913442073,205.128845311923,212.46086624855113,210.47484513346726,206.98702627880851,204.75626813322734,206.05532405923404,196.24901628145307,199.20477741375478,195.72881680742802,192.1925979965583,195.7487889811342,197.53921481699007,194.46856689270496,200.94894433855416,203.4261474201125,205.38117820712978,203.71464986363463,210.59141459180344,215.8135249575886,221.28523128931926,220.11106065071056,224.30504610158494,223.50349241991574,221.86422265588598,221.65198936488693,218.11608209035654,213.4446893562089,206.9652556618633,214.57370043356957,204.11301180347667,205.54655480741386,205.01619690867173,203.7501540384127,208.6783369609435,207.14680372039436,209.97698580108874,212.5192637464233,213.6078874076449,217.94955929207572,220.36503751183625,222.02812469382042,219.31736263430764,220.1194842215192,218.8578486760328,220.33521953197283,218.77839026146845,214.80872459803265,212.69412589676745,213.47985931243193,214.2993839950495,217.615046602355,217.31157725463993,219.07355637760747,218.62308131423032,222.68037385892913,223.0657932925763,222.4687044882515,224.08310426194038,229.51835124505365,227.63649455283362,229.78086798572693,218.0584614446033,222.1961330139134,221.12474728878033,225.07147588892926,224.02714644863758,225.1322887703657,227.62270427080307,231.65857154833193,235.8362920828347,240.02303066055273,241.80610158107407,241.83177510326936,245.91508391121988,240.9849573522087,235.2374705741937,232.31438665202666,234.74914316996808,226.2353332200425,227.42553613565502,224.8021087932558,227.15358469928412,223.1108400109096,226.62348494515913,226.32086125400912,228.40453054573487,221.85383685187554,221.20860547362417,211.70086201877456,208.30143690766084,216.21866321080495,220.5803018849017,221.56118884813287,224.87961705270527,229.86957558809846,234.8290613877963,240.9531089287878,250.90991208077486,249.29169975800238,245.81510846633424,237.93348731172273,233.95973574139066,227.40027288998505,233.1435279806023,230.74340484500436,228.02286608746078,230.8230230838364,235.7318781628905,227.77311732592122,215.38573795526673,210.37367685721728,207.62168402551285,208.6614550167869,203.62608675201642,199.66822554312787,207.6081379897822,208.2257039858333,219.44354695073648,223.42017676900585,219.78947756269466,221.95235744902618,229.74854215532628,239.70188642969066,251.99640293690567,264.67050512379984,257.94551646193776,242.0492098466577,260.5061559924979,271.196756204189,289.16606025700156,269.76245317168576,264.35322862560764,255.53657151015088,264.78523022302466,250.48976830183275,236.14961686847673,229.31394827830314,237.25129591643676,218.18713521435015,,
1,1986-03-18 16:08:16+00:00,205.00190194190668,207.20054791033974,201.48798327815504,208.99484281197448,206.55522795628167,199.39033962965155,198.26329429955973,190.70101963898145,187.3897457736332,187.10146884480707,184.82398746491697,187.15096924126595,184.96630818029956,189.4464073320903,189.29109858132836,192.57368357415675,197.01157282550525,201.674908822117,202.97920215508003,205.9317671916599,206.4695496350248,209.03221894145207,213.7709202047958,215.62720469891323,216.08797942850362,214.82287249696157,211.02920351479838,206.30713525372124,208.41978549741947,201.63875358298927,199.9720621930968,202.08769452996353,199.37981445938195,200.42271197721618,201.05064344139208,201.52675482525075,203.6476558741138,206.6075863535701,206.91969975632963,205.58279810443372,208.5003615766782,214.34156237255806,213.72782330809682,214.62856793900485,215.5069659765502,211.7674612905926,201.8698775532906,198.01864545647982,201.34198426841408,203.41216720610586,201.40408387777416,206.11987781534293,206.5484144958108,211.73984638937395,206.69855735356307,207.87481740785734,214.7994591945347,215.04454799100517,214.29813352649475,212.96161312865343,216.98292183051177,218.65023879224898,213.7933921284047,216.7333793724095,215.5121726135323,218.55112060211607,219.95017298106234,220.73357437184342,221.60002947301143,223.44058193979703,223.2906669570612,229.13795637344168,235.5102306507061,236.2681482452581,239.18223746808044,236.1556494895965,227.08155921821216,226.85014493926602,221.19176210673547,223.40113455922415,224.28411191700988,227.34350908271995,220.38425352907734,219.41466260415876,220.6807990919884,220.51656057162967,216.63759543551365,216.3323696603514,214.5402252043824,208.62423110585814,209.96949993426114,208.5212628725979,214.18690311600162,222.7210328694963,218.55460674524466,218.9571979148082,217.87673742600288,220.0361287595542,228.60338619149718,233.78276627643922,239.29160069341071,231.4763056063514,225.39237925724507,218.946206954607,219.62341341379633,217.16007761742023,220.41832145010804,222.47996372324783,221.9991006802564,225.0487570063028,216.61348619544106,206.2776117417638,202.06059400365822,195.23650652577797,195.8290019722966,196.10773987514614,194.55437252529285,199.5176623902489,210.4479734544312,224.7947266389457,230.03919232619324,222.58919214494432,225.776302108056,237.52573273539545,236.56035425006453,253.28641269853372,267.41894526600385,262.0991343389693,257.543847394467,260.6129206848431,284.8231063343268,295.3279426142425,279.0359096102965,262.0376110900768,270.2528204296871,281.2390337515758,264.19591369856454,253.59051992946894,259.7562557386238,259.04398582608724,222.28793375911312,188.0534059769163,170.26496815546005
2,1986-04-03 16:07:57+00:00,207.61637296381068,205.89807769220485,209.70604543638822,210.86701357524652,212.61865032962413,208.7083958937558,209.07776196637815,208.04312791136957,203.10186786341697,202.68534608463,203.55043317177459,202.8935742530711,203.06047929120976,201.1558565252756,202.5189981670264,196.78470813380886,197.67445295957378,205.87060074904448,207.24573194518803,209.7726709193682,213.3320539442619,217.05420086050427,220.65850138403542,224.40773766202162,224.9986257051926,221.16990240465583,215.8351210993138,220.2287117363268,209.60013900519985,207.27295371974023,208.97702291431395,209.31445962370344,208.9294824235481,214.65744620028445,208.3706781289637,207.65702166563258,208.7562260251392,208.59529155761015,211.94719193893621,212.36683323804863,216.76698195677758,219.4430115204137,221.458879401305,218.77704408335023,214.9921451119842,215.0465569423,212.79958534943412,218.9455964491416,217.70547787243754,218.36173608639558,216.78640899981053,215.31230497162974,208.87176958380695,213.74875891359736,220.8734915754715,219.43633113883826,225.48476156714273,224.9184145465833,224.8036697406489,224.92847292651697,223.82319184239168,228.97577588487607,224.5696237944696,224.567147751959,228.58170067587957,228.6265739264527,226.39691541435397,223.71658902481346,227.38434280686857,230.61580112043714,235.43298567524212,233.2261895403856,242.27804732021266,244.40738019696857,247.29182121736739,243.21178338954226,242.22840402245424,238.0343281687717,238.2323066437332,235.65809085715154,230.9828155778703,224.0228069619822,228.68487104194003,227.61331976112191,222.6417056074278,225.67030967054373,226.07872775156386,218.2394474315806,217.8443614808877,224.15424251847523,223.73000880213786,219.0886277114366,223.0818299766066,224.54134648394725,226.98811364814404,225.21470734239242,228.65368654122122,236.76773220682347,238.6920573644124,245.16769375030051,244.41890354074945,245.13692045832707,236.25047438142866,242.2089714347503,241.14145206624306,235.1175108001982,231.02587159736203,229.45825620256085,234.76142526301282,235.29528263517992,220.81098941270986,216.4892907402708,206.27338659033418,201.80616739910994,206.74892319786045,207.15057881176136,202.91288613636294,210.89113757061568,215.47731444168372,223.9889526083575,229.1999480601449,230.28197792882295,237.44870632541048,233.65531849773228,242.3911276824117,259.9259498939916,269.73240791877413,265.6523459938641,259.90162340959,270.4259825065681,290.7255706754797,298.4913173672857,284.9000294058035,279.0717467035496,273.7625184783167,284.4214946115799,269.0980835626953,256.0045535522666,249.67390486852415,249.16306095565474,218.96473178452493,171.38823027116837,171.82123548447407
3,1986-04-19 16:07:35+00:00,200.2954147891627,202.87048199936848,196.34235012200986,191.38161704765653,188.05683066619005,185.3529177529902,189.1108057633403,183.43088760917516,182.84120690219223,184.29574333347193,180.22832089237698,180.57621428530817,186.06311054642453,187.00237022459555,190.20021562275642,188.1216632986724,190.33510079684893,194.0949834079349,193.78732693714778,198.70766593310154,200.10876244072034,207.25271282106723,210.8868906806573,212.93233439891858,207.94167527490356,209.2370362483692,199.90576132797958,195.86787925766245,192.9558431675248,197.0578976359551,194.20928334335875,193.9386038483619,192.44068991637795,192.4771340749036,194.20232344413142,194.00097647631864,192.71444425266213,198.10764861597113,197.38927967827007,201.99577441039867,201.4541010836724,207.05246444598117,203.0573134540523,206.3770279456314,199.3980854760781,199.3353126644075,197.77081316809208,195.93082505933327,200.0615795680988,201.12347008584183,200.2454885880695,204.85922166510568,204.47747150120037,208.07683763837247,207.50303084797798,209.49860944399242,210.4565190043605,211.6762379410253,212.95527144883064,208.15591692292116,207.48651299908764,204.34333351463442,208.9089382661989,205.5081018520251,210.4661391249359,213.38043471384862,214.02136080502578,213.59837608963286,219.29291111132642,217.96253860627832,220.28990737666476,225.6869416933159,225.4827321947733,226.24860160690181,223.70863728052146,225.0250068557979,224.60517557707539,223.2917809172976,220.01564419274774,217.2378974635156,219.19510668146023,215.3471370150459,214.48200421543973,213.25122477157606,214.95949688536027,210.64200871639167,209.39348029696734,205.31628511466758,203.49867625215873,206.99496903579643,205.27475495934655,206.28016123270038,207.1108075573647,209.57638413144176,212.35013505782263,216.23382268612903,216.06638611712515,220.00634951313063,224.43387871304063,231.3002605884091,224.123667738083,222.50086588795074,216.0275357266922,217.24527357407143,217.26950313314896,218.45589332828732,217.70137431944454,220.22797457394304,221.76090051802032,230.71567633682628,217.0412851843423,205.90870955983212,195.92823241551238,192.83920394727636,192.98347122473888,196.2448360458098,192.88842635791852,195.52845427550653,203.06594393469135,213.94261187461026,223.97897425091543,218.55077500705013,223.2368500024641,227.4915235703862,235.61313308392516,246.49462469069485,252.732307574366,247.42146940569356,242.57056116301823,244.4805229237691,269.063171373969,278.57669705024676,275.24869226901683,267.27946330942126,269.5989077271283,277.29326244254185,263.4193960718604,239.75231810494878,237.27065560088664,226.5164980027236,175.71819876472637,152.58605187154456,146.6048224678996
4,1986-05-05 16:07:11+00:00,203.5063592070583,204.852017043254,199.24728397018242,195.64368429934893,196.5850476539367,195.6372607736858,194.54326027944714,194.24353900292013,192.29881554406316,191.79331335720354,188.96491389293436,186.81684099972676,192.43945532007243,195.31174145587718,194.32233689776973,193.09086391905333,198.2805069248246,207.65016215143703,203.7440243704485,204.68319004246143,205.91868459836874,212.61613794191643,215.0401990646742,216.99784406807848,207.80098095269838,204.46193961322575,203.26968601939944,201.98906395516937,201.6159741346869,202.60211051873716,201.18560958637366,204.4920702598264,199.33132678471114,203.81431545694292,201.59280584811597,202.94281187648912,202.43756544353167,204.64765807398692,205.29615362616664,210.8872801197151,209.98759054029549,212.85838303038238,207.37529498011872,203.43371622633094,201.86013065649212,207.05734125118215,202.4266005016201,203.60798108173438,201.7526186666132,204.563755589353,204.6207093322662,209.04588190992143,204.1153510422056,208.99577793423614,205.7339588295621,211.78377515689775,210.9969490204879,215.94583964209113,213.71372473928665,213.23487871514658,215.2826291453174,216.4647642743745,216.67161474063568,219.98085805247464,219.07534774455456,221.0298356608043,224.79962493431128,226.37996295173693,229.28652751806666,229.56114282249942,230.938808480516,232.40973154494267,226.53663201689045,228.26311218966416,232.1159122237964,226.62410285651455,231.09785192232897,225.82604086249276,226.35002324320328,222.91829610074683,223.18972406775077,222.61717587371106,220.9747125774794,218.4102003124475,219.12626760152182,220.24865499244814,217.441447962792,216.15312457652803,218.10718671397314,215.6908879178014,215.15708503462974,212.59101766392533,219.4966571889545,221.91410237383366,227.40787707413074,227.25254711429756,228.82356741247617,229.04470012578045,231.72417643722426,232.9118435514133,235.81081373519893,227.2918487754405,219.18874460325998,220.61435734328697,220.20138564601135,218.99756564245476,219.92585773533594,215.36841307903444,221.10526325471656,227.45909313815378,219.24148899126232,206.94589933896202,198.21848394578478,197.03954850095997,199.0915470353569,202.54706428437706,202.8546754341525,205.50271818051257,207.3810367238736,209.66943932116118,214.4730988019486,215.10208079546948,220.89236766979192,227.22536075808782,232.73258979015986,238.81601376966057,258.0158108843116,247.01312789533662,244.09038067288355,250.97419424093803,266.10217671653305,266.99160032780657,255.40174161881123,258.0641309980419,259.1892024144135,268.6653576812719,251.46599154154796,244.2215681983766,229.5292310273663,214.94205153916326,170.84693228287574,140.58920577490673,150.4359991786609
5,1986-09-10 16:02:57+00:00,191.325830738505,199.2946954339365,190.50724015172258,192.80051569906715,186.80071975644415,190.25044083674592,184.29660312600066,187.7636545855443,182.75173994420265,180.92444613688752,179.27752348807718,182.66735510622107,184.79180656321216,186.62874970997333,186.3491819810572,186.2798215252728,185.95437808510275,195.52649788050027,199.21163603460062,203.62078821320034,204.45600369539392,208.83665395641364,209.1651607277174,205.23937823897495,200.57318794728675,203.164337183952,202.63826393735783,203.5701480986374,199.48150557106354,199.81378267469563,192.25615917983382,190.86054526548966,193.3064110588975,197.67804350259166,197.51278263260858,196.09873497268381,196.09768248225956,200.01528858286787,200.41303670400703,202.4478499969568,198.20470954216464,202.88408715183076,198.5528357583792,198.12835711978317,198.02671390907437,203.20111448376312,197.67619122714044,201.3253448048518,198.41236461698617,201.3039724373816,197.2213696543925,200.1312091612788,202.90009437230054,209.03598406980555,203.0517516697636,210.52049703123257,207.21243526915958,207.41884425006418,205.4643210694182,205.8487073632598,206.20133718879504,206.9015055924291,203.64322821387103,207.80929654776156,202.7863237215692,210.72796182058173,204.39018564360882,209.79101983025265,211.27829271379218,212.69126252727227,216.4755163948829,215.74349304796075,211.76408100508866,222.87331437667717,222.35138757125907,226.79338044596292,229.38671386485976,225.62653738165181,224.19386137580162,218.21216900923153,220.56198024517494,220.37810778100248,219.7045752133427,220.35961809492449,217.0592370325865,210.13203827455348,206.2031142370326,208.1998866939309,209.02341576790482,202.31734005822688,203.21048492193583,203.60860047296487,210.04239470792493,211.23858987777507,215.08324319189967,216.25423898264006,214.1828112343241,219.51750954699872,227.02152284644248,231.4737612875217,228.35997634061368,220.0581588978792,211.6401704529954,210.11769500753778,208.17374002618214,209.127990251026,209.41416345991112,210.8246828140236,216.1240161514533,228.5838997432373,216.25379107242918,202.90327464925238,195.22382865979014,192.22742122476336,195.1256134281577,207.20321989699974,202.1169337889125,199.850111240863,207.65736675112865,220.43889073014455,227.0250438704279,221.76434890658513,220.63392851631835,221.27382381613,228.43317210978108,234.8115746390881,248.06441545937986,249.51070516052974,238.3617701571881,249.0607146468301,264.01897466072234,274.0538867591971,249.73354728783633,241.436935534244,243.4774610331546,249.8309252537017,225.39154057642864,209.26482807593857,220.1294816410957,214.05529536933122,180.76828409103862,159.7938048416393,
6,1986-09-26 16:02:27+00:00,193.8919456007942,203.64757838580655,196.9900193010304,195.65535601060034,191.78619465117143,192.3561825723628,192.06558160085163,197.12447414638874,190.37639167872848,188.17244865200925,185.64678621903738,188.76681172538736,185.83807525597456,180.67158999366464,183.90058679764834,189.9812379710445,189.22647021278823,192.33671309967932,194.72949856624004,197.40998587855893,199.74315075410206,206.20522901840866,209.97146251032208,211.39853395259397,205.59132950064014,205.91242079019028,205.2407445232504,201.70596264454116,199.64720076430618,202.11267651430293,195.97474228381924,200.21592862271478,202.96705398311698,196.14018088729892,190.5776695071291,194.13341342931903,193.39359330747055,199.18784936577856,195.07553171870975,199.5723302854572,200.69351541542505,206.40022613133098,200.13291472633773,199.70285338138206,203.23259103626646,206.2267876947741,200.6048807141922,201.20059667368108,203.88107887610545,201.6517605813873,201.65287002506153,200.9403969859225,205.02009734097345,201.733409140824,201.15738359402192,207.24780846867554,210.1269360338215,210.69323258993768,207.06703948749032,208.57087731651342,213.4317045674193,208.06708488029707,211.26921326791322,212.5960627354525,213.24175154246356,213.51901484600103,210.5173076125065,214.3972609591723,215.81497953061478,213.41690466241846,218.08455124402556,221.61512337131606,220.52495456055505,227.87969396554175,230.21779664086134,226.4389309913412,228.7231006989922,231.4020758805849,224.47329247552224,218.60527237641924,221.9941240478042,212.89909569421135,213.60656364010276,213.8921854114881,217.31403482453283,214.77105086086186,216.08276875631546,218.83680136868753,216.84540025732576,220.18499598713132,212.08202244511668,215.14948265886878,216.25526185994718,217.55481824234897,216.29690771129114,219.80234899723624,218.35090906877085,222.397627494594,232.72322407684487,234.81422609821598,230.2064011824332,228.72273638352405,226.6329005427318,219.80988857968376,212.40446156050615,211.1293578404762,205.46882425899628,207.99719280751117,212.36436638880156,224.15191690742753,209.36322169124813,198.3477025019738,194.46302966282826,195.2092482192913,196.06056233652973,196.44518598480482,195.75665626841743,197.56623361436039,201.3295863378526,213.5183987113502,220.48576059712434,216.86072231720814,219.7493409911246,218.37555853758474,231.52429301700028,242.91015079608852,261.4523233717836,256.4105299809641,252.888996852642,250.46597139778365,269.49404221618033,269.16772023534475,251.22533354505802,247.08373231495816,249.13799270589033,263.0955708795582,232.0217606035082,219.58773778700902,226.97083587282705,226.59528607277582,208.5107232674733,,
7,1987-07-18 16:13:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.72310908908506,211.83173757889574,215.31815898511636,212.22424792344594,217.52489074597437,220.0952962584165,220.73967608312225,218.34157051312434,214.63838860886136,212.4335950476688,214.10210047626103,213.4490733308228,210.94789600982276,208.3717576187545,203.13930747020046,203.94565222965744,209.11323153863026,202.21282430719336,202.58188524565006,199.727593033124,198.39336213886207,196.6109966483321,197.72320789687356,198.9764535146221,197.54227440937055,202.23496852281792,202.93065422866135,207.6697530981601,214.4610686572914,219.28539109877653,219.0186783578886,218.7664599343309,218.23291658037405,203.28729663073764,194.67441390655256,190.6759663240408,190.40323693182245,196.91476272149674,203.19976076666904,208.5737037230059,210.52520971742106,202.62271677933597,187.76378419533992,179.98232463317615,176.81213740457767,180.82214369656435,181.81717472766078,180.88470171373604,180.57757342086853,186.01385293506098,203.05233675214856,211.60564631200563,212.81795958478688,220.5410695230293,226.26511597139344,230.1774069690262,230.6400491930867,247.63961213079696,251.0240571058016,242.90465695697802,248.98374267783532,273.1625577804516,287.0505771254764,267.6680286357811,258.18013512378604,262.0877724453947,266.7253710116853,239.76894476947714,205.66605613581993,178.8760222755559,151.197414722426,,162.46187055827895,196.42463563060838
8,1987-08-03 16:14:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.82334397275113,193.17426821738988,194.82741311476968,191.25878124271316,193.8985487254614,195.80133914954922,189.817781352004,192.67940152803473,199.29927645102313,201.32204740004488,207.88309158530453,201.55149956283987,212.85401112775853,213.56891279632904,213.46925744015942,208.66473577642307,195.16462404653237,183.99949376526635,180.8476551667688,184.80023809971922,187.55475930254963,188.5973214769119,194.75235632721393,202.45543334523182,195.46176334605738,188.12716179888528,181.38918663980266,179.3015014385472,180.50315848246768,183.64560523473793,182.6159105806539,182.17210119252474,186.44676753083996,198.45071990201077,203.0345860532145,196.1656128812464,203.64392994292714,206.29321595125944,215.9716974223026,222.38550998590824,243.44163477405004,239.90638397334345,236.79788230750034,250.64268670235555,272.3527623291088,277.6349556985481,251.45786979589158,250.09124878692973,253.6799350772376,253.70771669234918,223.07214421029886,201.25537421050953,177.39233059950894,161.08058579874515,,160.54946209050516,182.08236012292318
9,1987-08-19 16:14:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4199818395502,195.13703394857941,198.15697395572735,200.89883573598016,207.95420163167435,191.65554901574046,184.2412668720411,179.01165655980418,179.75520625114703,182.47154653683552,187.87736727561136,189.22870954503423,183.3931615856595,188.81287776952885,199.09125800335605,201.40321269972605,204.34487223986986,215.69938440961388,222.57224061886723,233.71194401501066,240.12118716060593,254.179438529661,249.5964745346073,255.2675854531091,262.6693245805453,276.83723886565724,283.13938826215417,262.8719468993135,260.5624659060039,255.97971490546115,257.8653427029114,223.91128168718987,198.18514344573288,179.4188851500622,167.51853469133167,,183.32604827853154,217.68405865377076
