,dates,usa_CA_0099-0000,usa_CA_0099-0001,usa_CA_0099-0002,usa_CA_0099-0003,usa_CA_0099-0004,usa_CA_0099-0005,usa_CA_0099-0006,usa_CA_0099-0007,usa_CA_0099-0008,usa_CA_0099-0009,usa_CA_0099-0010,usa_CA_0099-0011,usa_CA_0099-0012,usa_CA_0099-0013,usa_CA_0099-0014,usa_CA_0099-0015,usa_CA_0099-0016,usa_CA_0099-0017,usa_CA_0099-0018,usa_CA_0099-0019,usa_CA_0099-0020,usa_CA_0099-0021,usa_CA_0099-0022,usa_CA_0099-0023,usa_CA_0099-0024,usa_CA_0099-0025,usa_CA_0099-0026
0,1984-04-18 18:01:41+00:00,218.66826900834886,213.15958621917883,207.99199120209985,213.14500540664469,206.2244445230319,216.08538037784672,203.26654101745035,215.3853897205625,209.05634806072925,213.63211598523088,205.60916665970166,203.68802763867455,201.98020839794543,205.4030217025407,223.5319729077933,220.21551688265154,223.53451814750164,216.83084015893982,210.07347786312957,206.94330004622142,191.61167600339274,196.17343440001036,194.05454575740518,187.39961613148498,190.14368215906097,202.13889380543128,203.4081211280008
1,1984-05-04 18:01:45+00:00,217.05482776360074,207.10521993819052,202.77781417717645,212.55474601549562,212.79594335303392,220.95781672972774,206.4175478177082,211.3529961654262,209.40830853078762,223.71121701907487,213.39672700301617,208.54530925027572,205.289344766323,211.03131474127625,215.15353632425152,217.4341015022785,224.4875810765275,215.71594729446807,214.94884644901848,204.68979632210463,189.62360696620829,190.75330205745647,198.62312624229003,192.6772229891414,193.35552594186672,207.09641842223277,207.74254613732407
2,1984-05-20 18:02:16+00:00,221.32694470520372,209.44585667996168,205.4409979048413,213.22006740946796,215.12382446410533,220.38279400858352,230.9413383168407,211.82637502529695,213.179837313739,219.72973276458532,210.73728636329696,204.74696152242643,206.26365549748948,216.3966603365555,214.99069029026626,220.683280268605,218.7299857883143,213.9229154497994,210.97577342484695,200.10196643642666,187.7708227489528,193.9678159500331,193.87116402803787,187.91888089583526,192.9969017125649,197.49410204941992,198.5998997791743
3,1984-10-04 17:58:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-10-27 18:04:31+00:00,223.16577715233527,215.9513316068728,212.89291925255324,208.57764012069887,221.51766395080907,228.5641407645699,221.95625140105108,228.56254277238176,218.92827823494227,217.15666643615256,218.35062396305838,215.45999135210744,219.80246597649358,222.87885738136487,224.648971742613,226.47026772239212,228.44952780809552,227.34588406639182,220.1090857409537,221.03646086252897,205.51816698214034,205.33073557314114,204.9135172108831,202.0850937126468,202.50113069132928,212.4311012795473,218.9587595875079
5,1984-12-14 18:04:35+00:00,217.45146815205408,216.65563547402738,220.02541918638906,218.77628743910307,214.73875047934058,230.6643633967974,214.8123397102402,218.50667597096313,218.64185588092636,221.95303036237559,218.716833591121,212.2350184202518,217.7899972777164,218.5339697160579,221.77248268000093,223.09616669811618,220.81958622686818,219.7362267742305,208.04912614651843,204.39800597253208,198.2781353602023,200.44539939422324,201.27560082791166,199.7910264967415,204.0163856285698,207.55682998515718,212.0074997671545
6,1984-12-30 18:04:44+00:00,225.3381060484936,221.35086875626163,224.09325303832267,224.33143106994393,225.30553280007584,234.05170406482776,211.6085620786647,217.6410046557811,216.42154257884107,226.23509919378535,226.122877012138,219.48290768172214,219.13879510788587,217.92942554269078,223.11582625339784,220.77468644482312,224.67260535921497,219.06959011055943,209.76234542909975,209.59034642716563,195.93915064720974,196.36109385005184,199.47102506458543,199.96896176517856,206.3290298541651,212.12324432483788,207.5387079095993
7,1985-01-15 18:04:51+00:00,224.49835395603947,219.5071177337567,214.49317925111308,222.72135801300013,215.23716861861033,228.25258221219474,215.35460466537754,215.71075963471867,214.92980158086087,221.96323168413696,218.37123518114822,210.64818424747025,209.58136908922188,215.62916555705192,217.44862967297277,223.2391163867299,222.1108142006624,219.6134944349905,216.49683495651075,208.03748820480007,198.7269634143868,198.2490545667091,201.24935069515257,198.88619592317258,199.28012456338408,201.0629428839097,207.11209493824938
8,1985-01-31 18:04:55+00:00,218.97130717058064,215.850245621931,207.52324702768414,212.20264742760259,210.37936957023365,220.44956833632506,216.85975901964255,222.71043397977195,216.57245350093578,227.18193244688118,221.71342632540888,213.98004899533322,214.8537370663728,215.89629986152278,215.87309629794788,218.4688403361268,217.59342002785687,214.75485643853682,212.31968700105872,207.93692504204168,198.16697959767862,197.92049821445232,199.698641547412,197.8656154517437,199.78780368596586,206.7957870852089,203.07611872519684
9,1985-03-20 18:04:55+00:00,212.76010257421,210.8703443482639,201.23056288651628,203.9956978488569,213.00203097748872,223.42213614467371,212.49614422510933,211.7356602950198,212.01769289306242,217.95450995488417,219.2238314565065,208.8091455835858,208.32876908239646,212.14567786710745,216.90721428689173,216.09398697212538,216.7090753720214,211.91291161593654,209.87089876145978,202.73622527661374,194.98240236302286,200.143333699125,201.37044076638932,190.2857727200698,200.52487257377896,202.65787303082706,205.9950917355645
