,dates,aus0246-0000,aus0246-0001
0,1987-05-22 23:08:08+00:00,148.23315932305488,243.66736783077363
1,1987-07-16 23:15:29+00:00,154.9009485752688,255.97653418234844
2,1987-09-27 23:11:15+00:00,167.263452571801,242.46194707870606
3,1987-10-13 23:11:33+00:00,155.1559242156527,
4,1987-10-29 23:11:49+00:00,160.92483103432605,219.10376277650744
5,1987-11-14 23:12:11+00:00,155.84020042837724,243.6876260677947
6,1987-12-16 23:12:41+00:00,149.8309345469868,157.8208251657056
7,1988-01-08 23:19:14+00:00,157.42259583946014,166.26584356194405
8,1988-01-17 23:13:14+00:00,143.16484451566637,151.86332725205742
9,1988-04-22 23:14:16+00:00,155.6159333362614,164.69999582657007
10,1988-06-25 23:14:44+00:00,150.1325183060262,
11,1988-07-27 23:14:50+00:00,136.16553214698837,159.0465837525281
12,1988-08-12 23:14:49+00:00,134.01879306453887,160.43039531859586
13,1988-08-28 23:14:54+00:00,140.4652717133499,
14,1988-09-29 23:14:45+00:00,137.65342542910352,
15,1988-10-06 23:20:56+00:00,137.51519983896407,158.3643408815674
16,1988-10-22 23:20:50+00:00,137.21772415126733,
17,1988-12-02 23:14:39+00:00,149.435756737999,
18,1989-01-03 23:14:26+00:00,158.34019381881785,158.93411747057345
19,1989-01-19 23:14:06+00:00,147.62021679457203,158.73976183674156
20,1989-06-12 23:12:05+00:00,172.52661607064843,
21,1989-07-14 23:11:29+00:00,155.04782495464278,167.52439112986121
22,1989-07-30 23:11:11+00:00,156.27255318077346,
23,1989-08-15 23:10:47+00:00,144.57418559125375,168.8567895524783
24,1989-08-31 23:10:29+00:00,157.47643300520664,
25,1989-09-16 23:09:56+00:00,159.72564791922434,160.74827330394783
26,1989-09-23 23:16:02+00:00,153.86892779463906,159.19621126114984
27,1989-10-02 23:09:47+00:00,149.5056972575406,154.4471108429567
28,1989-10-18 23:09:03+00:00,150.72792267755577,
29,1990-04-12 23:04:18+00:00,162.22762484704703,
30,1990-07-01 23:04:16+00:00,162.61000478343743,168.57827702032432
31,1990-08-18 23:04:04+00:00,153.12864386936417,161.61489849257458
32,1990-09-03 23:03:57+00:00,133.37704980402393,157.9496171266409
33,1990-09-19 23:03:53+00:00,,
34,1991-01-09 23:04:10+00:00,148.18450246952315,161.54820433741182
35,1991-04-15 23:06:03+00:00,162.88558458516417,177.67562194899364
36,1991-07-20 23:07:31+00:00,142.18394633228073,163.5440282474521
37,1991-08-05 23:07:37+00:00,150.19249211648986,
38,1991-08-21 23:07:41+00:00,157.3778273132302,205.68528790718975
39,1991-09-06 23:07:56+00:00,159.93815535673704,174.31679185497777
40,1991-09-22 23:08:04+00:00,155.73481444995141,196.7308912972466
41,1991-10-24 23:08:13+00:00,164.21680931910876,171.35864745084828
42,1991-11-09 23:08:19+00:00,163.40522870144602,180.8735284581016
43,1992-01-12 23:08:22+00:00,161.76081147264378,167.23241060915177
44,1992-05-03 23:07:54+00:00,180.54031121784556,261.2122669284196
45,1992-06-04 23:07:37+00:00,179.46401353409115,251.4333455106084
46,1992-06-20 23:07:24+00:00,168.34026848476006,219.40021880149243
47,1992-07-06 23:07:13+00:00,164.63504275704983,246.10940239107737
48,1992-07-22 23:07:00+00:00,162.7938307555199,
49,1992-08-07 23:06:48+00:00,177.49703792445223,247.81350818460157
50,1992-09-24 23:06:01+00:00,171.42668756679788,
51,1992-10-10 23:05:38+00:00,164.83400903711905,
52,1992-11-27 23:05:11+00:00,155.51599682089056,250.50236035200157
53,1992-12-13 23:05:23+00:00,141.19282083971487,166.9019723604776
54,1992-12-29 23:05:32+00:00,147.64664577671843,165.86552035520333
