,dates,chi0518-0000,chi0518-0001,chi0518-0002,chi0518-0003,chi0518-0004,chi0518-0005,chi0518-0006,chi0518-0007,chi0518-0008,chi0518-0009,chi0518-0010,chi0518-0011,chi0518-0012,chi0518-0013,chi0518-0014,chi0518-0015,chi0518-0016,chi0518-0017,chi0518-0018,chi0518-0019,chi0518-0020,chi0518-0021,chi0518-0022,chi0518-0023,chi0518-0024,chi0518-0025,chi0518-0026,chi0518-0027,chi0518-0028,chi0518-0029,chi0518-0030,chi0518-0031,chi0518-0032,chi0518-0033,chi0518-0034,chi0518-0035,chi0518-0036,chi0518-0037,chi0518-0038,chi0518-0039,chi0518-0040,chi0518-0041,chi0518-0042,chi0518-0043,chi0518-0044,chi0518-0045,chi0518-0046,chi0518-0047,chi0518-0048,chi0518-0049,chi0518-0050,chi0518-0051,chi0518-0052,chi0518-0053,chi0518-0054,chi0518-0055,chi0518-0056,chi0518-0057,chi0518-0058,chi0518-0059,chi0518-0060,chi0518-0061,chi0518-0062,chi0518-0063,chi0518-0064,chi0518-0065,chi0518-0066,chi0518-0067,chi0518-0068,chi0518-0069
10,1998-11-29 14:15:04+00:00,,,,,,,,,,207.60474907115102,215.23799939473304,219.72197628665793,211.46428090479998,206.63985295833496,203.62735350583876,195.58526041109948,194.94660211951486,192.05255259851054,193.22085419006692,201.2883584624987,209.01974857834728,213.44618719427268,187.0562249048271,178.73149431174943,175.2265500866828,175.86733187640039,179.0988840686362,180.9382406903871,186.67617126516677,207.21072656570826,213.70163510826873,204.6737213884264,193.5134495153035,185.81558132430996,188.53038445593026,182.93131087533087,185.7841331377128,191.22057286414758,209.82107108750392,221.03904203216888,217.56953819210258,212.48361079685284,197.29840364915154,189.7884397890526,193.79653892424807,205.47070942100785,193.59280084345616,179.118119567548,194.08752226851286,181.37581017476745,199.30263724815737,197.6321286963551,187.89231528251491,181.7045687230075,180.8392021860118,170.74908187626278,180.14312011425096,177.07111822654522,183.2362796098904,198.04635013676048,185.7251064230996,198.52643473743518,184.96852873824227,170.36994695156878,170.27281359963968,154.5765549699039,149.5548103275049,145.9913327261376,131.9525149363895,127.53737841337079
11,1999-01-16 14:15:02+00:00,208.06208784231072,203.464882134937,200.96261809844304,194.94555440873202,191.7265301132759,192.6240803338621,208.24729379514605,219.53161118870446,217.78984484354328,220.33309629919378,220.81487547073294,224.5730145447962,210.04225481462518,207.4620747099352,213.1568502497146,215.6396110251888,203.1921151491348,201.10708606957792,198.44203007946174,206.17387536241307,211.44719176043205,217.8714275724626,210.4025629807172,200.5442942427427,192.8666807983925,196.0247102969746,193.38885138336713,197.56058286744434,204.63019894802403,216.7504807281922,217.64182778460705,215.76045246295715,212.62375208354683,205.6595487594181,207.21655584727026,214.27582938126451,226.67783682224206,235.91504595012503,239.44665344867786,226.09569403239377,232.10517408257954,229.03048315368736,216.72992776199223,213.14333355151953,217.56351800320812,212.73157386944877,210.1239098302099,184.11269850285663,195.68651068370653,191.95231104386835,203.28987624704152,208.1161733717002,192.37177981775196,196.92789040307312,195.94098294838273,184.83922560257375,198.5307018796028,205.94093294330705,209.36767329834998,226.82991423174488,214.65605620980446,218.80074092329593,205.14821246066927,201.1170742770525,192.25146840042768,186.59745843068538,174.94772034570204,166.96090486108386,148.3090956014657,150.121344450047
12,1999-01-23 14:21:16+00:00,,198.40769888822982,192.20969996214933,196.25230434100803,,188.17333818571512,205.88936598057123,221.79500692178647,,233.55631723284253,234.39530464358972,232.34968542815375,222.26719767418598,206.9881031231985,210.66664730843632,218.12885570452517,222.99418562453883,207.46524631948537,211.74949069798785,211.99989760828615,216.67374876773,214.36625158993613,213.322669280581,196.7137332953256,186.80569948990376,186.717816150372,185.3499493864383,188.66325089858844,202.3919972079131,211.0397567706748,210.95268675918493,207.43429174808517,213.1458368322898,198.60010776653354,197.06197467218087,212.55797231155242,236.23948545183282,237.38879863232543,236.96110638855146,219.88660192501763,217.96006781952912,222.17607288694666,215.16617806464308,208.58921036105684,213.4358045422356,210.84533096548404,199.6499068560721,178.42343480720066,185.906744908097,191.85898027029646,201.71212781529735,203.57154102863714,194.2427886682718,189.9981791946367,186.52828455647546,172.92567740159532,187.49471555647807,189.80039216503815,189.15834046040857,192.1806043877141,217.212020267628,223.09995337054593,,205.52731205010866,185.77895158806066,175.9625588586844,158.89330739932018,159.02247162952216,131.51950559866071,140.7576891495116
13,1999-02-08 14:21:25+00:00,208.95316372549013,200.61421055894326,193.67592422815812,186.81284917304114,195.6919358727402,202.75592390113408,240.1263229809088,260.0510093361814,,263.0030662101161,240.48284353547268,236.20562946984296,225.8962493128245,211.96267999463743,205.6668130276252,217.51270069270296,,,,,,,205.8395700404133,195.46669949521296,191.4862328474154,188.1961432158439,192.19994657363267,196.7880015512918,199.45275783245285,217.00274564994592,208.657472320348,203.53168080749685,205.74079299934658,200.00666842657046,197.7895782839124,215.06865337636512,235.98492464931306,239.46111637199903,236.09093362473538,225.46270615587719,227.8697206385798,223.2901154962474,215.04341268824464,218.03660897018338,218.798986598736,212.870770130898,205.52752621304663,189.00897532002782,191.70669678103903,194.57365338286326,206.8691731120241,219.37081638121666,202.99511752607563,194.99766625524222,196.12666182799137,197.66546117056996,204.12492756356258,200.11259628247277,203.24135415741054,219.52687610697348,227.07135150918938,226.97386872551465,224.8120751953443,211.20948164357588,189.98041618395985,178.96395151323438,163.08573313100703,158.48019704756592,141.49578685890341,143.51816550317236
14,1999-08-12 14:13:42+00:00,,,,,,,,,,,,,,,192.25935588663953,,,,,,,,,177.7554909638791,174.29479736204172,185.65111663896508,184.8131697151557,190.80811379409099,197.86890732199777,210.90467269245002,208.54939945542029,207.85875497989116,204.461601686525,199.49874585475365,211.88981997518238,216.24848785043258,222.54700154087774,,221.12135455674826,215.6761521012654,218.21737322993965,220.70436345216297,206.77010816718087,204.4198913057558,201.66667712339802,206.77405302687004,194.78569520700535,,177.00425954176472,,,,,,175.06631327986855,,,,,,,,,,,174.83278068071837,165.2561716489493,155.8376665359417,,140.97239267095583
15,1999-10-23 14:28:55+00:00,,,,,,,,,,,,,,,193.4195048853211,,,,,,205.32149461880493,205.80874846381948,196.93916743207345,185.53203408686738,179.52966015284596,193.67953536983683,185.70563846583045,187.4453967447359,202.13788985188515,216.59429556139418,217.07793046405442,210.5800468824484,204.7225090928275,197.58658979393036,207.69925391151924,211.89434560181755,221.0579812582697,,222.54580092516616,216.12801507175408,216.6590364937085,221.5426318835211,210.1558913554309,214.6272990188695,199.6591985158653,201.52823948719316,196.67223737910084,,191.22143109952052,,,,197.36739490403448,189.97148029677257,194.22957042503222,,,,,,,,,,,185.390432900395,173.1959556953205,162.10563540169142,152.99556242364162,148.52634382955995
16,1999-10-30 14:35:08+00:00,216.72685400036391,215.90925881346647,207.00349146270233,,215.10619855834605,210.82017081202926,211.566529514555,208.30884681711893,221.53656717474752,224.5142485486462,235.9838523277225,236.70732703753742,226.6319664957771,217.6421930013116,207.87076647444474,210.88136825993206,205.78863778509572,212.6797785094194,220.0917743586733,221.6612884899427,225.08141695257737,225.98533821904965,215.61117164493967,210.2824161039508,212.34513543031747,207.40361362499826,210.13397035146252,221.0083419802618,231.9192796421198,236.33114120429494,233.2797221356327,227.93251025444218,230.62418936132275,230.23721398038077,234.67478075374078,245.8373780472009,248.75780035159715,252.86128201032443,257.14319338512826,241.19726862754263,229.87036321519116,239.67311370603574,243.52621074549853,230.3463647483084,229.98472494344338,234.68876357593803,231.83872390039184,221.6467155563201,224.55691378326273,229.94514157580826,229.6367562483267,223.35679640125974,218.24980133252984,212.91829408856287,200.71491291173345,214.021575790612,226.42100820659078,,,,,240.88452114592295,229.2442782323638,216.233207048832,205.3457876996386,191.794424374761,175.2260782733552,173.15522715295896,150.97881335114258,153.57623271563403
17,1999-11-16 14:11:43+00:00,178.43455638111635,182.59136419137351,175.20098517489333,179.74213286884174,177.6409804091693,179.0827646134337,183.20896224859138,184.86290887097925,187.18298167576484,204.01436922590278,210.02199880634745,212.61991182208558,206.49959652122868,201.22994629365257,195.47289036129757,192.65984886829932,191.9045040098693,198.73694528824103,203.09436717063178,207.79259377575045,218.4308123406714,216.75427710998017,200.2022038035936,198.38338195841305,193.05329369000995,196.75506142833945,195.1738473463971,202.23563477512133,206.76689275093332,225.1118048416813,227.14037017977375,215.53130257119153,212.79347788625637,207.98670661422494,218.92668787845693,226.1374688955584,235.292003575668,231.9731120441389,236.4245634964415,222.87801275635968,221.5265070393759,232.88495158183576,219.58982533782833,213.88385182635787,219.97574795475268,214.18600140091752,205.50828472622408,193.43964232082874,202.43398601922163,202.0903045681627,204.84075271042462,212.23263389491808,204.46316385273104,195.5707232838817,193.34656364739408,183.31012254756322,198.6951193321689,206.98429347304238,209.86706279859177,225.59353227119078,229.36632766376414,224.8760336583646,207.79151197720816,203.47778076554653,186.81571521082793,175.33757890376611,162.3257393497678,162.60457374683898,140.46246483384206,140.16586377468224
18,1999-12-09 14:17:22+00:00,226.9928826160819,209.13492350968633,201.40075433301553,206.77371701682142,204.13922085317992,203.70341817509652,209.57330743250324,209.08740035354924,214.00813205033785,218.03050569780115,229.92263628427406,239.5694559105081,231.23724058102522,222.52754385436424,212.34364582443789,208.3444057524037,214.98210586662833,215.3867924213038,218.67813513259665,218.16584015296618,234.6326300612525,236.44667517902852,218.765452306808,218.1291690236851,210.19329205991104,213.7305592968203,204.48218621861255,206.3453301708245,233.80920831581474,242.01008237439387,242.1682033641616,234.94661829691705,237.94750331975652,232.05279456601968,243.51124533444258,248.96687350189188,253.8909971471256,260.8110391620048,262.17198349345597,252.4697475026328,233.3863304600659,236.6701825559411,242.58074122513085,234.52923302348296,245.1191696633015,243.04625537977657,223.6039187573475,212.78876848990996,217.0790790791689,221.68130641905228,222.83105366610383,229.13990241949185,214.9945727006453,208.08319776333062,206.50677068120893,213.89024804690823,223.19291251481096,236.06600917593443,245.75437308504084,252.68485141818485,257.83711059549734,252.78592554920405,231.7083888408847,224.52222995657073,214.7125336151921,195.25732006887753,184.47351534773534,186.95014526951925,161.19155609117428,163.37281026416926
19,1999-12-10 14:29:00+00:00,229.12832150949475,203.63397710235108,194.25008901303804,199.3307676022928,195.50318573651694,196.32965922832983,199.58403765455768,200.88126193526313,203.20939008702464,210.6214831782256,226.58358605928188,236.48811659683506,224.39010822829852,214.8243047830821,205.55371406384987,202.03420509785778,201.77603693790027,208.63998734494015,212.0988723691871,217.07282661095783,225.5095842634053,230.26956457467423,211.71163342779417,211.60867733621896,203.32500569801056,209.172803330042,196.67067176363298,202.28348995011658,227.11357495219164,239.6046200054996,236.0990963368051,233.80269013403347,230.39246136907414,224.34449184655332,230.97515777206067,246.30520000170802,252.65724993113093,252.99376350541328,262.7550259153178,251.4631007696195,230.1036178708413,242.1920866820905,245.75133944277093,230.76532577698688,243.97979931101517,237.8139137084826,221.53285033829226,212.55085909601365,217.34629169966948,231.86327676133348,230.54845773529624,230.30897880031804,224.3342619968014,224.32721552952776,214.63567982537083,216.443482920186,221.39245864525708,232.72031587867355,241.24430209340989,249.76498545986038,258.5071109988122,250.69345437311117,234.63153246508878,230.0663846857925,214.25559804143543,195.81665052981313,188.8571895869954,180.24682681109857,152.9977803448028,155.18879451818293
20,2000-02-19 14:34:54+00:00,214.10713123340392,211.12015138912932,202.39344740498325,198.23017813306274,198.20969879413752,201.27762849919378,204.0749800175262,207.2969944182466,212.94267109121577,219.10588679292727,218.66498302908073,225.02113463270643,219.43195064857667,219.0047277430674,212.21935182123525,214.9943694872521,210.997129952692,208.3496853416793,214.19009737313502,218.8863955736325,228.90823069734066,228.54010294574186,215.53210360314253,204.4090143330986,197.40244051963958,203.19332131416616,203.41591736964386,212.59859091415694,216.36534568019266,227.0823989789984,222.78643204202044,225.6434149081894,211.30269001128997,216.53874972312906,233.48220830033432,232.9811766708494,245.43809994177272,243.1596846668227,247.7788128617087,248.9844442808295,249.21211183521314,240.1667693206755,228.67131298016926,226.9542023232058,223.8443640915628,234.0541049184093,221.2382125596153,212.9402570410888,217.3325792273017,212.55242612001967,212.1155194880087,223.55227173770953,208.73925093165764,202.45477519309372,203.9967790716663,203.79911281932283,219.4629883570846,224.96448408386078,232.215550862082,249.04140759577814,251.38534209329896,247.03400365547094,226.47049316950893,221.14848251707164,212.1108735234882,196.6484226099426,183.5650908717093,182.47486081565256,166.87647110947876,159.4264969533963
21,2000-03-31 14:28:35+00:00,212.79989164666577,205.9108193224273,199.79855045261263,199.00094778094058,194.64502623331157,191.5381175973859,191.87746301586034,209.8587690228065,214.0621703707696,220.2046739183196,225.27948569415108,229.5143059321941,220.85779275690223,207.06146248942434,199.50964749029882,200.6000330594753,209.34543138550086,201.48568146114386,201.1129634284319,203.25088739789797,215.81963715227118,215.45556982483464,202.94830162924853,193.6088376367427,185.0698006771047,192.24119815952167,196.8091634300755,193.88553544233454,197.15786353795767,209.8097061277609,215.5640829853071,211.54202490855425,205.33374934463882,212.56687840656764,221.44722282042594,221.58193184552525,236.11308633273404,235.2848860697103,240.78854110928035,242.81077138425456,238.64351333588874,224.37297959227396,220.2628217117923,215.7969278516119,211.55159843595544,220.12551500318128,207.24698287235486,187.77681887545816,194.3943848453183,191.96497768185807,193.00506337343964,202.44646700147726,195.97715045788232,185.6269298283317,184.93322569710418,181.0259245125235,193.42308805655654,198.8733158844007,210.03132128526312,223.84567011187022,232.2015791408619,232.25688816295235,211.08697199806926,215.10994713926434,187.36770155212034,177.38655233090196,164.1059663789552,160.29452245085977,146.4296803018999,143.47605221768353
22,2000-04-16 14:28:21+00:00,233.23272601666883,216.56963543026228,210.32705606009586,214.1415142514556,207.853301821391,200.4132088990966,197.86570922005242,210.4580031149879,218.60168311599514,225.56346749613613,235.46432174202565,240.5031520644536,229.65820971476435,218.95370030280466,211.57514424468224,203.94867902922178,208.92698370069047,207.24580188396047,206.88245212745875,210.87742875093392,221.6435137331122,225.04876643702988,213.00102052317337,200.28869663480322,194.92858147730288,198.7067993224843,192.93797486727692,194.65720876345824,202.83918662262698,210.88371327862635,213.19019139591185,211.20327172111516,208.72782492484797,214.2113527066344,216.06793407187766,222.10303854798073,226.80326367769447,226.1222135628865,234.4642310154545,238.4667234861577,242.00217133989915,231.35895377445047,221.49901888638536,223.76634757596938,209.3469892181895,216.36589899150468,210.38265193431465,194.62885566826165,198.31478348708256,193.22920685989337,201.67622582589487,212.97871595906574,199.37933827143652,191.56511490491468,192.6491244549608,193.00703955174444,204.18271967251192,210.10908450659062,207.70225219106837,226.52577478980618,230.30108695279478,222.5215483859947,216.42166895335683,200.46821710506464,193.94535153708432,186.8194462553242,174.56884606839077,170.43817026383516,160.33805857307433,151.2332789468044
23,2000-09-14 14:32:51+00:00,,,189.01827179825742,192.68073576238814,192.0199653364738,186.49907054674216,187.92851965293954,192.54548510117934,200.80884873790458,206.56273913824873,208.14591098738654,223.5517415716139,217.17391850048836,221.3045593477552,218.27582420717485,217.02968906619287,216.6359938501652,211.113794228091,216.39624198165717,221.91985611105903,226.9970708056648,228.3233051099982,217.6677466835576,207.543671167955,202.47963589031326,211.33983838715477,208.82825131521759,221.71393559033334,229.25093727468763,246.54862682831612,243.5020176894713,240.05701664287378,233.47922943808257,233.2780680221599,249.5471726734909,248.80478291308023,248.9965268592236,248.6943757454593,255.04247848095736,250.84230740433637,249.3809470546135,249.42300643363396,238.93693936895957,238.61752340212922,238.04688666224348,238.42740100313551,227.09902493819106,216.16081902724335,214.02949658077148,208.32788220181942,218.36591781595763,231.2807276706427,224.86420559041343,210.64358891394096,207.9360002154714,206.63488906761503,227.07616104298555,228.38157943028514,233.67896949178683,245.03678892725736,257.91092350826335,251.15937843522855,241.9215602821844,227.19604636646955,217.0966644861897,203.84645236824488,190.2536672012382,185.2383537666427,167.32509187141238,160.63285233837803
