,dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
0,1999-08-12 21:52:44+00:00,177.6304379531107,166.36551615508682,161.38602154971554,162.875844188583,161.73732683497667,166.57736858343762,158.39347911039397,159.39752072048518,153.10944300589566,161.2227803078394,161.16974636640396,161.9608595096569,161.14826512610654,156.78686532488948,153.94322881520972,147.56406492565546,149.27266471928286,149.3995623126908,147.30683415833334,147.92811621593395,150.85144789723904,143.15978803252068,145.2087065800664,141.66830471843218,146.07074974507697,143.26213179768186,149.07714061049424,144.0961609418608,148.20441771604402,143.28762425982495,143.93806672516328,143.71229372589212,140.7266768407652,140.6110143981618,137.10793796164847,139.91945093389344,134.5600311121536,137.11693214138052,144.11158608929816,155.3194838541163,149.49717293339035,138.32605279024494,134.05528636334986,133.48728283591333,135.16954020647728,144.17010909967547,158.1009335540997,163.57456208012294,168.26407010650055,160.98450647675426,157.696821100079,146.18399294244176,149.07821629420724,150.89162143520247,143.5707846216956,138.90406858374027,151.88723772604294,157.9142314042371,167.599924834048,174.67402236157932,177.6407909946498,177.03801678322333,170.91719898154392,162.9390165084855,156.14973737633468,154.08755456692376,149.74607931793722,156.4967632768708,151.8452908917599,150.2466879800964,147.46861416923076,148.10567904443118,147.22787295033177,132.71140900639992,135.8770847909778,132.9360188834162,140.73939993591893,141.81049199016806,144.61364808579643,144.05856580830766,142.56824789413918,152.91726308780022,147.67339289965773,148.77840314260163,146.45092614162883,146.08754085519942,148.78281563064567,147.00012333829505,,,,,,,,,,165.48053882495552,163.12975867722798,165.6646390332183,174.78937920268618,,172.08674171492058,178.28717225255974,173.0585570563283,172.375269990861,163.32520106417232,159.57635600220127,163.14660227023523,161.08616700897184,160.22630755442782,155.31620569879107,167.10405160984786,171.98670423709547,172.24926494888814,173.32053281101088,171.69975991268382,167.98206751434188,160.95506381695006,161.45300830939658,157.69891217607986,152.8641211967664,156.66527099427236,165.2562952158118,166.91307761433896,174.70408089890458,184.1329163487541,190.89198284871674,189.7657714904342,188.02847762018365,171.2165253386826,169.01067894083184,166.10979590939064,164.633455748116,173.9021936293839,178.58940534294896,178.6916933326804,170.2587463366483,174.05723966583915,175.0590967537889,170.03487136454106,180.15473461775363,174.83108633927472,168.82510845919208,161.3154345201641,173.59322180284107,165.99646313154815,158.3420159977767,161.20608973233146,163.34033190583796
1,1999-09-29 21:52:52+00:00,197.50649123767658,185.73305455571966,169.01182167679502,165.63827708511823,172.3145101083961,173.1107631690662,172.1603649631515,168.34624265513708,159.47775004931162,165.76319025544143,165.29396181611327,172.61738138704672,169.2704881361756,176.05834096214957,169.28805775322377,164.81116080167828,153.83374646180022,162.30990248297525,164.52149928386595,155.94607573285296,164.42419174480517,157.35874000308914,161.13321118640866,150.6605624598353,156.94896754376842,149.8414709958338,156.14527609621265,147.3827215704059,157.63547608516382,158.18929267219707,157.46369658685265,159.7873072287599,154.46170109441255,148.2989512719778,143.07876101572973,147.0422126606845,142.83684598725304,147.90797360657757,158.6594412135511,168.05373015822508,162.41426368308413,153.34444460652216,149.58232836559665,138.4723790417149,134.94674122717325,149.00232176529644,159.29549843568591,170.69937627062467,182.66321417863497,178.27595470114946,172.28534013043875,155.0619768252536,152.66565004076526,142.52555996129968,149.0239091728296,149.22495958831155,168.12631592791075,170.5056745834157,170.5101681790898,185.29619570316305,183.46094788923614,182.66094370385645,182.9242475271668,180.36433902534526,175.84897027423617,174.4059977677709,173.4056896001272,175.05449741397805,166.4725545630854,170.84597126325275,164.3268558050789,161.53907671482722,156.3177722082649,142.60487739887623,149.67062676398595,145.87594452802935,144.7784065774036,141.5176026367566,144.4876706196331,152.02917108280795,153.1883077224899,154.9396128382871,151.6852170984907,157.38611190384526,152.30205949129328,153.17314343944284,149.14029209236693,156.30633743828764,152.1378510709202,158.37609185338073,156.73040432363982,159.2897840263509,163.4381487340964,162.3969112755401,176.40805174596719,174.01256005168975,184.02957327060278,181.79619845231653,182.22871580212,176.74769263807002,168.10748119758912,173.45037374650866,176.419446000527,181.04842932810368,177.91858125313303,182.88784891914327,179.03145362599045,167.60504406943696,168.4901363679864,169.229775222729,176.65347183524,178.8163727682216,182.59007120250774,179.5983047128265,185.54991720598153,184.965046239758,182.66489933694504,180.83325880229847,171.21083037921082,168.81872386305557,164.62959360857656,168.6926035465083,164.60627111509152,177.14260658304275,179.34182910767822,189.12361108035466,191.6115589315092,199.6074979062088,197.52749984157646,186.80530765955567,193.27939744838062,187.64086485620064,185.0010675641645,177.92900658899887,192.7628395172129,190.72845668624763,188.03113659352647,184.8157960308701,180.77537401009823,190.83313837588295,190.83363922096902,195.07735528945477,186.55263358421834,176.0818852766398,181.23934772280674,183.6263544894538,181.95355877959673,176.42080376511794,190.00651661176903,193.691588457987
2,1999-10-15 21:52:49+00:00,168.29321343868415,164.8140629886303,161.31224940079116,158.30341109610927,154.28763751552185,153.22191214442185,147.8310119688019,157.43485390942703,149.75668509123554,153.42375182887565,150.65732364244784,161.79097222163008,162.01121686225508,156.66922788693387,139.2201312367115,146.88669785677195,144.79593204241428,149.44172422887067,150.79338419242748,147.87652071743724,154.21184547912415,145.1367367252611,150.86990312365558,142.76033301298182,150.67331143012544,140.33013397445248,147.24686578454472,142.19325830161128,146.32460919583446,144.89879016383,144.79885262507418,141.79578127129753,137.99428180496105,138.5991730201612,135.34848130998466,141.1239210851126,132.95474726250242,141.80200492126417,136.98205384837155,146.14117489273394,140.16361177349083,135.07903078189275,130.30564245607718,130.58734431471268,128.5126603706689,132.65161460510632,149.12443461440563,163.75204465537033,167.60191990987124,156.4013913698208,156.1070783545607,145.51348681619197,142.8885481839708,131.76293595203455,137.3163033388503,139.28516828752123,153.72950997590914,156.63488900319896,155.88856121610752,167.95746075123367,166.3093674179479,169.25810448084474,169.06961238525366,166.75929132361455,166.31705997184594,151.44806905336196,148.09950691730177,143.29370302193146,142.96406149269978,143.3475450064246,150.85942386700393,145.94527708907822,149.98159186468814,132.18608889127154,136.08973805562988,136.43322181802466,134.14946112570843,108.58108280159479,134.13461232881883,140.18179538909354,137.36666903798678,127.03596862970642,144.11015010162384,141.57645819796423,142.5887008229828,144.66025402675055,134.67785050337403,140.3436919490443,136.37106577637414,137.15298141544065,144.18591774496875,139.408350458615,150.72478812228107,147.3713275104666,158.8179528884351,159.66082779651623,169.19706287778462,164.1862287228113,154.00444118269496,158.7121003982109,159.4841936636342,164.81397989343347,157.64843212628404,166.55300286680622,172.00161401978897,169.64117671726007,165.68832491881247,158.88095066137365,158.41216153604935,155.8056993491116,158.2065629357633,155.73521814474392,164.7510316923991,162.80019495012561,155.0007420251243,165.31172633635455,163.50410570966156,170.1586428788598,166.45605204618644,164.15492834043624,155.5222333725231,161.0606438301483,157.745641807517,166.86229068744086,164.29804175232448,169.49189650667776,176.442782197793,184.37547197203156,186.14068752417256,178.1237006472335,179.43496535096116,176.5715569966627,173.75903908371092,170.87505117146196,174.96999543272275,174.22316698638986,167.3192319951295,178.99037939094137,211.07961170051948,225.2728056839368,,,,,,,,,,165.9222549872979
3,2000-02-04 21:52:37+00:00,166.7705191790764,156.81482787913185,156.5292690753289,154.34619197027584,152.55514265951888,146.55880777098932,150.53538242851621,153.5200194887703,147.62720251088686,149.8560341376927,157.1724361768548,160.66470851814742,154.23282852276415,150.66918273501338,143.55373680657743,147.81562902722203,158.13772881828737,159.83860673319026,154.06887465793463,152.55649220895165,151.66623296361468,144.10042969674618,146.27940597057176,137.05052846291102,147.18192283345792,149.31418624316444,151.04457558258056,155.67425639152145,155.57740972217113,150.70963228390585,144.37183710623972,144.16905970990575,145.20771737698402,143.33996125363993,135.41525279837128,136.2616198007152,136.82512382750465,151.12004482353234,149.05573152740723,146.39891037357228,142.0099025425663,148.7514540113155,136.88991502851644,130.36998939133093,136.53912349750863,147.24697341281384,152.29130804922448,157.98760107994534,155.24275063950262,153.01731189866513,150.8590711512186,145.03559145337448,148.20657987679004,146.05972083488274,139.77175101388062,130.76373673518552,141.74535886947095,142.8633266806798,149.62707660218925,155.14045750612655,169.77424467928617,174.15718794433596,176.11133808087394,172.3670389006862,159.02556854035453,153.03787140025227,144.38862368086887,159.41167887517054,165.9249294582575,163.05781167067255,153.58384312222688,153.36531339377987,152.73145582413838,148.22090900491074,143.8094590448086,137.10197297918097,143.28928160719036,134.29298242090653,140.49458345392787,140.984450803623,151.99605304826648,154.77010195664903,153.65258896949888,150.9025256195709,141.9670504718388,145.48538511628897,142.19092714245127,147.92040615794136,144.56234039769788,143.16799711678976,133.164638238867,133.54308135388297,141.4993367087241,148.95038493264803,154.13486452500484,152.78759766184731,166.33905543421167,169.84571512482762,171.3354510903253,158.0953813011811,156.9711040687896,159.15478297843515,166.14098673566727,178.0091823856475,172.69027080280642,172.3632636544322,166.47100530758098,163.78934695708665,161.44804492828507,160.19940502097523,156.88017632115358,152.3356442362614,159.43204153445578,164.6785012052477,174.60280664455237,173.21430171173262,174.02088192242348,164.40345674984317,163.29455606939953,159.24030586758246,158.7000972962124,159.07792610840204,160.7903202502252,167.83756516146224,175.00059633829164,175.059715863046,169.68741848389973,183.40794925481424,184.04197538044434,178.37137920555324,181.0861126973106,177.2687559137363,190.80198685910713,187.12328037952844,200.6379501644719,192.37498527807088,183.19418575371978,175.79278585762393,168.26307774490618,172.49958446090332,165.57867384087425,176.2808649107375,176.23676401273602,181.2061872630149,186.3302833889996,188.48608065445515,183.1982458681437,182.44715420571242,192.58729156478373,
4,2000-04-24 21:52:10+00:00,162.81633857717756,165.53420346842404,165.32501441621608,169.4718931760376,159.62358137511106,154.92897812817142,156.30534829883564,154.79760221299816,154.2094186974305,199.23674740361062,157.4328507233168,156.8917500632352,155.34375003532685,148.3678532403306,149.55960477832554,145.62741468854645,153.35677271420582,152.93332248900072,158.3346487330818,154.03545859158118,154.01210940985078,146.72123625307563,133.26098644021192,137.67900031789506,142.77690099819256,142.79292880584038,144.7767303597724,146.90995146227135,147.24824563585136,149.08234053316053,143.88184922662708,146.10580756071985,141.3916629343011,129.71114290541792,126.14815694835323,122.42788667324183,131.38556300060142,139.6120791808605,147.71045776041936,143.78231445606096,142.63336510527873,134.4341655753277,137.96024259412857,135.22469119551565,135.90757277217705,136.78704484968628,151.50246819252013,169.91520164623824,168.0611101309963,154.5999859713033,136.97011426083756,135.06744821664597,134.28983366000446,137.88454788659416,138.3412088242576,143.0001771788312,136.62317022944967,140.33713687407172,149.0082496571596,151.35280462801018,159.65507061835623,161.64137084736635,163.5107412429848,164.4226555394195,160.00331864494873,161.22034297278205,165.64820542881046,166.1737959616037,174.08279547240852,167.94861660164827,158.32197158212074,158.06839968271296,151.41119042383335,147.31189766317337,141.86405035435396,146.24651770150595,138.25781261386322,135.2100584519742,136.57309189590057,149.9525499354221,154.8914969557219,141.6687850876132,138.64780724467659,133.17656704956642,127.97797298275381,130.24640650090907,138.1125399175294,129.55076577431745,115.209695531374,113.38771664873741,124.98723790224369,129.2819929755875,128.28631905838247,137.10767545576977,152.1056620462388,163.86915843251757,162.58582623576677,162.68793387766428,153.9000462945605,152.57762173447642,153.29092682564794,150.13202411692635,151.92855458576787,162.17297072991346,170.31932457595246,175.55428505284445,175.0149549469455,167.05335666585148,164.7599282552279,156.97982992204942,158.435223004203,161.37536474897826,161.6576076287918,164.51429714753317,164.99492945641376,169.77302646735774,172.2246284494116,175.90157890596447,169.60587059716565,165.2386315345878,161.9810006809338,160.48712504498866,166.73942777513105,171.50580766695697,174.51074393281507,175.2862831979099,182.55028152923612,183.25065902337582,178.87960611537198,173.06640918772334,173.9174368377154,173.433891694316,176.48054012732234,182.7637920128767,178.25149239706766,182.56021263966505,183.63082566552774,177.79460701885648,171.73419648678777,165.72432562867718,167.38141669122894,173.4615523600445,176.22416647182445,178.85027311595306,184.2013999245623,188.87563319580738,176.30318256985313,166.82359452597368,164.06496653643208,158.76522434887295
5,2000-05-26 21:51:48+00:00,197.82618826539186,193.09985452338583,184.9834181529106,183.19365847157084,185.22551895311972,179.59390724992988,178.57927358978367,178.4874929658963,174.40769439377445,176.61851597048113,180.50510178122494,181.69601993744988,175.9897790979584,169.40801383549598,163.24172836852244,170.70106730663278,164.0211665042483,170.1190133187426,171.78942178646122,170.80853041113696,170.09140934368938,162.28160740272222,162.53265858950158,161.5185480211156,162.1396402741304,159.5713142247676,163.19555153232014,156.64508067448293,167.32914804715787,158.85463981305907,163.01897252065748,159.80617905371136,160.3338269121964,155.69537235965126,148.9712505552342,148.97022849188127,151.70655071505217,157.06934971475872,153.5799327363183,162.95666003598575,153.05044810746136,153.95162278468348,150.48275968678493,148.0603762672406,145.97767400946984,155.2695341981716,174.03467232079996,187.3119536530511,183.17986850564407,170.5436471544031,159.39975519108077,154.75363873681772,152.22096786090057,148.433646425631,150.81427334067797,141.06065522204213,148.53196417420264,147.03152230451852,161.1727880932575,171.06288153208374,173.51521467085533,182.06723860341603,184.81778291950968,181.7807246813291,180.23744158945968,180.56342427854747,176.46438022734375,186.84634156125935,190.22191491007746,191.37061804345723,182.609196827498,172.51368369019588,167.05069826265137,160.640430976097,158.63944882985817,159.36919245173002,157.72079331336712,163.66724923830387,162.51508456714777,167.03526702491047,161.6405034178099,161.43867487262474,150.84430229232078,155.58539256535678,149.3348285914631,144.08933385038927,152.03445944329897,143.4179342193897,140.17795338016617,143.40670518385687,144.70431636855443,151.3437326821371,155.51152371632855,159.05832608380058,172.810261270705,180.8402702785391,186.84467184511982,175.94580550834917,170.6674582814194,165.51094394761196,164.53216311088448,171.72791460465322,176.55007212128712,180.0217984879841,184.26374253554616,187.80810258764447,183.68650137443427,180.99854392656513,177.39395353268495,171.4344611722179,172.4840200979984,175.88377467699232,173.24067905869657,169.8897231195431,177.51827203649955,183.31330741205005,185.56313838960048,189.61242658540414,184.14352184655988,193.29263325728942,180.96299611949695,184.09708817734784,182.8520719745477,183.07391839988804,187.6426925665567,186.04509383769872,189.92074382819584,192.49040728945673,192.53004021884294,193.53017743652643,197.99664408393966,195.42350759965606,197.70708682678196,195.68575408301427,200.90510218020873,199.6940392418385,196.34228373675734,192.3220404399898,184.1172534995304,182.8211286302919,188.87094635881908,195.02682893218775,191.82445637040632,199.43153395080586,204.49165900569838,209.4110673489707,201.32343875033652,184.32380782609687,182.9206852071736,176.21178685491867
6,2000-07-13 21:51:19+00:00,173.83683344966693,182.25838508430857,172.30059145263272,169.1387276238455,172.79425582756306,179.5883439969416,170.68431832598247,176.64816728365872,173.18139238336758,172.03618116791066,170.68004933403083,167.82805956413753,171.57300090651302,170.73100529059187,169.45097665219797,167.40416453694195,168.1789215371593,167.3457494490542,161.49646519937383,166.9730818782061,161.5247202436745,161.1608461299208,164.66169691758375,158.92913435929694,152.96107898477086,157.39741597768798,160.52538802676918,154.14812823498676,156.226510348217,152.45450868652466,150.6825420127282,154.45880316567087,155.2213376795882,156.87011555382261,149.28283590187223,136.88832983623792,143.41889368355527,144.1797110476967,159.33897173701402,174.36980512588087,151.74732920623993,148.01224135041554,144.9427834186481,131.19919660971493,143.19169276478928,166.9545352066521,179.46482692115245,173.68707350718466,169.33213527368392,160.52199980495288,166.84650782136407,158.85560358468774,151.01015211545666,152.00089523784447,149.5367989931259,147.2340545132789,150.3231125232774,170.90032470296507,168.81872582251376,159.863139206807,162.15340383345324,162.4176670415221,160.49492767189065,154.69222594242015,154.5217576772862,153.91154567403407,171.27436571910778,163.03285782676127,156.37544372978573,162.32171693362176,161.7806994223418,158.3791810786294,146.12119320190178,149.51807109817915,145.78549690891325,155.07924004119874,152.99416074065113,158.3958176692043,155.79387123304087,145.63721348091354,147.30146291868658,157.235512666606,157.4995022079338,165.33187027774795,169.5527908741,151.07876947937655,158.75794379152134,163.62922440740516,146.04810227626263,153.28301977890783,149.78332425640204,159.13099954478693,,,,,,,,,,,,,,,,,,,,,,,,,197.9694386241043,195.38607882388416,181.4028937677102,173.36587358252433,178.70600549335182,180.63238455843384,185.25610849036687,178.00176131806882,166.81226965247805,169.40048257952483,181.18799503368112,187.57873477740358,195.7080043964241,202.25991568890447,197.67760611092794,190.40907990112,191.57310921756826,182.5576718751778,178.42432598848475,174.60493253465242,177.1540074967974,175.20976687537623,180.12458743146271,176.64376666654832,182.0213408647536,181.86006404979335,190.64246111164655,193.28309944755767,192.1127436732977,197.84768638234078,192.26476065298198,176.36897732852862,167.316164280773,150.8797336386301
7,2000-08-14 21:50:56+00:00,167.27753107573056,171.4296462585181,177.95359857915787,172.2890185986451,174.00781257549897,172.78834762456836,168.26130081237227,168.41670431663547,169.5610606662881,163.74908007735306,164.96361822072024,166.38699704245104,160.97736695281918,165.40198459710487,161.41212969185807,165.29871639307677,159.1956314062711,167.23784437794637,160.44665965978618,165.79095854091645,161.16256748498805,166.12445285317904,159.19263787775293,162.81410617531066,156.26126450815025,158.51490976656214,154.70746168490092,150.07088772141992,146.16593606960075,147.56271880735528,151.283703645878,147.98262990490866,150.11545173283918,145.67778856040854,153.0000040774443,148.31309935164228,154.3671097490275,158.34897572239367,149.02047645862078,140.7423764511773,145.13810777017287,142.27495739139496,144.73316070143522,151.44487326465463,167.25786435876637,171.7923998436851,170.19693809123402,166.10988617829287,151.45315786908733,162.11170873213354,152.63809249449665,156.75581146057172,155.62614638860356,149.62489247123474,149.24388648849822,156.15804930233102,168.3725889899759,179.31164727665168,175.64378613294593,165.15896407377093,163.92903066785928,167.97785981110243,163.23490125221588,154.34343551325253,152.62541625802984,153.07286781129582,158.92529442243537,153.10087887140025,161.50160799945283,157.6241246997119,153.6221856633472,159.8782268469443,160.3996880199082,164.27035734201394,156.01097418631804,152.18801383154724,157.93046591128515,159.08569465712338,154.23696078596083,158.09838137430413,140.78390452696968,147.62023227422637,156.7812255873407,151.7564863368025,149.7688452024122,143.97143889615006,143.2534127163288,149.38281394908086,140.15193789625786,146.1624495808112,141.29724757403025,139.50403352398908,140.99785017504817,148.3577268083586,146.14948592474082,152.52371043494782,145.75637588252135,157.6578275888658,162.27845293379482,168.6814376804154,170.01684494275864,168.5484578559724,175.3065700479114,169.52846456533456,182.33880569857442,174.6616115813063,176.27772848628638,184.5559915472791,183.3255903619934,178.0456584020158,176.67399085890543,179.40807147882765,169.12945311150185,181.85668017774555,173.95363010356044,177.10254396721132,176.632070066537,166.63751715673442,174.1568985540085,168.75320690646285,171.28777065950206,172.95351865032262,176.41053042064962,173.26423943614552,180.33659432198482,181.75647176617403,187.51048645934688,194.97902984724624,194.16881530519228,192.57893236100495,187.20033810269308,191.22400294297563,188.1066770968464,181.99883256344546,180.87367834404304,181.74388787111312,181.68768627004218,173.73229595549608,174.70130021060064,183.43001834225294,194.89291422525318,188.8123881820454,185.03591911536844,186.9256464384517,190.86876346803788,197.88514608905004,186.50226055895152,182.00973189929647,182.84199439365625,170.98602752846634
8,2000-09-15 21:50:25+00:00,173.716882271104,175.73549086875215,182.35606776411518,175.22329941783389,174.0902243800588,167.09676910186562,169.39505169598036,161.61188598770718,152.82382484979794,154.93864870046158,160.01438958534374,166.3050400656241,162.25149226724608,165.83666090392978,161.24273703782924,162.6842967508665,161.48418266132393,161.18620538110332,155.9223930375714,149.75076739784427,144.94320803315446,149.25891085295325,154.1991530143368,147.30003371343213,142.05740933643875,139.3910624735257,138.00980394032993,134.97737763100417,144.06196330260494,138.081893671814,144.63555004397097,135.2164090278971,140.1581789161652,135.24627166911674,142.33250850705645,152.1647841077004,150.3822593667143,145.16699742043255,152.07967337038625,149.46907727612796,139.51274961821093,141.16324914402492,149.46103329489748,162.5823656037206,151.46568652500332,160.47875016103157,155.16989232624107,163.42631903287432,156.24676670014466,155.49248333913394,152.149022545743,152.68027225928765,158.8373371684203,149.93971574557924,154.4898308147858,164.51045018753035,179.28418170161694,184.38414473369673,182.58264118543988,165.58754499441582,165.7076141206815,158.17483058835256,159.260364436065,150.50753331715538,142.34728789477398,146.06081483651826,143.35953488248,154.88212943962984,154.17227788909918,163.69726527203014,157.94175431631922,160.77168494139863,162.8323524853334,165.31674302061919,163.49475456335864,162.70727786587122,159.62218256434912,153.80235725528883,150.33091251612782,146.64239422451743,152.82105688891204,144.36692768245834,150.1245627396983,149.47359333842823,155.47237620229004,151.82142510838293,151.094774334947,142.02574882377132,137.77184920675728,143.17575844312196,136.4654394003432,145.38869083651883,135.7279101363771,148.82154139939337,148.92667427684458,152.79134560562613,152.3316195208175,155.56368211963854,160.85125048895415,158.1000031545153,168.3367071280787,174.8300918955444,178.712390164001,173.42595425569027,171.55914684301513,175.44076937683718,176.31899741824265,173.8870229891079,169.22403018160898,173.65182529285352,168.37369383177452,172.66053217557874,170.9962253954218,172.7548573299945,176.11517359943093,174.2503090754472,167.2367667015257,167.0150552169896,168.16925435016532,170.4185856586861,172.1190697998889,165.58977930279343,176.53629616760367,177.02990778396955,181.5218325632703,181.11186958951026,184.04621409697296,185.6605254488333,179.05070350677272,187.74490916491288,183.12015092420341,177.86583890799218,183.1014707886394,183.1867192458081,182.67486753963146,184.84831915271275,178.44043493736135,174.4328578796422,176.13951400975063,174.21649482562944,184.79693237976443,186.05233185328544,182.3511891569941,178.5651886487587,190.7647392714587,190.38612769433794,186.61551725550532,184.33367370052832,175.8466381533711,172.5757955379103
9,2000-11-02 21:50:13+00:00,159.8199425719571,145.02890783074977,145.7934534176673,142.5249631385049,145.25306894584674,148.4709323952935,150.4941607688917,149.02549400164477,147.4026579325084,146.7178952806276,151.5796085030729,152.69561609421675,153.12006076705381,148.53939429607803,148.3397179353491,145.14455118102035,146.49392440244307,143.65234099040094,143.99384993414748,140.66471806697206,137.7070321112401,139.62977947149216,136.7109956581609,137.26708735395678,127.4049255543275,130.2400118497602,127.83512958609055,128.7517954666602,133.17752347061293,130.6457060184446,127.7602739404162,124.88826945467464,129.5361817529434,129.89769802039115,133.2850278918919,139.19059214703563,138.47783654797857,128.22928141144874,127.05318279632156,131.5807231650646,134.92624778581876,132.9114671991191,135.2536699029228,131.80029614751828,140.84727158619685,139.05548685418563,141.00028839887423,148.65634165249273,148.20079581736354,143.4356625849214,146.37021382074093,149.7358251001813,143.98234996443844,139.39802954496847,133.84257497112802,150.60938133640863,152.77613793460327,158.64170135252488,160.74655152172008,160.76341033553834,157.8807820556488,148.96921977431828,145.9863779036962,140.2556136102315,134.11270013616829,126.52429260467768,127.37286862333917,131.84382666418153,135.42322852567116,141.3490579185444,136.57753739429705,138.16114794453648,143.85357199482058,155.25559574788173,153.92891747052656,151.8242433271863,145.33312098947104,141.59812681597154,139.42853757691307,136.14377561366035,131.58076047492332,130.7361424186575,131.8232396819376,139.1477270029915,137.84029110900906,126.97494354074418,130.7588072070585,121.57151699315583,123.44773835476857,132.04525196920082,127.305528250945,131.65659005878308,129.55023116692385,132.7789372810167,135.24833546856095,136.75900911840174,137.33982274754877,139.55698079591048,139.83340414452118,148.91382716051373,148.05236401550275,154.78142695514873,161.13900447227766,155.98523471538638,156.74056770967115,163.2837962282249,166.79013781171386,163.12597394305095,164.5170245376667,161.1856131259125,154.6889966619348,157.88228174111504,159.6380496802285,163.52015979961163,160.67956803176406,162.06453522797398,155.35062516326013,152.33359977327916,151.22089713444387,149.7539871724051,156.42468914644672,150.79750315234847,160.40116041353838,165.1656643184731,165.63049842669162,163.33164505646627,169.74730453072905,172.09624462087342,169.46900921067703,171.37307034031477,174.24113837215816,172.8462149147478,164.01971727419468,169.383230505563,169.70131389982998,170.68926775178494,154.71071867420767,149.85281559723583,158.51192982157133,166.65281394561876,163.49838578380275,169.01666911324708,165.9167924326892,164.75847743953082,167.18448437122666,177.86144708359947,176.64845344828433,169.52929756094326,171.28956373626167,162.82771985704161
