,dates,aus0183-0000,aus0183-0001,aus0183-0002,aus0183-0003
0,1987-05-22 23:07:44+00:00,204.58904475630166,205.02094540295923,219.18369471361356,208.02983973149838
1,1987-09-11 23:10:29+00:00,208.8488319717013,207.31227196393056,213.0614476468103,200.19663331072175
2,1987-09-27 23:10:51+00:00,234.5283008960958,231.04563865839572,233.26640822553932,225.61283677143766
3,1987-10-13 23:11:09+00:00,199.0870670805873,207.385214510951,208.82882242544602,199.4359262842825
4,1987-11-14 23:11:47+00:00,221.06527634725032,209.5697702905009,214.88356767436017,204.23739674382068
5,1988-02-18 23:13:23+00:00,216.22704937322487,211.57362055508884,218.6701334517564,210.03457062838595
6,1988-04-22 23:13:52+00:00,211.6325116873585,224.30118050872795,220.94708715185666,199.73014399284114
7,1988-06-09 23:14:15+00:00,212.7791113771648,211.84182295121653,207.25210304877768,219.10250285797193
8,1988-06-25 23:14:20+00:00,214.3449319778182,194.44380533711046,216.32006246176962,218.753237050074
9,1988-07-27 23:14:26+00:00,209.31774890410472,205.84992916320167,218.54052627837538,207.5760682494599
10,1988-08-28 23:14:30+00:00,215.0061751616224,207.47925286986361,217.38394187119707,216.56882098286553
11,1988-09-13 23:14:28+00:00,207.4620397848623,205.89362838027077,220.3816221326654,205.67121545743825
12,1988-09-29 23:14:21+00:00,211.38308942621464,222.01753904071344,233.20759057999138,226.5177692833982
13,1988-10-15 23:14:16+00:00,214.06748515315823,225.73429205001722,230.38124091359427,221.8933762598671
14,1989-01-19 23:13:42+00:00,203.48826692236358,205.6373070482496,219.608778059841,206.7677955970632
15,1989-02-20 23:13:39+00:00,198.29462702988675,195.58315705327578,213.0739301100574,183.06112173824073
16,1989-03-08 23:13:15+00:00,219.83017417217403,216.69544167660825,222.02100876651988,214.33639960675717
17,1989-04-09 23:12:51+00:00,240.46086286867282,213.93436042259745,217.00499579476818,218.1619821938575
18,1989-06-12 23:11:41+00:00,211.06598022144433,206.33147412838224,209.58278447843554,206.1615204136303
19,1989-06-28 23:11:25+00:00,200.28495492960715,187.73553454203906,204.5220020921624,190.83948363707316
20,1989-07-30 23:10:47+00:00,208.45291161071523,216.6948711148169,226.30237236621747,197.53597108634878
21,1989-08-15 23:10:23+00:00,201.583238598211,202.17426196778712,211.93112380738887,184.86486319898765
22,1989-09-16 23:09:32+00:00,209.1752129960097,217.58170199834302,219.3177540958715,195.7913461604252
23,1989-10-02 23:09:23+00:00,204.55723707306151,207.83006912718338,208.02813835798167,181.85142695681606
24,1989-10-18 23:08:40+00:00,227.1820749496147,222.99856334692905,230.66161989947557,208.08952502967452
25,1989-11-19 23:07:42+00:00,206.4755699428477,218.6787794538233,220.20562731195855,222.46913578716038
26,1990-04-12 23:03:54+00:00,231.25981574296173,233.3423649920307,241.10041935729924,224.50060037267042
27,1990-05-14 23:03:59+00:00,210.77828000803763,210.0233039766715,220.32839922057858,199.75200746232167
28,1990-06-15 23:03:52+00:00,220.4449052042249,215.9556993307568,217.25258802792163,216.20293004470867
29,1990-07-01 23:03:52+00:00,237.8318984711981,233.20399616340623,220.88950863782048,222.01650235909514
30,1990-08-18 23:03:40+00:00,204.82343538740727,206.85250852475153,209.44171441996625,177.68573255842585
31,1990-09-03 23:03:33+00:00,202.2013355993105,206.25947102290516,209.4714175843307,176.8648280973712
32,1990-09-19 23:03:30+00:00,214.9461185563097,218.95380363053565,221.48769498141556,204.88834616132561
33,1990-11-06 23:03:11+00:00,214.24599383006867,219.11680441868194,223.65560516032045,202.35854214675308
34,1991-01-09 23:03:46+00:00,221.0182373003153,220.8319112867453,218.32039210789162,220.0786444224078
35,1991-01-25 23:04:14+00:00,220.9556337096197,232.70026129840608,234.30526230453137,224.72187641235928
36,1991-03-14 23:05:04+00:00,222.24305315698027,224.82929005296378,217.24321246225958,201.70665988481247
37,1991-04-15 23:05:39+00:00,216.74659877977393,221.34476564387796,208.7672068880835,193.80330579855817
38,1991-07-04 23:06:55+00:00,212.3313011939091,215.62739193793408,208.09038228776046,208.39287436838987
39,1991-07-20 23:07:07+00:00,214.81852685666763,210.95617253780262,216.75568479844105,208.81667214945276
40,1991-08-05 23:07:13+00:00,221.2717631666963,223.2460311657764,225.37152647781284,223.7108418175637
41,1991-08-21 23:07:18+00:00,235.29159151101916,219.48820286406726,219.36741388494863,226.86570555077915
42,1991-09-06 23:07:32+00:00,231.63948675734983,223.65646756017762,230.2680189901777,226.70288771381692
43,1991-09-22 23:07:40+00:00,230.69061589269973,219.59545520355235,234.781889578031,230.336229658774
44,1991-10-08 23:07:46+00:00,241.938755779324,226.49223584699465,231.78788920933903,232.92829316661138
