,dates,usa_CA_0132-0000,usa_CA_0132-0001,usa_CA_0132-0002,usa_CA_0132-0003,usa_CA_0132-0004,usa_CA_0132-0005,usa_CA_0132-0006,usa_CA_0132-0007,usa_CA_0132-0008,usa_CA_0132-0009,usa_CA_0132-0010,usa_CA_0132-0011,usa_CA_0132-0012,usa_CA_0132-0013,usa_CA_0132-0014,usa_CA_0132-0015,usa_CA_0132-0016,usa_CA_0132-0017,usa_CA_0132-0018,usa_CA_0132-0019,usa_CA_0132-0020,usa_CA_0132-0021,usa_CA_0132-0022,usa_CA_0132-0023,usa_CA_0132-0024,usa_CA_0132-0025,usa_CA_0132-0026,usa_CA_0132-0027,usa_CA_0132-0028,usa_CA_0132-0029,usa_CA_0132-0030,usa_CA_0132-0031,usa_CA_0132-0032,usa_CA_0132-0033,usa_CA_0132-0034,usa_CA_0132-0035,usa_CA_0132-0036,usa_CA_0132-0037,usa_CA_0132-0038,usa_CA_0132-0039,usa_CA_0132-0040,usa_CA_0132-0041,usa_CA_0132-0042,usa_CA_0132-0043,usa_CA_0132-0044,usa_CA_0132-0045,usa_CA_0132-0046,usa_CA_0132-0047,usa_CA_0132-0048,usa_CA_0132-0049,usa_CA_0132-0050,usa_CA_0132-0051,usa_CA_0132-0052,usa_CA_0132-0053,usa_CA_0132-0054,usa_CA_0132-0055,usa_CA_0132-0056,usa_CA_0132-0057,usa_CA_0132-0058,usa_CA_0132-0059,usa_CA_0132-0060,usa_CA_0132-0061,usa_CA_0132-0062,usa_CA_0132-0063,usa_CA_0132-0064,usa_CA_0132-0065,usa_CA_0132-0066,usa_CA_0132-0067,usa_CA_0132-0068
0,1984-05-04 18:01:45+00:00,114.39392914573102,110.25134643938794,112.81344881326254,95.28221982579974,97.10189375926188,101.89140852212064,114.10247237911894,112.36573446778974,117.58458758225851,122.04600927128314,117.53150449991335,123.31814275760902,135.14545833385642,120.42251208522244,125.61677788325495,128.71767532796633,135.51545873083222,126.24832023251601,114.730175098942,110.45013753361306,117.19611473148491,123.3768368009983,115.36335559532327,126.44009890571647,132.68099872370823,137.4548397313184,138.622093402594,137.03346478961558,125.54059111823052,128.55192575101782,117.76957492727021,126.188460876601,130.039324404811,144.4325536659374,138.30275014391611,139.43809858354527,142.85168256927037,133.75219568982538,133.62543920967485,131.08122768151975,137.34568228795953,139.05301887651933,135.2247375398357,123.18766085696313,105.53165254223548,86.09058357718168,88.29583385307507,92.08824502809492,83.4721105956794,84.30602404060369,94.46327097581161,80.80095453739634,62.46091659508244,65.4168764256392,61.18344228153535,74.20997747724705,79.86258257988294,91.68328976845737,112.31123365902184,101.04996254802526,89.81186140126212,90.99931287154858,87.44716765773632,83.87447244953012,83.74842014605386,87.99390624982478,94.69750733506694,103.39208680296386,124.39880276630393
1,1984-05-11 18:08:11+00:00,109.76667484479438,110.80606481564386,106.81444902603658,96.4973250124756,89.82514261520662,94.92915148709045,104.73196718681704,107.67047154210248,110.37629310270258,105.22559015514358,111.11875108330943,125.50881030646691,133.34955448801253,123.68874736697596,122.91562054303279,116.43692231105209,121.99470752131579,122.17789267933351,107.78521060988342,101.6444428098778,119.05127649343788,127.04185965092873,115.38610478100595,125.20434450375016,132.37007540811166,129.65324093069236,132.5375873656374,138.64464434002602,125.43804187037298,121.43316092732574,124.58131462074489,128.78839345287943,136.32799084462042,141.58764513735122,141.59554232528947,138.18336011087115,131.9748413719936,126.09654291713218,128.34421023668975,130.934996042155,134.7217651073681,138.9510471088219,135.33089458710717,123.50924081996352,103.77843526923523,84.3657209413039,82.524013628439,78.94078927181172,73.6178436271945,86.12896846484853,84.53198248657381,73.33753356738156,63.21481454263579,63.56862707008196,63.862756919060814,70.81166205224356,79.53669805295081,88.60369755939583,108.13268030559439,93.63035650717599,77.11719790065234,84.85975437957659,80.1820770823857,73.80432692934538,77.09165741322671,83.10439721242571,90.34056096899874,103.63497400037707,121.83998319422854
2,1984-06-05 18:02:38+00:00,100.67583516357791,117.15612734371169,110.23518989882314,90.22404312239951,103.32687739016382,117.44084324975844,109.49144409536498,,126.55367998556883,120.18094341648131,131.3952723837111,,127.68076022435375,110.05673854044144,121.53132932042774,125.53407477077144,114.759458465524,138.26135152071927,107.78099602990761,109.8305877291732,119.24159108192603,138.01466081154078,117.11825269394683,132.657166329046,133.3032077967425,133.69667696067776,,135.13021216412193,132.97155974577473,134.37067655099088,129.28705775433374,130.0442216862523,137.70963680779354,133.54948626019024,132.38590719591704,141.05583480737448,135.15501435237164,123.45794271187259,125.88635722164875,131.17193899076534,134.6397926363287,159.54817300672065,137.4744570438817,111.45482571278862,91.67077832557945,82.42834921435204,83.66878288284016,66.60524615949492,79.05023211920411,98.8986562148134,79.90772428608446,92.20626513878608,43.30008568657251,,,69.10916721631912,66.70798493511322,95.83688299192505,113.87550201409354,101.35611544654313,85.1241276578692,,,95.15340139930913,,98.01192530190136,,,
3,1984-06-12 18:08:57+00:00,105.51464353167567,120.80949730019472,115.10826584440562,107.48374810825223,112.82266070426303,120.39652076186788,112.28081695769336,121.87018620799073,130.26248776846404,129.4821696770681,126.92884085303481,137.86360313097072,146.5075016743762,131.7501493310805,141.56531106628316,136.140110582382,131.01035889629938,128.7464523039144,113.58400866228718,112.26721328507382,124.07457070249939,125.80084821024815,122.40114540956782,140.94271849685398,149.37798619378188,148.042355131675,138.28335230358454,133.73268162227873,128.33361908752718,140.95636961586447,136.42547760181228,136.14735553365676,138.12185778772312,149.02823771229754,154.3151996685011,150.97804854728315,135.1776435832712,137.93461926638074,132.6163751430999,137.96155962939926,140.65054358669184,139.6145483526557,133.55935110518246,120.57762300239865,108.27981315861786,103.21860730044732,90.67614267756893,93.55741390061688,89.18351463037976,91.3065676092239,93.2719790207246,,69.79236227701458,74.47079593725533,70.50416516199743,76.64937200550986,80.32308219684306,101.66173641584567,114.87923334551816,102.24984456628694,84.55604318170833,96.56299419319745,93.33014769394192,83.17491097697364,95.79339526800423,94.36781400435656,100.68459865819372,107.50310275289814,120.04017605308132
4,1984-06-21 18:02:54+00:00,103.99784810689985,115.8284469031022,109.06069334486138,102.92334099403507,112.6083402420373,125.13548076109394,124.67435033069516,113.43746987439484,126.68955790127201,133.87671865592222,131.4172639883289,141.19687302891822,140.392235804741,131.18041238366845,133.0748832874182,141.62199269124028,137.30520832087575,131.03306351605534,115.32517470293483,123.67928207977683,128.70310441914057,125.99993659423117,126.59776850628572,140.47165878552266,148.9762373645583,149.73866532048726,145.65555080577963,138.68029417978315,136.1589651359955,141.22011102316384,136.16169964953474,129.9331312421903,134.19843523327683,146.17576607617326,143.92712624141922,141.21062768755348,143.0962468211274,139.7977202149825,135.98724863532195,141.22499749860404,149.10201600521341,143.86635600233598,133.09419262094417,125.93247742936607,107.34132024107855,97.65682765202124,99.34213550513617,94.09145070298636,92.96862360952555,97.85561321794766,97.70491926389751,100.05422423070125,84.2130762122069,79.22399149335601,76.63166876586004,75.3379772452366,83.73045471302002,94.50726396727715,114.8130829556083,106.0641439727085,90.31554728142014,100.81235222028988,102.03950936377532,91.78372129894429,94.57457737981225,100.49856400904393,109.69908207933294,111.23978898876963,131.47951748537469
5,1984-10-02 18:10:48+00:00,122.55032391719685,136.65179612192202,136.35429963707756,124.26888424052157,133.30103382666286,124.27789689951761,122.86701627227971,132.7211002225015,139.4301782953064,148.1192363112283,149.25815750311682,155.7834832806661,150.4037120699984,139.92883783079222,144.9044367994153,138.8206947853757,141.962705831468,142.28447620068638,138.07922175744935,134.28328613707615,145.6713281858736,150.60984069627133,143.38700910917137,153.8631860767657,165.19724728460287,155.66963172664623,153.07765684625483,158.43494609618838,144.94787813743622,152.95080426854295,159.02815697785888,155.68815854498916,165.12428813770455,171.41718244455944,168.10707863710132,165.3751013581618,159.6758813114714,161.26054376762363,165.901269225063,172.99574870291363,173.67063651973092,172.26818138738517,161.2361247999065,156.38799933545832,138.27969924305046,126.19261281161515,119.29966875450786,118.88548810478993,118.78035174428464,124.38458351292239,127.29062698879711,114.19127673045,106.97856532009762,112.1588202970421,108.66268736506052,107.90467868215036,108.18517877098495,117.2575935633321,130.14531394882133,122.78878528039492,112.54987810466383,124.32691446147787,120.83131435932178,114.1122886666977,122.23000995975164,130.02069894943403,140.65843343206814,159.15327109059885,180.95901757043646
6,1984-10-18 18:10:45+00:00,123.13095026228729,127.56490862770711,126.33830431415657,133.02917305320597,136.98227331249117,129.03473561450676,117.74444048109785,131.93180975106756,135.8646011431107,146.12087998963227,152.00563752004632,156.92875724346464,153.18799392301855,144.09341910730973,148.136946686248,141.1539605317278,142.83555812370795,143.34463572634618,131.59590762623344,128.80752061890527,146.01418272214184,150.11334662185658,148.191706182478,158.1417514490385,170.3581963335185,158.29694629641315,152.18841136245467,149.38287761645628,141.04145860983104,151.58360899259816,162.2961981022289,157.9017312531265,162.80144549870278,166.30605030267697,167.56691040382543,166.574318046375,157.54449601124443,155.22855006329746,154.89632286778402,158.7842793671905,162.00151622644967,171.18179811227628,160.75924973586632,154.54126106315005,137.1230670555941,124.17847549225577,117.07794864695244,117.50048549924553,112.6446889419869,112.51601007441715,117.9691652229931,103.78306531249905,102.72382223799261,107.84186178426589,104.22904454836885,105.17583580357326,107.63329618557661,119.2384696431642,138.56163233608686,127.57821283951152,114.90251391382115,117.50602481847248,121.66560987230606,105.15331396799817,114.05645063136517,125.45122122905742,134.22078670119052,152.78592666311187,161.19116869087836
7,1984-10-27 18:04:31+00:00,108.02779624114316,118.00909732791709,126.23561539150197,121.12598889281865,127.88272609253487,127.50925884442903,116.58313606439,128.57328794127457,131.37452247561853,139.81424567458598,138.58887050445736,150.0192820561636,148.92583893764524,133.59108783895786,133.80021804971992,132.01764380407974,128.72901939019303,130.08402793828307,119.81227772325298,118.11207792921442,121.54453561219488,138.04624565925417,136.64331669605158,152.51021597978692,161.99620833737927,155.3314910126541,150.7708539075383,139.7355525499672,133.6590360247701,142.1363215897435,146.1171260512007,145.49254452705085,151.5877575537665,161.9789453490655,162.135864592499,156.7324557025307,153.27437178238333,145.75421685092275,142.65320001237438,151.57279700386468,158.62879395498933,156.44950407612293,154.8968629934826,146.77145249701059,135.02518033803875,119.10787799603311,114.36487307240242,119.63479904954374,111.4905083239129,106.80362641592612,113.86516519843728,103.72208192582099,92.12351210390463,99.99473540530062,106.14246526489771,108.70285485879646,106.37144713290405,112.8969001601121,133.0311087413882,129.48695779235555,106.3146223373596,109.86046515163156,108.09630287200383,96.08313866874063,108.66552116714288,112.77259849004462,130.04602344658824,141.11051425003043,151.7117258602557
8,1984-11-12 18:04:23+00:00,90.38649813611246,96.28239948134457,96.83097514969725,89.24097241199719,100.90578225847777,110.17895342233403,103.03053475751291,108.359594951539,118.03157589522613,111.28494682686092,120.0674505739266,122.1551895810366,126.82464847339395,114.68699273004137,112.32730145506648,121.30394776675669,120.37389387398323,120.69080375787257,108.07961376477888,107.86374781853019,111.19952029080426,119.30723453544863,116.76866101373642,127.88815324673773,134.96437613873087,139.58479395069475,134.85882124177948,133.38864179094034,123.4012361915139,131.60796054721095,141.72125176508817,127.81266226186445,132.91403004475296,140.5150749233711,136.42029354989785,134.20114054874978,140.7132285030278,142.50937696182012,132.00748335514916,131.13506050564604,135.14902677485506,135.03212019434804,127.27307667479602,117.4921612955699,108.17056497871752,96.00553134069223,84.25346766502953,97.97110186737423,91.13015458313666,92.45227417746015,97.37857033189864,90.15614900575555,63.20234773594238,77.03740758925555,78.89120402241821,81.2133845214218,81.47596983171263,95.27197098495273,111.98428674819243,109.80058363876992,88.62814357017407,95.1576408977922,93.1385185867622,84.54056431763698,97.0737253861411,85.81244708189743,100.71700036866382,106.84855108481416,123.56164650760999
9,1984-11-19 18:10:33+00:00,95.42591089468766,99.39235935739879,103.93980128164294,91.1221196428315,103.01680634285799,95.1993501226883,94.78053335182516,99.48453581215779,104.61688987831444,104.98177929645627,117.65235400174751,126.05982518175806,126.4678333919571,119.28509605116545,121.7505270307398,123.14581511770585,120.39876750546935,118.06497236726602,105.4827869250698,98.65055760699566,115.98234006525301,119.36389131043127,115.93017427669783,120.92383512107935,128.45505300701984,122.17354171529558,119.51934982520605,122.28777319797635,110.24146185043683,119.83317926745308,128.19031787588673,126.07232600601537,126.13146743372607,130.24666958629857,136.89675852269806,135.87108016988344,130.70722241592648,125.88445551795988,124.66075791175068,128.33276034913933,129.5355246458208,133.80204010831216,124.18538464626872,119.65821144696204,107.57161247396883,90.17065045496649,81.90168318626385,90.07691501636259,80.6429500418228,92.34605928933577,92.73351720145389,79.88871331772069,64.79234383620253,70.62498720018127,67.34838041214769,75.26482626109053,80.169583544434,91.48361558039869,119.54361445458493,103.97062793664618,78.4593115303809,81.78387827524067,78.28960699433908,72.09107229637604,78.40472305506745,78.62430383117923,85.4514439945187,102.77728390455646,113.15993959193253
