dates,nzd0542-0000,nzd0542-0001,nzd0542-0002,nzd0542-0003,nzd0542-0004,nzd0542-0005,nzd0542-0006,nzd0542-0007
1999-10-13 22:07:36+00:00,77.98790037787798,64.90264024497722,76.51799681743842,80.185460307875,81.89249176296282,89.89503275999114,94.23979773274395,103.65582494067844
1999-12-07 22:13:41+00:00,117.50575869896869,101.87855982332374,92.22666438943108,91.17670783289446,100.59412823933357,112.73615496725482,133.20732474015725,152.25577007529785
1999-12-16 22:07:33+00:00,103.34612639067826,105.03368283942807,89.75073853514769,81.61174689107224,79.7833767636723,84.12289009868482,89.73683984653589,105.95254132597499
2000-02-18 22:07:16+00:00,128.08813588011503,112.15731176783763,106.66800098094194,104.71713595752863,113.6574071006808,116.02750102812269,122.46765938651428,136.09242115023955
2000-05-08 22:06:44+00:00,106.49837418203386,95.76651544882988,95.78166313745972,88.54649283272171,81.24592374722032,85.78064045586463,85.41067841549442,98.32816896696575
2000-05-15 22:12:54+00:00,96.00284628784696,92.14906904697024,72.83518247632428,68.75393067403068,69.62221953274774,63.882316126547536,68.35852160412426,87.7837653873751
2000-05-31 22:12:42+00:00,73.72657219784091,62.33004768972039,59.468389277877606,50.840459066579086,51.691125654198984,58.3999026237651,66.83091391982651,88.21188793240022
2000-07-11 22:06:05+00:00,86.26530349761572,79.8775729664182,77.21735958886025,75.83025246911502,70.41708776778444,,,
2000-08-12 22:05:41+00:00,,,48.4457525024342,52.03791273442559,57.244049246745845,59.342813674806536,69.0610166434495,87.8889237884198
2000-08-19 22:11:49+00:00,58.131657217884396,46.24248100392607,75.76871445483096,75.96132932114251,75.34078021361618,,89.70870584161807,94.94364426574764
2000-09-20 22:11:14+00:00,84.71010414694314,81.13324474881013,74.5267558779681,69.6527967571828,70.31277974376415,73.7776532976905,80.0916483933577,100.99553911776773
2000-10-31 22:04:58+00:00,103.5817740846948,90.43037831476022,82.27237235319652,70.53599816474977,82.45153207817785,,,
2001-01-10 22:11:15+00:00,153.07656943747944,132.99073504121492,115.39439249152065,120.14802369438645,124.89510757721065,135.36716038484946,136.5992794043965,157.49625386708965
2001-02-20 22:05:00+00:00,125.71321736490418,97.28492386119282,106.93333629625755,104.34655744271114,104.00216141412366,105.74266027284708,111.36298808809588,121.97068461083731
2001-04-16 22:10:54+00:00,108.48791477069338,97.66863166669468,91.64520972505008,85.64242932293485,81.61317706373002,77.47310579626887,82.61954313974319,103.25745314164465
2001-05-11 22:04:33+00:00,,,,,74.5860424384616,56.850073457282946,58.79872614258905,95.87936668756122
2001-05-27 22:04:24+00:00,,,,,,,,
2001-06-19 22:10:17+00:00,,92.8521097476683,96.45318385777736,80.71302157203938,80.43980804698629,79.86699657702803,82.65804518668503,96.5456619039166
2001-07-05 22:10:09+00:00,113.38918571765203,107.30364494919246,103.277077648796,95.61105232182476,87.12500556215129,95.59289128068168,100.31027177994514,112.800918425206
2001-07-14 22:03:57+00:00,,,,,,,63.69541614626652,82.05419676968401
2001-08-15 22:03:26+00:00,,,70.79016179810709,68.8316986706488,69.31935523557006,74.7933136837078,84.60827711176061,98.7457654393836
2002-01-29 22:09:33+00:00,101.55251339306884,79.99886577937272,86.44780761122743,80.19973126515076,94.7557334858551,,,
2002-03-11 22:03:31+00:00,93.32187856647148,81.58551920967987,85.51154718065953,89.2172009344824,87.78533410319893,97.77008707676325,116.05706818567357,124.39607740316877
2002-04-12 22:03:25+00:00,88.02602316449654,74.7150251511614,76.60032408912392,77.89711057888259,87.7918103673631,109.28313433681548,130.24338297551648,121.8619744345747
2002-05-05 22:09:37+00:00,,,63.464054390842094,67.97927761921336,67.88860472296417,68.81456936390451,70.16803185047215,81.90979457846586
2002-05-14 22:03:19+00:00,70.7786770873472,67.6411084464478,84.15331332723132,87.39017987524501,97.26245237425472,103.56881053015653,96.19877182639785,119.67128720275802
2002-06-15 22:03:07+00:00,56.205165349510885,61.66277469560137,65.59141607011713,73.78533351522768,75.28460516835818,78.67678430103842,88.9508117821098,89.83590814503961
2002-07-01 22:03:02+00:00,,,,71.31092469778656,,,65.77704949059812,84.24450159162937
2002-07-08 22:09:12+00:00,72.71103707702966,65.42486478281991,71.31870000532855,79.3290912215702,83.93479318976289,83.80015621675552,85.52195816075924,95.44689621431135
2002-08-09 22:08:57+00:00,109.30688688118724,79.43108528532792,86.69879799812054,90.1148046174676,101.95020314251794,111.02554013973923,122.75426317637383,
2002-09-10 22:08:43+00:00,100.94457583382777,93.63994529766978,100.29378485448379,89.7221005609068,93.13141463833468,101.8633124044694,109.3813556706028,121.02841754751621
2002-11-13 22:08:42+00:00,106.60281063487717,106.39843753450438,95.40247005177075,85.89754666533918,81.34561542036076,82.01869640204094,82.95163940425536,101.90250483956241
2002-11-22 22:02:45+00:00,119.85416449850501,97.94022499454822,88.84206937904352,100.1853815943266,115.85059140755956,109.8813356646866,119.47390389139673,137.42895177661285
2003-02-10 22:03:16+00:00,126.02590333177568,120.91702286156128,103.49378638552909,95.52548763494804,96.19746707682373,95.3096289047658,96.69093684256438,112.9754091703738
2003-03-21 22:09:27+00:00,137.17083373871594,123.3347946107425,115.44785541025516,105.50807582458775,115.13661404670776,121.25950084095598,139.0474818282788,150.7104063041873
2003-05-01 22:03:22+00:00,106.30685959261173,96.7591177910567,96.52475477167461,87.62468036465953,88.82292370710488,94.4372646275128,102.34188774345945,110.34493693981892
2003-08-05 22:02:59+00:00,,,80.81711237775461,75.7624710660648,73.60521695243081,71.1637022128418,72.67834946997098,90.78672814277354
2003-08-13 21:51:32+00:00,123.28477299417709,101.05432579878118,100.98104302185239,81.95436494878152,91.81574756690082,94.4800202865574,,
