dates,nzd0542-0000,nzd0542-0001,nzd0542-0002,nzd0542-0003,nzd0542-0004,nzd0542-0005,nzd0542-0006,nzd0542-0007,satname
1999-10-13 22:07:36+00:00,,,266.44,269.01,268.94,274.29,,,L7
1999-12-07 22:13:41+00:00,316.05,303.03,279.24,278.81,282.16,292.24,326.71,342.55,L7
1999-12-16 22:07:33+00:00,304.08,296.73,278.73,277.07,279.86,288.62,308.09,324.47,L7
2000-02-18 22:07:16+00:00,311.57,302.54,285.57,282.66,286.38,292.84,308.74,323.94,L7
2000-05-08 22:06:44+00:00,308.97,299.99,292.26,286.50,288.49,294.22,300.89,316.26,L7
2000-05-15 22:12:54+00:00,305.40,296.53,287.34,280.87,283.33,287.18,292.74,310.20,L7
2000-05-31 22:12:42+00:00,299.80,290.67,282.41,275.65,277.81,282.04,287.51,305.61,L7
2000-07-11 22:06:05+00:00,294.05,284.14,278.90,272.29,272.71,275.16,277.22,296.18,L7
2000-08-12 22:05:41+00:00,285.61,276.97,273.03,268.16,269.38,271.13,274.44,293.74,L7
2000-08-19 22:11:49+00:00,272.35,265.72,266.78,263.41,263.17,262.54,267.08,286.25,L7
2000-09-20 22:11:14+00:00,272.99,266.12,266.60,263.27,263.53,264.16,268.27,288.03,L7
2000-10-31 22:04:58+00:00,276.23,268.79,267.94,263.22,264.70,264.16,268.27,288.03,L7
2001-01-10 22:11:15+00:00,272.70,268.09,263.78,260.94,265.00,262.83,281.46,302.33,L7
2001-02-20 22:05:00+00:00,297.70,287.39,281.58,275.22,279.17,284.72,297.77,318.13,L7
2001-04-16 22:10:54+00:00,303.94,292.43,287.52,280.35,283.08,286.91,300.70,320.24,L7
2001-05-11 22:04:33+00:00,305.63,294.09,292.60,289.07,280.28,272.46,285.25,310.64,L7
2001-05-27 22:04:24+00:00,305.63,294.09,286.97,284.40,278.67,272.46,285.25,310.64,L7
2001-06-19 22:10:17+00:00,305.63,289.70,285.75,281.19,278.07,270.93,282.73,306.01,L7
2001-07-05 22:10:09+00:00,307.50,293.46,288.79,283.22,278.55,272.51,282.55,305.36,L7
2001-07-14 22:03:57+00:00,298.53,286.73,284.15,279.33,276.85,271.89,272.90,294.17,L7
2001-08-15 22:03:26+00:00,292.93,283.26,281.34,277.16,275.68,272.21,274.69,293.27,L7
2002-01-29 22:09:33+00:00,269.62,259.83,264.46,254.04,258.79,274.17,285.41,287.89,L7
2002-03-11 22:03:31+00:00,279.75,266.83,280.87,264.53,265.88,288.46,305.78,314.61,L7
2002-04-12 22:03:25+00:00,282.06,269.63,278.80,267.85,271.12,295.12,312.80,313.59,L7
2002-05-05 22:09:37+00:00,271.89,261.12,265.17,262.13,265.67,295.12,290.96,313.59,L7
2002-05-14 22:03:19+00:00,271.83,262.45,269.96,267.09,271.02,294.42,288.52,313.12,L7
2002-06-15 22:03:07+00:00,266.82,261.69,266.57,267.74,271.29,288.83,286.16,306.34,L7
2002-07-08 22:09:12+00:00,266.26,261.90,266.21,268.79,272.21,286.69,285.33,303.01,L7
2002-08-09 22:08:57+00:00,271.14,265.32,268.27,274.33,278.08,288.20,288.80,303.01,L7
2002-09-10 22:08:43+00:00,271.13,266.32,270.16,273.70,278.37,287.33,286.45,299.03,L7
2002-11-13 22:08:42+00:00,277.61,275.49,275.05,276.88,280.12,281.49,287.46,290.85,L7
2002-11-22 22:02:45+00:00,284.10,278.98,276.74,280.41,284.82,283.77,291.31,297.04,L7
2003-02-10 22:03:16+00:00,304.28,296.94,289.69,285.98,289.97,287.36,293.97,304.34,L7
2003-03-21 22:09:27+00:00,315.79,307.07,294.35,291.49,296.44,294.30,303.17,317.23,L7
2003-05-01 22:03:22+00:00,314.19,305.78,294.33,290.70,294.19,292.94,301.62,314.38,L7
2003-08-05 22:02:59+00:00,311.96,302.79,292.76,286.57,288.58,288.99,294.75,309.37,L7
2003-08-13 21:51:32+00:00,310.23,298.56,291.96,281.32,283.68,283.02,294.50,309.87,L5
2003-10-07 21:58:35+00:00,301.55,289.33,286.99,277.30,276.92,276.01,282.64,297.81,L5
2003-10-15 22:08:58+00:00,301.55,290.11,289.25,279.71,278.75,279.26,287.65,301.06,L7
2003-10-24 22:02:58+00:00,301.55,290.11,289.25,279.71,282.05,282.03,293.26,301.89,L7
2003-11-16 22:09:23+00:00,299.46,287.48,283.38,275.78,279.81,278.54,290.15,301.68,L7
2003-11-24 21:59:15+00:00,306.74,289.11,283.25,275.12,278.84,277.31,287.90,302.39,L5
2003-12-26 21:59:30+00:00,307.80,291.64,285.98,278.31,280.36,278.91,290.03,306.32,L5
2004-03-16 22:03:52+00:00,312.33,297.96,289.68,283.34,282.19,281.52,294.71,310.65,L7
2004-03-23 22:10:04+00:00,307.67,295.66,290.39,284.12,282.69,282.43,295.81,311.71,L7
2004-03-31 21:59:59+00:00,303.51,292.25,287.79,282.09,280.87,282.08,294.23,309.77,L5
2004-04-24 22:09:55+00:00,303.82,292.40,288.52,283.27,280.33,281.47,291.65,310.56,L7
2004-04-25 21:54:35+00:00,307.03,294.51,289.99,283.83,280.92,282.48,291.98,309.31,L5
2004-05-02 22:00:57+00:00,305.67,290.99,287.84,281.65,279.31,280.67,289.80,306.89,L5
2004-05-03 22:03:47+00:00,304.85,291.96,287.84,281.65,279.31,280.67,289.80,306.89,L7
2004-05-18 22:01:26+00:00,307.44,295.60,294.19,284.46,281.72,282.45,291.09,309.28,L5
2004-05-26 22:09:57+00:00,307.40,297.63,297.09,287.34,283.75,285.23,293.44,310.18,L7
2004-06-12 21:55:59+00:00,307.40,298.79,296.97,288.02,284.25,286.33,294.22,310.41,L5
2004-06-27 22:09:48+00:00,306.81,294.73,293.11,284.71,281.88,283.44,289.71,304.70,L7
2004-07-06 22:03:36+00:00,307.95,294.09,293.96,284.83,282.59,283.44,289.71,304.70,L7
