,dates,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035
0,1999-12-25 21:59:16+00:00,152.54913945347485,152.95306520656052,143.19345929607456,141.38792806359044,138.94363312903621,137.3115576238531,130.31834970468609,128.78350403548484,144.8670191105461,148.1781643076378,165.12658040682908,156.84677333349242,158.60591429625518,167.13901137273356,174.2442926956686,174.75396155354184,180.72388372750095,172.00452015880228,168.38231554016934,171.74121875283032,167.00701279919267,160.98205668531224,162.67527734168684,168.66563002449686,168.06352587611286,158.90162887547194,149.040731070404,147.25404098614052,161.23689712691953,163.46474344143363,159.26253714588103,145.71870950285773,141.64994844501558,134.27066006605273,142.22026859289542,129.4902215031396
1,2000-01-10 21:59:16+00:00,161.7482825771719,155.65092945565698,149.63943073478265,149.69252731293707,157.5172816698382,152.80989725401548,152.25269028085853,142.18236842509876,146.4773234212764,145.33462146420777,159.27165048205305,159.08441680595743,176.37092363150404,179.41687330950987,179.77887677692829,186.10454008847458,181.07203679164323,180.54105361982408,180.88616745839326,172.50863070395488,174.0900926028018,172.87149876537038,182.76049778129376,179.92078885848196,180.76178511562222,178.405719537617,172.1082414910592,167.65103323887692,171.98843244839492,170.3983360746296,164.21772296045646,159.44145249213352,151.8556984302999,140.0915866283102,138.9396014789803,130.54877578247877
2,2000-03-14 21:58:59+00:00,137.81302244393655,141.5706755381175,140.1601030913972,130.43033966600413,128.11667000451138,134.98412397725386,131.1114681662057,130.8106829068537,133.6250028826426,147.11256693041503,148.20497117686685,157.48928505581833,157.82859437649964,159.83127901496366,170.01736209332026,170.57620982873843,171.09237368852726,179.73850243188937,175.97628821321987,179.1688364616158,175.51751163809834,177.7626039434592,171.58859763209767,183.84715262532666,184.33045346853513,182.0912956073126,182.67227095409086,180.04305949694017,177.74000200606048,175.78348710992233,163.01548239459927,154.912992438548,147.69531633788543,141.93981536655824,128.514198963276,105.46533809481697
3,2000-03-30 21:58:57+00:00,139.92349798023872,129.58593648815395,140.0260842102521,139.2306904252722,138.80131310763176,138.86684039641617,153.6669345390206,143.8944334385468,144.79998607004788,155.05321922685417,152.05735882720006,156.95282871387718,,,,175.95407730904984,182.11179956509392,188.771136481873,181.5331189529962,182.8457399428889,179.41948999224851,185.89650060386774,187.554789233028,190.96515839186992,186.33300968846686,190.4930288493995,199.88534485298146,197.45465072566185,,,177.7364243317248,161.7007811445955,155.46173305580305,144.46892483906433,,
4,2000-07-04 21:58:02+00:00,127.11123280108131,103.34238172008122,,,143.31333068729987,130.93561245786648,,150.58714084788585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000-08-05 21:57:32+00:00,122.95629803043346,83.24988062483692,,,123.21182886344697,104.19530651333383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-08-21 21:57:26+00:00,141.69054791102602,135.3073047632871,,,115.22454312947383,104.47202500389845,124.37159636294923,,,,,,,,,155.9417330100203,,,,,,,,,,149.1043322424032,167.4313998245464,174.9182988343628,,,154.87699755124314,,,,,
7,2000-11-09 21:56:45+00:00,171.79045360055682,166.5010383750093,166.54879736318338,158.25711789708288,168.70690856374756,157.62776027032612,148.6896694205562,172.23259400141137,182.03856252066117,,,185.24882470569867,188.59212764587045,185.22968211356704,190.99449228001544,189.1924366836193,173.13620682594518,178.491663250369,175.36786463154345,175.81608798295457,176.78471604784883,179.39569151338287,187.2628673115561,185.6077800766592,188.6966973881394,189.43204032730037,190.89954111336917,185.67877523839252,192.6532218939284,173.10919266935642,163.50445264090044,145.86644278884836,156.37267363132366,141.8163295134515,150.84947175199275,147.48502332828323
8,2000-11-25 21:56:47+00:00,151.7519915283326,157.24941633503195,142.3391772066615,136.52100390249691,133.04464996830464,118.9277335557159,118.97484084359277,134.65742090072501,156.63691603792626,153.65643376740658,161.53131719465594,156.37342367814608,,157.47303287720334,155.20888204533767,161.43049017419418,154.0279925659695,152.1692805156589,149.82083227901796,148.92033539568442,151.2407344042181,155.06520624164608,160.3849708049768,158.35628732664748,159.80066011790396,167.72981560785436,176.73080060175747,178.82305798521108,172.2765902691978,156.7088940547829,141.26019065402105,121.49280574052779,129.1841193321073,138.3213852749568,139.6636802953156,123.67069245410184
9,2001-03-17 21:56:40+00:00,136.17071632045955,140.6410163845166,135.8723095170883,134.4936224177765,132.12916177404207,,132.79110731120056,127.73216977338971,134.66184270559992,144.64263677158084,152.14882013142892,168.9238482173071,172.99447575643566,,,148.91949494422462,155.735955044502,160.56025882130078,160.99841563327166,159.3191056314241,155.4388885761061,158.89763040044699,165.72053752878782,184.41752210451853,177.71416038454603,183.65471330659278,194.84890115034975,189.22544794701219,194.29081614229526,189.82233370530201,174.63954007288078,151.42848298113563,133.2417317016421,137.95194429363633,125.82989847093107,124.59362412100988
