,dates,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035
0,1999-12-25 21:59:16+00:00,145.11531981211422,141.51641960446727,130.80375989380687,127.87189235202568,126.55393372676852,125.87491202175985,116.80231399312133,115.26746832392008,132.4773197082784,136.74151870554454,151.6105446952643,146.93501381167826,145.0898785846904,154.74931197046587,161.8545932934009,164.13421920874097,170.10414138270008,161.3847778140014,157.76257319536847,159.35151935056263,156.3872704543918,150.36231434051138,152.76351781987267,159.3733554727961,157.443783531312,149.60935432377119,139.12897154858985,137.96176643443977,151.94462257521877,156.38491521156638,147.82589154378778,135.80694998104357,125.13034924199198,122.83401446395948,127.3526293101742,115.97418579157484
1,2000-01-10 21:59:16+00:00,157.39696181219108,148.95658981722494,142.38722945981462,141.78103501297196,150.26508039487018,146.11555761558344,144.3411979808934,134.27087612513364,139.22512214630837,138.64028182577573,151.36015818208793,153.282655785983,168.45943133153892,172.16467203454184,172.52667550196026,179.8883675670734,174.85586427024205,174.3248810984229,174.66999493699208,165.25642942898685,167.87392008140063,166.6553262439692,176.95873676131933,174.48163790225593,174.54561259422104,172.96656858139096,166.30648047108477,162.2118822826509,166.5492814921689,166.25422106036217,157.52338332202442,153.6396914721591,142.1860967303425,133.39724698987817,130.23695994901868,122.63728348251365
2,2000-03-14 21:58:59+00:00,144.79801103194222,152.31681182735701,151.8017507380733,143.13031891692356,139.7583176511875,145.73026026649336,143.81144741712512,143.51066215777314,145.26665052931872,157.85870321965453,160.90495042778628,166.80260317315924,170.52857362741906,171.47292666163978,181.65900973999638,180.55476495446084,181.07092881424967,189.71705755761178,185.95484333894228,190.81048410829192,185.49606676382075,187.7411590691816,180.9019157494386,192.57838836033375,194.30900859425753,190.82253134231968,191.98558907143178,188.77429523194726,186.47123774106757,182.43585719373726,173.76161868383878,164.22631055588892,163.21751320012027,152.68595165579774,142.48417613928734,118.16531734573638
3,2000-03-30 21:58:57+00:00,141.04055783385132,131.3044901090964,141.88785063293977,141.26170834093148,140.66307953031944,140.58539401735862,155.69795245467986,145.92545135420607,146.66175249273556,156.77177284779663,154.08837674285934,158.4422418520273,,,,177.54987709992497,183.70759935596905,190.36693627274812,183.12891874387134,184.7075063655766,181.01528978312365,187.49230039474287,189.04420237117813,192.36148320888566,187.928809479342,191.88935366641525,201.3747579911316,198.8509755426776,,,179.45497795266726,163.19019428274564,157.94408828605327,146.1874784600068,,
4,2000-07-04 21:58:02+00:00,121.6471533081635,94.93610557713073,,,134.20653153243683,122.529336314916,,140.65245086076254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000-08-05 21:57:32+00:00,130.74793216351637,95.23701006034909,,,136.19788575191848,116.182435948846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-08-21 21:57:26+00:00,149.060134137872,146.64512972766556,,,127.50718684088382,115.80984996827691,137.77084404812376,,,,,,,,,166.469713334086,,,,,,,,,,158.31631502596068,177.25751479367437,184.13028161792028,,,166.2148225156216,,,,,
7,2000-11-09 21:56:45+00:00,163.3674707409275,153.5426032063488,152.5104925971345,142.94260360684774,154.66860379769867,144.6693251016656,133.37515513032108,156.91807971117623,168.00025775461228,,,174.01818089285956,173.2776133556353,171.19137734751814,176.95618751396654,177.15960402700597,161.10337416933186,166.45883059375566,163.33503197493013,161.77778321690568,164.7518833912355,167.36285885676955,176.032223498717,175.07905150212252,176.66386473152608,178.9033117527637,179.66889730053006,175.15004666385585,182.12449331939172,165.0873042316142,150.54601747223992,134.63579897600926,137.6549339432585,128.857894344791,134.0035060327341,132.1705090380481
8,2000-11-25 21:56:47+00:00,137.68145062377232,135.6024303280161,118.88827569906101,110.93820225784185,109.59374846070415,97.28074754870008,93.39203919893771,109.07461925606995,133.18601453032576,132.00944776039074,135.94851555000088,137.6127024720657,,134.02213136960285,131.75798053773718,141.32971745339376,133.92721984516908,132.06850779485848,129.72005955821754,125.46943388808393,131.13996168341768,134.96443352084566,141.62424959889643,140.7681111959471,139.69988739710354,150.141639477154,157.9700793956771,161.23488185451072,154.68841413849745,143.3083789075826,119.61320464700522,102.7320845344474,97.91625065530664,116.67439926794098,111.52259848619502,98.08789080944678
9,2001-03-17 21:56:40+00:00,142.07892071619904,149.73056160873122,145.7193168433208,145.23581222821193,141.97616910027457,,143.533297121636,138.47435958382516,144.50885003183242,153.73218199579546,162.89100994186435,176.8014540782931,183.7366655668711,,,157.3597869381382,164.17624703841557,169.00055081521435,169.43870762718524,169.1661129576566,163.87918057001968,167.33792239436056,173.5981433897738,191.8027775991929,186.1544523784596,191.03996880126715,202.72650701133574,196.61070344168655,201.67607163696962,195.4491950345777,183.7290852970954,159.30608884212162,146.3710748032854,147.04148951785095,137.64630726241006,135.33581393144533
10,2001-07-07 21:55:48+00:00,133.0725351557201,108.75330919499089,100.00792190298051,,129.48478701714046,128.16239774961443,125.0286045370144,108.45276470400228,,,,,,91.06060999421322,,,,,,,,,,,164.40343680881404,174.23898635435955,172.82412366604748,,,,153.24970186896476,,,,,
11,2001-08-24 21:55:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2001-09-09 21:55:00+00:00,,167.72811367570955,160.58663164061602,,,,,,,,,,,71.51193161948345,,,,176.47454900222627,179.3990930992307,183.75872572610308,,,,147.83839712994182,,190.39829236756017,169.57720941243986,189.46831869599043,186.75166486334567,168.48075263574705,159.34179173094498,148.07367717443532,149.92105399115735,150.60856527614197,135.50307102821205,
13,2001-09-25 21:54:52+00:00,174.52650572404542,172.0527407648924,171.58348579329072,185.4273147868382,181.58731520474063,169.5620233212174,161.27262577314232,169.26873156758043,168.88692258706192,171.91544318705536,192.59622832926567,197.38579728018226,181.75756085817017,,180.57649364326932,180.9349207492519,185.00386144528045,190.85449210696834,186.10650297193678,191.49442390723368,196.86770146293202,210.3681163021139,195.05015041392863,196.7925017343376,201.61836394938916,198.0594475122253,203.20120586948548,194.71210243190143,199.47054231441263,198.07583292449635,185.72575873736702,175.870221496368,168.42119278130514,155.60422587184263,140.49698115400275,133.87231698844735
14,2001-10-11 21:54:33+00:00,158.0054974371493,156.47321389878036,159.50105143202026,171.00007308881274,173.72748710793255,160.13948095824276,153.01390122599213,146.46982152906213,149.4233854764002,167.62936669137827,184.9609331407718,191.59881264580616,195.8403187193452,,181.6858565123544,178.673026855445,173.7885018905916,165.99183978459516,177.95341077892817,174.55233026746163,192.07550850291733,193.67729830925975,195.03520999785817,192.8186011114863,189.9964375331572,184.35606981329067,189.82069634574793,186.9300677215056,184.6167222902583,174.44373304529063,160.82713901080984,158.82999826178607,158.39623916744358,163.08316577305447,146.86555024265914,
15,2002-02-16 21:55:18+00:00,,176.60308969855086,174.93510610650253,173.6399921865448,168.59926608525362,159.68174758658674,166.7075055811835,,,183.63001786920188,186.2399105143721,187.01589339440605,182.53434240837,,189.1752830755937,189.51448494344424,195.27940291107473,192.16235142018226,189.0833170633548,194.81394015042255,193.78820008645036,196.93494349372736,196.4395788844591,188.97369586665374,194.43469020865507,191.26754107455278,191.42509085625022,193.2564609054914,187.07982483064941,179.76652124346825,166.58211894599387,160.81592728812598,155.50186939237324,148.56776631567823,137.33844858578317,119.22464452109463
16,2002-03-20 21:55:12+00:00,156.3282374253613,133.46305190076026,,,127.40441685310475,,154.39200803644525,157.11794058269615,164.22942102371806,,,,,111.06463041283988,,,,,,127.2125374467839,128.9460218899171,,,,,,,,171.46515266080897,187.88241047715906,180.46430288538485,165.40071795947296,,,,
17,2002-06-24 21:54:52+00:00,,,,,,,,,128.55535386687012,137.34341774758875,,202.98741616519192,,,,,,166.74746031959924,157.43807847162762,140.11869106988925,127.00949094057187,117.86526374799082,,136.5712536301946,,,,,,,,,,,,
18,2002-08-27 21:54:24+00:00,149.8620659725215,167.01202956603984,162.44772644888505,158.75888987270082,155.49264903067095,150.147572681961,156.2463069004698,148.8856393821215,,,,159.00384892796106,,,,187.24965611639894,,,,,,,,,162.65720062925715,159.3781274740821,172.09575605133452,171.50604214372464,,,158.9075804218426,156.5745568486049,131.2011122515242,,,
19,2002-10-14 21:54:07+00:00,175.69112160742208,177.8160114381812,170.63140668025449,162.52461709542922,156.2111623636538,146.4299209995669,157.59063586157245,168.55887560684764,174.5105561375407,169.0300458774222,159.22832812217382,174.98623956496726,176.56534369850627,181.2174869433854,180.4738030719252,183.84258462584188,170.98446139420832,174.42612689375977,183.10473971732898,176.64613213030532,161.9789416879167,162.05215176409328,175.7137416999463,165.89165661568674,164.7322354136236,159.92036474848058,172.1647747520942,167.92489932509224,174.47534181920753,161.0459784119151,147.8920046985241,153.91178348184843,139.3300191057151,128.0138731251603,133.7799316031972,117.32667714080883
20,2002-12-01 21:54:40+00:00,152.962342742989,147.96740325963265,141.87016063355276,157.57225138084178,160.36318331335494,147.2006724093476,146.27819521559155,149.88260940840323,140.41990725788477,144.95213638213977,139.69797885288423,151.60302467670817,164.68621339479193,170.6552188350115,168.128618368926,179.2816690801028,174.7549890884774,172.6594852579613,178.29108759354048,182.25516377212568,171.55203256016992,165.97665862107883,171.784618613224,176.49951417661134,171.18609109960082,155.04593208082758,153.59661928713308,169.18653057586033,168.39106531295496,169.12409006743792,152.21002067630982,151.97982691672993,147.2870281990311,132.6903552295559,132.29537668529866,121.18822856488862
21,2003-02-19 21:55:06+00:00,130.1984832875388,103.78897843127737,127.17670018341163,,135.98692735984292,135.4427771379087,125.11512362723354,,,,,113.73887728689377,,,,141.7233590861454,133.84537710537455,149.287399292631,152.9404879298863,,159.53620038839998,153.90807916944289,137.66950171992542,130.25621998220532,144.8606731948421,139.11099513672727,142.92764763165093,,,,138.22570344409826,,104.58204001331978,,,
22,2003-03-07 21:55:10+00:00,141.83574791298074,143.0479681535308,140.4461144734351,133.71723772690274,139.225945099568,146.62394988040342,,,,121.96018993965245,132.2426484299791,133.08075420197045,,162.53994785413656,,173.17672238001828,155.86274263636093,159.08310840234495,167.70228633072065,170.35689216842334,161.20616651153745,160.4738523569683,152.3661311416597,145.08614345428254,153.94327384470995,155.20172155009357,162.20325531719513,152.1146506064149,150.71781593625536,162.5160988157053,146.81170646580853,151.7450764812635,140.42427110726118,145.56937533712602,,
23,2003-04-24 21:55:10+00:00,,,152.75076225252747,147.58480403386164,141.75268117891295,149.29503432942684,157.6655684907831,,,,,168.19090023420628,,,,175.5999070763344,,,,,,,,,,,179.89190358633502,,,,161.26657378722675,158.71919057712432,,,,
24,2003-07-21 21:42:57+00:00,108.80789707804962,,,,173.9422951376789,146.0671172281026,145.34636985780318,146.05477979922355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2003-07-29 21:54:53+00:00,120.40318762761868,,,,,104.59870732237589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2003-11-18 21:55:03+00:00,180.60044207696401,176.37492499144312,167.2492342477929,174.63365409270062,161.7591356605737,,,148.6369504057162,163.78045255259048,161.8716331275545,178.69228166343876,173.96395343830613,177.59522255148522,185.37731936546115,179.95524666318545,179.1336265498913,182.93949771101467,173.34508960395013,,,193.72067314666816,184.863150416062,181.8020838833001,180.4878922132426,184.06564636932947,182.80274395189318,179.76488763661246,186.2003331344202,181.8751480526624,172.2234741139897,150.20482347353663,,,148.58894077101775,132.77970147696942,118.3053151977533
27,2003-11-26 21:44:54+00:00,,,123.15133926131931,119.8880956433186,,,,,,,,,,,145.47197423746707,145.46260842205785,144.40474001803057,149.48620874189785,128.8157994636142,136.50377154524048,133.5397997524583,131.2377165733381,136.77842762674476,138.1423997791127,157.05665810604208,151.42079811343115,146.64916618177702,,143.42271892637416,135.219022660338,132.41114926730612,102.295788442842,101.18281033186985,107.99578088492615,97.05240890939223,79.87444843209065
28,2003-12-04 21:55:07+00:00,155.55397727677956,151.26184256216908,142.7792263917292,144.80761768144484,138.16510564348783,151.3556970217842,145.919086003615,,,146.89712603429533,143.62805575294578,146.28904642163442,97.91207380907707,150.7522721027852,163.47834096320383,156.5513405095795,156.31732675592608,161.4580263575459,157.45952777840907,167.2449786871752,,,166.19971303237602,169.25659359923995,166.56835593734445,164.97284924383607,170.50576029254373,163.7844507117752,158.3375986753648,163.15377102035595,145.09676376237647,131.3847912090037,133.87661426661762,,,109.69752269024683
29,2004-01-21 21:55:26+00:00,,,,,,,,,113.45494411996515,119.95959480513547,123.78467153777419,,,,136.61636024558658,141.06164692210135,137.00157486503844,138.57787432928635,133.96102374006472,142.1210400390156,140.9445272385639,151.62475180667815,142.68624012805938,140.85360230668113,142.2190687642297,,,136.62283134501473,152.86937466186572,140.90966473814052,147.44955474615082,131.30407045110596,131.31480106206064,122.18247734002442,105.27193242808957,97.00331647419011
