,dates,nzd0214-0000,nzd0214-0001,nzd0214-0002,nzd0214-0003,nzd0214-0004,nzd0214-0005,nzd0214-0006,nzd0214-0007,nzd0214-0008,nzd0214-0009,nzd0214-0010,nzd0214-0011,nzd0214-0012,nzd0214-0013
0,1999-09-20 21:58:56+00:00,173.65643492927617,172.65912178878884,170.65402796240735,162.03710087840577,153.93482599372152,158.90306099987112,156.0569919139475,165.32671953279282,162.76626074445477,168.48819013332312,150.21151131136256,146.91202720679928,145.62386099965076,148.67603334897032
1,1999-09-29 21:52:52+00:00,183.4280166098142,175.17710198732763,178.13675497364687,163.1500896562137,159.27116395917213,168.23193160430876,166.81774566571636,168.2735229374827,172.8432995867871,169.3492787889974,154.51212752779145,158.88173707527096,155.21981947185458,152.83767081805385
2,1999-10-15 21:52:49+00:00,185.20898700432247,170.69388851854868,179.63418399656595,162.68722271059357,159.02009115023992,166.5717548586834,164.97312556389136,164.71560814927176,167.90047124136387,163.14530397803762,154.75492850562424,154.03420755705926,152.50753243491957,155.78204053823777
3,1999-11-16 21:52:44+00:00,,,,180.73485179549587,189.51461466180385,,,,,194.29053475984568,174.74326074896746,,,
4,1999-12-09 21:58:57+00:00,177.21417169592436,168.47596079750838,164.9074570999338,155.13774465316473,159.00838768846478,155.73262267535128,163.20029425295016,161.17021928265487,166.75987888665003,170.68042682335812,147.1491711838727,155.0381121470424,150.8945170955221,150.58291243953175
5,2000-01-10 21:58:52+00:00,173.91662266619184,162.87286032437478,169.23987427605573,155.61868130059287,153.43580256379101,152.46742389214612,162.3566683136159,158.98971885391944,164.52071714699693,166.7551535191205,146.30343205688501,152.316240416023,149.62616110727464,151.4595834277361
6,2000-02-04 21:52:37+00:00,182.46216427318458,170.06574403603412,177.87813773466402,162.73661455951998,157.11057019487964,164.46914374697946,163.90547838616328,163.93235554531387,163.5682343259811,166.29200324119284,160.87635212595976,156.80261995992723,151.65413189909415,163.5122731424107
7,2000-02-20 21:52:29+00:00,174.5000220679728,165.3352850910357,166.9573959544208,155.08644078508775,158.15690760000416,158.73015898049152,163.2495143785864,159.60588670013004,166.00889042313696,165.46127259409826,147.1800709114778,154.0504491997495,149.03103755500464,150.39867759167032
8,2000-03-14 21:58:35+00:00,,,,181.43726524985627,,,,,,,,,,166.1790990087108
9,2000-03-30 21:58:33+00:00,176.71272577452567,158.21163335552356,173.1712693473519,139.07369241507064,161.52339361827404,,,,,179.4083997393045,169.0740410400916,,,
