,dates,mex0494-0000,mex0494-0001,mex0494-0002,mex0494-0003,mex0494-0004,mex0494-0005,mex0494-0006,mex0494-0007,mex0494-0008,mex0494-0009,mex0494-0010,mex0494-0011,mex0494-0012,mex0494-0013,mex0494-0014,mex0494-0015,mex0494-0016,mex0494-0017,mex0494-0018,mex0494-0019,mex0494-0020,mex0494-0021,mex0494-0022,mex0494-0023,mex0494-0024,mex0494-0025,mex0494-0026,mex0494-0027,mex0494-0028,mex0494-0029,mex0494-0030,mex0494-0031,mex0494-0032,mex0494-0033,mex0494-0034,mex0494-0035,mex0494-0036,mex0494-0037,mex0494-0038,mex0494-0039,mex0494-0040,mex0494-0041,mex0494-0042,mex0494-0043,mex0494-0044,mex0494-0045,mex0494-0046,mex0494-0047,mex0494-0048,mex0494-0049,mex0494-0050,mex0494-0051,mex0494-0052,mex0494-0053,mex0494-0054,mex0494-0055,mex0494-0056,mex0494-0057,mex0494-0058,mex0494-0059,mex0494-0060,mex0494-0061,mex0494-0062,mex0494-0063,mex0494-0064,mex0494-0065,mex0494-0066,mex0494-0067,mex0494-0068,mex0494-0069,mex0494-0070,mex0494-0071,mex0494-0072,mex0494-0073,mex0494-0074,mex0494-0075,mex0494-0076,mex0494-0077,mex0494-0078,mex0494-0079,mex0494-0080,mex0494-0081,mex0494-0082,mex0494-0083,mex0494-0084,mex0494-0085,mex0494-0086,mex0494-0087,mex0494-0088,mex0494-0089,mex0494-0090,mex0494-0091,mex0494-0092,mex0494-0093,mex0494-0094,mex0494-0095,mex0494-0096,mex0494-0097,mex0494-0098,mex0494-0099,mex0494-0100,mex0494-0101,mex0494-0102,mex0494-0103,mex0494-0104,mex0494-0105,mex0494-0106,mex0494-0107,mex0494-0108,mex0494-0109,mex0494-0110,mex0494-0111,mex0494-0112,mex0494-0113,mex0494-0114,mex0494-0115,mex0494-0116,mex0494-0117,mex0494-0118,mex0494-0119,mex0494-0120,mex0494-0121,mex0494-0122,mex0494-0123,mex0494-0124,mex0494-0125
0,1986-04-21 17:30:52+00:00,288.6375727946406,288.83267900543905,297.58800427239373,295.1959381443136,300.4134423914989,298.98336755673705,300.7829720308281,300.6293982039173,299.5368366046597,303.10174556907293,302.14019271168564,298.9675874733149,290.36742368732683,298.3171264867315,307.77297331937757,302.6102262419684,302.5249778896043,300.53219934448606,295.01358663358405,297.74132914104473,306.95984644051487,296.64019714097867,309.42905351771924,314.89491356474923,309.40238835994376,306.996158333189,323.4222350187481,313.74781374029334,315.0277928161379,314.3195501613551,313.10854035217494,317.08745491925407,334.2828309958353,339.0318768215902,333.39978639089344,332.3141073210599,334.04012046206367,333.53605489862395,331.4534025156444,324.9941191059874,326.7408317889533,323.98239638818467,313.38266906597937,303.39813117848263,308.46603265255914,302.8898547772128,297.28202328319026,279.26804203804704,273.0138004077224,265.49100437426705,269.26625968574865,261.9134811172475,264.85356738861816,261.09868948208566,254.87921388444326,250.64989511100146,247.7090390239423,241.95398408360086,234.27704042905475,229.90919672151523,235.0273113084197,225.23401006000998,234.4868804434345,232.64527531237155,224.57470097749274,220.2272094863439,227.10866990254868,216.8104179734176,217.97943954333388,231.84316531896758,236.04619399361616,233.72932637299456,236.7362951836194,243.1873911544638,241.31315748114025,248.25886137712985,257.87459182344037,249.17523047661487,249.19787423936836,249.31943086872775,243.56342988888716,235.94928707428664,233.0210331123647,239.3727884270296,232.88949035897883,233.97525828561498,241.75361473219232,241.54409820589657,235.81455946934622,239.28854135416935,251.1104742939593,247.37493728904752,252.47466126756237,249.8154764759023,250.99058280512958,242.57294653120613,246.29902677708026,253.37927298574687,255.1740550963474,254.16477027656475,257.92351288217895,261.6290318008861,275.28908988083504,294.6675283292408,300.2542287109378,306.68323698768836,313.5459382119789,321.2708655648129,316.2039786405583,301.6838477516417,295.41299107193225,290.56553315345644,280.29966191217017,275.1790545898811,267.1529600535556,255.13636357294013,247.33453968481348,239.39176784723008,238.04676231023393,229.70693441269836,225.47242259844091,227.769147253693,227.46779804876564,227.05766412189388,227.23292237461175,241.7469000860818
1,1987-06-27 17:30:26+00:00,279.8742032017251,281.7238403834136,285.32814657590455,285.8321297567167,288.89697838484153,289.29702012285765,292.61645032604264,293.9226631642215,285.4681780343408,286.58396127128606,284.8218004377329,285.5104662416508,285.66029065292764,298.1092741201548,300.96714113749937,301.7724293598999,300.6775504637986,301.19109029227485,301.2752119629079,302.0886276896882,303.7120414029638,304.2398069990064,306.94982410532987,309.85331103106347,313.7860128918726,312.43564796159336,319.8230478664781,314.7144813496276,314.80784135178203,313.7900205926995,314.92330509265656,314.46557510222226,324.3239162729019,332.34487887874684,331.07256839044726,328.31621317306445,330.5976704278985,329.14970621581915,327.3746807222344,328.9666578066648,330.01352169224265,317.63548840387296,315.5682425462533,310.906177248013,310.0976499898768,300.1478698211818,291.5245652399152,283.659479300455,270.6357533070174,265.6503767681,259.71875875864714,257.9516480595255,255.4969428940311,253.86172179047801,252.7892681039444,245.23991783390284,246.9863075166859,241.52063281986452,230.009408098541,228.14547955174095,237.21609859707053,229.38838524611992,227.24181826868022,235.7021896834506,233.96800523235675,234.22369820177374,233.89068715220535,229.5754794845156,229.24036195143591,227.10722437173055,232.71721818080883,233.0290557473678,243.1908015819377,247.2620568185675,255.22059401030864,259.52491154871814,258.0269199172491,250.11682872093675,244.06954383330472,240.51045682909063,240.68064957915269,241.93319289590625,243.24669822897195,249.41326314813642,248.85507806743587,248.70860543274176,245.39338224261027,243.49107244769056,241.638463586269,244.4138485607055,246.6586206935994,249.33612993709153,245.4416800102361,247.2564734015638,251.82339903497927,255.7030891459256,255.92927272379157,259.22696125437426,262.6400701116156,259.168652851514,269.10659870451605,277.52156762438517,280.8028920665381,287.5409085050561,301.41359752621884,307.1108356914508,317.52791397854816,324.80205259059534,318.6734987435515,307.99709707646707,297.1683632427289,287.3472359944586,281.0360753710406,269.15631028216364,265.4186044714853,266.33460484192676,260.34243384133106,251.45611880926057,244.94921074998865,239.02155502405387,231.44345192298965,234.9477722270725,237.27993359177995,237.4010383326176,240.60848294338342,244.1266632820266
2,1987-07-13 17:30:44+00:00,285.3312452597528,285.34240289657845,285.2780683680404,285.2833247115236,281.7020552328034,288.04621073466365,289.6150579964748,295.1383438619598,295.2248698223129,291.2926507939635,292.64851369149335,289.62738828149355,287.01607648738843,289.2911990957854,293.76777747874775,295.9352314077881,293.1469133159477,298.4755338727172,302.4010919347193,301.32546808032646,305.135296915067,307.4809467707927,302.90880705115137,306.6076813644444,306.3773127623841,305.64988168164166,307.18028563718326,312.13212370019767,315.1277237035954,315.53302224008195,316.2254685887723,316.1206295028788,324.57975972433167,328.5423208357295,325.51366380694617,327.7460780418935,325.22049678178075,332.78781013036735,328.50239326985934,333.01017632885134,330.05688046375207,323.78578470886845,309.5646725681746,298.4442677644258,296.6691677702564,295.396026879097,288.3450995214646,283.9528987148152,272.46370680925486,270.8866289682409,268.06181051610946,260.8735699336888,250.7129838999601,247.5234725370029,241.74423869770297,242.46752641572317,238.6069280086795,243.88561272243987,240.50736415780977,236.78151155142518,233.67688829942355,233.9804295444555,226.23630014394485,225.22527429459004,227.8179354054294,233.76728897078414,227.84334107283493,231.29232992728143,231.5069027005776,231.7738011722347,233.69250095333734,238.31836136151696,239.60746551728005,242.7399211318185,250.15714675366542,255.0247613719962,250.76126718412036,251.88159461801177,247.65382564421594,248.21115496343782,244.91480428330323,245.0711421031567,242.37246628597202,243.69172449125497,240.06808549063382,240.48199773117784,235.95594403418775,238.03467849626338,246.02814351243907,245.94653958428148,244.08450630169818,242.29376334254783,245.50934974111405,241.77729257615607,238.8293907921096,244.35028353866977,244.71382512285368,250.20003422290665,260.10807792941165,261.31161335486854,271.73078353673793,275.6268450619929,286.3960465911547,289.8685254204705,295.7447267470315,296.58411893245625,303.1218420403742,308.85138773916026,307.65554228623853,305.6915255597842,301.24487933367925,291.41619286525105,283.8452655518515,274.4084672114095,265.0414788536391,254.6479425330279,248.8549302334668,248.1956148506194,237.15905362785773,230.88511427456973,230.74100627781655,233.00681619124367,232.37956465241197,237.1908368342589,242.3806045897083,241.08603549776416
3,1990-05-02 17:25:42+00:00,300.9095634101028,298.15254591190234,295.9520659638989,299.0815812437926,291.93777513950965,293.9788207816986,297.35057313193187,295.0373325355713,292.070735595216,295.47443898889776,298.3314230167932,298.49941362251377,298.8606540131522,304.59550418390234,301.6200809526973,302.0484520150157,302.67856668672164,307.798914920572,302.15902255248335,310.1363025264845,305.3246721006742,312.8866732079671,310.9034635410115,318.84681595324935,316.2976720549993,321.11862485997585,325.56944478243463,316.1154750424038,328.4687506038099,329.3739161009014,326.0308925735489,334.2127613704881,332.66995157293434,341.54658562030727,341.97119938710927,338.565511819137,347.36295260845213,347.33179593538154,351.1871563410499,351.2831879544532,345.2282911017031,333.7929374683873,339.4076674176347,324.78369850448746,321.01791619215726,322.75814892648077,306.00072484150627,312.60869756750225,301.24683519719156,286.75478041179315,287.0441345339854,288.30252763553506,282.5077696781493,281.2663289259606,263.402309884588,280.153741199714,279.8187076625744,264.6569310193763,269.19377318138964,260.5473572074694,267.645543522341,263.31734560781365,250.49373361708334,263.8090848693114,262.83769349287047,257.78413276778497,260.8037273729343,,260.74402661029376,263.926198056458,270.6874051949731,276.98172508119717,279.23046594653243,279.54332741706895,279.9939396377692,289.7604505385631,,,,287.04064675145315,,283.3011987001188,,,274.5748497946093,,282.0850060983227,281.24145387056785,281.29499498421194,,285.3102085898017,286.9790609699167,278.0708175616272,283.73783404765834,,271.76208612290986,284.8942571235898,288.5072285033134,283.4327304037404,294.1640397072151,,313.75088130526166,313.523968506704,324.6025111422361,332.28957736533727,335.5316998508692,344.33334213515957,344.75169864579277,,,330.59874387934684,321.5464776251762,310.92407983059695,,300.74073927452326,290.4053435155839,,285.4778321789344,277.3906801368391,,266.3634628719107,264.9558442247966,,278.6723440806104,274.9063966692741,
4,1991-04-03 17:27:15+00:00,287.3436178623393,285.97281253922006,282.62050932750725,281.3320504962236,281.5407306118245,284.5540487039339,279.8789716609583,285.41791596384826,284.968756250181,289.0956815257031,282.77982165686535,279.8768087357612,276.76400761771237,281.5542160309231,295.64613579197317,294.9359688106694,288.5527082271167,286.636131246543,292.9526465533458,291.9649382303803,287.6064990231238,287.1208888574598,296.88278923685624,295.4102236687979,294.3227088930679,298.9311646141104,299.79010368952015,304.659544736843,313.2079341667711,302.81744179426926,302.9266482452114,302.62089896768106,323.86211905275616,313.61453126322897,311.25272260843235,317.9494631162611,321.33827617899414,322.68192275082237,327.37150195504444,325.384199180876,325.7300950612878,313.5397894094602,305.52000368942936,299.0937788079127,298.3704012031582,282.10563178267313,291.797181696569,281.3722754708579,265.8459059293438,264.0788256797508,264.3568337277331,265.27523487994415,253.54452484028835,258.77249149053404,245.04129039908065,244.2426582124763,242.3405497107252,237.18273307882345,238.03271827230532,232.5491358456918,233.03722435330496,229.73022069264425,227.34326398730695,227.2623525017634,224.53430472793104,231.23770000887708,228.1060211601673,226.026862944408,233.0032821086525,235.30342623914368,235.6145149580953,233.27725435329498,242.02939314560027,238.6421851608236,247.4810091721566,257.0865905362393,258.58468478051986,257.1078256285482,252.57950503959628,249.27260410197286,242.40362563221763,238.3664684212738,240.2645711121184,239.18645397762378,239.25990490707716,243.47927007478344,246.3033916840283,243.1278815988455,243.94289542409723,245.0157301603597,248.66556910667572,248.85198104578348,244.6333060827029,249.50915622447064,242.11785409462743,245.25941262681445,247.3940607465498,253.50886591163305,252.66641555945893,257.38067732217365,266.1078116804439,275.0980195462499,283.4134702888949,287.89594382197333,297.6361836899573,299.89315065539404,308.7396983709941,316.9230615560016,311.07167325932096,303.11723118096575,301.10701872737894,297.98533531568694,281.54564091161615,272.0952444198632,264.08353763122426,259.5799174503311,250.99565479441256,246.0022454013665,239.59308938117755,236.41185702130153,230.32887927508486,234.37433703475878,236.74858485649548,241.40617378403638,242.81037779005544,249.80254530528367
5,1992-08-27 17:27:58+00:00,287.36976012794025,292.9672182748241,291.60425635198527,293.31783783924993,295.0659883935226,293.02794545240613,290.3309718099962,289.3752384655493,286.89425523560163,283.380805104639,286.6450253683878,284.03274864908707,283.02886127468037,286.0499296280229,292.703932836447,286.2608397104638,289.25938572754916,289.90867769931646,289.4526518848473,288.6399929002134,291.20506459411666,296.10018058164826,297.5341629363477,299.2229278334753,303.47166780761006,302.96876647496566,299.40333546531895,310.87692706510745,310.0657235110877,308.9481318202702,311.06876099826775,311.9230039251537,315.58814077540893,326.84779109490285,323.6057350255493,320.3372462086248,324.5552483965989,319.2346274481499,318.714261748672,318.4264276460188,327.09589105396435,322.71760966107905,319.1211683518874,313.8176183369959,306.205568826663,290.83237403108694,284.21975221146783,280.27995373779453,266.4728635320328,256.682624460592,254.58653688150454,256.12851033964864,257.0740395536923,252.9663165166763,253.0870005083889,251.0513051392156,249.07626276416207,247.1805290264108,247.38372998249534,248.86365287331873,246.76631977633352,246.25797898158729,241.63980568827395,242.5374253790052,245.36413332881145,248.04749579219813,249.6219971139333,241.46227724227268,237.93302271337308,236.94046343571293,248.11379801275066,256.069899422272,256.26878533689364,258.5612391249981,268.300065865917,273.1268763021113,272.2500885236109,266.8555964054608,266.592640197605,259.5707491526978,256.86123494930786,258.3089989277497,256.2338323393393,254.9956234599102,255.58018125273898,255.2194412540699,250.29377194473622,255.1746878167656,250.1238384629743,249.81325067484934,251.33012747625284,254.14031496911386,257.4358042513113,256.39536130171155,256.9552560893942,260.04496589060994,262.093689712543,262.1389071420658,261.8380075064353,268.3750487110089,270.5386127206227,275.86804764661025,288.71874410734415,292.5768592329417,303.9435271922342,311.81044038589994,322.86264698540634,333.1463434040584,329.47110861260296,319.48238729249135,315.9257765520934,298.26126677838107,287.39015948636336,285.13660684886355,280.05052226521525,267.90389581027523,263.0020695609579,254.93897826098438,249.07899102903613,245.42101125489253,243.4557164047585,248.35340689798127,243.2208350778986,245.02436571581862,249.92873808552665,252.13441235999218
6,1993-02-03 17:27:27+00:00,294.19186561313614,294.6209343310952,299.0441316493565,289.6321045246896,289.453763517579,293.4057712380064,297.29504861494473,290.56821421826913,293.7387113837932,290.5381346432218,285.0938769959994,290.9138894585709,290.6865466363401,289.26482892677495,285.99149686275155,291.87492851382433,292.66468757981227,292.14554209486124,282.1576640684476,294.08014728156525,291.6673762904526,298.76200227329406,302.6270373602419,298.60906040104567,301.64032895848356,310.18517701135806,302.8709057950576,302.152156913461,318.17582051717983,320.64238692245084,316.89126667484817,310.36524434300554,322.9968286223285,328.27347941618325,333.2815068574701,330.5518136386775,332.07568786132947,340.7147793429823,328.6647983414683,330.6619437519315,325.22625013559093,326.858885544965,318.03781287457514,318.01284237022526,306.6051738567764,307.0165131306137,297.8908793252912,287.2089221196953,284.85704493097484,273.12948253946024,262.5132706003692,261.31209588595556,268.1388641656866,262.30726338346705,262.7440452343746,254.65102045188476,256.46754334615184,246.73205632980284,250.24829886197404,253.12142797541503,245.04831911653085,250.17953727226896,245.4720670259431,245.56588361453814,245.25420771278613,245.4720793879764,240.9520940102844,249.69776535449975,246.4660966642101,254.51605643802202,249.1373079386667,254.80672161345802,260.70707846166243,262.414527000284,270.31741089800965,280.63950374813646,273.5535925778266,274.6481861933777,266.9137978929225,262.64439398287374,264.47188750181914,264.88679850329714,269.75280524619006,266.4390503513235,258.2477863538291,268.2142795797601,268.3221724961018,261.30276853919406,262.04994642261863,265.928874154773,262.2636866038864,263.96965559608395,263.6054738520272,263.8439595292425,257.7108198892846,267.4428242063976,270.0401680999935,269.24584972795157,267.76453405312964,285.00390505275004,294.1905726681336,293.1370271985851,299.2864922947649,304.5246311511928,311.22942436591774,318.05326907956766,327.05039087438223,333.1266650898996,328.56519657530964,319.2924349612051,316.3553233807669,304.862336493166,301.4034602525897,294.50861755346637,284.6352367545735,277.52660391308507,267.3490625776328,265.60615506979985,266.8750472307708,260.18052337291215,261.2411833710015,260.2122555851212,262.52086739952995,264.35312111325277,267.4994087094418,273.00220086540645
7,1993-03-07 17:27:44+00:00,272.736802473375,271.9865771899875,275.1142832977274,273.03418904485187,270.3688549644886,273.0612609725284,269.828013903239,272.0500977257507,273.57527113923135,279.97841590286515,271.5071649257625,276.63703951954125,267.3627316017641,271.82902002982405,274.5284558532307,273.26430839195956,275.31293737579807,279.32621766849053,282.1714802085115,278.54632052013466,281.1402554465642,278.31440007595666,280.7017234364741,278.6726324122135,279.01257035588867,291.28760289846537,290.3714888963004,290.56935730177923,306.2610344809106,298.4117325822533,290.51458554779504,297.05224786125376,306.4121318533583,311.1696959336168,302.15199501260753,304.3489732156817,304.6694996463317,321.5746118785525,295.9528556163569,308.0136267667651,316.1610566125263,309.0568170217397,295.3094551331133,273.05794552319014,283.44519777902474,284.014059410503,276.72249366809206,261.6366207474104,264.1190673427517,242.5921970449728,242.96620571459349,245.98939735584204,251.84641423646482,250.9645611997565,235.26015255417627,217.056259710665,226.5128736551781,232.93465127169796,228.83759760258152,232.03355498664092,233.28940287334188,218.01269108943166,210.23652882243246,218.3858080267861,216.09516392789942,214.73650738172265,218.86290931803106,222.54069683718657,219.04349141173915,214.06056774751417,219.68413701712467,227.55535440408585,225.58979465554424,227.37749107604253,237.32542585402194,239.10910615200402,243.60330796073816,237.47930405450168,231.35983951922373,226.27400881097984,228.63257957327718,226.26879466375746,226.54737748742872,224.91054497716985,226.08720494741277,,224.71663808757575,228.76180242335005,230.3452203434952,235.55640809215998,232.17871120554165,231.45856774259858,233.49546773178417,235.5800216549104,227.2446388615402,228.53956984751036,230.93071826498232,235.94294963967553,241.3201120386559,245.98516229419087,247.59130752900342,253.5752854362896,262.55930329922853,271.79986244615,280.1086958171321,283.45668878969025,286.14422363186657,292.01419489074533,296.40720886593635,282.15695225852915,279.84462578594184,266.82176368177295,260.8033292939564,259.36021738604984,247.32653495470538,239.69210371275705,237.99045469747108,233.54683340899805,218.24296315226366,221.02190342549835,219.5583480704138,218.52229955172461,220.06559180407584,226.04292286752334,228.27828133531628,237.59268729415825
8,1993-04-08 17:27:52+00:00,278.87804180569805,276.56271816324704,279.9078563675838,277.0303385527046,272.66559662145494,269.07422985707,270.162594307803,268.95196914548103,280.6906718594298,281.0409845738967,272.7365060577667,279.7343042707415,274.7667710561193,269.965823940671,270.29993800228436,268.66411669918523,266.2267114559286,273.4306445083516,273.22520961878894,280.82187224705285,281.06205469949657,289.5121789342061,291.1498858364452,282.497923614419,280.27101090124836,295.61659290327236,283.8423857509561,284.90522349891137,311.89566459802825,293.81565561493534,293.15074170168305,307.9685523703943,314.07340186051397,313.5237260628752,307.4027698652244,298.07759225612966,315.2770756337837,310.19166908566683,311.29894210617067,312.7099804292645,309.18696031407126,309.0884071432786,289.8375310577188,287.3474204382977,288.2128992310051,283.11704670183275,271.0681117672824,261.58349585211033,257.50429178166473,245.57461532740643,252.58904904813275,243.89813470310338,247.10764535576183,249.0393204364607,219.95276526913642,211.57071548401944,231.2018762834253,232.6148254170721,233.15927712699173,233.6143433439283,218.69735013224786,211.77422987651028,215.169705642969,218.36667623170388,214.2399219684367,216.42723420289207,228.03262487837307,221.8943545318732,215.23576931402755,216.1218257243699,213.25948577401124,214.3459149152369,231.31097091519482,232.45553609205177,234.56341818061492,245.01161634603582,236.12962540555992,229.18545885572433,225.43821349259113,231.23241294590696,225.9723299520031,230.35761598400282,230.95689835413083,226.70688363421021,226.91289766232262,,225.64139659048698,233.12354593493333,230.8495095160419,235.55830456117735,236.47354242303032,236.06814661776843,234.96159245516142,229.30113637093996,231.0938120665745,235.84660417744806,234.96479365752228,243.10708338921376,246.74094169695522,248.46433950651183,256.2364902856689,261.4540833890775,269.24176859103716,277.09115178338413,287.51681793573846,290.893902232874,293.4363514243919,298.6986382037548,295.93324172408154,289.29193224055484,278.81786483702456,272.3805702135464,270.4311279401585,261.98520440647644,249.42286651153398,243.58579203894735,240.1180595074906,233.35266311110394,222.99698748353535,225.30407205253437,216.90322077032653,218.21960056161043,229.9825811251609,230.12962609429175,239.49643631313984,240.5440433466967
9,1993-05-26 17:28:07+00:00,288.37680249996833,291.79891511920255,293.0164314275479,288.98461720060897,281.95864606330707,291.62557119334775,291.5480608772056,291.03336123034956,286.35836906530153,287.2921876817978,293.0575143927731,283.20698409209325,285.4384760405703,287.337951483625,291.82987429508415,295.4503960979606,293.164243562283,296.10684874802797,294.3369914677522,292.5476392133967,295.1986938787953,303.5636828204306,301.02426876706625,295.88824319944393,294.83062586670684,313.4714723479731,299.5064282759089,299.95638776911005,328.73176944687077,311.81287814984313,312.7130752979927,310.6881323576603,332.7734706343166,330.73965360281505,325.8293836118858,314.9481776989941,332.2044505284314,,,,330.9250833516037,340.167256150668,320.17541717888525,311.0110404913252,310.9837552962996,306.2878342310218,285.5615390081818,278.25620051045905,290.25356448785556,272.003090366282,274.37776961837545,278.3572253960455,261.6134864064037,247.52248251880044,229.9060857855784,252.99560159019367,265.2287362439317,270.97997007044535,246.50817447512352,225.69368745648015,230.61738618479453,238.50506469334817,233.27682053734617,244.38261438063677,250.95967391913996,251.44204002550353,252.37960447511276,242.8454762197863,209.34419721335473,216.44056930519815,247.3154592713477,261.862414738662,257.8862526829979,265.8237556252391,239.70874611615181,252.78710161278647,273.38452969359696,274.0169515469141,265.68913689261046,248.8054652353577,251.9159039484232,253.5224217958974,245.92597068358637,239.9267650072113,246.60745668352178,262.8399421072369,258.5101690363782,250.94341059283286,250.86261361374946,254.21371420008887,244.9523377398774,241.5047235988372,253.3132611145096,256.0998579930305,253.01710401896614,247.084560962286,250.2739038699633,249.2894978427479,257.94572460627523,264.57613911506803,278.3144817986946,279.0672969275113,282.42227027796775,293.1262779860476,295.8164181324157,302.80954431211427,317.8264515457743,328.32945649966325,319.8631853174991,310.0347937781065,303.54946908202356,305.82655834622744,291.66491123646927,281.13407588804915,271.2720852364927,260.7428735614375,251.08826693846976,255.799657989345,257.92129434153475,251.50339886880676,245.97631294682486,238.079691749345,244.33762157356136,256.54559338910803,261.3049219224314,263.32877049403396
