,dates,jap0360-0000,jap0360-0001,jap0360-0002,jap0360-0003
0,1984-07-02 01:16:26+00:00,193.01391249590165,188.63812072265642,195.32473684204615,190.02815537055477
1,1984-10-22 01:17:58+00:00,181.96903114123594,187.2746238990942,193.54027266249383,163.00581270662252
2,1985-10-25 01:16:45+00:00,183.17860696728522,,,189.578760919214
3,1986-09-26 01:08:08+00:00,197.04897467942345,194.66988028841962,203.5940298073047,199.1926627616522
4,1987-03-05 01:09:24+00:00,235.8466530689558,232.16997723448742,247.49606010378614,245.2786265544432
5,1987-05-08 01:11:32+00:00,228.0168389370406,225.66300281743682,245.1094706896172,235.98758821789517
6,1987-08-12 01:13:52+00:00,223.8951315429851,225.07802177090008,237.77088317235746,222.3635084806628
7,1987-08-28 01:14:19+00:00,225.4688258041606,226.5860610467213,239.36771784635116,230.67310623784903
8,1988-12-20 01:18:15+00:00,191.58575782162941,190.70828871537708,191.69193622326196,192.20673512555183
9,1989-01-21 01:17:54+00:00,195.71282508048503,186.44764229560997,200.63951282393344,
10,1989-02-22 01:17:50+00:00,203.70061823271612,201.03227646519022,214.56847962674868,209.51585888580635
11,1989-03-10 01:17:25+00:00,196.47583830356882,195.50198442983535,206.41919488879753,199.9022053537279
12,1989-10-04 01:13:34+00:00,157.60272244571004,,172.92302825954562,157.88823449939736
13,1989-10-20 01:12:49+00:00,177.4796413982712,,185.98419286751871,177.85085735618472
14,1990-01-08 01:10:34+00:00,176.47164467358823,189.73080093632643,195.1372933000304,190.44094220404597
15,1990-01-24 01:10:07+00:00,192.13616165948267,198.1290848601285,197.31580745348822,199.46298487634485
16,1990-02-09 01:09:37+00:00,195.48644760828935,193.4482712284561,201.96756922107457,200.19979820118556
17,1990-03-13 01:08:33+00:00,205.70425694156435,201.35377047701766,216.35804173468958,201.86342767615815
18,1990-04-14 01:08:08+00:00,198.83192251056508,195.69191701770114,208.98366865484937,199.85693923429645
19,1990-06-17 01:08:04+00:00,220.6786936498808,217.14469391911564,,233.9627297920622
20,1990-09-21 01:07:42+00:00,189.55156663634438,192.85250882533174,194.7862443169631,193.02939777512393
21,1990-10-23 01:07:27+00:00,175.52906236892508,172.5084947976618,189.32453569468265,175.5392280549199
22,1990-11-08 01:07:24+00:00,188.28110255877883,181.1626835127285,193.19211074224253,183.248421999344
23,1990-12-10 01:07:14+00:00,194.47137370403217,196.39894845151133,199.42110739795245,198.2411135474897
24,1990-12-26 01:07:34+00:00,190.0001846357764,186.86339395412557,198.82517225136573,194.52845574190331
25,1991-01-27 01:08:28+00:00,194.6112182338815,195.55139128526247,208.34692527711468,201.09825238597682
26,1991-05-03 01:10:09+00:00,207.08354899608065,201.29445530726326,212.74520964320203,202.60846743597125
27,1991-07-22 01:11:20+00:00,207.7178553170253,207.48859374684855,222.12965553391547,218.69533478145974
28,1991-09-08 01:11:45+00:00,178.3827431796505,182.67705115084198,187.71418761942877,173.7020712098576
29,1991-11-11 01:12:07+00:00,162.56396918176648,,180.0857444630207,187.1022704852027
30,1991-12-13 01:12:23+00:00,160.28198327647127,,188.7662366757213,189.7301314046922
31,1991-12-29 01:12:15+00:00,156.88287075288918,,188.843951126596,191.80878062796
32,1992-01-14 01:12:10+00:00,147.376281234995,160.67560125419828,185.90925731292847,188.20528196409688
33,1992-07-24 01:10:48+00:00,191.94291561909657,177.34325635945618,192.3413617352636,187.76251751113756
34,1992-08-09 01:10:36+00:00,176.3682385506622,184.2588437076164,191.14325993634236,190.16245919513747
35,1992-09-26 01:09:47+00:00,163.62973748317103,167.07449015547536,184.29668547793705,176.09330438608748
36,1992-10-28 01:09:17+00:00,,,,161.64778574518144
37,1992-11-29 01:09:02+00:00,165.3317762764307,173.30630997823212,190.81077509042973,183.23702309049222
38,1992-12-15 01:09:13+00:00,174.09871022933825,,195.53663522015603,189.02287303828962
39,1993-02-01 01:09:44+00:00,193.2684530120853,187.1151393517874,206.97418395701126,204.2231590858045
40,1993-02-17 01:09:52+00:00,187.30183995947075,181.43408156837526,192.03320330777166,189.26561398916292
41,1993-03-05 01:10:01+00:00,181.60026450844217,185.36824873908796,200.3438154377315,201.55570292534057
42,1993-06-09 01:10:27+00:00,187.16917198845994,183.08655207047724,195.9013018854425,192.08987392474248
43,1993-07-11 01:10:19+00:00,202.5389841838096,194.69932131955727,202.01082909164083,192.8617496783772
44,1993-08-12 01:10:19+00:00,189.85151844028712,192.47497350626728,197.33094668708094,178.42496492460225
45,1993-08-28 01:10:17+00:00,186.6342967116234,185.79815227269256,198.47441472203087,191.1143524509361
46,1993-11-16 01:09:51+00:00,168.61991235608008,,178.28257569838453,165.09805942674575
47,1993-12-18 01:09:41+00:00,164.0271702220598,,189.19110734133295,183.6132854655549
48,1994-07-14 01:06:06+00:00,198.34549033866298,191.88531616052254,210.34917443603678,198.32639068204585
49,1994-08-31 01:04:51+00:00,183.26142144218412,168.97261571841955,195.46592292637806,196.34761392016347
50,1994-09-16 01:04:26+00:00,180.63145846707488,181.4233762913037,194.67575748978368,195.56268234973393
51,1994-12-05 01:01:53+00:00,169.0084436345075,176.20067326883668,200.45045686390657,194.27484912520444
52,1995-02-07 00:59:36+00:00,172.52403747263617,176.67062080257637,202.81290151547998,197.64701448339756
53,1995-03-11 00:58:20+00:00,180.5547678694892,181.5013560794513,211.07657520788896,207.05898954378367
54,1995-04-12 00:57:00+00:00,,,190.44803614266033,202.64768232231785
55,1995-08-02 00:51:57+00:00,198.303752685161,200.2423052618798,214.8375981311122,195.3064721837314
56,1995-08-18 00:51:13+00:00,200.0363636935438,194.36608296791985,214.19973717040608,207.94805117010216
57,1995-10-21 00:47:59+00:00,181.67312459143886,187.2902539241176,195.91003263101624,195.12507329520363
58,1995-11-22 00:47:36+00:00,185.04422970255268,190.99132916626803,195.7047072813155,203.19240122199415
59,1996-01-09 00:50:45+00:00,192.33177996155706,197.51829556825362,206.23168645018058,208.11792906458572
60,1996-02-10 00:53:00+00:00,196.0634375305154,194.57930180231173,211.19751239162898,213.46457998276247
61,1996-02-26 00:54:05+00:00,187.88925669430444,185.30829442881674,,204.6841930702546
62,1996-05-16 00:59:03+00:00,214.62347244308015,218.11398698516248,227.03016049845306,227.02822680446397
63,1996-08-04 01:03:22+00:00,201.2339972409142,194.5390049566593,210.54865887764288,208.69086936423298
64,1996-09-05 01:05:04+00:00,204.75895573693126,202.2081630739617,206.19189827663234,204.04161711958508
65,1996-12-26 01:10:39+00:00,190.22138111449073,180.13881606338228,196.80333767472302,191.49447339887706
66,1997-01-27 01:12:08+00:00,,,,
67,1997-02-12 01:12:50+00:00,211.83905729004198,205.4844774431873,225.66452429706544,222.16423134986786
68,1997-04-01 01:14:44+00:00,223.78306634171852,210.17813962204306,226.67982681919275,220.77441695832545
69,1997-06-20 01:17:30+00:00,192.47745307918254,191.6088136037095,194.70478265529664,183.19782431337555
70,1997-07-22 01:18:37+00:00,201.14327784060396,200.99387092342806,215.79888680884642,202.59558202215044
71,1997-08-07 01:19:09+00:00,179.8655274155609,193.05963980148198,205.00513416689947,196.44163515201987
72,1997-08-23 01:19:39+00:00,190.49246649897748,187.43388602987807,199.01166469679188,194.95892368325616
73,1997-09-24 01:20:34+00:00,171.64450575965682,176.14687098204004,186.41224777973173,186.15848211821358
74,1997-10-10 01:21:01+00:00,174.1011918090696,179.10337928579713,200.31725669235863,188.85400238120675
75,1997-11-27 01:22:13+00:00,189.36229497591634,195.5518027013661,210.65073891960765,199.5045259391149
76,1998-01-30 01:23:43+00:00,208.60589179077914,204.9889949474918,209.5670365967474,197.4361630524476
77,1998-03-03 01:24:19+00:00,181.93533764565237,180.10603039204847,188.52286235503814,168.46513329121876
78,1998-04-04 01:24:46+00:00,184.1010289272959,197.03212160094515,202.41055448334387,194.87604545360517
79,1998-08-10 01:26:20+00:00,165.15376309194173,,,188.43631417183715
80,1998-08-26 01:26:31+00:00,166.3627117285912,174.34803745465967,192.46505478979645,174.8626338799157
81,1998-09-11 01:26:38+00:00,168.25428391209726,176.51451015399658,183.96023448108016,188.25288166769397
82,1998-11-14 01:26:56+00:00,185.17315789821635,183.02229842677008,193.56112548384576,188.1581324857726
83,1999-02-02 01:27:01+00:00,186.52221282291927,187.11541815439583,,189.7700213774438
84,1999-03-06 01:27:04+00:00,187.69950687122514,187.6284325095693,204.69456447211752,196.3438659688884
85,1999-03-22 01:26:49+00:00,198.5468855285634,183.22785705741543,206.98101766423244,209.4484705912906
86,1999-08-21 01:40:47+00:00,188.7228238605152,190.7785395760359,197.6205821561673,
87,1999-09-30 01:24:26+00:00,175.09752024132092,176.1557498388018,193.73322167456476,182.08006976927967
88,1999-10-24 01:40:46+00:00,170.87197285047793,176.38933101851802,,167.52016552318258
89,1999-12-03 01:23:03+00:00,189.77115959832446,196.34600358133656,204.4243824812917,187.37955060165453
90,1999-12-11 01:40:51+00:00,181.0457067738875,194.82780268904054,203.53435184232288,202.16307808445015
91,2000-01-04 01:23:00+00:00,194.2986078830587,206.77213580649047,220.81936198204292,218.74371323493895
92,2000-01-20 01:22:41+00:00,224.32019312281747,218.15226209623088,232.9892546582081,229.68329669517374
93,2000-01-28 01:40:43+00:00,229.92492617675865,223.71788827368215,234.67188825830777,231.533713401591
94,2000-02-05 01:22:07+00:00,212.63863615001438,213.43635913844938,230.37515968637956,225.87304225608668
95,2000-02-13 01:40:39+00:00,230.22353836398267,227.46101125675384,241.23484416527162,244.74102017097715
96,2000-02-21 01:21:34+00:00,226.3421230930572,218.9846047475219,228.84761036921677,226.68481112277146
97,2000-03-08 01:21:18+00:00,240.60145194242756,235.11725960479657,243.3943647151114,238.58179824334582
98,2000-03-24 01:22:05+00:00,228.88365053502562,218.68189381774815,,233.82142627354398
99,2000-04-17 01:40:12+00:00,229.38201909995698,222.62146920540607,227.84366020641204,221.58739418160116
100,2000-05-03 01:40:11+00:00,226.92970418315477,223.53651167165253,227.022836148618,218.13048100695562
101,2000-07-06 01:39:31+00:00,224.33462617242324,219.68246900916216,233.44053071884136,224.9556406970531
102,2000-07-22 01:39:15+00:00,216.63862193595128,212.4082071374855,225.33408952714993,220.7637930570587
103,2000-08-15 01:25:33+00:00,209.74534716263628,218.08090971470375,217.6293012761503,210.41347112601576
104,2000-09-24 01:38:22+00:00,215.41690103418537,212.3012232483623,219.18520217815063,220.93309585655592
105,2000-11-11 01:38:15+00:00,230.23493692542777,224.18266399612278,224.1315929540157,218.01925595485093
106,2000-11-27 01:38:17+00:00,224.57161335240593,214.0153969808322,229.45926888703957,221.27742525993244
107,2000-12-05 01:27:09+00:00,231.39545608965855,230.91033170358304,236.00442840112487,226.76845391610013
108,2000-12-29 01:38:21+00:00,242.5666650425376,230.3513158433121,239.79047509915776,236.54859841940456
109,2001-01-06 01:27:38+00:00,238.72400541576783,231.7860523421766,243.4803858292215,243.02222202844447
110,2001-01-14 01:38:24+00:00,244.93263412997476,230.3178590009308,244.04347109886285,239.36512302373558
111,2001-01-30 01:38:25+00:00,209.62738305108257,218.4019599151113,229.82019815437576,222.38056358789794
112,2001-02-15 01:38:21+00:00,245.94280762055982,236.11689260164002,247.79848980163052,238.324326925165
113,2001-03-11 01:28:02+00:00,238.71869727588526,235.85309651437439,247.43440044479766,242.72983065134102
114,2001-03-19 01:38:08+00:00,242.3839112019246,237.3116234192658,251.26565587266396,248.22895179752206
115,2001-04-04 01:37:57+00:00,239.74084669815815,231.16526292688056,237.69778137890358,237.6793753917527
116,2001-04-20 01:38:01+00:00,218.15456060272865,210.27438996046803,217.65440196497977,212.5125491238354
117,2001-06-15 01:28:15+00:00,207.52912344030094,203.936128168336,219.07670246064603,209.29550075126087
118,2001-07-25 01:37:10+00:00,234.21020960360116,222.78060733962457,,232.998274857135
119,2001-08-02 01:28:15+00:00,219.62917854957863,219.18092373381694,222.43895077679983,219.35878769134524
120,2001-09-11 01:36:29+00:00,171.3689008894037,,175.80897774917838,
121,2001-09-19 01:27:59+00:00,171.07947182315803,168.72249182306817,190.16707540990618,168.88997673191457
122,2001-10-13 01:36:05+00:00,194.20672001131766,173.72344145479516,191.65552932546814,182.58844716352309
123,2001-10-29 01:36:13+00:00,179.04609129130273,167.85886487333323,177.22299545841173,182.89150980486437
124,2001-11-06 01:27:34+00:00,174.87057426039698,,182.12676601148308,186.8669765102443
125,2001-11-22 01:27:27+00:00,178.103882530919,173.91387675080918,193.58973449838544,201.5498214704816
126,2002-02-18 01:36:46+00:00,200.7333809196609,194.29861716323862,208.36531961723787,212.62196869915604
127,2002-03-06 01:36:50+00:00,197.81181282099047,191.2226312786397,206.39499825637773,205.5267822403174
128,2002-05-25 01:36:35+00:00,219.51188025560484,217.3341596846996,221.89613291240875,
129,2002-06-02 01:24:31+00:00,206.6857581833894,195.43514694956042,,198.95984291096096
130,2002-08-05 01:22:54+00:00,185.0638030787265,194.57005269195858,,
131,2002-08-13 01:36:06+00:00,192.91848831713105,194.78259750721296,205.13869856049178,201.38100346714174
132,2002-09-22 01:21:37+00:00,167.13831753513065,,185.98671929241533,168.05661897907186
133,2002-09-30 01:35:39+00:00,169.40719594450894,,189.18435434267536,183.23329861761042
134,2002-10-16 01:35:38+00:00,186.51995141497466,178.29075666302654,191.7090175185375,186.23049869637165
135,2002-10-24 01:20:37+00:00,185.005708732106,197.0571648593481,199.6349101075901,201.0644868455749
