,dates,aus0089-0000,aus0089-0001,aus0089-0002,aus0089-0003,aus0089-0004,aus0089-0005,aus0089-0006,aus0089-0007,aus0089-0008,aus0089-0009,aus0089-0010,aus0089-0011,aus0089-0012,aus0089-0013,aus0089-0014,aus0089-0015,aus0089-0016,aus0089-0017,aus0089-0018,aus0089-0019,aus0089-0020,aus0089-0021,aus0089-0022,aus0089-0023,aus0089-0024,aus0089-0025,aus0089-0026,aus0089-0027,aus0089-0028,aus0089-0029,aus0089-0030,aus0089-0031,aus0089-0032,aus0089-0033,aus0089-0034,aus0089-0035,aus0089-0036,aus0089-0037,aus0089-0038,aus0089-0039,aus0089-0040,aus0089-0041,aus0089-0042,aus0089-0043,aus0089-0044,aus0089-0045,aus0089-0046,aus0089-0047,aus0089-0048,aus0089-0049,aus0089-0050,aus0089-0051,aus0089-0052,aus0089-0053,aus0089-0054,aus0089-0055,aus0089-0056,aus0089-0057,aus0089-0058,aus0089-0059,aus0089-0060,aus0089-0061,aus0089-0062,aus0089-0063,aus0089-0064,aus0089-0065,aus0089-0066,aus0089-0067,aus0089-0068,aus0089-0069,aus0089-0070
0,1987-09-11 23:09:41+00:00,204.4878106541457,231.93977728232045,240.09655639533398,248.28277348589592,243.3834272639256,230.53104100194827,224.23983221667996,213.30393775319223,205.5948932674554,198.98936846406286,197.18094211762204,207.36172871092595,209.8562819492756,210.04041931463462,208.13352715969674,199.50365490573188,194.9907330054848,188.13713037576466,199.24507414666618,201.83326073039186,196.7180820726918,196.56722806369274,190.95921506710565,193.64851735897776,193.00874077999936,199.07103139807717,196.9271745905413,200.78236940871574,204.4351669223658,208.30423947069323,207.4982922741946,206.1656517998216,203.49457133729294,196.5362694903528,200.35410541572446,200.83988642916333,191.26129700875694,188.78974711919165,179.0774182826952,181.47004066368712,175.90475678597932,176.69329817799564,175.9503448884186,170.5627774555213,173.612206444542,170.72155532074672,173.82521806876628,168.06239624963698,170.1613789831855,176.10418566010858,170.0351714275262,164.8528170343653,164.18114617020427,167.22802395202123,169.23199470169948,181.56168679827388,183.33105920462575,190.05131559115955,191.78526342393639,186.57835926297395,193.8377773396238,186.35347832452769,195.26358935683854,198.4072815435439,199.1927007311584,211.75957871736182,211.39114066214086,209.73760891711095,214.46160399233153,217.0309814224438,217.76975877125437
1,1987-09-27 23:10:03+00:00,222.4454932799244,244.96417857240235,249.56056880525855,259.4378019467445,255.14359329338194,247.7531296206907,244.41109715527375,227.7123594595804,226.22622894646966,219.4285592497315,219.5289726279376,218.72325136510887,218.97024456025918,221.1445651902015,218.1032307963329,214.98962581315723,205.3229163636296,208.1940435594296,208.24249742457232,215.29988033155922,215.53102428873513,206.4879395928637,201.4933366610793,205.41119474685888,206.9964511201043,203.2559300444327,206.96361225184822,203.37499108178613,208.0277686245351,210.2953597165657,219.50206367207403,209.7019465783033,217.33469863881186,208.83895335565688,214.08450988621783,209.67063928447607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.75439485562006,215.73460026891317,211.87881284388268,217.33828984051428,220.36137078243522,219.34304458175257,219.07094418907076
2,1987-10-06 23:04:03+00:00,218.31010871010517,246.430670860162,251.34346463524778,261.97978998139786,254.2772631528566,247.71330141093824,240.60455833484482,235.44653727641193,227.79005443680407,222.94554249228102,222.34753226627936,225.85168730529574,221.45938507939672,223.74936124615488,220.68237007498865,215.92761490646956,206.07423060894862,210.74716837112874,210.05209242545396,209.12601197923755,205.5390827160238,204.68858844027721,205.37922480721693,200.43487567580434,207.79294064012436,209.75145925149843,210.91160127879118,218.02357649383814,214.01418371763663,216.38204058540956,214.13208455698134,223.91220116351735,217.33541621755995,220.46064919888866,215.19361829832508,214.8581022943731,203.51954773880595,200.77607709839893,199.7984068142796,194.9488431695919,190.509888367182,191.12473151852092,185.00656872847512,181.36293207822874,178.08744015663365,178.2251080111243,176.92686269637167,172.576686679871,176.82231990905896,171.750909871341,170.91587791830392,166.76545845545724,163.9566553449343,170.061487489159,171.34135825926842,181.41859621676772,185.19803310400823,190.33835167331932,192.08233427648273,190.59205839265076,188.53569603002435,194.13913130655288,193.27222522254073,200.20111218781335,204.39527282792562,214.2829809737419,215.8049320051976,212.555954629115,217.50467860677696,219.91798710014584,220.83774613335459
3,1987-11-14 23:10:59+00:00,241.3577093706154,254.99774432584712,263.1339978115294,276.07247157338315,270.12407911237267,257.2302724733081,254.15303245620132,226.81839911666407,216.0450501546511,218.50356821080942,219.43901018769375,217.51535948587724,214.6397282860019,,,207.8052762743262,197.02575493026282,184.91481192619798,186.56148895475985,188.9105171277862,193.8941142746478,199.03340938474116,196.7682487322238,197.67060828304207,199.62001087278895,199.53679405079725,199.02180428627113,201.2708188074879,202.43991525927063,211.32818237662207,215.66092379592035,216.3000202975525,212.41313043399302,210.1865219784052,210.12652621100528,205.62110300876444,196.44269468966053,188.01095041921843,180.17729807509573,182.25876364245832,182.50983508784037,182.58762194681174,178.83773787820314,173.0129457322394,177.04369675834795,174.90090286284854,174.94986741080498,167.712172903918,167.1755656601955,164.0132147363895,163.353756512527,161.51270114421212,171.97914634813253,167.02435304580936,177.21404396226174,182.20401463480783,188.81064235873265,193.55554069750758,192.68685549316086,196.68525157137077,189.65977163077957,197.88407079854116,201.90173445439635,206.5278965859361,210.69121080166846,222.07980418005465,220.3912138383911,219.86842172960053,220.01869111103184,229.94730128431925,228.13716358545278
4,1987-12-16 23:11:29+00:00,257.2368103596031,273.0878773358703,274.51538768611823,286.6192441651899,283.2354486433895,278.9538439013036,268.4829689174316,255.74084996450665,250.3638875751463,245.53930057922304,243.51638698480795,228.57489476605798,228.59265847155268,222.07641159109812,220.29712993193974,218.00314350372307,220.58496543287254,212.79570318045697,215.7520562921881,209.52904472958787,216.1602275532396,211.64863190081815,210.0339774710058,207.03895974251125,213.65711628392694,207.7803775906277,217.42318771217927,219.6990793013987,223.87619621693767,228.55538881046556,233.59615443960413,227.58587923274524,223.0792145832397,218.09007427630553,220.24964232546398,212.117048990711,210.85860583126774,200.03179976726798,197.10078066090426,197.1183204997052,196.63440462814356,196.3085371671401,191.49246299645648,190.41377186218563,183.93663447379254,187.838972576032,185.33843882285598,188.4814176042287,180.25967455955572,182.08439739646093,178.99637787160103,178.56742354044496,176.1530866124654,179.92002601841128,179.59768350915266,185.85590951431817,194.20990991261354,197.70883892047237,198.14797829300656,194.45339271254485,195.85556562294153,194.94659216042265,199.50640472665717,202.8145665260634,212.3775777306143,217.75864975694924,218.66855774960413,225.75890376337588,229.71625481995906,231.19570114187525,229.78216976985658
5,1988-01-17 23:12:02+00:00,198.32417528345658,218.32459045692562,219.8729413485899,224.55839656005014,227.51400470643256,217.93148279263573,212.7423412697785,206.12737322209625,201.82868107178328,201.31797310391593,200.02908830993465,198.9581519891213,198.72424505042974,198.20753501903656,194.70272446006254,189.75179306812998,179.22296894503228,178.32786723521775,177.64011475463906,172.92135523586364,178.34396578902548,182.2022587850819,182.28879514544357,181.2080233339002,180.86606498431303,181.8671428359926,177.24815328492707,182.51153634046807,187.17503294741954,192.25606629001032,192.95261068043393,195.03156423912185,190.72443696838712,182.92938495758915,185.5854364023312,183.29099809795494,173.2233447950169,167.22489101322532,163.53369848532753,163.9657354800858,163.07220874884587,163.4159539041243,152.69395833345533,151.06450745508033,140.02084105161052,140.25823628182167,141.46440527934422,139.68219306879467,146.0734671471635,145.25685548322775,146.27726555950997,144.18096107939908,144.1838070384768,143.51030776735186,144.36334801500635,150.68768306956758,158.93956116150932,155.3668433478819,152.96361725485795,149.05776992747366,157.71367595716958,155.33602043942946,162.66899804416946,168.3414769795336,174.51821394902183,190.27864231265917,186.7644047981437,183.89167773288779,192.87480014768016,199.97475257124285,198.1610170525933
6,1988-02-18 23:12:35+00:00,205.96939960796715,225.14391539232292,230.23940673660834,241.1710620071351,233.7082752798011,227.1342616751014,224.67582901119795,210.82410051804837,203.95227683873068,203.4271525168743,198.43833848076022,196.07319759482687,194.9990230314777,195.4586552392451,188.0223890495049,189.16825036973466,190.06432593541336,183.59309666252727,177.19007272414422,179.99841432759644,183.2201518588397,184.51732680300017,178.13316047454524,187.09236872559543,190.59086291352472,192.8283299700526,190.01291537561582,193.8253254660553,194.50827361410327,199.6398434152212,196.22516867950162,197.80709351884173,194.0585843097566,188.44512018298732,188.65270269877306,185.42203357954273,179.46045499040295,172.14779382287145,164.70861272176464,164.41657761304043,158.27477110999214,158.3111166581688,149.0955975523201,144.83027921133774,141.14494779882955,141.95449152695466,141.22414528185217,142.36809854209824,134.18188064546143,140.13008273488123,134.62487814530357,130.61696788435341,132.0477059256732,140.30454412950206,141.03438920884048,153.44321394449145,158.51309236904206,159.27280586368704,157.05396418694403,143.88371644732422,140.78128565444655,144.10328607930091,153.11358780635652,154.82892094286012,164.83727986487273,181.7954877250217,173.60007270332642,178.82556234338432,192.98512012622055,197.3687937418594,201.27112744423465
7,1988-04-22 23:13:04+00:00,198.10075899004295,223.277894490901,227.25285388108404,236.0381540400053,243.75801607336507,230.46625231853042,229.3508232990335,221.37669739448637,214.91506213199096,218.22557068230657,228.3275493170789,218.28138926015555,208.92389425251145,209.13452889586625,205.52453308062152,200.29719892046325,200.36281761192603,203.92457410007557,209.39315105977892,206.63894619838567,204.1089538296987,193.81251015691072,187.8201498897871,193.7854539033447,199.98746492773915,195.505372547998,195.56243762278234,195.01315119686302,201.41855895107054,204.08715472209872,209.32178808524395,210.09225093046496,206.6631570088318,204.8042885185792,203.52579857600196,200.92444860269777,188.09726963170664,193.8148187991344,188.28251243250045,195.4783804530143,199.88263929231195,199.06507511418783,196.1743285114572,181.04408918532198,165.83246708827573,172.45369751108072,177.3386987374215,178.59668524598075,190.22596957880182,196.81479528606326,189.0437540458566,187.7019133657428,175.5557592570768,162.74760975748222,177.38248365426506,173.9031749095829,188.99644524669557,193.53983579004714,195.45096830987862,179.73879449633114,188.92084420707462,188.5158607245418,195.69605919640543,181.25686195498974,201.27707556272264,219.2214673227444,221.14624512602265,211.41609534502606,210.96690745377114,222.9104695584277,232.56350013181424
8,1988-05-08 23:13:14+00:00,222.6413464667451,229.5500538257421,221.46407402065594,237.53882268998103,239.8140962072331,233.42304273660997,225.08605837961545,222.88433805737247,210.01323985749198,207.49486277529786,214.19576661273402,217.44278824555147,218.93035884935566,215.71649570846063,218.39444448247292,216.95262795630805,215.74436068047547,213.57897203919543,212.41312766457085,209.25005143058377,209.41334135778106,206.28431398466293,198.98402742206386,202.83490638002195,208.28939253916184,207.7078081866361,206.7418919001587,207.98738271205528,211.75105157638046,214.53846422880378,216.52117567228032,208.63008490534077,210.23042910625722,213.5106198156937,217.88997501152826,217.78082028615563,206.15895730286996,201.77220654930588,198.7443703854031,203.08925184846285,203.83602533146265,203.3928040537515,200.5888755813013,182.2087604806011,175.5152264652053,175.36805672515578,187.27984493288227,195.458006286782,190.86009478511255,200.99023482689137,198.06240572107868,194.9147599837639,183.87363991853022,173.8901042485603,177.61617756438022,182.89666122663908,181.1075211362285,193.5570611223205,194.8890370200332,187.09268325131274,194.0999337654138,184.68268594216073,190.48726607057753,193.90458785091582,198.5785549226719,225.20922495231932,224.82095850818337,218.99823758404855,217.7412686648856,226.18818641980022,236.90709505125136
9,1988-05-24 23:13:21+00:00,211.75882757722428,236.57058983856928,228.83159513157702,244.5229492907422,251.59091244673826,236.42631924557452,236.20465552959115,234.57169776161965,237.63601847080542,231.61953739267332,232.0758840431928,225.24524918322953,217.62671486113507,210.68430058824106,206.68965303057624,209.18124210122608,223.32404556551467,218.56729769443433,216.20244466400231,209.27415319786286,212.78682416102268,218.31756544413827,211.09653521863547,201.84573164581155,205.17206535234465,205.60524358467518,212.7808302284929,214.249760860973,213.43277631452096,216.5581935045909,221.15054981094613,218.9532065697884,218.43078234652444,214.34963675100462,215.99817311284968,217.64194530795598,210.88982110249862,207.37315926377343,206.65629176702896,203.52524075496564,205.21275788037272,205.442852630254,201.44497298342634,192.48458383539955,178.0075611979829,175.69737535861339,181.76902329322922,195.8437589190026,192.4891518731546,200.59831594534788,200.30980276124652,188.51851390236817,182.62652820939826,185.8460214489155,180.94324593123045,182.7964029249224,193.7712774688567,199.7470127441664,200.04445708985233,191.30938040928538,203.82197340181196,201.32903264511123,206.32221580711553,202.57209186581343,214.39781918992938,227.60915054330292,224.09033489634518,226.31298176981608,223.98374628550334,223.3967399465991,241.41868137257683
