,dates,chi0411-0000,chi0411-0001,chi0411-0002,chi0411-0003,chi0411-0004,chi0411-0005,chi0411-0006,chi0411-0007,chi0411-0008,chi0411-0009,chi0411-0010,chi0411-0011,chi0411-0012
0,1985-03-05 14:11:29+00:00,224.61910151321135,172.26927697800673,172.46667679075165,204.51773752666514,212.13612489464856,179.26346208526263,187.34781790515012,187.54476071100623,180.2030555680481,191.18428269004136,178.37726247027913,190.75185092678973,186.0644670685801
1,1986-02-04 14:07:59+00:00,224.33582590566252,180.00862795059385,179.5891154028132,203.23585331767498,212.43467820383657,192.0267749382844,190.00558847317757,190.75602918397595,183.1420919159407,194.40270234234066,191.9220124956965,199.6999078285993,202.64003206684293
2,1986-08-15 14:02:41+00:00,239.15512644032898,180.09542316519796,194.95740853876526,210.55561321898364,216.73323181721878,193.31521526807882,194.09152801381674,,157.78078118268058,159.38225898604003,166.80003843569625,183.9666947066034,165.59934995339728
3,1986-09-16 14:01:33+00:00,239.6668373559621,184.4495885731556,186.82100366030272,206.3369499215242,217.39024911215992,180.4048418217938,173.21325222492084,141.33649867959213,154.7052725858927,151.55205403996058,154.58829536047756,166.7359557178396,161.13949248079382
4,1986-10-18 14:00:32+00:00,224.48442929996716,174.96323735139225,172.07560155424324,199.7964858984762,202.60194934182522,179.9577270911866,179.4616634063489,164.31842740484205,162.38755430140762,162.04235363583098,172.28664152462954,174.27759514811714,164.2895785625147
5,1986-11-03 13:59:58+00:00,208.71258877231944,176.12395836070476,176.04101653391757,196.2605568177575,211.24172516903818,186.98074817470822,187.50992228899867,179.2133805617545,165.7790670514588,156.86915121647908,163.72829763561032,185.68485751718646,164.51978064836965
6,1986-12-21 14:00:01+00:00,220.92471023453993,178.4352359255479,171.86728953593845,195.66391845825734,202.68786551620497,186.33195958898088,191.39306845858331,189.60610030251738,195.84538454171215,204.9622215906218,199.54246011789732,206.56196724742034,207.22306004499876
7,1987-01-06 14:00:30+00:00,224.59968990450216,178.94063059175977,174.75267980759486,196.84371608068935,203.26076204236853,189.0166572429526,186.39396149311108,181.0107913962692,196.89770493184693,190.48982169240037,191.01430741127814,192.04737173939975,194.69819999115478
8,1987-01-22 14:00:58+00:00,224.44037372591018,179.78551087378955,175.67560409586923,197.34562825748367,213.2297388836987,196.37660215710014,197.99909004858003,197.37363889505326,202.77278779143342,202.07080966608368,200.77098403622225,199.6205120308319,199.04615765599783
9,1987-02-07 14:01:33+00:00,224.35321157937963,186.78369768679275,181.96793088750397,204.22621333801285,220.0392724277833,207.20755527996567,209.68517266840266,212.2025165804443,208.20071037063343,212.57102832401742,225.67890787453914,208.92569450929147,219.63190654956614
10,1998-03-09 14:17:33+00:00,239.71145571776674,185.70968537216748,175.25242574342184,200.7639216397168,205.97203276484254,186.73180202158977,191.1199381244902,191.40131222730884,194.19799627354377,198.18979715873127,185.63029436644695,195.6761378700209,196.35268437236368
11,1998-03-25 14:17:47+00:00,238.98733321800154,175.71517124091528,169.2457186991591,192.2435817989128,208.7370166564287,191.1311819107385,196.26427640432883,193.17962629490188,200.62421622652005,183.51985985965507,170.85504422178303,188.1543356732796,189.69753640740424
12,1998-07-31 14:19:24+00:00,265.62246433464264,179.30731145032482,170.8997832277342,186.39720718326376,187.04043667340903,162.81877571989415,160.87545974185952,,,,,,133.88283688774737
13,1998-09-17 14:19:50+00:00,238.93660234309283,182.6826969992314,173.14648639347718,203.9196898062536,216.105373880275,187.93359343625883,188.25400200785663,192.16939610094175,192.06505512966856,191.82591856734314,179.2985557926109,193.28368884682223,165.95713002714106
14,1998-12-06 14:20:01+00:00,224.15816490662198,149.3740639782513,140.09286364779138,172.9971278283954,182.53448855993176,171.61495689735028,177.7192440922094,174.65209442339238,177.25232804660874,181.46221060267237,,193.3960322062676,190.37843234307678
15,1998-12-22 14:20:06+00:00,223.8985382570079,173.80829449284386,172.87551805669864,193.0993857317177,201.45733211475397,184.68525804054678,188.17579247408645,181.7760201287213,175.92030652424444,188.9585670135807,190.3480055335148,194.7493509271511,205.9455395872394
16,1999-04-13 14:19:47+00:00,194.51786231229792,154.3546217932014,152.41630282004886,176.32588206113888,180.17510512548517,157.40215141535325,172.6375027633735,105.95096504045266,152.85726763184587,150.62379136396535,138.02032975743847,179.80506578794592,161.9212252317626
17,1999-09-20 14:17:38+00:00,220.32448750860834,164.2282429093986,168.64407162981072,184.1317656709408,185.35577236231268,164.32069205608332,165.48875536812082,144.58642764229458,154.63635956583587,157.6218016931392,153.1045334703936,178.7715066003209,159.59017864721608
18,1999-09-28 14:34:03+00:00,232.07293513163958,170.14551683596972,175.22836972067176,201.6196934163068,202.2636166428726,178.25949812942014,180.8757944265813,153.2353957071316,157.82726438264874,166.93309975515228,158.98779538411083,181.42676720982737,162.35172730494048
19,1999-10-06 14:17:39+00:00,218.54792959323063,178.12727704233686,170.56693403786497,190.11256781087587,203.5476207527459,187.8004465195361,183.683183192087,160.48597470565613,164.02674495802069,152.12122034639185,151.8661630397663,174.04695551278962,161.4659115972327
20,1999-10-14 14:34:02+00:00,232.2093922355676,167.42067998809534,170.35551915490305,192.1667626479684,199.36936205272377,183.45614507791214,190.6291670237975,183.95120610479307,175.4728295127763,166.4085547498295,161.0406888637972,173.02557305323293,161.58070351999248
21,1999-10-30 14:33:56+00:00,231.41840015115224,178.91831988904877,175.90524380307804,196.07429554604525,203.39139906095477,189.00126445892568,188.78969749964057,181.6498109625818,189.6593364170215,179.78387288335688,184.82555575555202,191.02562964459594,178.0375482127172
22,1999-12-01 14:33:50+00:00,231.61957093010128,168.50127512159685,167.30955848741712,189.97829443884504,195.35945299711102,177.91629732335224,179.94719917600835,180.23733495399887,184.93087775431394,187.06626935400251,190.63184944573942,192.25188849081684,179.4232603478008
23,1999-12-25 14:16:08+00:00,224.47777313506538,162.22542293683955,164.75358891301093,193.3372491916918,208.33925483573267,186.89327049451694,190.42646533766816,191.82288025394598,201.07191093312034,206.20336319542352,212.25911850280457,209.2547390511892,205.42033818177458
24,2000-01-18 14:33:49+00:00,231.54081678862275,172.79385046844612,169.04589018105773,190.8571123475134,204.29418308794155,185.9940311403382,189.32085548474535,187.90233183249066,195.16510446099016,197.9073580684726,196.68227380991806,207.20444335466647,212.99199745944037
25,2000-02-03 14:33:49+00:00,232.06255755006939,176.7073185361414,169.44451363189518,185.6209015929282,198.30501942309434,180.08213847842586,183.09865999174457,178.72851170379312,185.29958262883605,190.26624325570248,190.92466937424865,203.17831844139636,207.21348217685917
26,2000-02-19 14:33:42+00:00,217.00715183019062,169.40520907738988,166.65392582608877,186.57740536484377,190.84042436407222,175.14027569115157,179.91487594035573,176.51893595463568,169.6078153329633,172.09499533927348,174.3514604281304,187.13466350034224,184.33863492577865
27,2000-03-06 14:33:38+00:00,224.17496828519467,167.42765610471935,167.87223489120618,194.07345205211632,199.73715303709014,177.21178271626508,174.951278651604,175.4528581377262,180.72444030574098,176.69156489060492,172.65273180339182,189.17765494633227,187.03730854998483
28,2000-03-22 14:33:39+00:00,237.798127865685,178.900619888803,174.97986507614604,198.54102299488554,211.30085739195266,178.78674913309067,178.85521502101764,177.42672619490676,187.24382136890245,186.7463133468989,192.60750901587403,195.54467952932538,200.31427542277876
29,2000-04-23 14:33:21+00:00,246.94344572576586,167.46682638976463,167.92233046133586,192.64039567783476,197.23758380770283,167.87660731541447,182.97373657987043,176.0034979156688,177.5602670646222,177.3853405317011,149.25985263722643,192.14248212992686,181.82654825516457
30,2000-07-12 14:32:32+00:00,256.94255370439555,189.2060664989991,193.05180161521517,210.27739658053355,220.66661255936017,154.47060184715204,187.64580844620923,,150.45282987636412,150.83783190397807,143.92074634059657,170.85165867245604,180.22457399635536
31,2000-07-28 14:32:14+00:00,239.50979866935222,172.2700655291682,172.13880678511237,196.58415393651862,198.20252795966405,,171.93714801190924,,150.83242321761932,150.719066904591,126.72347638371403,173.19390517182904,160.5588167294272
32,2000-09-30 14:31:29+00:00,217.19453380800124,168.65788723034365,174.8818076572733,194.68151853624593,196.07332900772536,180.12235698735668,179.19624701417462,164.36917662086574,162.88593569548803,162.42735813696487,158.89824584917574,179.79311724339578,168.16515787783746
33,2000-10-16 14:31:11+00:00,216.58004604927967,168.85930347512584,170.22740769872757,198.45863308664477,202.65776882177664,183.8967392453289,184.69804513469018,172.58281177689184,176.53259211993014,168.25989483034752,171.1757119746956,183.57649655936467,171.14840248450446
34,2000-11-01 14:31:25+00:00,171.38493360259088,164.2239933535836,168.26504050150427,181.26509693953153,187.46454085555365,179.82975733029667,184.00639511850733,181.25960336561042,181.1058481648252,184.8857193342444,188.23982171528218,192.7327651513036,179.74340062718454
35,2000-11-17 14:31:23+00:00,201.36405428200433,161.56844704741263,168.66150399217292,194.93202969090572,202.02448408527303,185.0578110477542,188.41365383739355,187.80099889543112,193.9238404987242,193.6709444073358,189.62837259754787,197.64219256814712,189.82720794224397
36,2000-12-03 14:31:23+00:00,216.5256652138501,158.9840462994443,162.52713843229017,193.06834235826955,194.2010114746209,181.89141580610192,182.5964082062598,182.1089309938007,187.89183324380363,202.36930252995091,216.85648661707398,208.69060199218916,205.72558705134512
37,2000-12-19 14:31:28+00:00,231.89083919119048,160.89165372834537,165.91704592450412,190.2611649719118,193.3138589398489,178.63333492501653,172.76660036164574,169.4958969435395,183.04979348816772,191.63443526674172,191.45806609152956,196.0916186002866,201.79911716738275
38,2001-01-04 14:31:27+00:00,217.92940480298643,166.09577582469552,166.92940906085497,185.74689944648782,194.70969595235277,184.40241945126888,183.19085612286213,184.74859732930105,191.6108748511001,194.04647374280057,209.5669579686323,205.7491945499723,212.077920887323
39,2001-01-20 14:31:33+00:00,231.81138438286075,171.83855396983662,168.5136743503619,191.9065992077831,198.85077322636846,177.38047902059685,181.33168075049164,176.56518680966045,184.33320284881262,192.77210230460304,200.84425386670807,204.91557373668678,205.33665186539176
40,2001-01-28 14:20:59+00:00,223.90604771687305,171.490316246941,167.66265298785632,195.61615801891793,206.2655579811406,193.1489006477205,185.91900726240846,176.20048817014117,168.25001181883047,193.30000935478063,205.96129764368882,209.4937063803912,214.67074876500305
41,2001-02-05 14:31:28+00:00,232.53129334822216,172.70411353028396,169.78849558083792,196.35284452831536,201.06479110919383,184.6049270353622,186.76526679329345,187.52784523888823,183.60520382104164,182.96707623427474,185.74854686857879,194.75739787795848,202.82717478226917
42,2001-02-13 14:21:03+00:00,224.97799761122266,172.60055341385154,170.27179279876066,193.16099831188802,205.08802742323903,186.7251793366088,179.5370033818007,179.61265649407244,173.70308880165766,176.699095213418,151.70627440557928,189.04382205164217,191.92781419364752
43,2001-02-21 14:31:26+00:00,231.88734358444196,164.73051849906412,166.2576009430138,184.9734263273673,195.15822822991763,177.10536928876525,177.52634950842378,173.6718524477863,179.88418719984307,180.18699098931546,172.58064913997288,191.50865557283174,182.36035668951718
44,2001-03-01 14:21:11+00:00,223.98191027440745,172.27156577342492,167.73181744998095,187.51262072420423,196.06263915885677,172.93534960901079,179.90095915374133,181.64779894160364,187.85166041828526,191.13531070254214,177.46117158697206,196.95459263213615,201.6947282010172
45,2001-03-17 14:21:11+00:00,224.43753201679718,169.05571740685994,165.53246432145457,193.16328014242248,198.39898928323993,177.24206976631555,180.56625878463723,180.79537202472076,185.92982623304675,193.97011429422065,,198.8086285928767,196.35541242130506
