dates,nzd0428-0000,nzd0428-0001,nzd0428-0002,nzd0428-0003,nzd0428-0004,nzd0428-0005,nzd0428-0006,nzd0428-0007,nzd0428-0008,nzd0428-0009,nzd0428-0010,nzd0428-0011,nzd0428-0012,nzd0428-0013,nzd0428-0014,nzd0428-0015,nzd0428-0016,nzd0428-0017,nzd0428-0018,nzd0428-0019,nzd0428-0020,nzd0428-0021,nzd0428-0022,nzd0428-0023,nzd0428-0024,nzd0428-0025,nzd0428-0026,nzd0428-0027,nzd0428-0028,nzd0428-0029,nzd0428-0030,satname
2006-02-09 22:10:01+00:00,344.74,336.33,345.30,337.48,336.94,347.02,356.52,355.58,358.15,356.83,361.43,361.45,356.47,353.05,349.89,344.92,340.26,337.12,330.80,325.01,323.08,318.22,315.38,312.23,313.52,314.93,312.63,318.48,324.66,318.75,317.40,L7
2006-06-01 22:10:02+00:00,343.74,343.55,347.84,342.86,340.25,346.29,350.36,354.99,360.66,357.28,363.52,365.81,357.34,349.14,357.28,343.44,341.92,338.03,332.56,329.42,324.53,318.46,316.39,316.71,319.11,320.16,314.87,325.76,332.89,316.32,321.38,L7
2006-06-25 22:12:44+00:00,359.73,350.13,354.21,347.56,339.29,341.59,348.76,355.08,357.15,356.25,357.19,360.62,357.08,347.79,347.24,333.17,334.57,333.18,330.29,326.44,322.20,317.62,312.66,315.18,316.58,317.70,314.87,325.76,341.22,318.84,323.52,L5
2006-08-04 22:09:40+00:00,367.28,355.73,359.65,352.66,343.56,339.99,345.40,350.07,349.63,351.53,354.26,358.97,356.63,346.84,344.48,333.03,334.49,334.00,330.89,325.41,321.61,320.46,313.65,318.23,319.28,318.73,312.82,325.76,341.22,321.01,327.31,L7
2006-09-21 22:09:29+00:00,386.83,355.19,356.49,341.98,333.44,326.83,341.32,344.60,335.06,344.77,348.17,354.11,351.18,340.23,337.97,326.55,324.28,320.96,317.81,316.65,321.09,320.59,286.44,303.12,306.00,309.25,306.63,313.63,321.65,315.36,302.14,L7
2006-10-07 22:09:20+00:00,386.83,355.19,356.49,341.98,330.48,322.87,335.45,335.96,334.05,342.71,347.66,353.78,349.06,337.68,335.63,324.62,324.28,320.96,312.54,312.54,314.78,308.82,287.99,297.07,299.17,303.35,303.51,307.80,321.65,315.36,302.14,L7
2006-10-23 22:09:36+00:00,386.83,355.19,356.49,335.96,326.25,318.88,328.88,331.19,332.00,340.33,346.35,351.84,346.54,335.89,332.36,322.33,324.28,320.96,310.19,310.43,311.87,305.81,289.26,294.85,295.77,300.40,300.27,303.52,311.35,307.55,302.14,L7
2006-10-31 22:14:17+00:00,390.93,355.65,352.42,333.81,325.00,318.80,329.32,332.00,332.97,342.15,348.25,353.62,347.56,338.09,334.14,324.53,324.77,320.66,311.74,311.81,312.02,306.06,295.52,299.17,300.23,304.34,303.99,307.15,314.07,305.94,299.14,L5
2006-11-08 22:09:50+00:00,387.06,352.91,347.77,330.00,325.00,318.80,326.86,328.90,330.92,339.42,345.28,350.53,344.55,336.17,332.19,322.89,322.32,316.78,311.74,311.81,308.89,302.27,293.62,297.35,298.12,302.08,300.82,303.26,308.81,301.21,291.81,L7
2007-02-04 22:14:57+00:00,382.19,346.41,337.19,320.63,313.22,315.16,321.28,324.60,328.94,334.66,343.03,347.90,338.43,332.80,326.05,319.13,316.26,312.95,306.10,303.70,300.93,298.99,294.40,292.62,293.72,300.79,301.43,303.12,306.12,301.26,282.04,L5
2007-02-12 22:10:24+00:00,380.68,347.24,340.52,324.12,316.70,319.21,325.98,324.60,328.94,333.42,341.93,347.22,339.12,333.20,326.35,320.02,318.09,314.39,308.69,305.84,303.45,302.51,294.40,292.62,296.45,304.16,305.33,307.34,310.27,304.01,282.04,L7
2007-02-28 22:10:28+00:00,380.27,348.09,343.97,328.74,321.63,325.02,331.24,331.44,333.45,333.42,341.93,350.28,341.92,335.48,329.23,322.95,320.87,317.53,311.15,308.55,306.03,306.21,297.62,292.62,296.45,308.15,309.69,311.37,316.01,310.46,282.04,L7
2007-05-03 22:10:25+00:00,381.77,351.21,350.34,338.97,337.56,342.34,342.89,339.73,339.26,329.13,339.43,348.80,343.08,337.65,331.64,326.62,324.17,319.99,319.91,314.17,307.91,308.77,300.08,294.18,299.48,315.90,319.69,320.35,324.25,317.62,269.81,L7
2007-07-06 22:10:13+00:00,389.16,353.53,355.63,351.59,343.52,342.28,348.01,346.63,344.72,332.08,344.39,351.31,345.06,340.24,335.01,332.27,329.94,326.55,320.78,316.17,312.38,314.19,304.77,297.12,303.46,322.18,331.25,332.53,336.41,329.39,,L7
2007-08-23 22:09:58+00:00,393.58,360.37,362.67,360.16,353.75,346.81,348.48,347.80,346.08,339.23,345.16,350.09,342.48,339.11,335.97,333.02,327.80,325.09,322.70,318.17,311.72,313.13,306.34,302.18,302.75,320.59,327.34,329.06,337.95,334.42,274.55,L7
2007-09-08 22:09:50+00:00,398.57,364.39,361.60,356.25,347.23,339.10,344.21,341.10,341.75,341.82,344.93,343.07,333.52,330.36,328.99,329.52,325.49,319.95,316.69,310.79,306.04,306.55,300.00,299.16,298.08,307.44,314.44,318.57,325.41,319.66,274.55,L7
2007-09-24 22:09:45+00:00,391.46,360.39,360.26,354.25,345.21,339.44,344.21,341.10,342.74,343.78,346.27,346.00,337.34,333.25,328.90,329.14,322.74,320.89,315.71,310.17,306.04,306.55,300.72,300.43,298.48,310.20,308.27,298.68,325.41,319.66,256.61,L7
2007-10-02 22:12:54+00:00,386.62,359.85,358.67,350.86,343.01,340.30,346.26,340.93,340.37,340.23,343.84,344.06,333.61,328.12,325.03,323.47,319.90,316.95,313.20,311.05,305.28,304.57,299.04,299.45,298.94,310.42,305.66,292.13,325.41,319.66,256.61,L5
2007-10-26 22:09:55+00:00,381.41,358.22,358.32,349.74,342.55,340.30,346.26,339.75,340.11,341.25,344.34,344.98,335.32,328.23,324.25,321.91,317.20,315.92,312.44,311.05,305.28,306.22,301.92,301.08,301.50,312.01,307.99,295.31,325.41,319.66,256.61,L7
2007-11-27 22:10:12+00:00,378.71,357.31,357.19,347.07,339.69,338.34,345.89,339.48,340.23,342.67,343.78,345.04,336.43,329.28,323.91,322.32,316.96,314.16,310.19,309.62,304.97,306.98,303.28,302.70,303.93,311.93,309.56,299.82,305.50,308.94,256.61,L7
2008-01-14 22:10:20+00:00,369.25,358.15,357.19,341.68,328.73,337.41,348.62,339.10,340.18,342.67,343.78,345.63,337.27,328.64,321.99,318.84,312.56,310.85,307.38,305.98,304.97,303.80,303.28,302.70,303.93,311.93,309.56,304.27,306.63,308.94,256.61,L7
2008-03-02 22:10:10+00:00,370.81,358.81,354.63,341.68,328.73,345.20,362.40,345.11,343.88,346.24,348.25,347.26,341.12,331.08,324.73,321.20,317.17,314.89,307.38,311.67,311.91,306.22,303.34,302.17,303.53,311.34,308.33,310.28,313.91,309.56,248.08,L7
2008-04-19 22:10:06+00:00,370.00,359.98,358.66,346.61,330.35,352.51,387.06,350.68,351.92,352.73,352.04,350.02,347.62,336.53,330.24,324.03,318.42,318.55,306.53,316.39,328.22,307.50,311.77,308.98,314.21,315.16,315.40,325.97,313.91,309.56,257.50,L7
2008-05-05 22:10:02+00:00,373.66,362.06,359.68,352.90,334.87,357.10,381.60,364.76,356.38,353.91,354.61,352.88,350.41,339.65,334.51,330.09,323.32,325.33,304.44,316.39,328.22,305.73,307.26,308.67,314.14,310.37,315.82,333.01,313.91,309.56,257.50,L7
2008-08-25 22:09:04+00:00,369.26,356.21,361.34,360.81,355.81,371.32,381.60,359.30,357.73,356.51,355.90,354.44,350.75,340.21,336.22,331.85,326.31,329.25,313.79,334.44,328.22,312.88,304.51,307.15,,,311.44,332.38,328.10,308.66,271.65,L7
2008-09-10 22:08:56+00:00,360.77,345.29,357.80,357.23,351.54,352.88,361.53,348.04,350.44,351.04,351.68,354.22,348.27,339.44,333.06,329.60,323.89,326.83,321.33,320.19,319.04,308.09,305.38,306.19,,,310.78,310.65,308.93,296.42,289.64,L7
2008-10-12 22:08:37+00:00,360.77,345.29,357.80,355.56,349.28,347.40,350.09,346.91,348.49,349.17,349.72,353.14,347.59,340.39,335.58,331.30,323.89,326.83,319.97,318.72,318.26,311.30,307.26,304.78,,,308.14,309.78,312.64,304.20,289.64,L7
2008-10-28 22:08:53+00:00,349.46,335.60,349.51,351.71,347.00,345.68,341.58,344.28,343.04,345.46,350.25,353.38,346.29,340.37,336.21,336.19,327.88,329.59,318.35,313.61,312.13,310.51,304.08,303.25,,,306.51,308.45,310.48,307.60,295.00,L7
2008-12-31 22:09:37+00:00,349.46,335.60,349.51,348.89,344.17,338.82,330.06,339.84,339.69,344.06,347.97,350.53,344.10,340.13,336.06,335.46,327.88,327.16,318.35,313.61,312.13,310.51,304.08,303.25,,,306.51,307.42,310.60,310.06,301.45,L7
2009-02-17 22:09:55+00:00,351.47,333.69,347.24,347.09,343.13,340.75,336.47,341.25,340.30,344.04,348.24,350.53,345.41,340.83,337.58,335.12,327.20,322.92,317.62,314.47,312.57,311.13,305.81,306.15,,,313.98,314.70,319.99,318.75,313.61,L7
2009-03-21 22:10:11+00:00,347.72,328.29,342.43,343.75,340.60,341.18,332.98,341.38,339.62,341.09,345.46,348.81,344.98,346.59,338.66,336.31,332.36,327.79,321.58,317.92,315.61,317.21,310.75,311.22,,,323.37,316.73,322.75,324.33,329.58,L7
2009-04-22 22:10:22+00:00,355.55,333.89,347.67,347.63,346.32,346.63,343.06,340.31,347.69,349.51,358.14,374.32,351.71,351.19,345.86,344.15,336.64,333.01,327.65,321.20,319.36,317.03,312.05,316.25,,,330.20,319.63,324.88,328.45,329.58,L7
2009-05-24 22:10:26+00:00,372.74,341.96,354.49,350.20,348.19,348.90,356.00,340.63,354.98,356.03,358.49,374.61,360.78,359.47,351.25,349.49,339.00,333.86,332.37,325.03,326.07,325.17,320.16,322.83,,,341.38,333.12,349.25,355.48,354.11,L7
2009-06-25 22:10:23+00:00,376.36,345.04,354.36,345.10,342.39,345.51,353.96,338.66,351.41,353.24,357.54,366.20,356.72,355.44,351.25,349.49,338.21,331.66,332.37,325.03,326.07,325.17,320.16,322.83,,,341.38,333.12,349.25,355.48,354.11,L7
2009-07-11 22:10:19+00:00,376.23,347.34,357.07,350.74,346.53,349.66,358.22,346.03,353.64,355.32,359.66,367.33,358.01,355.44,351.25,349.00,338.67,331.66,332.37,325.03,326.07,325.17,320.16,322.83,,,341.38,348.05,368.38,374.50,370.77,L7
2009-08-28 22:10:09+00:00,375.59,346.83,354.18,346.37,342.89,348.51,358.00,346.55,356.38,358.16,357.56,361.54,355.77,353.54,346.31,348.51,339.47,334.50,335.93,325.81,327.29,327.81,322.63,324.51,,,340.14,344.97,379.25,395.48,379.30,L7
