,dates,mex0587-0000,mex0587-0001,mex0587-0002,mex0587-0003,mex0587-0004,mex0587-0005,mex0587-0006,mex0587-0007,mex0587-0008,mex0587-0009,mex0587-0010,mex0587-0011,mex0587-0012,mex0587-0013,mex0587-0014,mex0587-0015,mex0587-0016
0,1984-06-16 17:45:05+00:00,233.4960196314732,229.11591799369864,229.45330031066564,219.93322704272347,217.49166250144452,223.06362924051308,217.79427966792335,221.21046140174127,219.23245643176122,219.44065436437816,226.55713068333725,223.43298489404773,220.21274572309713,229.64589102260285,228.0463091322,222.52664342845847,228.2583873024707
1,1984-09-20 17:46:52+00:00,226.0063820549175,226.11329697125817,220.6699854005974,216.48733919329638,220.11891470794043,213.96641189900575,216.8312862388292,222.52036147654061,223.09352338327955,223.31312962325774,226.12952011334116,227.30015191251547,228.1503080659829,235.02034232728013,227.3836789517201,221.10922276033727,214.22024070154697
2,1984-10-22 17:46:48+00:00,218.29496728037336,221.02918788165385,211.83421860055222,211.4762316333567,204.80959938745337,207.89847696149917,215.55649521410047,215.01578991926976,223.17982473889276,216.2117922346843,217.57296360058558,216.86314483275095,220.68531997860524,226.67115027647816,212.2914248902823,207.57749393842812,199.23054200412165
3,1984-11-23 17:46:39+00:00,188.72031824343236,186.25295586899796,188.22702574598225,184.4454244996666,188.90821398860902,196.48309394125505,192.78688225655682,189.82098897353947,198.92873519752283,192.59091925198433,193.28530916627682,187.79441661608416,196.97118016268925,206.982734701217,193.66130616339143,187.39068379723003,174.27206355965973
4,1984-12-09 17:46:47+00:00,200.61342228349142,204.20026828830413,191.8481471845737,186.19699773636873,204.7779999015746,216.65521619411302,214.77116019232415,205.45044342821487,215.40170297206868,211.0544497871983,198.56189656066726,199.07621151763985,219.2323413109457,219.56652178242584,185.0606468574363,194.87902650539408,180.6500071803147
5,1985-01-26 17:47:09+00:00,194.43352226780362,187.7041405797236,189.06856519903243,197.05084894625912,184.50758978392437,192.82283635126197,214.5173648293132,202.92264519524065,201.54855774132565,218.51352710575418,195.8812048502476,196.03743292331689,211.77152767594202,207.47830178544154,194.38956724921488,175.973898539666,186.309689232488
6,1985-03-31 17:47:08+00:00,225.06759584896767,220.4647254685997,213.8638458830317,217.19016891783156,215.88961921853817,212.99171062934258,209.67588758431447,223.53694789459124,230.77358454545123,230.12676577745248,219.18729227870205,233.8946159793754,217.11907072588917,235.00009879483468,232.0141525247507,227.36832369672146,202.87029681960078
7,1985-04-16 17:47:03+00:00,218.28881585787298,224.08169217895605,218.21444977101507,216.55670187955468,220.71623114487016,226.13459482065917,215.50193385743773,220.98346794148026,229.68791034995232,234.99841184679636,217.71161489431762,227.01691949113146,220.06440876582795,235.15600527550401,232.5997945810385,219.30926292109248,210.5831756516884
8,1985-07-21 17:46:39+00:00,224.28157202630155,223.09077579985023,219.79471264038776,218.68582566516255,222.4406533919117,225.40155374187324,227.98415493290645,235.06222315493355,243.85006498368017,244.00934994864784,243.0677658159758,244.65681498512225,244.77566400261907,248.0233086442552,240.45885771717573,230.17091231261648,217.1087478285339
9,1985-08-22 17:46:20+00:00,228.40783213058205,227.43696556278604,224.08483961690257,225.57126237382667,227.26034240524032,235.6072282401206,239.35265277813585,246.40516962154626,253.51936443368183,251.13765983299865,252.0685379975716,252.28562674572007,253.39807279705855,255.8286409721242,253.03603378321844,244.11952943119186,228.87805520477866
