,dates,jap0103-0000,jap0103-0001,jap0103-0002,jap0103-0003,jap0103-0004,jap0103-0005,jap0103-0006,jap0103-0007,jap0103-0008,jap0103-0009,jap0103-0010,jap0103-0011
0,1984-04-26 00:41:47+00:00,232.2314956088149,229.2112981033242,242.7273308740323,240.09456790980104,230.66756093239826,221.43779640163183,215.7463288151566,218.92257193533473,,,201.95307451683388,
1,1984-07-31 00:43:53+00:00,244.7865376363299,232.20874666182797,,236.69621942297144,242.1988224760178,252.72774633670264,,239.82477499183585,,,,194.0287456795967
2,1984-09-17 00:44:44+00:00,233.79099241494353,235.42847251528227,228.98481953020416,225.83359736596245,229.6890425164605,,224.96739846377668,,,218.3935021961886,,200.7265447162378
3,1985-05-15 00:44:44+00:00,228.1690208570684,227.4601286913894,228.85606135947873,223.7786072190769,236.68330939279062,237.17760304537717,,218.1773307902921,,,,
4,1985-05-31 00:44:45+00:00,229.18924404344259,235.30639475532237,229.2599861342416,229.98166203367086,231.86788989064956,,,,209.19572958284797,,,
5,1985-06-16 00:44:43+00:00,238.72178538106468,231.53824898001398,,244.00617536600961,,,235.8986212598633,231.70751211962323,,220.68284941969068,,209.13575318000537
6,1985-07-02 00:44:39+00:00,233.6277600556655,227.24154806408131,227.56040400029931,231.52059492994402,,,227.2579152706749,,,208.56351884276194,,197.62126282256452
7,1985-08-19 00:44:15+00:00,236.72634963259515,,250.475555567633,,250.54757386851102,254.414847580688,,237.5914359996044,,,225.84841886774907,
8,1985-10-22 00:43:30+00:00,237.3566156236428,234.82943664068478,230.8657470070235,236.7262061051628,243.70662360126957,241.6645347834528,,,,222.59703155403264,224.3531996763389,
9,1986-09-23 00:34:56+00:00,238.7561945833606,243.00519167732648,237.8078930731068,238.1270992277116,231.26787508963776,227.47102782479936,224.73240403912155,,,,211.11359874221904,
10,1986-11-10 00:33:17+00:00,251.35612528260228,250.33613685351054,247.92820656260017,,,,,,235.51785354144306,,,219.8333203782392
11,1987-03-02 00:36:00+00:00,,,,,,,,,,,,
12,1987-04-03 00:37:09+00:00,243.28947879728142,239.6829407367673,,244.0568861612412,249.6628688914676,259.8045579783618,250.822491013101,,,233.0626689817187,214.04961831071236,
13,1987-05-05 00:38:10+00:00,237.82515175828075,248.72638322757416,262.4445117793933,,,,,,,242.85058424786604,237.7044490106889,
14,1987-05-21 00:38:35+00:00,254.42683977095842,252.32250927259867,251.99609927428727,259.9989661360211,261.4812950443245,,,,243.9132441103189,241.23980048587816,219.9966429445384,218.76631358692674
15,1987-06-06 00:38:59+00:00,244.4675250684855,241.73174866382627,236.0508942532017,242.4694548573381,,248.15561895308767,,,,,,207.58399666576295
16,1988-12-01 00:45:12+00:00,214.33761890308,227.9105299186426,240.49989647208844,243.2700783955931,240.7003793006529,214.5157549131729,219.6654604657009,,204.12845809126563,200.3349856278383,,179.00064849612264
17,1989-01-18 00:44:40+00:00,,,,,,,,,,,,
18,1989-07-29 00:41:44+00:00,245.27566968375706,236.82433642768865,242.5584222861671,236.73298944491196,237.62232277727045,227.19210924132645,237.2628900465345,241.33400392101953,,,,
19,1989-10-17 00:39:42+00:00,233.26750066943424,242.94758027447207,236.80068959273032,254.9682904283153,,,242.23528267141737,218.7684290956533,218.36693859849777,212.79059731589825,,
20,1989-11-18 00:38:43+00:00,228.21156662743613,235.63786124817153,233.56022921613328,231.2035109735263,238.602301425908,229.52926609979818,,220.36006826701123,,194.60300647539376,198.93518745925957,197.91290127215078
21,1990-01-05 00:37:21+00:00,,,,,,,,,,,,
22,1990-02-22 00:35:55+00:00,246.00172301066607,243.21258644109614,251.17641023894663,259.1370021075035,,250.72566420641044,,,,,,
23,1990-03-26 00:34:51+00:00,208.26332226116597,,,,,,205.8865178534422,233.3783212308636,247.63790497247794,240.23259455586128,246.7754094897344,
24,1990-04-11 00:34:48+00:00,,236.51357663669063,230.47259852024,,,258.6400951490211,256.40571781771956,254.28078701070947,,230.35957137901926,222.04005622789748,
25,1990-04-27 00:34:48+00:00,,,228.05579249619453,233.8771212208928,241.58900791241592,255.84358780611697,,247.6188579638452,,,,
26,1990-05-29 00:34:48+00:00,248.9331828605108,240.72879719831602,240.15553201922498,241.81502827065134,234.55171139881756,240.1735603762176,242.21929764135598,,,226.44683936572764,,
27,1990-06-14 00:34:47+00:00,228.01683126716003,230.68010865374026,223.36695318552182,215.78956627930307,218.5408840677736,,,215.25974947458784,218.09402627653594,,191.24521166460028,
28,1990-10-20 00:34:10+00:00,232.34396922707646,240.74148359610618,243.79260482269575,241.1329402413275,,,235.8974194054024,,209.03290408489391,,189.74912694507162,146.4137006641017
29,1991-01-08 00:34:39+00:00,,,,,,,,,,,,
30,1991-06-01 00:37:19+00:00,224.99983838443734,243.06009182550665,,,230.76632173993005,,,211.02462660651256,212.30797172972154,226.54541431990543,210.32092618828918,172.35328255034824
31,1991-07-03 00:37:48+00:00,234.83052560123076,,,251.5159371459755,,240.64624451751675,,221.23921620500542,,,,186.60059426764823
32,1991-08-20 00:38:12+00:00,222.67123499040986,221.5368189574201,229.19645386842643,212.0716886450804,218.57804242324931,222.95178396992267,,,,,,211.8528949639695
33,1992-08-06 00:37:21+00:00,252.19092409919907,252.0064827252076,,254.6531981158442,258.88668885594876,,245.3278640831891,237.14099657682024,,233.8199282570157,235.21815525295708,
34,1992-09-23 00:36:34+00:00,247.0030847200867,238.3491432475097,231.86792555145178,,,,240.5442764859029,238.7081973742506,,,,215.7963480819426
35,1993-05-21 00:37:07+00:00,227.36844160558286,227.69987234742976,219.37382619585065,220.78478357589694,220.58468741587336,,224.80560629432344,,,,,
36,1993-10-28 00:36:44+00:00,,258.9863650668,,,,,264.69329935556925,260.0064810089215,237.19054110581777,234.1682403165247,,
37,1994-04-22 00:34:35+00:00,253.92202419010977,248.593376233994,247.49021618199052,,,245.22374440847074,238.32209302322792,,,,221.65011540374022,
38,1994-07-11 00:32:54+00:00,230.35077406736042,227.77543089684676,232.23644152953838,236.44377135922596,,,229.74460946316577,,,208.25077686041055,,
39,1994-12-02 00:28:41+00:00,,182.94206295479734,189.73865091846005,,,184.58831145480852,,,,,,
40,1995-03-08 00:25:10+00:00,229.45051855546893,221.84218617942744,224.0436574542945,219.66641029598853,226.11976338869167,215.19797871762557,210.30304431581857,216.0663548665202,206.06498940735176,195.35730929910866,191.09680802691383,201.863717622417
41,1995-05-27 00:21:42+00:00,237.68054589788176,,232.32339713831377,243.75021293324747,231.5065260971753,214.68870691295953,210.0594851054603,218.44725542135856,198.00784603008495,186.7704495062015,,201.15459177874584
42,1995-06-12 00:20:58+00:00,229.6658163306296,224.51412806083155,,222.63710736233426,214.00369458897123,232.5597313152034,204.37388240924395,201.55235957104279,,,201.68766765757488,203.54164008028917
43,1995-11-19 00:14:13+00:00,218.61922913693465,235.63506963285917,230.79141062875593,226.24461051062167,225.1482985774487,220.03932377329323,205.91627820060768,206.8843732229587,184.2103793491407,189.28847736736822,,184.50336449079646
44,1996-03-10 00:21:39+00:00,250.00020744463356,234.7392402326952,221.91341501380765,,,,242.77849297720613,238.98068401961925,,,219.25124054591686,201.58826342936405
45,1996-05-29 00:26:29+00:00,233.7697470951101,226.53543113975277,215.14677943460072,213.9649696870017,226.53760931811675,218.10589906746213,218.67735304782684,200.6659633390816,180.443254213184,173.8888255841334,,195.88447909101973
46,1996-06-14 00:27:22+00:00,235.24365237673976,226.7226261764322,231.94504659782567,225.37654594334666,226.1920843226674,218.95437062899268,215.31603176654613,211.81987242332536,192.86175233852865,186.6729398060674,190.8826772108096,
47,1996-12-07 00:36:28+00:00,228.68668256628416,241.90306354294827,238.58750582017984,237.10124307666672,241.71069138634283,235.84051887994778,,,,,,217.7285601478313
48,1997-10-23 00:48:06+00:00,261.76891979822284,,,248.62000718347358,,,,,,,221.33972673207677,223.97980594887576
49,1997-12-26 00:49:38+00:00,221.24921921028636,229.49115788248483,232.80157667286747,228.04811917913977,221.80068530804556,220.40700949474538,208.56459057049076,199.18052297827492,189.88088647676443,185.79614180135474,,201.62381627945433
50,1998-03-16 00:51:14+00:00,,,,,,,,,,,,
