,dates,chi0346-0000,chi0346-0001,chi0346-0002,chi0346-0003,chi0346-0004,chi0346-0005,chi0346-0006,chi0346-0007,chi0346-0008,chi0346-0009,chi0346-0010,chi0346-0011,chi0346-0012,chi0346-0013,chi0346-0014,chi0346-0015,chi0346-0016,chi0346-0017,chi0346-0018,chi0346-0019,chi0346-0020,chi0346-0021,chi0346-0022,chi0346-0023,chi0346-0024,chi0346-0025,chi0346-0026,chi0346-0027,chi0346-0028,chi0346-0029,chi0346-0030,chi0346-0031,chi0346-0032,chi0346-0033,chi0346-0034,chi0346-0035,chi0346-0036,chi0346-0037,chi0346-0038,chi0346-0039,chi0346-0040,chi0346-0041,chi0346-0042,chi0346-0043,chi0346-0044,chi0346-0045,chi0346-0046,chi0346-0047,chi0346-0048,chi0346-0049,chi0346-0050,chi0346-0051,chi0346-0052,chi0346-0053,chi0346-0054,chi0346-0055,chi0346-0056,chi0346-0057,chi0346-0058,chi0346-0059,chi0346-0060,chi0346-0061,chi0346-0062,chi0346-0063,chi0346-0064,chi0346-0065,chi0346-0066,chi0346-0067,chi0346-0068,chi0346-0069,chi0346-0070,chi0346-0071,chi0346-0072,chi0346-0073,chi0346-0074,chi0346-0075,chi0346-0076,chi0346-0077,chi0346-0078,chi0346-0079,chi0346-0080,chi0346-0081
0,1985-01-25 14:04:27+00:00,206.05175829113983,196.0028255224526,196.22312326804303,177.84504947141974,186.4755193113403,214.4461742771683,213.27520957607408,250.58166021644377,245.3194663006044,247.2090780808266,208.7492172009766,217.30455153819986,199.04143894689884,199.47976206569038,192.91969503617617,184.8116877612116,196.3720426361317,201.0403366311499,214.6256765771086,219.65619442636856,231.5488819143746,226.46964952464145,211.85688939093774,214.26110618013104,217.48214230873558,225.79893051773246,237.92188493475663,239.2398438704922,242.98130714794019,236.11078019588138,225.1508519102112,240.98841680603715,241.86379787174053,230.92591346853118,224.20056462087155,208.27177633481602,220.18794739559775,203.696297043132,205.91536516283242,220.52197378014495,227.68145511284138,214.0799892634916,207.7029910123639,232.65841343646662,194.10968370713897,186.03791719870105,213.85451154643627,210.67326085681347,209.60936750170546,217.60089801088117,224.5035693517505,223.28331574157176,226.80563682080628,239.89073991734003,227.09281684377584,231.04390599016153,227.9611772584152,,189.1965264236764,204.5029060647959,206.9866007516797,216.98550634269185,195.82932295377236,204.0929432370234,206.24658121414706,185.59232203741044,199.513784603403,205.93998980654595,195.0104860668527,196.77108925295127,215.5376798170683,223.7188460642906,215.94291114515488,205.96302472417696,218.30359217930072,212.36003350835028,220.20072629051793,215.19361679252356,211.41320090316606,213.1837990745369,216.38361216576698,210.90334094336046
1,1986-01-28 14:01:10+00:00,201.17410468332224,196.4673787393137,202.11276740687177,204.29686423539033,211.3341079385806,224.14202690395373,223.14641074643964,257.00381346419,226.2046709612726,225.90169203404352,204.96363334845836,225.30837281240696,204.37399283801244,198.50972704700888,189.23503631001716,194.69956851613188,194.31215619538102,202.62437253554333,218.45103595984298,222.6259096134163,215.03006836053606,212.73308430271905,204.3459686417323,207.79104343746815,212.72179931652636,223.2575681631543,241.07145110303532,239.9496965486319,247.86931683489576,235.78709282300673,231.8657989720917,237.69508420334108,230.14604075549596,231.7409685935759,224.1896816655003,205.1876027134517,224.62938955663492,214.06995967702116,213.2388012321674,223.05845240586356,229.53995801845844,220.0035028875957,208.4839207490026,225.75229119457686,194.4018461488742,200.37299418004142,222.58606528994204,226.53237469547423,225.50996892354038,231.09843618429665,232.99964570024966,240.49448349230897,234.87815081633804,234.33066643651352,230.16066249945686,241.59971200092096,236.7884988833489,,214.1934966615399,212.64802870298968,210.61595143617936,209.93396323704863,209.3158588527677,194.74354511324518,192.34888446474133,196.04492629218646,210.4062721731571,216.45141653665598,214.2285972636135,209.48207052912676,219.67720745620517,220.2537775111524,216.2508706028283,201.193178380108,207.0919433551215,208.76711136812838,210.9941310299921,195.29102028946966,192.62150324699465,182.13815449595836,181.46987412401293,202.16377163941144
2,1986-03-17 14:00:06+00:00,216.65749507295962,210.3082991273862,212.87708923246157,215.54365513226188,225.34467385065193,234.01547198661865,233.0106690270507,249.04482398652723,,,,,,,,199.83601283204678,205.48739818439503,233.92694088697922,241.16970045380978,238.70603083713854,217.20192349744502,218.86640618676245,,,,,,,,,,,,235.3611464627558,227.92866636660204,194.80202684017402,173.54426776716147,,,188.15041916884883,246.36326560550128,,,234.19091171204843,209.45505640791617,221.40965287019065,240.42361248319725,239.7159116725403,238.2960523379998,233.87665962287923,,,225.41776166425794,240.66909523507246,232.1658663992739,243.03539783470217,,,,,,,224.60792162537885,201.88113422025484,213.55245398029075,226.4642369034724,239.00202080455514,248.4779669099853,247.33355063279922,218.62936241162612,216.0316470346924,,,,,,,,,,,
3,1986-05-04 13:59:02+00:00,220.75500637909792,193.64769553623728,197.42461576357837,197.08750886315255,193.90704307519803,208.376108594842,220.65890985747996,243.7193403993807,226.69911522688795,228.7100020332073,212.78586468289703,222.43124803074681,198.18726378538216,193.5016065642587,186.60021540017357,180.33510174865202,175.15061717694067,194.36196126694398,209.77017310638777,224.21329462151897,220.37889207540826,219.89904894053865,210.50830957802128,206.9405743963959,208.90920593504626,210.22963774179237,226.6066501340755,220.11502604345236,223.48835374934436,220.66910970016266,221.45214105633454,227.12643760390802,241.76537641291065,229.60546298287335,229.01598462868043,192.01758923627426,207.92555546331283,201.89318134583743,193.10913091814857,206.84315320644816,214.9208631880628,206.4484314623444,207.88402714661547,233.01445977983042,219.98353757170756,220.08294585330754,219.22430205213578,217.97269869673397,218.38790369072322,214.50647415026353,222.44724666078372,218.54068900636705,223.1931960428886,239.61644850649708,237.19437953962012,238.25890619544978,227.43713004052455,,206.05485006837466,216.9018998078991,207.34800287799638,209.52213272146665,206.76582262588738,203.38820412544783,201.34616485336707,,127.36777365415621,118.31556906876716,,,214.99042648281676,222.61597086499825,213.2262934348413,208.092655249739,216.3370047802738,211.05844890563574,188.55340240278505,180.45496888813256,166.82966465256106,158.4694838309562,158.97344084766343,
4,1986-07-23 13:56:32+00:00,175.42232575222556,179.0124924133455,182.02239401745092,169.16609604753154,155.0207907069002,,,,187.40444447426495,200.65425967361932,176.44321186807863,202.56828104727586,182.63822576529083,174.51285630789243,178.88533000530202,174.47789927108704,162.36470689836014,163.76039303551084,178.41627459570464,,206.0778224873975,198.4873485082391,195.99226639813065,194.32856580944787,208.30735067562296,201.8967433200466,220.47159856341793,218.18811268943875,213.97900975566222,201.13331132389982,190.97927495068177,202.56845744957704,212.19710141433396,222.65668119264768,198.08769059343751,,,,,,,,176.22067570579014,209.11807601925733,185.75727724711328,181.45938428707885,,,,,,,,,,208.90832295999925,196.976072715765,,207.56528653361477,,,,,,,,97.41981162689268,81.28661700642817,,,,,,,,,,,,,,
5,1986-08-15 14:01:29+00:00,206.48448532318474,194.12112421836014,196.77440648737308,199.77772480403848,,217.31559784968803,213.86637776138423,242.69869905271344,219.6358902403913,219.27788036459134,208.8240990725452,223.72429862914703,198.6953175414568,204.18102136342816,202.33126317836746,194.25038424160584,193.0766309867313,198.8276846056924,221.72932035394774,241.87197337632816,238.495905826607,227.7871553825271,215.8649819418411,218.57203032813015,232.9924854138317,232.1883231802973,241.93799915017817,241.26130555338744,246.3541668345698,239.01674268317782,236.3327389658969,251.81778174840986,260.1258278183466,265.0245574478207,243.1596890183774,223.65955965983372,,,,230.64626171806484,229.1655439418654,213.98999888488586,214.88769665923866,227.4712997505813,204.24879588573157,202.967796743247,219.66226120375916,220.42080599158822,,232.55686548464882,234.4762738947511,232.40105270697623,231.77559119946312,233.81165206651406,224.91854117492085,230.1746562774296,232.67921546974458,,246.88611882765025,239.77289168022844,245.08379583289067,238.17693734760624,229.5792680787324,221.3492970179859,221.8920189087372,,108.5764782459426,103.58010126303296,,,233.54470741306935,249.2786969210112,,195.4909440546872,179.38389124318485,128.08222832710385,185.0536957284321,190.27655869579843,169.51914529154413,152.22408763168835,155.01063134141788,
6,1986-08-31 14:01:16+00:00,180.95744747581838,174.07011999997138,171.91173726732202,,142.31353837658992,,,,210.20965726428747,203.8198147745935,182.63418723907733,197.08433072444927,181.70939474964925,180.25159277947034,180.90220003155832,181.17530970187045,,,,,,200.70057114933985,191.2794290688202,191.72652744145068,204.10986118650874,208.8631240440509,218.90017697098773,214.33928446028233,220.67508384677944,212.9677592198135,206.07710799566763,216.58137722428012,237.2787240327429,231.96126216898205,208.9622968265545,192.3458791478364,211.30852282491378,194.9554282873607,188.6437754065545,200.99617576731387,,182.25103360246126,201.56515551549222,225.74559334976425,197.9838723960949,183.16447045166908,,,,,,,,,213.11108370238958,218.99830189530354,218.6105197785352,,217.26361274490336,228.79274420033119,229.07908373468982,219.97604713171864,206.67365849409765,202.9378324075273,199.02416540109093,,114.66417772986934,115.47697045895734,,,216.51865627460464,214.26648086741218,,200.12282544389365,172.72771963227038,,,,,,,
7,1986-09-16 14:00:22+00:00,192.26124970869867,184.25052663247325,183.44789001551166,176.6545061710301,177.10540022009437,200.72895201329283,190.29952861550535,222.47044877678172,217.96644891554524,205.01003666269511,194.95550793204217,206.8744394793664,188.3567489314015,185.3108119850856,191.60495885794938,182.36617516049782,177.31879472528874,190.04196984578564,187.6089003692241,202.32148934986543,211.609151282628,206.81709029470267,195.73376339762143,207.02949585993719,216.6737647032378,216.79947399274027,228.2130733945325,221.42209827621818,228.58395130832122,218.98871373432422,208.26026057280038,221.4463292734738,232.42614645909345,230.65343521443847,216.99371696531017,199.9125292276458,223.8221791537352,201.8715428852045,193.78373835042783,195.54887533110747,193.59784497433571,186.6362076442368,196.70350329982233,230.4957416606106,198.47206766590057,187.55925898328235,216.14411085623237,215.16249687288243,213.81475632388177,217.10298412420673,229.2510448348578,219.6157783448465,220.25665997280737,232.17309927565492,220.70229610981738,221.73261613107582,224.93109331569678,,226.93310270748242,233.1585929751099,235.53189753873477,222.69278991259182,221.20496189627283,215.3790728202929,203.8853149917078,192.21318751355003,,,,215.3423558573875,219.44718921813387,224.13436334119243,233.34015235142542,,189.2967866722042,164.14459908264124,165.43932318270294,170.19611368225782,154.66651129375794,145.9079713492476,142.00228672036567,
8,1986-09-25 13:54:18+00:00,,,,,,249.44445678524482,205.95440850807333,236.5667868511551,272.01722688944085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5709221323296,258.4089840784226,234.74712807877233,240.75838784306438,233.75614109438303,242.23198114829842,263.15237324508934,260.3468954714089,247.18086275624103,227.00820610973216,,,,209.16144376529377,186.7297580556247,,112.37388821844701,107.6084222544091,,,,206.68927949660295,195.22915373803133,181.8101779705959,171.1930006350664,,,,,,,
9,1986-10-11 13:53:47+00:00,203.87942688957298,192.40780665600215,198.6646554441225,184.86322140960937,208.80324788822244,220.42787499488875,214.84128664517215,249.56130830097578,235.70009398167176,219.28592288440473,205.40975724989994,220.1815251162672,196.81644837144518,198.83565678226284,197.1065016098234,189.05459527074345,194.17727203078428,202.74563709674322,217.55314940530275,228.60852367495983,234.41642726902813,228.01978618484827,221.30643284153646,215.38146432038906,228.04463116256417,235.25239669193354,240.67645862750484,240.88571220199566,248.65571741397036,240.7296387269215,239.72737339037735,246.95190387942856,262.2221877731155,256.4951085223423,235.43582668507932,212.0502192706868,241.08142057893133,222.95971162358143,226.56191704115466,231.73635148788216,237.16874911618964,219.2400177441421,221.36771691072624,235.2371561821222,197.10640219718917,193.03398277459394,217.66466625894307,222.3005838978579,211.53652150812246,229.96354750451883,234.67322673344677,231.88232796263884,233.85855525922508,241.8160709203065,231.5908603492384,227.67159216044712,228.7846053970768,226.43584287635252,237.5326844620907,239.17309176737092,239.83347962812488,229.56989873062395,221.43794674843653,221.90144149119703,220.5107765014718,221.46159609535886,218.03452137079114,228.32702995317226,223.67516110454923,232.25658840435472,241.88354595237058,242.79246566153282,242.8956417847692,,,188.37459050114646,165.09375971185,179.35569693504152,162.2426740685695,151.33535831122535,156.2000682183166,176.0495584548194
