,dates,chi0346-0000,chi0346-0001,chi0346-0002,chi0346-0003,chi0346-0004,chi0346-0005,chi0346-0006,chi0346-0007,chi0346-0008,chi0346-0009,chi0346-0010,chi0346-0011,chi0346-0012,chi0346-0013,chi0346-0014,chi0346-0015,chi0346-0016,chi0346-0017,chi0346-0018,chi0346-0019,chi0346-0020,chi0346-0021,chi0346-0022,chi0346-0023,chi0346-0024,chi0346-0025,chi0346-0026,chi0346-0027,chi0346-0028,chi0346-0029,chi0346-0030,chi0346-0031,chi0346-0032,chi0346-0033,chi0346-0034,chi0346-0035,chi0346-0036,chi0346-0037,chi0346-0038,chi0346-0039,chi0346-0040,chi0346-0041,chi0346-0042,chi0346-0043,chi0346-0044,chi0346-0045,chi0346-0046,chi0346-0047,chi0346-0048,chi0346-0049,chi0346-0050,chi0346-0051,chi0346-0052,chi0346-0053,chi0346-0054,chi0346-0055,chi0346-0056,chi0346-0057,chi0346-0058,chi0346-0059,chi0346-0060,chi0346-0061,chi0346-0062,chi0346-0063,chi0346-0064,chi0346-0065,chi0346-0066,chi0346-0067,chi0346-0068,chi0346-0069,chi0346-0070,chi0346-0071,chi0346-0072,chi0346-0073,chi0346-0074,chi0346-0075,chi0346-0076,chi0346-0077,chi0346-0078,chi0346-0079,chi0346-0080,chi0346-0081
0,1985-01-25 14:04:27+00:00,203.1489662720327,192.8926912162664,192.87374786138096,175.4260561221638,183.36538500515408,211.09679887050623,210.16507526988786,246.62330746311588,242.2093319944182,244.64779100514383,205.39984179431454,214.19441723201365,196.6224455976429,196.36962775950417,189.80956072998995,182.09032024329866,193.65067511821877,198.13754461204277,211.90430905919567,216.54606012018235,228.43874760818838,223.56685750553433,208.74675508475153,211.3583141610239,214.57935028962845,222.17044049384856,234.81175062857042,236.12970956430598,239.3528171240563,232.48229017199748,221.5223618863273,237.03006405270926,237.50960984307983,226.9675607152033,219.84637659221085,204.64328631093213,215.34996069708586,199.73794428980412,201.07737846432053,215.0792387443191,220.42447506507355,207.85972065111918,202.26025597653805,229.5482791302804,190.99954940095276,183.6189238494451,211.2932244707535,208.25426750755753,207.53594463091466,215.8592227994169,222.52439297508656,220.56194822365882,223.90284480169916,236.78060561115382,224.1900248246687,228.6249126409056,225.23980974050227,,186.47515890576346,202.68866105285394,205.17235573973775,215.37284410985455,193.652228939442,201.801265327202,204.2674048374831,183.7780770254685,197.53460822673904,203.86656693575515,193.11736083700023,194.47941134312987,213.72343480512635,221.90460105234865,214.0497859153024,204.40795757108387,216.69092994646343,209.63866599043735,217.90904838069653,213.3793717805816,209.96180489361248,211.29067384468442,214.6419369543027,207.27485091947656
1,1986-01-28 14:01:10+00:00,201.23400471983666,196.53155734986484,202.18188283361917,204.34678093248567,211.39828654913174,224.21114233070114,223.2105893569908,257.0854953321642,226.26884957182375,225.95454500743858,205.03274877520576,225.3725514229581,204.42390953510778,198.57390565756003,189.29921492056832,194.75572480036413,194.36831247961328,202.68427257205775,218.50719224407524,222.69008822396745,215.09424697108722,212.79298433923347,204.41014725228345,207.85094347398257,212.78169935304078,223.33244320879732,241.13562971358647,240.01387515918304,247.94419188053877,235.86196786864974,231.94067401773472,237.77676607131528,230.2358908102676,231.8226504615501,224.27953172027193,205.2624777590947,224.72922295082563,214.15164154499536,213.3386346263581,223.1707649743281,229.6897081097445,220.13186010869802,208.59623331746715,225.816469805128,194.46602475942535,200.42291087713676,222.6389182633371,226.58229139256957,225.55275466390782,231.1343762062053,233.04048663423677,240.55063977654123,234.93805085285246,234.39484504706468,230.22056253597128,241.6496286980163,236.84465516758115,,214.24965294577217,212.68546622581118,210.65338895900086,209.9672410351122,209.3607838801535,194.79083461575655,192.38972539872844,196.08236381500797,210.44711310714422,216.49420227702342,214.26766250481856,209.52936003163813,219.71464497902667,220.2912150339739,216.28993584403335,201.22526768538359,207.12522115318507,208.82326765236064,211.04142053250348,195.32845781229116,192.65145326525186,182.17721973716343,181.5058141459216,202.23864668505445
2,1986-03-17 14:00:06+00:00,215.08099858724418,208.61919574983392,211.05805482586683,214.22990806083234,223.65557047309966,232.1964375800239,231.32156564949844,246.8950560514607,,,,,,,,198.35804737668855,204.0094327290368,232.3504444012638,239.69173499845155,237.01692745958627,215.51282011989275,217.289909701047,,,,,,,,,,,,233.21137852768928,225.56392163802886,192.8314062330297,170.91677362430238,,,185.19448825813237,242.42202439121266,,,232.50180833449616,207.7659530303639,220.09590579876112,239.03258617227183,238.40216460111077,237.16998341963162,232.93076173144996,,,223.8412651785425,238.9799918575202,230.58936991355847,241.72165076327263,,,,,,,223.42554926109227,200.6365317315321,212.4775700127575,225.47892659990023,237.9271368370219,247.3518979916171,246.3054007508109,217.38475992290338,215.04633673112025,,,,,,,,,,,
3,1986-05-04 13:59:02+00:00,223.11072138554468,196.1716759002874,200.14274846332464,199.0506047018582,196.43102343924815,211.09424129458827,223.18289022153007,246.9316790445354,229.22309559093807,230.78857409771916,215.5039973826433,224.95522839479693,200.1503596240878,196.02558692830883,189.12419576422369,182.54358456719586,177.3590999954845,196.71767627339074,211.97865592493162,226.7372749855691,222.90287243945838,222.2547639469854,213.0322899420714,209.29628940284266,211.26492094149302,213.17428149985085,229.1306304981256,222.63900640750248,226.43299750740283,223.61375345822114,224.39678481439302,230.3387762490627,245.29894892258082,232.81780162802804,232.5495571383506,194.96223299433274,211.85174714072411,205.10551999099212,197.03532259555985,211.26011884353585,220.81015070417973,211.4963921904446,212.30099278370315,235.53844014388054,222.50751793575768,222.04604169201318,221.30287411664764,219.9357945354396,220.07055726675662,215.9199031541316,224.05341598336105,220.7491718249109,225.54891104933535,242.1404288705472,239.55009454606687,240.22200203415542,229.6456128590684,,208.2633328869185,218.37422168692834,208.82032475702562,210.83086328060375,208.53260888072245,205.24797913053737,202.9523341759444,,128.97394297673355,119.99822264480056,,,216.462748361846,224.08829274402748,214.76262930861094,209.35464543176406,217.6457353394109,213.26693172417959,190.4131774078746,181.9272907671618,168.00752215578444,160.00581970472584,160.3868698515315,
4,1986-07-23 13:56:32+00:00,183.99211946324513,188.19441424658078,191.9106175301658,176.30759080671453,164.20271254013545,,,,196.5863663075002,208.21584235981305,186.33143538079352,211.75020288051113,189.77972052447382,183.6947781411277,188.0672518385373,182.5120808751679,170.398888502441,172.33018674653042,186.4504561997855,,215.25974432063276,207.05714221925868,205.17418823136592,202.89835952046744,216.87714438664253,212.60898545882105,229.6535203966532,227.37003452267402,224.69125189443668,211.84555346267427,201.69151708945623,214.25453978278554,225.05179198086333,234.34276352585618,210.94238115996689,,,,,,,,192.28903891395186,218.2999978524926,194.93919908034854,188.60087904626184,,,,,,,,,,216.04981771918224,205.01025431984587,,215.59946813769562,,,,,,,,103.26285279349693,87.40789822858501,,,,,,,,,,,,,,
5,1986-08-15 14:01:29+00:00,206.87655761147232,194.54120167009683,197.22679758924335,200.1044517109448,,217.7679889515583,214.28645521312092,243.23334308219648,220.05596769212798,219.62382650131568,209.27649017441547,224.14437608088372,199.02204444836312,204.60109881516485,202.75134063010415,194.61795201187545,193.4441987570009,199.21975689398,222.09688812421734,242.29205082806484,238.91598327834367,228.17922767081467,216.2850593935778,218.96410261641773,233.38455770211928,232.67841354065675,242.35807660191486,241.68138300512413,246.84425719492927,239.50683304353728,236.82282932625637,252.3524257778929,260.7139362507779,265.55920147730376,243.74779745080875,224.14965002019318,,,,231.381397258604,230.1457246625843,214.8301537883592,215.62283219977783,227.89137720231798,204.66887333746826,203.2945236501533,220.0082073404835,220.74753289849454,,232.79210885762137,234.74359590949263,232.76862047724583,232.1676634877507,234.23172951825075,225.31061346320843,230.5013831843359,233.04678324001418,,247.25368659791985,240.01793686040816,245.3288410130704,238.39475528554377,229.87332229494808,221.65882777189714,222.15934092347874,,108.84380026068412,103.86015289752407,,,233.78975259324906,249.52374210119092,,195.70098278055553,179.60170918112237,128.44979609737345,185.36322648234335,190.52160387597814,169.71518143568792,152.47978695013677,155.24587471439042,
6,1986-08-31 14:01:16+00:00,185.5730318990902,179.0153890249055,177.23741160186646,,147.25880740152402,,,,215.15492628922158,207.8923892657157,187.95986157362177,202.02959974938338,185.55571510237579,185.19686180440445,185.84746905649243,185.5024200986878,,,,,,205.31615557261168,196.2246980937543,196.3421118647225,208.72544560978056,214.63260457314067,223.84544599592184,219.28455348521643,226.44456437586922,218.73723974890328,211.8465885247574,222.87535598328716,244.20210066765065,238.2552409279891,215.88567346146226,198.11535967692618,219.00116353036682,201.24940704636774,196.33641611200756,209.65039656094856,,192.14157165232947,210.21937630912691,230.69086237469836,202.92914142102902,187.0107908043956,,,,,,,,,217.7266681256614,222.84462224803008,222.93763017535255,,221.5907231417207,231.67748446487607,231.9638239992347,222.540260700203,210.13534681155153,206.58171484695245,202.17115478059443,,117.81116710937286,118.77381647558008,,,219.40339653914953,217.15122113195707,,202.59545995636068,175.29193320075473,,,,,,,
7,1986-09-16 14:00:22+00:00,201.64048800541886,194.2997105218163,194.2700880501888,184.4705380849636,187.15458410943742,211.55115004796997,200.3487125048484,235.26031918140018,228.0156328048883,213.28583515980117,205.7777059667193,216.92362336870946,196.172780845335,195.35999587442865,201.65414274729244,191.159211063673,186.11183062846393,199.42120814250583,196.4019362723993,212.3706732392085,221.65833517197106,216.19632859142285,205.7829472869645,216.40873415665737,226.05300299995798,228.52352186364052,238.26225728387556,231.47128216556123,240.30799917922147,230.71276160522447,219.98430844370063,234.23619967809225,246.49500390417373,243.44330561905693,231.06257441039045,211.63657709854604,239.4542429816022,214.66141328982295,209.41580217829483,213.13494713745783,217.04594071613622,206.73457542292294,214.2895751061727,240.54492554995366,208.52125155524362,195.37529089721585,224.41990935333843,222.97852878681593,220.5142122501105,222.73052710223885,235.64598003716702,228.40881424802168,229.63589826952756,242.22228316499798,230.08153440653757,229.54864804500932,233.72412921887198,,235.7261386106576,239.02061691056002,241.39392147418488,227.90347785521416,228.239390618813,222.78373463349305,210.28025019401701,198.07521144900014,,,,222.74701767058767,225.30921315358398,229.99638727664254,239.45704689276468,,194.50747461482655,172.93763498581643,172.8439849959031,176.05813761770793,159.35613044211803,152.02486589058685,147.6298296983978,
8,1986-09-25 13:54:18+00:00,,,,,,246.0042850513964,202.75996332664266,232.50112934751607,268.8227817080102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5380933805101,255.61384454467074,231.76564590943704,237.56394266163372,230.77465892504773,239.74741267385235,260.3572337113375,258.1107838444074,244.3857232224892,225.1447797538976,,,,206.80764205266064,184.69692930380518,,110.3410594666275,105.47879213345533,,,,204.8258531407684,193.28470884498657,180.21295537988058,169.53662165210235,,,,,,,
9,1986-10-11 13:53:47+00:00,200.4232483504243,188.7047582212,194.6767571297202,181.98307262698546,205.1001994534203,216.43997668048644,211.13823821037,244.84833756577302,231.9970455468696,216.23635358515588,201.42185893549762,216.47847668146505,193.93629958882127,195.1326083474607,193.40345317502124,185.81442789029157,190.9371046503324,199.28945855759454,214.31298202485087,224.90547524015767,230.71337883422598,224.5636076456996,217.6033844067343,211.92528578124038,224.5884526234155,230.93217351799768,236.9734101927027,237.1826637671935,244.3354942400345,236.40941555298565,235.4071502164415,242.2389331442258,257.0379199643925,251.78213778713956,230.2515588763563,207.72999609675094,235.32112301368352,218.24674088837867,220.80161947590685,225.25601672697837,228.52830276831793,211.8339208745378,214.88738214982246,231.53410774732004,193.403353762387,190.15383399197003,214.61509695969423,219.420435115234,209.06782255158768,227.88984038102961,232.3167413658454,228.64216058218696,230.4023767200764,238.11302248550433,228.13468181008972,224.7914433778232,225.54443801662492,223.84370897199102,234.29251708163883,237.012980180403,237.67336804115695,227.649799542208,218.84581284407503,219.17287948660598,218.15429113387043,219.30148450839093,215.67803600318976,225.85833099663748,221.42113162249575,229.52802639976366,239.72343436540265,240.6323540745649,240.6416123027157,,,185.13442312069458,162.36519770725894,177.1955853480736,160.51458479899514,149.08132882917187,154.1263610948274,171.72933528088353
