,dates,aus0182-0000,aus0182-0001,aus0182-0002,aus0182-0003,aus0182-0004,aus0182-0005,aus0182-0006,aus0182-0007,aus0182-0008,aus0182-0009,aus0182-0010,aus0182-0011,aus0182-0012,aus0182-0013,aus0182-0014,aus0182-0015,aus0182-0016,aus0182-0017,aus0182-0018
0,1987-05-22 23:07:44+00:00,497.6487098769671,,220.72164490593275,222.74552587234194,222.89946852281196,217.9694308863365,218.97578874576325,218.6516983563765,226.756469641822,,,,,,212.65686100380438,,145.30828352060828,150.4234910270854,182.90966297038074
1,1987-09-11 23:10:29+00:00,495.1159300887014,,232.96049910888937,229.1318766757907,234.85403374770272,239.09027329930953,237.0373159638831,229.00287968767063,252.08325558575538,,,267.140026582731,,,205.89041323614248,172.34255863647513,140.05711551638967,161.1349858779657,208.9650774288031
2,1987-09-27 23:10:51+00:00,461.35099887582,,247.96558767860105,250.38768406208803,255.69790328261715,244.6541735013313,244.9651380505372,235.1096267350782,259.62138080977803,,,,,,,200.850317662591,161.9031540143191,182.5461602738581,197.65588276684016
3,1987-10-13 23:11:09+00:00,506.0355896655031,,220.0014300149704,222.6817312746492,224.95842449440022,215.7429247859263,220.66332620256364,221.545813803423,252.30634841639454,,,239.89793941838911,,,197.7403393030488,167.36190709508787,139.1362477370058,161.01038276682928,171.30131128584534
4,1987-11-14 23:11:47+00:00,500.50629655732206,,227.62133847014147,224.66265458512362,221.5919558003595,216.89201993895455,216.66701750176546,217.9809945687207,238.5340195916959,,,,,,231.29553421468816,,164.0154104792385,158.94664379189058,202.60377186794642
5,1988-02-18 23:13:23+00:00,558.0181062590913,,219.49088921083487,216.31651666414797,218.95251991938449,217.796923842402,217.40534580822302,214.73234834982972,235.49001691185074,,,286.59095874661534,258.1885032027361,,217.69847042568287,193.41457654544993,151.27541520987927,155.23754865245516,207.56379823132977
6,1988-04-22 23:13:52+00:00,482.3565328346304,,223.0009582407939,217.39272994893463,224.4072925235228,211.5479853650701,200.81240385633095,211.1807710624244,226.29678660523484,281.1757200375266,,,255.42634953170875,,209.9222199491869,195.46043287041172,142.49891514865035,155.6279375149216,182.19751488048058
7,1988-06-09 23:14:15+00:00,494.698724908107,852.3840071338543,213.74217022281832,216.12885791466027,218.60329303024614,214.01049260478246,205.48849034323183,221.65192267977295,224.08352848467305,305.1609273981774,,,,,207.52626592047153,,126.27914025413989,137.61822952641026,216.5822202890493
8,1988-06-25 23:14:20+00:00,484.77593598980576,863.6643107116893,215.58626066706393,219.66595092773713,221.8619418672927,220.11020617127105,208.70958111386133,220.68397806258105,218.96176541543366,308.5287515505834,,,,,198.45030910558296,188.93479717993375,134.9716820793256,156.08419707488065,194.81468673526285
9,1988-07-27 23:14:26+00:00,490.940231068151,204.03859359326202,214.43612440210208,218.12068626020837,230.7836073183471,216.90900430289625,212.07544070891177,221.13518005302618,219.78221218097823,219.07912632575184,241.16786602057698,250.48359964749986,253.7435521263619,357.7381692726667,202.618160583355,164.59761120258543,134.01847155257715,141.20253236786948,204.33860709559576
10,1988-08-28 23:14:30+00:00,517.8863661493659,296.97317047195173,226.66942531259468,228.17896702733293,231.37387796601968,225.48724118997006,217.87923970851483,234.0884474039978,223.92764452554752,273.3313311905471,302.9079488388174,272.01816771530156,288.4710769218204,,211.32035062340432,185.09757063410416,146.70584401172067,159.5373037872857,208.69170548680643
11,1988-09-29 23:14:21+00:00,511.64263913231366,283.9694852111842,226.67852460744803,226.312422586411,235.66530781738436,232.04878883990511,226.29063911585715,226.03173829775207,227.8670033176668,255.60077760214077,287.1724596716148,,301.97905366162337,,225.5101062659612,196.63766854022222,160.0518482672034,160.20797166339614,226.1002907019178
12,1988-10-15 23:14:16+00:00,511.56930869290034,285.7317340528957,222.23333963310105,222.91490890234576,234.16360021875605,227.40327402620514,221.81138937723398,229.64325370447682,227.37726576526157,259.89470481514,279.7218253175734,,285.2423139694775,,227.27578556217486,188.43771202971007,151.5997321043054,153.19080672960138,204.1800940613068
13,1989-01-19 23:13:42+00:00,524.3185937017321,262.5360891282226,223.0636248168917,222.9469324101046,216.97546457945703,223.3929455879003,207.17329481894046,214.04518336298375,215.8007604404399,243.15722610380075,265.9628940393874,260.274417753906,,,207.78660886813802,181.9779604978994,143.5514104008601,158.89077210165667,205.31312001703603
14,1989-02-20 23:13:39+00:00,558.6816542860912,,203.84630557477288,205.9867262399132,200.1131884604313,204.9796248951678,193.43086802040946,195.5939916178095,202.6225703819339,,261.4442342806429,249.729664932387,,364.412135555582,196.2121364466017,160.59973373184897,131.31892236071798,135.8826881815309,187.49984128623996
15,1989-03-08 23:13:15+00:00,540.8914820399648,302.37357554219926,227.3285933633014,222.36027210846814,221.86490512111678,226.81454259812347,221.110777982535,213.47772428859034,226.67358821320113,291.3254168471219,309.04243128592003,282.67702449069884,251.39069121449654,371.8518082603322,214.73335503465665,190.7659978326466,147.72956055075494,167.54795275450041,209.18303992942316
16,1989-04-09 23:12:51+00:00,,,,214.21520768712662,262.5307589107168,,217.2891985737105,216.71620929809276,224.06446022033543,,,,,,,179.30861262722112,134.5343762198744,159.94162175779354,175.00478347643775
17,1989-06-12 23:11:41+00:00,497.4037293591336,,211.1936729402914,216.04810419191668,221.31471771472619,209.27580255237075,210.79279338858547,223.79942830598708,233.75415040840173,,,,,,197.66177885677297,165.58881464898082,136.30642387868272,153.01523919200977,185.76710519245742
18,1989-06-28 23:11:25+00:00,512.4895972799493,178.002954804846,207.98278586745283,207.6105049105711,209.33851908792863,193.33595264357407,191.29937996764536,182.80406651965177,210.41866310514985,156.0541483075554,180.04203888788211,221.3484626081391,242.49943487554702,345.7542604913274,196.95023374511035,,,,166.80250038073297
19,1989-07-30 23:10:47+00:00,521.9514123962899,232.5424155542588,217.20242903080523,217.13304503541795,218.48519907897395,210.4801390864835,210.5266839090847,224.92030918982735,227.65946351094428,222.84983630107243,235.63206732071657,282.9312082453625,266.91253121862263,,214.72733971744398,187.17282991333124,133.87901981303148,150.05486727756315,184.24030062539467
