,dates,mex0466-0000,mex0466-0001,mex0466-0002,mex0466-0003,mex0466-0004,mex0466-0005,mex0466-0006,mex0466-0007,mex0466-0008,mex0466-0009,mex0466-0010,mex0466-0011,mex0466-0012,mex0466-0013,mex0466-0014,mex0466-0015,mex0466-0016,mex0466-0017,mex0466-0018,mex0466-0019,mex0466-0020,mex0466-0021,mex0466-0022,mex0466-0023,mex0466-0024,mex0466-0025,mex0466-0026,mex0466-0027,mex0466-0028,mex0466-0029,mex0466-0030,mex0466-0031,mex0466-0032,mex0466-0033,mex0466-0034,mex0466-0035,mex0466-0036,mex0466-0037,mex0466-0038,mex0466-0039,mex0466-0040,mex0466-0041,mex0466-0042,mex0466-0043,mex0466-0044,mex0466-0045,mex0466-0046,mex0466-0047,mex0466-0048,mex0466-0049,mex0466-0050,mex0466-0051,mex0466-0052,mex0466-0053,mex0466-0054,mex0466-0055,mex0466-0056,mex0466-0057,mex0466-0058,mex0466-0059,mex0466-0060,mex0466-0061,mex0466-0062,mex0466-0063,mex0466-0064,mex0466-0065,mex0466-0066,mex0466-0067,mex0466-0068,mex0466-0069,mex0466-0070,mex0466-0071,mex0466-0072,mex0466-0073,mex0466-0074,mex0466-0075,mex0466-0076,mex0466-0077,mex0466-0078,mex0466-0079,mex0466-0080,mex0466-0081,mex0466-0082,mex0466-0083,mex0466-0084,mex0466-0085,mex0466-0086,mex0466-0087,mex0466-0088,mex0466-0089,mex0466-0090,mex0466-0091,mex0466-0092,mex0466-0093,mex0466-0094,mex0466-0095,mex0466-0096,mex0466-0097,mex0466-0098,mex0466-0099,mex0466-0100,mex0466-0101,mex0466-0102,mex0466-0103,mex0466-0104,mex0466-0105,mex0466-0106,mex0466-0107,mex0466-0108,mex0466-0109,mex0466-0110,mex0466-0111,mex0466-0112,mex0466-0113,mex0466-0114,mex0466-0115,mex0466-0116,mex0466-0117,mex0466-0118,mex0466-0119,mex0466-0120,mex0466-0121,mex0466-0122,mex0466-0123,mex0466-0124,mex0466-0125,mex0466-0126,mex0466-0127,mex0466-0128,mex0466-0129,mex0466-0130,mex0466-0131,mex0466-0132,mex0466-0133,mex0466-0134,mex0466-0135,mex0466-0136,mex0466-0137,mex0466-0138,mex0466-0139,mex0466-0140,mex0466-0141,mex0466-0142,mex0466-0143,mex0466-0144,mex0466-0145,mex0466-0146,mex0466-0147,mex0466-0148,mex0466-0149,mex0466-0150,mex0466-0151,mex0466-0152,mex0466-0153,mex0466-0154,mex0466-0155,mex0466-0156,mex0466-0157,mex0466-0158,mex0466-0159,mex0466-0160,mex0466-0161,mex0466-0162,mex0466-0163,mex0466-0164,mex0466-0165,mex0466-0166,mex0466-0167,mex0466-0168,mex0466-0169,mex0466-0170,mex0466-0171
0,1986-03-13 17:25:55+00:00,155.69561384783947,158.6950833678382,160.06480644178177,162.69399956109237,161.7997363088719,166.63905985853287,174.05523277405632,174.6753943800793,175.05077823743343,181.81391916179004,189.11831549589044,187.74275984459618,182.1368947893792,179.2028831690572,177.06402499897723,177.597410148643,173.39260419343196,171.5723076843708,179.72372185989892,175.29112793752785,179.89747713140582,176.32015789976498,177.4378151742457,172.91385866511743,173.71263586836437,176.92806180755363,175.73578024961515,175.71179964046112,176.9498770390454,176.56487813390092,165.47497677917784,164.88288897220872,179.4803844035041,183.82868984202057,181.193153467536,179.4344725536097,173.25392828937058,167.47120260596395,164.74786914538038,173.67187998706734,174.4418878786399,174.09889839878264,175.8319801130636,169.84064059302884,176.43142113716502,168.36021176728903,159.28133849398316,161.645036229841,162.92580837883546,168.38987673203866,181.64184100240553,181.3231952634385,178.1760503815952,177.21638546155776,170.64442326542945,166.6093196811958,164.10115294622798,170.60407159097483,173.59653174890835,174.14548313565248,167.92579511281897,168.70538844573258,165.70429504728034,164.53802475544728,157.96359833902684,157.47099628191964,157.66438776953834,155.88985017239176,158.20010619029952,159.44265945524538,156.1476837760392,155.89039892335606,164.63968783241424,172.25852533386526,171.38209588101998,176.709267202039,177.78715770674256,176.2622530253516,175.08854864443606,177.8867092615192,176.78267587662293,173.18280204718448,171.23017576119193,175.45023528643003,177.41381019404176,180.36119498059963,179.1940938744338,178.81277474834408,180.20195988301717,178.04991911608013,179.5958110247911,181.0824652215572,173.06779215503536,175.2676952041164,166.33897081439193,161.124402120285,158.1223138710679,151.9276818144978,152.82239068535816,156.2058330025748,164.5373433476737,162.22055043583552,160.86576189841304,166.17139686158313,168.53470935260648,173.55264709396224,180.41782122600887,178.37287758210883,174.45239001819328,170.03816892612693,168.1322251977185,171.35882017231026,169.22346719118764,169.28935968855458,168.34316462294248,174.6656016980686,174.37933335307264,178.0839886917161,183.85422105122103,181.8950512578851,176.6883055403039,168.35057194737365,165.8735628341166,161.61312898024838,163.59886817018742,166.89632165818765,170.93163801634844,174.83955550291364,177.95080524500375,179.19452561265118,180.51491263748002,188.6896985861396,184.87849959651885,183.5705681730011,183.4774678135834,185.37478177880612,189.7406243461175,193.0922919949469,194.52080957319248,193.90569123980475,193.35848600249662,199.7897348721793,203.05390214857243,204.59868242718247,210.83128514914415,222.77375771826337,220.14532455883395,222.78422297626275,220.64996040811351,216.17033053768267,229.43213162130246,238.1059659772485,244.6727881614987,237.95879932302606,229.2978405494726,221.49497095845868,220.84861583253775,222.29472156157573,215.5088871260523,209.87782923483948,211.98235747134513,216.77258700025152,219.91342593998422,217.11020839087448,224.14643880103574,226.01887051079578,221.38815432952254,213.0696380975181,213.63973144489623,214.04300036561295,214.1385013817531,207.4364828243319
1,1986-04-14 17:25:15+00:00,157.02617063256116,163.08808753039267,167.9590837058651,164.82139518263435,163.74851656843208,167.40334049452505,171.99417610927745,185.48360559457447,186.42769962058196,198.36649819676776,202.06803283732836,194.70551102534665,201.1900894911538,198.9424879125477,191.78911167372118,194.3588204266743,187.2494424983016,184.90975049480733,193.6337856500732,187.95720755830104,192.6376740062639,188.88127470260628,181.3541351325818,178.15342731060977,179.70015785661775,177.19800106140735,184.40049799457057,184.98742140496424,188.92624207930737,184.19601875910823,180.00920337873282,179.84317232240224,186.75740368748964,187.1458734249261,184.37011013421795,177.95833021576345,176.85086875111955,172.24906835350657,174.07642191348495,178.62268104459542,178.62083952053442,181.08763617712228,178.08561426536136,178.66466224794488,170.9685315311961,167.8549887644835,165.10896602128966,168.91360782109905,173.60764278445328,179.31403414251798,183.6282057920318,181.83626907612978,180.77780445073944,176.10451322009737,175.82857208713756,177.65822636227102,179.8106429613038,178.33282919306626,186.00581289983307,182.67158895432758,177.28004785056913,169.55390175282074,168.26233678641023,159.5055279379108,161.6764806550393,159.50030964149755,154.6270975736785,157.60698080192734,158.42399649822084,157.272578420667,156.98555281258913,165.80757907613327,163.49046523083956,170.57298454632814,170.04330502452586,174.2640629930252,178.66149120764413,177.3319876749482,175.03960860214343,173.7246379932041,178.54813932762852,172.8548483689067,175.81189426155956,180.53109418744924,179.35354654790672,179.7476142959579,184.66372530883004,182.7544319519203,179.38068543981203,179.66664604102067,184.6599720501661,184.34546735661144,182.22214003702226,178.96635339127224,175.64426758984558,170.758892702961,164.14096112784955,154.90853386652213,153.0356976094589,156.3971332471763,158.30729492690682,161.7100438407124,162.75662239695475,172.22939463750043,171.2313299336467,177.7103565969749,184.83555774085912,184.18995628200906,181.42734121632034,176.27292831452996,173.69623095728753,170.10214673046335,170.0049911618308,172.65657225943403,172.77421683417228,180.6765166145121,178.568501392427,184.46478702927203,190.75026420645628,188.7361947243817,185.2656681616758,175.8358444782928,173.79592975574192,168.13860272193244,169.59622486557953,168.86647919705854,171.02235268652078,179.1864596158279,182.49600934821984,186.1974252950037,185.03966718021394,187.0898213626009,185.7129950811891,187.30961976996463,186.94788126531918,188.42226083816595,193.03871788041573,199.23845073634897,194.4420802466451,195.0160558349121,195.7704577281263,204.46706467436766,207.36590399606985,203.86680907563678,209.7559701219193,216.15567656855853,221.02096819928914,222.30201808699488,222.08693691825704,219.86786998486642,224.19642493628783,234.22857169279752,235.37521674875825,233.33505371238198,225.58850356369754,214.25540421008748,216.91936816729148,217.9453228729223,211.53163580231546,202.6867238588201,217.7357509352447,223.01847151982565,233.54105849786782,229.1906984125881,237.73925298223534,240.59957556672256,235.33560925760236,221.8315128787246,217.36015655975285,214.41915389276562,217.03392249946512,210.62396032060786
2,1986-04-23 17:18:52+00:00,165.88870197113295,160.77810048280364,165.38536645679463,167.55478439843262,167.30392662173588,173.87087519965027,188.88917775578446,200.4674366566196,195.8659731962169,204.99240148579247,206.90899156472085,197.6701128831976,194.0865461682402,201.21863489159426,196.5536120572393,196.35133531463276,193.91207271204425,194.40181448871493,195.53106016821175,193.66079641966536,193.62712952432122,185.68762573708878,181.91647095265327,178.10138548791528,176.81570953347895,182.5147467800988,198.25445830491,196.84680002331336,195.1520974268469,189.6224281755337,187.41331636274145,183.9791062029536,185.56252770950525,185.4863343918951,183.61878797811954,181.09969405567554,188.46005627228115,186.48800858016824,183.95417809257793,184.8952577712436,186.25402789065504,186.70082096975537,177.2510248588038,174.79786399527669,173.76412960844928,168.66048086535076,163.40172096960782,177.11696429673827,181.93408048042122,189.31875005160927,190.2998887536351,190.18703867561325,178.45513413868517,179.46486442675348,174.79211888839288,177.21027303201967,174.1715913253536,178.97736397569403,192.78417787100798,193.16615222500405,185.41840081748862,177.5851189775121,178.94967030744104,167.33607620749245,161.90719621402295,157.26520228078564,156.55448875186667,153.4324465779687,157.68101835790623,168.24607477141976,169.60183351778207,169.36878933467113,176.08277644537034,176.99224542298472,170.82183845010147,172.13216210014824,172.10217764097706,174.01520401969677,172.34235624247216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-09-24 17:26:52+00:00,158.10260344329885,165.87141705025738,164.529880226549,168.28342790672895,176.22935990336936,184.73250533382875,188.38665441260267,195.8119968816009,198.02858541514965,195.44701362028437,194.80468954372122,194.77978978320746,195.66672100475688,197.48516354168927,199.8536851259176,204.71421238032832,195.74029389911024,186.9797876268852,187.93357992461557,183.85943093769737,189.79963776965437,194.92803385563644,187.47568709213618,186.34970000996935,186.3166457282055,188.29677341815304,182.86071629817334,186.07977684159553,186.758828845788,182.68009851019426,184.22198547595534,191.97197294038588,193.9732472750433,198.190859649997,191.69484152899096,187.59536926255012,182.1423724593583,171.14435632608127,173.9472755716888,181.890114010842,182.9054342921341,188.28231331812052,192.00020310765055,188.38935283544163,183.71881401699093,178.49086342376725,174.2353027558926,172.01794303829803,173.34320393147433,180.30620906655756,185.07134833378765,181.164422538706,183.9482982971043,182.9065339316187,183.35943870100627,180.2080817204831,180.15470330527504,183.1776584908766,184.80628076184647,184.32794798276413,183.26871605293152,179.60751485797599,176.0069256509557,172.6884359762007,169.42466213978213,164.4728202487041,162.07132286555702,158.86844601833604,162.41432605881693,161.30470094707718,164.21125166578636,167.92534892956482,171.88350119938474,178.14915728772942,181.05669757419489,182.2164790667114,179.39314718484619,181.98297562734265,178.442888753331,181.74972969328613,179.28089456739062,177.5700307761317,174.83752850263673,180.80757797938577,177.9534810769242,181.40837546782555,187.0931765590443,184.8564952286063,183.35179015085018,184.53860157712396,186.93835790630195,190.73489653895442,185.1804630403085,185.34309582825472,181.4306140321385,174.15993275522035,173.36663911370022,166.86923203343807,166.36765813388618,174.16648021531134,173.49958661961188,175.66726653965176,178.99375321626115,184.04395747214417,183.79540192798177,180.40409042501435,183.03936057260165,183.27712663214626,178.73000795271975,186.89418773323627,185.913204846748,183.6954820146038,182.40001768448255,183.6037568082478,187.18126645016915,189.4710306218656,188.76107838962486,186.79875553124415,187.95912041203735,182.66859861080653,182.8216818016567,182.37319359428236,184.81116157314923,180.92900921903527,180.62624403197256,181.77764464254784,183.05012450274316,188.8983029773934,186.8343805195773,191.0151300993023,188.78313634118584,192.51568697978686,193.09576478975782,194.53546126727832,193.2664762517078,196.32850126636882,194.80552991923207,196.80904879666983,194.86185053697804,198.2273583641166,203.97632646736744,210.77752388395598,216.26934206895984,211.9681686790806,216.38388858196637,219.66314968727394,221.61463479501433,222.43577001909253,228.15995724731007,230.6037179104028,239.97778192595618,247.5687612909144,253.09272884136936,242.14609798850833,235.18342130535243,227.31542467911996,221.59728382238393,221.54732308782198,222.59311641416272,204.6054677078885,198.69661961342157,202.47383383595468,205.4794881372804,200.65405621271478,205.76970118715448,211.31925436796405,222.44799728852522,224.48936867789695,222.3427019165705,215.61358111734384,215.93309130282356,211.72220960541125
4,1990-05-11 17:20:04+00:00,166.29630990937582,179.93589469637647,174.14979680626985,176.29485704583402,181.5389924357491,187.43960533182013,187.25245285727834,193.81093683671332,194.0211382451042,191.06585458059632,202.1525014255842,204.32505612431856,200.07228900282666,205.88553829708394,209.38930838357336,202.9507344762052,197.07373179978717,195.51906341285274,199.8394382168311,194.31056064094892,193.32978820438015,195.64778427777006,193.45740888393942,188.69608176374967,189.37418437151592,191.31483512408587,189.46367131794906,194.76674487588676,196.25347918552492,194.51312827317898,187.05976984119474,196.21595117294547,194.70313387094987,196.72164090892235,197.93453150286962,195.03717343106084,185.10452134657123,180.4492778048422,185.965473861517,188.0872617878408,192.5190557559129,191.66662852339473,192.05730464610488,188.2329049430665,181.5967181871465,177.24910359635672,178.81770029542503,173.8584817253412,180.39276290939816,182.588319058102,187.00057981401818,179.30335279657143,182.41519378946305,181.43977767381023,181.92279760907223,183.18118527386258,182.43019803039758,186.07226647016805,190.26192131684238,190.0105927268771,192.97929409241235,184.82275757679676,177.30303799665094,177.07862613333404,174.4656956108645,171.25222803931527,167.3870884500931,166.10330343861966,170.88727702082522,167.05242077267005,172.69748192586482,176.62701991245544,180.1341980489813,180.89013811076975,181.32854548386834,184.26071357840374,186.24498792188885,180.91945856252374,181.68329967447465,182.4229156389715,174.763259195242,174.79137321695342,184.0562476162875,183.7475479460638,181.16969455938886,183.24251889908768,187.0776671725848,190.2625970565088,187.66232377794591,189.75872332059402,189.7322984949802,191.70698206411606,186.30819966550646,188.3074279019349,186.4241061931108,184.14867288008745,180.4890021933832,173.92744344078977,171.68232399493596,173.27670116472044,177.1084827343177,179.35944922700122,179.60388160366315,182.86859302118486,187.6250414444211,191.29798838119405,192.9360017441481,192.49846994643897,190.98401491589286,187.73453600761994,186.4107593869094,184.79535849738656,181.9739127414903,181.95783547856868,180.2141963859112,182.80638249299298,184.91286923933805,186.81321078762917,192.58992862468435,191.89909108626458,187.56821713308906,183.3286582792825,180.60911054951967,178.45666544374214,176.4676877778567,177.49339002656123,179.09973082083175,187.49804057152454,183.70917042465226,185.68641882995976,190.3590665944051,191.51753613037673,191.31080409387275,192.6382262457334,192.87026437637923,190.94708200008392,195.33824518033643,193.81760498482114,196.02949392482705,194.90623031241356,199.80263055821962,208.57689991654593,212.70155080563015,209.06173977769288,218.71260687224344,225.94700336449216,227.1281360577553,236.46650237178258,238.8390843751286,238.46209132780868,241.24820506230978,250.25473781300784,254.32536956621283,254.45527501104849,252.29925027216072,244.08820511541413,233.2161029724129,240.16166010242677,227.87635734985875,211.6791286273308,212.65458034137612,214.56074536994495,213.2043479840994,213.58383573519822,220.14213381376965,217.04820154873673,230.2654622319926,234.47935670747646,229.0544409007582,217.06235749160368,218.4817550659698,217.58059881376033
5,1992-08-29 17:15:58+00:00,155.9696845862207,157.83178878708776,158.70000957860054,169.59109671307525,173.3833085592843,179.79373604299775,189.44283178874502,193.58726670030796,182.80846161537679,179.97995385481744,189.01679922916412,184.35775804419427,189.89662187066833,198.80498121039312,206.49683548080753,204.03356934421384,216.9812132846418,181.03078755107225,196.1793729241806,171.09159220610752,171.8345622682495,172.05812093886834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1992-09-05 17:22:03+00:00,146.2994206420419,155.4289998717884,159.7080439222844,173.2863855927281,179.1869994556331,188.93829723904895,188.33199844222355,194.2274515453812,183.1738601130553,178.99813318628352,184.19423177350313,175.6714497841209,175.49285569979176,186.3615685722542,194.32293453198048,188.99544439076692,184.88943741604356,179.99672807185212,172.55489867691313,169.92153613533304,171.40691977544904,170.87493328893737,172.65866194695775,176.21428428678766,173.54915596552297,172.7121830415088,172.44445141798485,175.36534868083186,169.95345319946225,168.4970198941308,170.26737090763712,174.774711349397,174.1072818887465,175.12450742564678,180.9521171719082,179.80203426719748,172.89775265737245,167.81453857303927,160.50176090910028,163.06974451997505,165.39785466038836,166.52222041870732,169.61656332532618,166.33212608286755,166.862988610344,167.3951417523348,163.63232200426953,160.55968306843457,162.22536740082148,166.5755547314191,167.81155675342296,166.2745718059995,168.41026469561604,167.0473626797834,167.13942629638638,170.62876978876804,172.6940178365112,168.97418369723403,169.57169409545116,173.08785528090175,170.65577708791466,158.6955710787434,156.7080799800364,152.80419500433175,148.4557116688061,145.75030044703897,147.19425977018054,147.90454435895526,149.31490041323858,149.4064575139646,149.51026806341582,155.25994398231907,152.84762720531884,154.9392235650295,155.51962068689556,159.47701771467717,156.91939798357765,159.66961398553306,167.18168251545634,162.98095178424813,164.15981279987375,161.8104425702271,162.25569441298887,162.7245595677975,159.7139135526756,163.83991543465652,167.0129344478308,162.64107506428218,162.11534990625555,169.05425270408116,170.29724916998396,171.51523227629136,164.97730031848235,166.21208306723017,162.34243415773705,157.69071450159035,155.39173674836272,148.83175008801808,154.66661356174478,149.508934372522,152.69738166180008,157.62657824190774,161.85027723636384,160.75979297983983,167.48633507077676,166.74797483161163,169.06212981093475,167.1511275395489,164.48777493403887,164.2585361254647,165.15820850803624,163.27917778349683,161.4787150110645,166.1615429656564,163.12741751878022,167.18333018161127,166.6330252380407,167.1346934574613,167.4501712382245,166.82091365943472,164.9691994319329,160.90079564532547,163.5486999159189,158.14116467221703,157.42297203093838,164.285330765845,166.65039087178673,170.77647127234542,171.90198378338107,170.3829848162346,173.24846628154435,172.7928275661347,176.7423577552578,178.4345469016062,177.1156018513862,179.3763935469463,178.0480835863368,180.98078604177107,179.77828196630395,195.30127838015744,198.29321388681544,201.31132792636114,206.10384490992863,203.4187692406702,203.7876474089192,205.26168028413477,212.97044334779096,216.49628933776907,220.67781642802302,218.3644500273156,223.07523506802593,231.477448531047,223.48513607598235,223.48109748147775,216.01303403786486,215.9936767287284,213.13480377063718,213.30587564897007,210.0324733152818,193.16072826183046,196.18905290240252,196.3808499851693,201.46803859995777,199.05109731409976,200.4953496233287,202.88253758372798,211.11278615779156,215.7113458723405,216.7699120668354,215.0198061446069,210.4349258533587,206.06206554290247
7,1993-02-12 17:21:45+00:00,137.47766192089713,142.78682402820556,143.65017057501277,153.81241129918814,154.12053139467338,152.60674471755607,162.9987979360313,166.14970284590794,171.28186381127261,174.92472578807642,180.3223838043756,170.87850188306547,169.16909726607048,171.95486384983874,169.2625177319395,172.22192628428468,172.16920500215184,173.64984555125838,170.45506793398147,167.54764369411862,169.06694819674948,160.7740276545112,157.89157068836784,155.57806878988305,154.79987396603462,160.79695424274496,173.90425341688757,179.30742357966955,170.9960754236682,166.96507992452862,167.77822795038648,173.45278230110006,174.9372840349063,176.7983369398301,175.28225071391714,170.35762390795588,164.26200964070267,163.4213416575003,156.1742518661258,158.59321629054267,163.46502408448313,170.646198763542,167.61082675818295,165.0419011578645,166.6619817869696,164.04864764395654,158.45920338981517,161.55448835260987,170.8045034352915,174.57383244703738,173.28639113794108,171.7992496615945,167.24036668998338,161.0000993199304,158.06368559531316,160.99512810272572,164.13727660901415,163.87904689249245,165.84295694446095,165.43007183403705,163.993466899911,153.50725458739123,154.0373212898499,153.59023433350416,151.1707124817998,148.5719810339698,145.19072616566496,144.5001294748174,141.3436349588879,145.05198629478772,154.08999735886502,156.62747506125882,158.17470866510152,160.87624224937252,163.5836399735757,160.69547954490798,157.13725004351764,154.0442340446508,161.27092269648793,159.2179912468615,159.67299694545764,164.86897684994995,162.66848178581262,164.60512221753186,168.79070258345536,170.91302583599816,173.61484621801,169.1788399187847,168.7144627451057,163.5389127632472,163.30962323790894,163.29343573123091,165.3103881526528,165.3481516049471,159.52404638301184,157.8231117158608,151.1679956198232,145.2548051202606,141.03217056381942,143.11341818080174,146.04203923357863,153.9809876457051,154.31389896753163,157.69259207304484,167.50504461027066,167.43462466875556,166.72352097843387,163.2221967105338,162.39679719674137,162.01283151329613,163.62440812008006,158.71381608720662,156.99885228526614,161.99267678686243,163.56873744198205,169.38079721949495,178.18768352800356,178.79447392546663,178.09328579666774,172.8184786898629,168.1560284745411,164.6180102892656,163.30113026251183,160.94086015311822,157.92622927982472,159.71172522080624,166.08283662373913,166.70706845656892,172.0036725702629,178.59605362691246,178.05403420253378,179.15835425691753,176.94010144606736,173.58996849217112,171.95349462789335,176.6991728260013,175.61563597742065,179.43405568962817,181.61412080167383,187.44869458220273,194.62426977196031,197.451345878671,202.44258829427613,207.26132408781598,218.28209188391875,223.52069699009624,224.02428440060353,219.50375286407436,224.36261436892468,219.72214932002325,228.95614622327096,242.61168758843797,245.04214398785413,247.42928922075166,254.78088326242053,241.126403686721,235.05182232088197,230.44822405227745,220.04622840405835,205.48510976006608,209.1314353508451,215.0951672568249,208.8379634209236,199.85654318825004,207.74108110377205,216.4728258626863,211.81223851020061,212.07358095183952,203.08135626471386,209.94719432202567,222.3129285522054,216.16787920572077
8,1993-05-03 17:22:15+00:00,149.26944803478005,152.18603040757984,152.71715273631733,157.35518494259748,156.32959130958375,165.33398878664968,170.48781829930977,176.0715596224494,172.92088475189144,176.89138163853954,184.1330285829561,181.39404923565542,175.91061794702952,174.60182699423322,175.85548997761617,185.87828786465232,180.91862225370437,179.7459945394874,173.88756215162456,173.2743716308116,161.08488046450006,171.77139910256517,179.38464190660142,179.81323381437616,168.46288882810077,177.86325562908266,169.07443831126224,169.66221085809778,183.3653152456713,178.5984819388014,179.53499784101578,174.43118672410674,177.99506597390092,180.30685078971672,177.43092602321605,172.59017047736626,176.46056290922624,170.82340975907775,166.2401946963467,168.05314953807118,169.31024128784878,176.83080307775748,172.60276756503458,170.55194515712506,170.48633995396625,168.43915849673525,162.6343971399326,169.1287919543685,169.1045662328881,173.22194133142665,179.01497958285825,182.04266991343002,176.49344626282334,171.4676308158665,166.91212126163367,170.14812483269773,166.12669843036116,168.19595300002422,171.79977019730197,165.56604181882324,167.66417469735734,166.43914887220916,160.03166732694933,159.4014990924063,154.4027675874974,149.92305981818942,151.52461107714757,149.75610113711096,149.7971629522608,161.00669103924514,158.67750179273708,154.03510988189498,161.19351056191158,166.92992094607854,167.5583017941268,167.51970229615412,164.95409079898448,166.95925960195444,162.40177697880767,161.97869933907367,166.6156940269617,169.5075735644794,169.5578325269729,163.1288184188354,168.23768567426094,174.94196910197883,178.64854764824656,177.40272905997432,175.03631016196724,174.56758295844128,171.92383143104917,167.4523161081212,181.4422125595234,170.96420767602024,167.19892945920427,156.34435542492858,158.8499718348625,146.3442880617559,144.51473276505095,146.3167043695925,148.16103243024517,157.52800727524192,157.4812021412751,158.64722603295704,175.7987063712996,172.26341892502865,173.8939315192924,171.50093589714356,174.32786476245707,172.60345362441535,167.7950268521784,158.54701676673352,157.01482157770573,161.76276914557536,158.01185725494454,163.9597294997684,177.6438584268119,177.3369805636999,178.48963105242407,174.25214311216416,174.00357584660435,171.98779976212757,162.16148242197852,157.64452398427397,155.92270398423994,157.3985050229208,162.38312183534828,168.42386933647697,175.06365279880725,179.92527409332496,182.6556680374124,181.04999843888763,175.63611113782284,178.54464893223832,180.0402767743712,179.17274672019767,178.77368269263064,180.59872507191847,183.18662254870395,191.9781190812833,192.41592126104848,201.87757080963542,212.5463472932214,207.56730557417086,211.83672636855064,215.2856441709453,222.63468100253664,227.5721873565298,229.22204237908053,226.0026076151303,231.0954901966897,237.65357714698573,237.1075261206828,243.63140685591702,240.92943068590054,230.9685681578003,222.63418772544506,217.28473401669984,214.2858130898596,196.45400287545715,200.5611371214789,197.81566296021754,200.7655969615601,204.7243192473997,209.36641796380718,215.48924855933532,212.11603211375015,213.11960452904557,211.60009719804458,207.96305753475534,206.3448479171124,200.86607814723897
9,1993-06-20 17:22:18+00:00,149.49015982472068,159.62747385391327,160.96508573405737,165.76328170096568,170.03030130904077,171.55366172021766,177.1052474046857,173.37327618353223,179.0639290187279,181.5321168277685,182.3632823521877,187.33186784578714,186.2135857653647,188.18699789620499,194.2839336990238,189.16741097827017,181.72213219254513,173.20702251065242,168.2053119660988,171.90362512712846,178.03730768753027,183.9949619868255,180.97359021408852,183.41224665687054,179.076759270632,177.67563345935054,176.5005462936683,160.90857286369078,172.16017721286414,172.78868255381428,177.43228471756711,179.7944103728977,190.1291301351772,183.56368633251546,183.49665201735436,181.15810243975858,172.310038284468,159.98673688534512,170.36005635810932,175.23407670781864,175.16089367690267,174.9992093582445,177.4729453153227,181.37652776027372,180.10467366407028,175.4523607092611,162.5342558918355,172.34012131525682,171.41308302652004,168.32428572754273,175.6701494116214,182.37118601588668,174.24464818509324,173.97624309989243,180.18818183464134,181.41089818386965,179.5015244141408,176.69616231643877,171.15658768198116,165.73760877668064,172.7450272423137,170.0173501863097,168.73812458084313,162.28477920798215,160.37368499338214,159.67353277898673,158.77737158739166,153.1566807958276,154.41755514097292,161.25288050035115,161.883281688895,158.24017301753986,163.29409367287928,172.75254949294305,172.67571891298502,170.58862608719934,174.9551306823096,174.44825878185023,174.08461710939218,171.46530376287632,174.85733133114496,173.24470962615524,166.76847901912444,165.45141130224354,170.4211802601853,175.2248859927676,174.69911782642507,180.3459073936669,182.5933617902134,184.38775078122688,182.88737762457225,181.9893147810578,178.06324116811678,177.45971474834474,171.00802275489565,156.23923090233106,155.3255357258977,152.20803144861418,148.55582965791234,154.4914803678694,161.76869211815247,164.61328399627462,164.8498798093642,170.49089590174253,177.8877394620426,175.88236373926958,175.28460392607835,172.55199783170198,169.44097235825032,168.6298897059448,170.99821179714104,172.313304696449,170.50135026366914,170.08581737768267,167.9540179928935,174.52016037171282,176.49623941384726,178.72860877976086,178.61694129520376,177.06902187674274,169.88443345982648,169.60283403342544,165.8782922363833,162.16790566499213,159.7219818786582,168.66459018491486,171.23771890732183,175.779981948399,177.82786327198454,179.38836513349568,178.13943446003984,180.3740507543777,180.1579047962028,182.6492608750981,180.30746747716088,180.5674530849961,182.30272360782118,190.27145389336945,190.2980081782339,189.6991370686291,194.79632602060641,203.82029115916708,209.51061816123217,204.43107619159144,209.59483279365227,218.02550480269377,222.90872147205872,226.75451626646333,229.89004575785984,226.59177822708432,233.1870769642886,231.8511024803852,242.5287964121375,243.42795306955557,238.00261870375007,225.86440596548994,222.69643521423515,218.7361095123919,220.20106299495086,200.01516199172912,201.84210843033702,202.07488204476203,201.34227614021512,195.65708780776026,198.0380397179146,203.75733289176645,208.9469914784367,210.47149577342466,218.93391207884457,216.55377879489072,216.63709811123755,213.10464775538335
