,dates,jap0172-0000,jap0172-0001,jap0172-0002,jap0172-0003,jap0172-0004,jap0172-0005,jap0172-0006,jap0172-0007,jap0172-0008,jap0172-0009,jap0172-0010,jap0172-0011,jap0172-0012,jap0172-0013,jap0172-0014,jap0172-0015,jap0172-0016,jap0172-0017,jap0172-0018,jap0172-0019,jap0172-0020,jap0172-0021,jap0172-0022,jap0172-0023,jap0172-0024,jap0172-0025,jap0172-0026,jap0172-0027,jap0172-0028,jap0172-0029,jap0172-0030,jap0172-0031,jap0172-0032,jap0172-0033,jap0172-0034,jap0172-0035,jap0172-0036,jap0172-0037,jap0172-0038,jap0172-0039,jap0172-0040,jap0172-0041,jap0172-0042
0,1984-07-31 00:45:05+00:00,163.43072984664317,168.2725452712786,175.16522042776816,182.56999942045744,188.67126419302946,192.0652360765556,197.07890637223386,201.82382491979524,204.22964303146642,206.63001832586247,202.2956420551945,204.1648579663762,207.64084599957332,208.99775484703758,203.5328988416199,198.2641638425386,203.25349004485727,202.22695153019168,211.70713082339935,207.62015771543258,207.38496719862343,208.83741017977073,213.9619516998384,215.93152778734262,218.3708495713421,219.12214138994887,218.98491718952175,217.7598899887596,223.74993699277132,218.68355553561793,217.86835200320195,217.36292772007536,215.86905359698778,216.3670492437797,204.69002198002852,205.10707666341688,,217.533267320464,215.9812671937482,207.8132108850694,202.83808397408706,195.57204953151768,178.50436214434984
1,1984-08-16 00:45:37+00:00,174.30650987672445,182.37312123170975,185.87767226292755,191.0690218887073,194.14152369483384,201.87637472912374,206.5683590086466,210.98155240402122,209.55047241263804,214.4944348962183,211.890598100434,211.5002503641973,209.0427858821164,221.2979906747197,219.40063441377458,205.5787542719484,209.92011800450493,210.90756587647633,218.58314447593216,214.21326699582278,214.0751888238418,214.67364690044909,211.9702428954786,223.39319341148112,224.14667531603465,232.50067766685217,226.6941905435665,226.6715577365154,231.1699986386806,230.35555943038844,228.27015173520599,222.9505084623125,227.62330710793412,224.02439360292774,216.49010363798644,214.9338216511372,221.6652512532587,227.87072078746678,227.50176396657332,213.8451995338084,212.4793403670584,205.00950416335016,186.76686510247953
2,1984-09-10 00:39:44+00:00,169.48500200913708,176.62193616436394,181.74923998438567,188.8533546802788,194.6360189464208,201.49776229532378,213.23291410600422,214.23750544626893,212.2591227964772,212.26445794112476,218.02353042163236,222.1034881131762,215.61812216105875,209.24270198532048,208.65562261043706,209.63815034975042,208.95301649535975,211.78390250941658,219.51546283255848,222.15588325314633,223.95843852412307,227.45316932683946,227.8950574826124,229.61995784083706,222.1875462133689,225.52112283397622,227.06418452780323,228.1268721095566,230.96745616841716,224.9989209513783,231.91874138013753,238.87619629037846,233.7242481665421,225.29635949628707,226.51453683494273,221.8853051114706,220.65387771109852,220.54561471106126,229.6554144860425,219.31878092346062,216.1776340933283,208.83879385194268,186.36359803230573
3,1984-11-04 00:45:46+00:00,173.84486097781996,170.34923431735135,177.649373427582,188.12738020092615,203.69058874579957,202.2949306251411,207.65293877783927,220.97223067420217,210.64850178193274,217.33291086323564,217.77930257415724,208.45962980061074,214.7702622951158,221.13156378231196,221.0793508690287,216.2741593734914,205.77830814460174,225.87439989600168,224.428531922155,223.64448986775,223.971306924393,230.16180067028588,226.46368959546464,228.5040331504343,225.77147095169875,229.46397197794207,231.52809103906168,229.05973397344286,232.40370769331685,226.69796968738012,228.88207553111573,232.5532864681058,230.08315957490095,218.52774278192265,232.1217702322068,219.25055534602396,215.78823984986147,223.54808310431457,220.3678737423325,219.47164363586856,214.71235723943974,206.89449200584804,196.34182233609573
4,1985-01-07 00:46:06+00:00,165.77343265496393,177.03958374774217,172.60572799875183,186.38737219447904,191.37343932576883,195.43222584722363,209.5253137998629,213.57162188989173,210.93651530081166,210.84866792838955,211.04890993151062,217.24914392349376,219.61721246093043,216.37244346144146,219.20821636331647,216.6118227393785,210.62719448273793,215.67609981398215,218.22905991311927,217.5462342183163,225.313490658786,223.3379136625283,222.47976651037106,225.60430793390952,228.3083318965464,225.89892235513344,217.89056979811846,235.44626382003887,228.86821981571114,222.2680560338589,228.56126062674159,220.16343613169784,226.17114617939532,226.31381371099144,222.6911066368648,219.04445191397352,223.19998654614034,221.5517529693089,217.24036885600765,211.23926539993806,204.20737373751913,207.30927841911998,185.7466991759198
5,1985-07-27 00:39:29+00:00,196.31061911802925,201.2897600108376,202.3222339699998,212.6768734014646,224.07444654072629,223.6531197265521,223.98415455882574,228.84585041263082,233.29597481876348,227.0088299841055,224.608172656932,222.53499250711644,221.21784306475735,221.192022650905,222.40874880514508,229.27722880622554,236.87762858594198,241.6012362697383,241.57821623270357,239.88670801154234,239.41917015164512,235.28887564225457,224.29744061176638,221.42935390768014,228.13332317261393,225.540156662683,225.91739255786598,230.7612457480608,241.3294507800303,238.35698040323592,238.10638627847382,235.8905521474576,240.47837416351248,236.90515632863116,230.45719610576904,220.6358818500512,216.46595318838507,215.1500020655903,220.33795670120898,215.97503123134334,222.97311328227784,212.7617481107577,194.5701653650085
6,1985-08-28 00:39:09+00:00,196.88826575789813,201.45207905021704,207.88224130230583,219.8769159769467,200.0209156839615,199.75794692520415,202.43188504881851,205.97381229524706,202.56718688748998,202.0416061296801,210.0529953462604,220.68566432902333,219.49022587874998,227.61760001609747,237.63673316728966,228.65271653009682,226.25002301174464,223.48481649131594,219.4131944793064,223.13866490057512,219.44350520622515,217.0237796608046,224.83716343711868,223.19558100321598,225.88469305654073,232.7316021927797,225.19774815505843,224.98857268183093,223.89437363150753,218.29484996249306,,,,,,226.82491235573147,223.40983810540257,222.42057242829634,219.41554237479153,214.3590949636011,201.76203904391713,,
7,1985-09-04 00:45:15+00:00,,,,,,,,,,,,198.59018636859528,209.94604278907963,211.75197668757966,210.62535785822257,209.180337514433,207.7443391216841,208.25786175731,207.91177605552707,205.36171920597846,205.55034798259007,202.37441098734024,200.8010820569903,203.40145769355118,207.50135802693308,207.25112278312844,206.6730178730186,207.48658659050682,203.83496531124587,199.6589848185363,196.83789486216267,201.91670298143436,213.5343508208268,210.41454553484846,208.1161077422032,,,201.69361190038433,198.51376946416377,189.25148414236588,185.8003075090921,179.5354154419975,165.7865359864644
8,1985-12-02 00:38:15+00:00,,158.27168726354267,,,186.1812505108617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-01-10 00:43:19+00:00,193.59604264717177,196.89174701437977,198.95223977455356,212.90500552720707,218.4958485029792,223.04868286576968,231.8654929306944,232.10275304478313,233.61217125261925,231.36106636220688,228.0385356957463,231.80521689162876,234.3606650525257,228.88190910087872,230.56913358339747,224.81788310479058,224.0877123717328,226.7935566448199,236.05087058137752,242.62022089038925,241.02989229679622,239.27193076139395,232.26892414156265,228.61570015748563,227.08114088013173,226.36192068870008,231.96517817595793,241.1851496398803,237.2548569934994,232.40904614414168,231.27154305220913,239.48819860451368,239.079977895059,239.4634509812535,230.60253600187573,219.47037183987294,223.83415480614758,238.857040342341,230.6396681712194,224.61667846905038,218.53798001505805,212.09376110566632,194.0670842260569
10,1986-04-09 00:35:37+00:00,169.48888542965952,180.568322667053,194.28202554291383,191.68802759974136,192.48425992588426,202.9837748557835,216.01234489454026,220.22474279914184,216.2488598369972,218.23209242283767,217.23693137298258,220.21754772876267,222.33495072157257,215.28403046029734,215.7703788904969,214.9787276906763,218.14718841072064,225.1947377874725,235.03062602292505,232.4152091078264,236.22744346605367,227.59587728514376,228.0588036012216,217.90779780003737,224.9316634787969,225.33701132396635,223.25163819863002,232.4138013730813,235.32017722524677,236.95281273517358,233.40373480137032,237.90657743476154,235.221717903071,236.4682958914841,229.33981237374374,214.33219471156278,222.38136399691368,223.03464087340757,224.26300532181432,218.45172529648863,220.24444138711323,218.29423605423165,204.0758531753533
11,1986-05-27 00:34:23+00:00,168.63727822782755,175.7300294195104,184.68743914797622,203.3100548112635,200.7132826942135,203.40023419453095,207.66634366598913,217.6902295604457,218.69363316785547,211.45968023245507,205.69512790369458,213.61998132291896,205.61626870798875,214.49123349659945,217.1262246466515,224.58202051603533,224.2968812395975,217.2314301495183,220.49056623237954,221.05668501301315,227.03122322921183,217.49475209810842,218.8541271758683,218.08405273896906,220.20402238064375,218.24795000485796,220.5783725401805,230.33508800833295,224.811522453705,218.63503630268087,226.71793604638503,233.7430294934331,237.8097827926147,230.91268966357757,227.52441678632732,228.19847228607148,217.4044955716949,215.44692727201308,213.2560051459796,214.74389282971518,205.96679181843223,195.57608555774485,182.37217061647243
12,1986-06-12 00:33:30+00:00,173.64273081513025,179.35624606922426,195.530996487837,198.2274198544311,205.9778906203428,201.81477662934145,213.75877336376615,217.62721375582134,220.55243291960056,224.48754415900737,222.8108178091389,224.4182724931298,222.22319291685216,220.32333825131695,227.0336046680963,221.00518284511458,207.59215108055292,213.4037221746134,224.1970641003455,234.11961228130548,232.2604146881087,237.029281817044,234.30473845794734,239.2624800841544,224.0238234152381,224.8966271508703,226.5793173571128,227.97366289171788,230.63916984757338,226.44210508326177,231.29900137354468,228.24889815116455,232.60980136726084,244.08550982746928,240.63297523390852,236.05542507507477,227.10965732965838,215.23097145638704,217.9747156251637,205.99010624020815,197.6826537605595,195.46617183271658,185.31282450626776
13,1986-07-30 00:31:53+00:00,189.5803985070549,191.22859231635277,202.10174874070304,203.83197104400955,216.05095067249493,218.86866440648214,219.11237710160788,217.42285746121786,221.3640011064242,223.5808381195402,226.46216138395187,227.39220276385782,225.7593142210158,222.3536336662694,235.53933808808796,226.1137288711063,216.70324478240482,224.10330506660142,236.16579311068512,231.89902994269528,230.13764751139047,239.9869470605204,242.55175675148394,239.06821187406564,230.00558541620387,227.4826767833958,230.10160440366033,223.38178377018772,222.76515071102796,223.01120519979096,231.21161687444072,236.4168400607606,235.0260686999356,237.74556750616085,227.7127142820147,222.48565535153574,218.63589560135864,221.13108995823097,219.2926229329847,210.8008446726409,202.4412304555516,197.46633015912246,190.6329672242697
14,1986-11-10 00:34:29+00:00,176.41063283803152,173.17063180538594,177.96515323105191,189.08463010124592,193.47118167297958,191.90776732756666,200.29942555550522,209.21546255170273,196.59285647283752,198.38531051347974,207.13233659899328,219.46306521872083,217.1209738342148,210.83368948585453,221.67945252388427,219.0764986852892,217.73886861032588,207.0998662747697,209.55325810869346,211.45218880341585,218.54785126690228,214.97151027556916,212.93093546222534,224.51888022793767,217.5977575689161,206.77605198820703,208.35426805095727,211.59028479317672,215.1245370815035,223.43478332481453,219.02660905382325,217.72590494481906,218.17406020660957,218.88344473708904,215.21228986616626,205.35353882570064,207.36633809255125,205.2557641616636,209.48568695364872,202.4475360302779,201.69949765965234,186.74492534208383,171.40171288367753
15,1987-02-14 00:36:34+00:00,180.27221420942922,183.24549322136235,193.59145993808437,198.9246711458416,206.57382038473168,213.01213476671865,218.9622582765493,223.3651353425937,220.03162168451468,224.67287748703438,228.7421999030485,230.3977186182218,229.96743784019782,231.8699193122936,230.94063528809386,228.74400756519776,225.58150307154403,225.44662967411335,225.58320374905566,229.56118366973575,228.0690619696913,231.854303238275,228.79551560779112,232.23299528421347,233.33549771765001,234.09413342155165,233.583847789391,239.51547914063474,236.19198958298375,233.77620698006172,229.8693220882833,232.46207182540726,232.61804069781493,228.3264069399459,225.81953377298555,220.74593982238957,218.7500149488352,219.69428879645443,221.91177490603735,215.30921431738142,213.3990002939716,206.12421994295119,185.83176880122016
16,1987-03-02 00:37:11+00:00,184.56682293379697,189.6383318455375,193.82788886521175,193.2815351978212,207.18495867460507,209.96034851829808,219.1483927363745,218.3603763518612,223.66098326882303,228.3774909977609,229.9270783590567,231.08136659677143,232.19135980052084,235.00770809763904,235.64263892693026,227.37903074139606,231.97459545722876,228.92877771930392,229.54117844888836,227.0675108867393,225.46306635303662,228.94045238589126,227.79959072662217,227.80022978378753,234.39029529340354,232.74150530008714,237.434394804919,232.962642318677,236.38363430450806,237.10389502814365,236.14149128182592,235.15052111638823,234.48044442784996,236.81878467503572,227.44657602027513,220.01317805225705,225.72493147982036,226.98577875393386,231.97085332396162,217.54598096259406,215.22673119580998,205.10907464057914,190.03827559984416
17,1987-03-18 00:37:47+00:00,183.40430044448112,187.2428672265259,191.4706654220143,199.43240797306635,204.10284635501893,216.31725616641512,224.62544100283822,227.4465368451124,217.24054190962778,221.02160754309404,225.98182080819737,215.7635385122714,225.13217209951543,230.93896988925277,235.49451017781902,230.61643162213565,227.1871227591187,230.161124821178,,,,,,,,,,,,,,,,,,,,,,,213.91606905526356,,
18,1987-04-19 00:38:53+00:00,173.13234107913354,175.7309360462841,181.8594951802902,192.8256454648252,202.3900012607283,206.02716047014692,204.07520447821167,210.4129165591751,206.2021234081983,208.3842554774791,213.35221138889563,213.92842409104767,216.19765553925052,218.00487077931695,219.71241140641305,212.54180729055577,218.68790548267657,219.02925611873792,213.40902163740114,213.00239238072803,221.50642070528696,225.1156872545798,222.17157541261582,215.1436970339238,213.58631005011208,213.3530626675495,212.445539717729,219.7382507253632,228.8308604019992,224.73407183190847,219.20606601302973,220.7116604577165,226.81562075329146,224.67608648415688,216.6444022667415,214.25575375446255,208.443958166481,212.9180649676874,215.3048481980892,211.77423370033705,198.60202013267448,198.27606557217442,176.40346263607097
19,1987-05-05 00:39:21+00:00,,,,,,,,,,,,221.03977082685446,223.59949282604998,228.83098189165463,221.15978945417947,220.54077445496802,217.49935679955348,219.44696208575238,223.1040250752227,222.94535920991393,225.46854953093407,220.5912437970467,223.98785977108236,218.17573801697995,214.25629685148232,212.26482366810467,224.32263462674445,231.64924905336107,228.14777829334315,223.78707613225654,221.24357599222853,217.40270313467684,224.84303273458454,220.17594411135872,224.75174950890673,222.30222314341862,,,219.56857488151778,212.27213602491247,203.71231988807207,194.4613079271704,179.91583893126403
20,1987-05-21 00:39:47+00:00,179.84514902391928,191.563978103946,200.02085281484796,207.39680219486152,210.18082746513704,209.53854556925114,213.63166398463687,216.56954978185212,213.41036273011207,219.88526387629213,225.88013695318548,223.64718489267182,220.80207838840988,227.5436387746725,229.671969119707,227.43618175356312,226.82956592780016,227.89981022199294,236.47596910832505,231.60403088802295,221.6867625928607,223.33651738075957,224.1701802748858,219.38158462008093,221.83044011100714,228.16786354376333,232.75978554241394,240.2391036819677,235.34660946399168,233.14091038464608,229.53229996439234,226.92282303533779,233.13257216868135,235.5865337093444,225.23221221977903,222.93511201201835,218.1905580106963,215.48728237482817,223.58030244178633,210.1278350265721,204.63457427476678,203.8137652747281,185.7795824502923
21,1987-06-06 00:40:10+00:00,184.6205034803276,188.22034299202448,196.27021905809963,202.3754707252729,202.9880785787073,208.89930643362874,214.9848860506485,217.02134801018985,221.44536914921574,229.51323425910525,228.58173851363193,229.6260607355159,234.5196576404693,235.14185115109694,231.7367969941109,226.48754158523903,233.37609885786952,231.7401952999136,233.92745658755163,225.61490732203305,222.11588565894652,222.47655869454957,223.4958427996684,225.0170020419955,226.93406712698214,228.33961546520183,234.06256530440103,234.41270508558736,229.14311856825037,222.85533392251827,231.20261190419757,227.5707840254301,225.89749015006885,227.16053995179988,217.9587416877031,212.66993757330087,221.5452655233831,219.99387649557366,223.5543381956333,212.31810121799376,203.63150042104775,195.45185534454458,182.9774682251459
22,1987-07-24 00:41:10+00:00,212.53776319976197,223.04649883918268,217.45772569089354,218.46697137296633,222.90317678366424,225.38151416543252,234.81726017011286,240.79169429690526,243.2203791686028,249.3519890077186,252.24540547471113,246.05872225104338,246.25055939994814,254.50732242701878,247.8011944990762,248.58568209203898,248.01774463883947,251.34541069918873,247.70460036823658,247.1770884895447,249.69417474252685,249.12320951553923,246.19703880281725,245.22722695244562,241.7390627733838,245.27740324784384,244.650356308892,244.87649425947433,249.16394600685862,247.70824022285353,247.57004979266628,245.04228492401552,255.1660106762712,248.96261834649914,236.65020807346116,233.65392442354383,231.35719052844848,243.53236490239397,234.40927929658307,228.61643022076925,220.6924720287349,210.34032292279977,199.28546588234803
23,1987-08-09 00:41:41+00:00,219.60176265447083,214.77914826942788,227.15270725260007,228.92968521968672,239.1509150725326,246.9524183557776,250.56811439647186,258.6646091205986,260.8662468355883,258.9385765932576,259.81813741877806,257.661128307579,252.97292757676317,254.83053841933912,254.75733237021248,252.84580379759444,255.25572997903066,252.24000722175543,250.52623416230054,245.19406103467753,249.2095136281828,246.36110002594808,247.13954376466825,240.96169448841562,240.13008818622632,242.0556573190447,245.15798332248846,245.5322436868817,241.76754047091887,225.5118540455257,224.08559001315365,229.79369211216002,231.613427941984,225.20122097384018,,161.48850055265055,165.49505916969116,,,,,,
24,1988-02-01 00:45:12+00:00,188.26260944843028,193.5908471005518,193.27390150701217,197.94106802805607,203.13966852750303,227.27952703883307,222.984319028252,221.22840906082706,239.14219968887232,233.38307752898123,227.03708835243867,225.181164287437,223.47682719677564,224.38537411527201,223.5461068717438,216.16040820312426,213.37411196197183,217.80391363870586,213.5684618142143,213.38492937542856,217.4340625856276,222.58764091028877,,,,,,,,,,,,,,,,,,200.50861096633483,192.65477299536943,187.84353698074224,169.99201843899272
25,1988-08-04 00:40:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
