,dates,mex0550-0000,mex0550-0001,mex0550-0002,mex0550-0003,mex0550-0004,mex0550-0005,mex0550-0006,mex0550-0007,mex0550-0008,mex0550-0009,mex0550-0010,mex0550-0011,mex0550-0012,mex0550-0013,mex0550-0014
0,1984-05-08 17:38:22+00:00,232.75969415742327,198.4255528672805,204.57564388816974,206.22218864295732,223.53510918476425,226.96306396905004,203.07529381028746,205.4659099488793,205.4927636469971,212.45545571359406,207.0087190262457,207.73938561124442,206.6101647420068,203.12485030087672,205.765776263364
1,1984-10-22 17:47:12+00:00,206.77931122868645,196.5867916592597,194.8650768907355,196.88299223999996,202.95906263006412,198.3961491570859,190.15919917685304,195.70366705584496,193.70085538373718,197.90971388067328,199.33759386258401,202.6001793133361,199.23860546452707,196.87399190663427,209.6741201484314
2,1984-12-18 17:41:06+00:00,202.00579633280435,195.10460887336404,195.1050652137676,199.02217480350134,199.6041609943298,200.06544071380975,192.0130136796247,196.93000763867258,194.56712426259952,197.9914539150853,203.84936741295263,204.68290360099456,202.11853715056395,194.43574410629995,207.25182738664034
3,1985-01-03 17:41:15+00:00,198.3484541333639,190.2904129712888,186.21891093303623,191.61458020852265,202.1565526645461,202.8230401802958,190.43625360156705,195.27257691373973,200.8864676094737,197.91522324186548,198.77513194636276,200.95702912692406,194.1576554271807,185.9056318830074,200.41737602945935
4,1985-01-19 17:41:20+00:00,184.12614310303545,168.2713355492589,169.49764412813158,173.19869027775158,182.19685955555076,181.6824008779131,175.5911657727747,176.3224238613947,182.0299772873252,174.12239624865848,179.2691388377287,184.8439917971381,177.24819079231645,172.60866194154605,184.85694278490433
5,1985-08-15 17:40:38+00:00,191.58815103979396,183.9832306493128,182.42440640905625,184.95125066763947,190.93009195348048,202.01218867084071,190.64949329220994,194.49541339265926,192.28586694732417,195.48558105148305,193.73485386142372,196.27179879583684,194.81478088136154,201.41970827017343,205.23518876740764
6,1985-10-02 17:40:05+00:00,198.2668925131743,191.07655772096803,189.42914327816462,189.30677830476768,194.71464849594503,195.25563566490735,181.6464725913924,177.52690354963875,183.08147411505925,184.84139997755423,184.98570359031024,199.01232480872855,195.82518115541055,201.01598465996227,206.8205737675575
7,1985-10-18 17:39:54+00:00,198.05254645977755,187.66990850184436,187.6738900092098,190.16321840666726,193.45715208765085,191.4019467321983,177.86052446669487,179.8564887355452,184.07580758970082,195.43111368549654,198.57046311425597,201.1262110400806,199.86665177956328,204.44134684723298,208.5656870269329
8,1985-11-03 17:39:41+00:00,198.73479423286403,189.23120553988588,185.5752142755688,190.11297013067525,195.72114278909336,188.0360255485397,180.9181638480737,179.43825805193143,184.20348767998328,186.86469715573782,198.93384669471462,201.572061425612,194.05384273471773,199.97833737804734,213.3485062766568
9,1985-11-19 17:39:26+00:00,197.77912280081966,193.51434667559903,188.40967365161367,187.50789385363117,191.59914827040407,194.33995804242738,185.07831770926896,191.18606725076984,196.6325796949996,198.0264897192601,198.69801192177965,206.68132223856028,202.2410899807041,201.05184373408832,204.65756224605326
10,1986-01-22 17:38:12+00:00,198.7518125165981,180.60359538574082,184.10265045602057,192.10601923570906,192.35624521820756,194.3124257564517,179.22264000826175,181.00061145468857,183.04668117585922,192.36511335225256,192.24944825568625,195.4536197032141,192.2550042753516,188.41775756498544,202.6652427207966
11,1986-02-23 17:37:28+00:00,188.82572556356848,171.16852467836958,176.09405144966135,188.59322476482635,194.40192495522274,196.50642209400786,183.55853330059006,183.0827329033678,187.0620536163236,181.16132214386158,180.256802286714,185.0489197792045,186.0470678906153,177.38366356899678,198.9642047914027
12,1986-04-03 17:42:51+00:00,215.0363887007088,189.55438928995463,202.64242359072927,209.8403512724832,221.44096618866786,222.4870197069224,200.54769795445435,204.53406214894963,199.94154660461635,203.52657236355094,201.07823864979702,212.69071759088973,208.02099512241952,203.61173869600003,213.98559101005648
13,1986-04-19 17:42:29+00:00,231.38382853871198,187.7284358701776,203.41241337908912,209.9118969800971,224.24977694337898,222.88666754869126,204.17622418818706,206.77711496921722,209.99927789708656,208.98126728970675,209.9083511454906,213.86508031931118,212.60024076202401,207.01396126934534,219.36988994976014
14,1986-04-28 17:36:05+00:00,203.43840344867172,184.1573463418423,191.76977332660118,196.92230521245412,215.21860005082044,224.43934450116348,206.39407004768844,204.6743235097451,205.74253455805018,208.77059989452943,201.96442782258626,204.89319604156915,201.83255166802695,197.54875634907015,209.10555137749296
15,1986-05-05 17:42:06+00:00,198.54910039666163,172.49988457814052,186.32513805832778,193.83965497018,200.78861636240134,203.0434801004844,186.83048221734356,193.76035462770562,188.9039188187482,189.95309635579233,191.12732918596566,190.52042032806617,183.577367854211,187.08333123328458,203.234328385068
16,1986-09-10 17:37:51+00:00,199.32871969185612,188.04405011074658,190.07557453089345,198.38997045473155,205.71397095474833,202.68968032205947,192.7644176111427,190.1639384082279,191.88613313203803,196.31289036006797,196.1507579261899,198.07455530318143,197.5425060164913,206.30158055550515,212.55193903364005
17,1986-11-29 17:35:30+00:00,199.83450880654328,174.68195278141013,184.8682744124369,195.4064082041216,197.58833424355308,198.09754339628702,187.49901443680503,186.2013536128011,188.77539128254134,193.4724556169399,190.18773136373204,195.37567453965084,194.84537460778517,192.46224992977528,205.43683708614338
18,1987-02-10 17:31:36+00:00,198.48736418903303,171.04389653224393,176.79295307360948,184.9826457067134,189.931491828321,190.95204558975166,178.96048140765132,179.9199008112612,186.653293509648,182.5048671346364,184.32697450933676,188.56001187155633,179.7475324890632,172.81109786982233,189.7805700377855
19,1987-02-17 17:38:03+00:00,196.307301850202,170.79316261488287,184.08267787361777,190.78538129249506,196.08574954812684,198.55185385662614,183.73157794607067,185.5832077025672,186.2520780159008,190.15023214950506,184.4453906084952,191.30970706011735,184.50934063765285,189.3651043992046,202.44060529021078
20,1987-04-06 17:39:49+00:00,217.55564827567193,180.08516580182294,200.70268484989148,207.95821180526397,214.16646656786992,217.3125057022934,198.41752194843562,201.19997197738064,198.42323115628446,202.5325273188027,200.89218450052368,205.38835419531011,198.2700998031354,194.16446960947454,207.68763741129766
21,1987-04-22 17:40:20+00:00,225.6501630962381,187.5613892856269,202.13739230473854,209.84415215748345,225.3734441273222,223.96478193892173,205.33327010742642,208.79435307994126,202.24109481312817,211.28855152260925,212.62760250585626,214.56826224898293,207.70614139613247,204.9801438232978,219.62585802580833
22,1987-05-01 17:34:25+00:00,203.86186910541477,185.30099260540564,192.15561117483313,204.54743100488528,207.12549209154844,210.84153489617182,199.02971902780595,200.24051385058965,191.79416471649577,197.9286348270379,198.81733946550372,201.658900692447,199.70576071183717,194.52975223139833,208.18125745947185
23,1987-05-08 17:40:48+00:00,208.264471994884,173.74899786982138,189.94007008502527,202.2342591694021,209.41988996288123,211.26769955654578,195.01844912705624,197.77715960368346,198.11568870758262,202.57303151168378,202.56794663172425,203.9236165072278,196.15337317668966,192.5058905836833,208.1093619409991
24,1987-07-20 17:36:15+00:00,206.81848068561888,201.25317358254432,199.1911714392834,200.2750797730628,198.37981099236524,199.05995500231955,193.00087269764882,198.8379668335073,197.01749703842088,202.25182950401435,206.13160701873352,206.5984210307093,201.36045501661613,208.11538874474144,216.07715181393132
25,1987-08-12 17:43:08+00:00,198.24042997808496,189.00517870940013,192.3848143698545,192.40824184331234,196.06935552058115,194.10674464827724,189.09267427031762,191.83433045578903,190.17669108899787,195.66062330002194,193.88464629695451,195.59531904539048,195.94227981268367,197.76648977401967,207.66418235995516
26,1987-08-28 17:43:35+00:00,195.75285627977257,191.72256475639625,192.75528591515217,196.67814255208776,198.73530819306916,199.60633088117268,196.9780067017707,196.20477264012374,194.37367502108998,195.03765057527264,202.44834183980922,205.2130990367596,207.1291979500081,220.71615545803482,225.44560857054614
27,1987-09-13 17:43:59+00:00,198.25190897238372,192.60799738778564,191.5866372034568,199.65622502877312,202.09096983605556,203.80310545761256,192.81145377790466,197.86065138201118,197.16264540027822,199.92027750436787,203.98684765967153,207.9564022841971,210.06111576451121,218.84848507589072,224.04823718395127
28,1987-09-22 17:38:00+00:00,197.35323692439255,185.77681433316152,186.0243700721458,190.27699489552788,196.50035857113886,191.73501295747022,185.41425825508693,186.31354466640306,187.7574231368025,188.63806942136878,194.43257004704438,197.775103865756,199.73593022488888,202.34426749094447,212.48571977901992
29,1988-04-01 17:41:02+00:00,198.66122720270266,179.62770768845647,181.27706512947032,190.07692247303572,193.88966668443248,203.93403102593288,184.9193331216706,190.71820475801627,191.7512598793473,192.22434585592046,192.00986910416407,194.15716019924892,191.14953219002726,191.28399970157358,199.1311727171421
30,1988-05-03 17:41:14+00:00,201.55466777942672,189.14414183557068,189.7250216477741,198.6786964607747,205.16008817757864,208.98364419392317,191.49236268360937,197.51136242859417,195.29620036718546,197.0721259843668,195.218286118317,199.60493729469738,202.9535128252177,198.8848253058245,203.78396682971328
31,1988-05-19 17:41:24+00:00,197.31544030448475,175.7727568310085,191.07376209714442,197.82153846998386,201.97918511254815,206.16084787116017,190.00044423166324,196.95307506710571,191.6597631506195,194.69002030180778,194.6564964476018,193.27059734098356,194.80240525133894,194.53761130922456,204.26605262662696
32,1988-06-20 17:41:35+00:00,215.593838811838,194.5094112980448,193.10239210333316,203.0558148240109,210.68561392704981,212.15215303866677,204.3253999649259,209.15375417854278,208.4205206037518,204.3026719193118,210.68287415752752,209.86941803032408,202.69726412566507,201.8695976643877,211.17388720754508
33,1988-07-06 17:41:39+00:00,212.97611287281936,198.18649672286466,196.63952957720994,204.3141181178686,213.5810854497013,207.8309527731409,197.53888282059387,201.43261484411477,205.4469498251861,201.3785458117228,205.15979577509938,207.00943159210505,199.8017496442624,198.0994218889838,205.87140909919123
