,dates,chi0320-0000,chi0320-0001,chi0320-0002,chi0320-0003,chi0320-0004,chi0320-0005,chi0320-0006,chi0320-0007,chi0320-0008,chi0320-0009,chi0320-0010,chi0320-0011,chi0320-0012,chi0320-0013,chi0320-0014,chi0320-0015,chi0320-0016,chi0320-0017,chi0320-0018,chi0320-0019,chi0320-0020,chi0320-0021,chi0320-0022,chi0320-0023,chi0320-0024,chi0320-0025,chi0320-0026,chi0320-0027,chi0320-0028
0,1985-01-25 14:04:03+00:00,204.20513128862805,204.25523774300882,201.54907211127033,203.5208465392467,194.39194538482752,204.17726729329442,195.97532997797174,197.3509023420733,209.7492871734422,200.69966991641712,194.6302417781399,185.19987501600386,170.59710463985274,176.62925909072717,192.73185900268695,,214.88272643890713,188.01833639533416,174.13995208478272,168.97624693767676,172.33781074667968,174.9496968461237,170.08883531339058,176.89103592124792,179.98242413234476,187.13770741841665,188.97345035700442,188.21270547717842,182.67171968362663
1,1986-01-28 14:00:46+00:00,203.29849782888917,202.76830526460895,201.63137932581398,199.22741669870922,194.45147820682922,203.33607305166643,196.3317709323698,200.32894443803113,210.08002083875877,200.77841324038477,199.62986657263386,185.4356114274338,171.52887220696707,171.91311737186155,183.56977158343577,226.80772095305895,199.19105804993353,169.47189507036862,168.04611498003604,156.58561297813688,155.78816994183805,159.60314558247458,155.9316751000869,156.52411734239382,163.4910095613485,169.77985430314314,172.74111874412492,175.07338021145742,172.9779004605754
2,1986-02-04 14:06:47+00:00,202.21513870382088,195.83717569553872,194.88378331676455,197.73691411827602,197.51897794000286,199.16908572219762,199.03986750805845,197.86708137527637,208.6453311775644,201.9747074966134,198.7054144925024,186.77074033174267,169.24095999232708,177.48598430240912,190.4330856900132,240.15766602862976,202.28006674686264,178.8717831721419,174.46165548152283,161.42597185361205,162.40893709362,170.57770086750116,161.9054296110192,160.9953965608447,166.13000956764094,173.55103970421115,174.6089473978866,178.3843523415585,175.76470058382714
3,1986-04-02 13:59:23+00:00,211.5136977395937,204.47282695155167,202.14868833330573,201.63666324385503,200.81517374417672,208.09021705883836,203.92664474213788,204.93371554431056,213.86374606864118,203.3465252918287,203.16963117703338,190.63386833857734,176.43180934975348,179.4548116281069,199.66643165782224,254.7815512813502,209.39795260079762,193.97281573695744,179.94457046842274,172.50700146453494,166.33170939927214,175.01447092935763,173.35125141160592,165.83358256207373,170.4001613724412,179.65738479443053,177.00696863363268,178.22716389485515,174.99045475982896
4,1986-05-04 13:58:38+00:00,193.3379235792878,178.83396162967918,179.9717515268278,182.52600462267768,170.4630453509643,,175.87306825889107,180.7181054973324,184.40389680616312,178.07880226771417,166.31551723911159,146.95599916272644,138.17137267522426,142.57010170539093,155.29087628599473,199.10371486389477,183.09728304193655,155.0314169029974,148.8610937031464,150.03698318391065,145.69595290560136,137.18507507266412,127.9539587899856,133.1711830824359,143.83191232310926,144.22860096808944,159.37604548971285,164.3091302342264,158.86700232775476
5,1986-05-20 13:58:12+00:00,176.07084288745386,158.75046891009455,154.0184536481447,,136.45965204187178,,150.56732132908104,152.7537821781248,157.98099474754235,,,,,,,,,,,,,,,,,,,,
6,1986-06-05 13:57:43+00:00,192.13486012132182,185.33330145060822,185.90220552333417,190.8860980763055,181.15961885659834,183.6713461143899,174.9254676526387,175.9938572403911,186.18970310241554,173.19700597417685,162.3434905978641,155.09014463065733,142.80332170810627,141.47235363536848,158.9458560789179,216.18004195962513,190.3485454862308,160.28193832327835,144.66123367928887,149.52299041013137,147.7225813309764,146.17153404968204,139.495908965725,140.8988276672596,134.9463675797551,146.43290130170539,152.36151520975287,152.82820322228423,145.5142615462482
7,1986-08-31 14:00:53+00:00,,,,,,162.90029757149296,168.28080066785785,164.17127801389347,171.0530449767841,157.18887828207903,152.82449165711475,134.60206785737046,128.31699994699184,130.76838667729697,145.48420998745414,187.65090618926322,162.69246674448726,138.24125052882647,130.7496273739424,123.2251974831332,129.67816877888836,126.40012984204277,123.09362882794956,127.59061574455325,130.39177486453647,139.63403979011926,148.4993888395707,147.32137227496082,140.50820583812543
8,1986-11-03 13:58:46+00:00,209.1145000368785,206.49355976018995,210.08442503237143,201.51409284057996,200.38276410253283,199.80838759685244,193.93274724772948,198.5577936282071,201.659891557673,192.78822916837692,189.5980768588304,175.2468226880693,157.73339522248358,158.07378441863037,167.6038553861855,223.2781085206668,194.95450326647835,173.5292046090435,166.32171968292357,155.1264325537515,160.88637425422826,162.77512830050674,164.91588840387374,160.2345307922693,170.41630762646912,169.68697316481078,180.74406122913157,181.2287202197787,172.03393263669273
9,1986-11-28 13:51:58+00:00,195.54927717512328,188.99795248669614,195.42085009795284,190.16644705013329,190.48714035496604,187.6211752898776,189.40823943290317,186.79498953715046,196.27640218893276,185.58266061270194,178.3922835575471,164.293211058171,163.15425196768388,160.81353055812082,166.0310578604536,209.6003516817759,186.73540368136614,167.38516537693786,,,,122.6122343905634,120.61353607983267,155.73463589865935,165.02512240240011,,,,
