dates,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0011,nzd0462-0012,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0057,nzd0462-0058,nzd0462-0059,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,satname
2000-08-12 22:05:17+00:00,324.16,323.37,321.54,322.38,323.11,332.97,333.08,340.24,333.99,333.85,328.94,337.41,334.47,329.18,327.09,323.15,323.60,326.55,323.90,323.01,326.87,326.99,327.08,324.65,321.93,326.23,325.75,327.89,331.91,327.04,331.68,336.72,340.13,346.53,347.08,348.88,357.34,359.63,354.20,353.90,358.12,357.22,345.98,342.71,340.21,341.14,333.49,330.54,334.66,337.10,339.56,338.92,341.10,346.27,351.73,350.42,353.03,357.61,360.64,358.83,354.76,353.07,354.35,355.62,353.81,352.69,354.57,354.56,358.05,357.32,357.88,358.46,367.71,369.88,370.56,378.76,383.49,373.68,353.55,357.55,363.13,359.25,351.93,364.28,364.56,347.49,349.31,348.01,352.58,350.71,345.49,352.02,357.10,358.83,367.78,358.33,364.42,L7
2000-10-15 22:04:20+00:00,315.58,318.49,312.02,313.17,316.28,326.02,330.00,331.95,331.45,330.79,327.49,332.66,330.85,325.28,323.58,318.10,314.59,316.81,319.73,319.58,324.66,325.12,324.88,325.08,321.41,323.50,322.72,326.95,331.71,327.54,329.00,333.14,336.85,344.91,346.27,348.12,355.63,357.86,350.69,351.73,355.69,356.23,345.06,340.09,337.86,337.81,331.07,327.28,332.52,332.35,336.10,335.01,337.43,341.03,346.27,347.19,349.43,354.25,355.75,357.06,354.86,351.49,352.89,354.29,354.61,353.52,354.17,353.84,355.15,354.52,356.04,356.96,366.77,368.10,367.73,375.67,380.96,372.74,349.83,354.71,360.06,357.85,349.11,361.26,362.61,346.71,348.73,347.27,351.42,350.00,346.27,350.42,353.96,356.17,364.62,356.53,361.70,L7
2000-12-18 22:04:37+00:00,315.36,316.88,311.24,311.94,320.45,327.35,329.80,330.28,331.37,331.23,328.25,331.78,330.70,324.37,323.15,317.50,315.82,315.32,319.60,318.29,322.12,322.10,322.55,325.11,323.50,322.69,320.33,325.08,329.59,328.18,329.87,331.83,334.46,342.71,345.29,346.86,356.18,354.90,347.21,349.00,351.56,351.34,343.16,336.10,334.14,332.99,329.08,327.06,331.03,327.45,332.32,332.81,334.86,339.64,342.83,345.94,348.59,350.93,355.73,357.87,353.54,354.61,355.14,355.55,358.60,357.69,359.36,356.27,356.68,354.81,356.02,355.01,363.29,361.74,362.98,371.67,370.23,366.00,345.35,350.10,355.43,355.79,344.85,355.68,356.05,345.75,348.51,349.18,352.32,349.14,346.50,349.49,352.02,353.93,359.39,353.61,356.41,L7
2001-02-20 22:04:36+00:00,315.15,316.54,311.67,311.54,318.84,324.27,328.22,327.30,329.67,329.34,325.84,327.98,329.86,323.70,321.87,315.64,316.94,317.02,319.93,317.39,319.38,319.02,319.09,320.05,319.34,317.77,315.06,320.30,325.40,325.12,323.65,325.94,329.71,338.00,341.27,342.40,349.95,348.54,344.46,348.08,349.30,347.54,341.73,332.76,331.41,329.32,326.75,327.14,332.73,326.49,334.24,333.83,335.09,340.30,343.48,345.77,348.09,350.50,356.88,357.58,352.05,352.02,353.90,352.07,356.62,354.36,353.12,351.87,351.84,350.39,351.53,351.83,357.17,356.26,359.79,369.47,365.95,362.49,342.10,346.87,351.42,357.17,343.84,354.03,356.38,345.31,348.03,345.57,348.87,345.87,343.58,346.46,349.58,352.38,358.59,355.30,355.87,L7
2001-04-09 22:04:17+00:00,315.49,318.92,313.15,312.89,319.27,325.34,328.86,328.63,330.73,329.98,328.08,330.62,331.95,325.61,322.37,317.37,319.42,319.23,321.43,315.38,321.20,321.72,322.05,320.12,317.84,316.14,317.21,323.27,328.07,325.72,327.41,329.02,333.12,339.75,342.74,343.03,351.62,350.47,345.83,347.29,350.02,348.06,343.09,335.57,333.51,329.93,326.72,327.45,332.41,327.99,336.31,333.35,334.24,340.49,344.03,345.06,347.15,348.83,355.65,356.85,353.38,351.76,354.06,351.73,356.66,354.48,353.82,352.69,352.97,351.93,352.69,352.54,359.84,356.93,359.70,371.22,368.98,362.68,344.79,347.96,352.41,356.04,345.07,354.87,357.49,346.56,347.63,345.60,349.82,345.66,339.03,345.06,350.16,353.14,359.71,355.30,357.66,L7
2001-05-27 22:04:00+00:00,317.99,318.72,314.20,313.40,320.57,319.22,323.40,329.56,331.63,331.10,329.81,331.73,332.81,326.76,320.90,318.36,322.52,324.45,322.04,315.39,323.24,322.85,323.24,318.77,318.63,318.34,320.47,326.05,329.27,325.95,329.63,332.62,336.36,342.06,342.32,344.06,352.79,351.88,350.25,352.83,356.60,353.31,344.61,338.96,334.51,332.05,328.67,328.65,335.08,333.15,340.38,334.44,333.77,341.17,343.75,345.26,348.54,350.97,357.62,356.47,350.76,350.85,352.97,350.29,351.54,350.90,354.46,354.74,357.40,356.61,356.27,355.50,362.20,359.46,363.29,374.37,372.17,364.22,348.46,349.82,355.86,356.36,347.31,358.32,360.58,346.40,347.99,346.46,351.30,347.35,338.87,347.47,353.76,356.44,363.95,358.02,361.07,L7
2001-06-28 22:03:32+00:00,319.52,321.24,316.47,315.38,316.47,315.62,321.39,330.88,331.84,330.61,329.83,332.59,334.02,328.16,320.43,319.05,323.94,328.49,323.38,312.97,325.35,326.53,325.60,317.75,313.99,316.42,322.92,327.77,331.53,326.19,330.39,334.19,338.81,342.11,341.22,344.59,352.62,352.48,352.88,352.03,359.02,354.08,345.17,339.92,334.20,332.23,327.18,326.59,334.30,334.15,342.93,334.60,332.39,340.64,343.42,344.53,347.37,349.33,355.52,353.94,350.50,347.58,351.36,347.70,350.19,349.66,354.12,354.46,358.29,357.26,357.57,357.17,363.97,360.46,363.49,375.31,375.92,364.62,348.15,350.65,356.12,354.10,347.64,359.45,363.15,345.49,348.58,345.79,354.54,349.58,339.64,349.97,354.17,358.15,367.60,363.48,367.75,L7
2001-07-14 22:03:33+00:00,319.52,321.24,316.47,315.38,316.47,315.62,321.39,330.88,331.84,330.61,329.83,332.59,333.83,328.09,320.26,318.77,325.04,329.49,323.38,312.97,325.35,326.53,325.60,317.75,313.99,316.42,322.92,327.77,331.53,326.19,330.39,334.19,338.75,344.06,342.82,346.12,353.76,352.48,352.88,355.31,361.95,358.18,349.43,340.96,334.03,333.98,330.86,327.88,334.82,336.44,343.05,333.86,332.94,339.61,343.06,344.87,347.95,350.09,355.73,354.19,350.67,349.21,351.15,348.35,349.39,348.63,352.19,354.47,357.82,358.02,357.86,358.38,366.78,361.73,364.73,378.16,379.65,369.15,352.67,352.45,359.94,357.66,349.20,359.56,367.93,348.09,350.12,346.73,356.60,349.59,340.32,350.96,354.22,358.62,367.83,366.10,371.30,L7
2001-08-15 22:03:02+00:00,319.52,321.24,316.47,315.38,316.47,315.62,321.39,330.88,331.84,330.61,329.83,332.59,333.83,328.09,320.26,318.77,325.04,325.35,325.78,317.16,324.46,324.11,326.27,318.43,315.81,318.14,324.43,326.84,332.45,326.78,330.50,333.21,338.38,344.85,343.34,345.66,352.69,351.65,350.55,354.23,361.45,359.20,350.10,340.43,334.20,334.26,331.60,328.96,334.83,337.08,342.79,334.63,333.68,340.65,343.85,345.34,348.71,351.30,356.52,354.98,352.26,351.29,353.54,349.96,350.32,346.74,350.41,351.07,353.74,353.55,353.23,354.22,365.56,362.21,364.51,380.03,380.31,368.30,352.02,351.77,360.83,359.40,348.66,359.14,368.38,350.23,351.41,347.09,355.67,350.38,342.27,351.12,352.94,356.84,366.61,363.17,371.30,L7
2001-10-18 22:02:30+00:00,314.83,306.60,308.62,315.30,315.56,313.53,320.65,339.44,341.94,342.15,343.90,343.70,335.93,329.21,325.03,324.79,326.74,325.59,330.29,326.99,321.66,321.11,324.82,325.18,322.25,324.49,324.75,325.26,332.82,325.63,328.82,334.01,337.33,344.99,343.38,345.19,351.42,348.63,348.52,354.67,362.90,360.32,353.73,341.84,333.68,337.22,333.69,330.25,334.07,337.73,341.50,334.83,334.03,341.16,343.53,345.33,349.30,353.19,358.32,357.31,353.70,353.44,353.95,353.73,350.65,346.73,350.25,349.12,351.41,350.21,348.79,352.83,364.97,364.20,365.61,380.04,380.28,369.74,353.63,352.37,362.03,360.28,347.84,356.83,369.49,352.85,354.28,349.31,358.74,353.61,349.06,353.10,352.67,355.80,364.42,363.14,370.85,L7
2002-03-11 22:03:07+00:00,310.76,304.60,305.81,310.36,311.96,329.00,334.69,335.93,338.69,340.95,340.95,342.91,338.27,331.11,332.07,333.63,326.06,326.73,328.60,327.11,320.63,322.95,322.03,330.59,325.05,327.39,322.06,325.54,331.37,326.95,330.06,333.77,335.50,339.56,343.81,344.70,351.39,348.53,346.83,344.46,350.31,348.20,346.44,337.88,332.35,333.10,327.44,328.41,326.59,323.31,331.31,332.30,332.85,342.32,345.57,346.58,349.97,357.70,362.67,363.00,365.19,358.86,361.51,364.87,362.47,361.60,359.90,353.65,353.52,349.45,347.56,352.86,358.82,360.63,361.21,367.93,364.48,361.84,351.78,354.39,356.00,356.00,343.82,358.72,364.24,352.29,352.11,348.97,358.20,353.62,343.99,347.18,347.50,352.06,356.84,353.13,353.67,L7
2002-04-12 22:03:01+00:00,312.43,311.13,311.38,315.79,316.61,333.33,336.76,335.14,335.54,339.92,340.53,344.85,341.59,336.24,331.38,332.03,325.41,329.72,332.53,328.52,331.19,332.66,333.98,330.83,321.50,322.86,323.28,331.25,338.21,328.44,331.85,334.92,338.18,341.78,344.09,344.23,349.69,347.92,344.24,344.88,351.20,350.80,347.06,337.75,332.58,332.73,327.01,327.51,326.64,325.43,334.57,333.59,332.48,342.31,346.00,346.79,353.65,357.67,362.65,364.47,367.63,361.91,364.75,366.47,364.48,362.29,361.12,354.56,355.60,352.53,350.81,354.42,360.64,360.53,363.02,371.64,367.06,365.65,352.26,354.58,356.77,356.73,345.00,358.29,364.12,351.90,351.90,349.77,358.44,352.74,341.33,347.05,347.64,351.71,358.62,355.08,356.32,L7
2002-05-14 22:02:55+00:00,310.22,317.53,317.34,318.50,322.58,336.12,338.02,335.05,334.62,338.02,338.21,344.02,340.79,332.99,319.71,321.09,318.00,330.68,333.04,328.57,341.76,342.38,345.93,331.08,317.94,318.32,324.50,336.96,345.05,322.54,326.32,328.13,330.13,337.34,336.99,337.41,343.22,344.08,339.13,342.25,352.02,358.36,346.09,333.91,329.17,324.73,320.79,319.65,322.03,318.97,333.56,331.50,329.67,335.94,341.52,345.73,355.63,358.92,364.88,367.64,369.56,365.55,369.60,365.33,361.34,357.12,356.60,353.26,354.59,354.29,352.89,355.87,363.57,357.98,363.78,377.62,372.95,368.88,351.44,354.91,359.00,358.97,346.50,363.67,365.30,353.76,352.90,349.98,361.22,354.12,337.35,347.83,348.55,353.21,362.38,358.83,360.58,L7
2002-05-30 22:02:49+00:00,310.22,317.53,317.34,318.50,322.58,336.12,338.02,335.05,334.62,338.02,338.21,344.02,340.79,332.99,319.71,321.09,318.00,330.68,333.04,329.50,340.93,337.75,336.96,328.01,319.68,324.66,327.38,336.35,340.61,324.38,328.41,329.94,333.99,340.55,339.09,337.86,344.19,344.28,337.59,344.55,356.80,361.86,349.35,333.91,329.17,324.73,320.79,319.65,322.03,318.97,333.56,331.50,329.67,335.94,341.52,345.73,355.63,358.92,367.48,367.23,367.79,364.13,367.91,363.45,361.05,355.24,353.93,351.57,352.99,353.00,353.22,356.95,364.12,357.06,363.75,380.16,376.65,368.75,354.04,356.97,360.75,359.69,347.69,363.13,365.89,352.93,353.22,350.54,360.36,352.10,337.20,349.44,348.50,353.91,362.83,361.19,364.08,L7
2002-06-15 22:02:43+00:00,310.22,317.53,317.34,318.50,322.58,336.12,338.02,335.05,334.62,338.02,338.21,344.02,340.79,332.99,319.71,321.09,320.85,332.63,336.31,331.48,341.24,336.44,333.36,327.31,320.91,326.21,329.31,337.95,340.13,326.33,329.23,330.25,337.03,343.50,341.36,339.51,345.36,344.94,339.02,347.26,360.69,365.65,349.35,333.91,329.17,324.73,320.79,319.65,322.03,318.97,333.56,331.50,329.67,335.94,341.52,345.73,355.63,358.92,367.48,365.83,365.88,362.42,364.26,361.46,357.93,352.39,351.32,349.80,349.90,350.91,352.86,358.39,365.16,357.35,366.87,384.92,380.34,371.81,356.35,358.35,362.86,360.99,349.85,364.85,366.90,353.00,353.21,350.46,359.32,350.70,335.90,349.22,349.08,354.78,364.32,362.66,367.23,L7
2002-07-01 22:02:38+00:00,310.22,317.53,317.34,318.50,322.58,336.12,338.02,335.05,334.62,338.02,338.21,344.02,340.79,332.99,319.71,321.09,320.85,332.63,336.31,331.48,341.24,336.44,333.36,327.31,320.91,326.21,329.31,337.95,340.13,326.33,329.23,330.25,336.76,343.99,341.69,338.84,345.34,344.44,338.22,348.63,362.78,366.73,349.25,335.69,330.10,328.18,323.96,320.38,322.69,325.00,334.84,331.00,331.78,336.94,341.27,346.52,352.96,357.01,364.92,363.59,362.62,359.60,360.92,357.87,354.82,349.02,348.05,347.27,347.60,349.26,352.45,358.16,364.31,356.70,367.78,386.79,381.47,372.60,355.67,358.53,363.36,362.02,350.33,363.92,365.69,352.16,351.86,348.87,357.73,350.41,335.63,348.81,349.20,355.09,364.33,362.42,367.60,L7
2002-12-08 22:02:27+00:00,317.61,320.49,314.21,315.51,316.61,321.66,322.39,321.78,325.37,321.54,331.73,330.29,324.54,327.31,312.70,315.16,321.41,328.84,333.81,323.50,329.18,328.85,323.99,320.75,320.27,322.63,324.51,332.31,334.75,331.95,329.89,329.91,338.22,345.31,343.30,337.44,343.44,342.85,341.57,354.84,368.66,369.28,347.56,338.02,331.87,332.38,331.73,324.70,328.23,336.67,335.40,332.01,336.37,338.90,340.50,345.56,346.06,348.14,352.83,353.76,351.46,349.49,347.76,347.17,344.28,341.26,340.93,342.35,339.16,341.41,347.10,354.10,359.72,354.89,372.33,393.84,385.73,375.58,358.93,361.66,368.58,366.67,355.59,365.51,365.28,350.62,349.13,345.53,352.48,347.04,332.48,347.57,350.62,357.46,367.34,361.41,368.97,L7
2002-12-24 22:02:33+00:00,315.55,318.65,316.82,316.52,321.36,325.87,327.26,327.50,326.69,323.18,327.12,328.10,324.81,323.65,315.20,316.53,314.25,316.65,322.40,310.34,311.50,322.73,319.55,315.47,315.56,317.98,314.96,318.53,324.87,324.33,322.20,322.96,326.18,334.03,335.45,330.53,337.67,338.98,340.62,351.87,360.09,358.59,345.01,335.73,329.65,329.76,329.51,325.03,329.09,330.25,335.15,331.94,334.72,338.76,340.19,347.14,347.23,348.69,355.19,354.09,350.96,349.06,350.13,345.71,345.19,342.89,341.87,339.24,339.25,339.11,341.78,345.07,352.25,352.55,368.10,385.29,379.82,369.77,346.23,350.56,357.90,361.79,346.69,354.23,353.94,344.48,344.59,336.81,345.64,344.00,332.46,341.11,346.28,352.37,361.52,356.56,362.39,L7
2003-04-15 22:02:57+00:00,313.23,318.31,312.88,318.04,320.23,326.51,329.24,328.86,329.06,329.16,330.09,332.69,328.23,326.15,319.34,319.22,316.37,318.95,324.45,313.90,314.74,325.27,321.25,317.30,314.97,317.69,317.26,320.41,326.42,322.39,320.89,325.31,324.50,330.78,333.24,332.05,336.55,340.10,342.65,347.48,350.03,350.20,344.88,335.93,331.72,330.14,329.32,328.13,330.42,324.78,334.91,337.23,336.58,342.42,344.05,347.63,350.33,350.52,357.59,357.51,356.70,354.19,358.09,354.64,353.87,351.80,352.90,345.96,346.08,342.36,339.61,341.73,350.94,358.10,366.06,376.91,368.47,365.92,347.48,345.19,353.23,359.89,342.99,350.81,353.92,344.41,347.30,341.64,347.94,344.03,336.14,342.55,346.31,349.69,359.33,355.35,356.78,L7
2003-08-29 21:51:26+00:00,309.05,315.16,314.22,322.61,324.80,333.25,337.91,341.19,342.89,344.90,340.44,346.09,340.49,339.10,333.69,329.56,325.38,327.67,330.82,325.19,326.48,329.53,326.75,329.94,324.75,325.98,327.08,328.05,330.97,328.03,329.79,334.17,332.49,338.70,343.74,344.18,349.27,348.15,344.57,343.39,344.78,346.78,349.84,343.05,340.48,341.03,335.08,332.45,329.12,325.43,336.21,337.62,338.18,345.98,347.97,345.09,349.00,352.75,357.56,361.00,362.59,359.66,366.28,366.21,362.63,358.62,363.71,354.11,351.31,345.06,342.25,345.38,358.88,370.34,368.44,373.88,361.16,369.76,356.00,353.37,358.28,365.53,348.49,354.98,363.02,348.20,351.28,353.12,355.81,351.30,342.41,349.26,348.04,350.50,357.38,354.55,351.82,L5
