,dates,jap0090-0000,jap0090-0001,jap0090-0002,jap0090-0003,jap0090-0004,jap0090-0005,jap0090-0006,jap0090-0007,jap0090-0008,jap0090-0009,jap0090-0010,jap0090-0011,jap0090-0012,jap0090-0013,jap0090-0014,jap0090-0015,jap0090-0016,jap0090-0017,jap0090-0018,jap0090-0019,jap0090-0020,jap0090-0021,jap0090-0022,jap0090-0023,jap0090-0024,jap0090-0025,jap0090-0026,jap0090-0027,jap0090-0028,jap0090-0029,jap0090-0030,jap0090-0031,jap0090-0032,jap0090-0033,jap0090-0034,jap0090-0035,jap0090-0036,jap0090-0037
0,1984-04-17 00:47:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-05-28 00:42:11+00:00,171.50435654669516,171.4517139871021,175.8719533831004,179.49672644647848,175.9390730417174,168.77437217227242,165.54498766345048,166.90983405077225,166.84588769927583,164.3839572554907,163.08821518265458,168.27681293677637,166.49603922633744,173.4603977956155,,,,,,,,,,,,,,,,,,,,,,,,
2,1984-07-31 00:43:30+00:00,180.7140687571631,174.33986077596427,179.0279307028601,177.89997953317223,177.20579856575415,175.74256712518894,176.49667368381583,181.39797021507465,178.83737161137785,182.57405288052234,181.00052335975954,174.98389881053197,170.48489889050433,168.78087413953676,164.8754165932734,168.5252548640878,172.92088448002784,177.2807151632524,179.75365655598927,174.57730177164552,177.1543051475474,179.76976009061156,178.08113927405847,176.93255951636183,175.84712684673508,173.62519410610787,166.15662030113478,162.15799238609526,167.52453994724016,160.0204821266364,161.30061675279168,150.1291345247389,149.86160793068723,142.36688786833543,140.0824222343959,132.29354867036884,,
3,1984-12-13 00:50:28+00:00,,,,166.2728277277223,162.30381407113885,164.32795953244278,166.25959182530391,176.15586201966067,175.42076412701127,169.1852394300609,165.5980682216324,158.21165118920186,157.34945993604632,155.47275097038982,157.52412716879124,156.69108698545887,148.9093711854118,157.86448013745039,157.10874235181296,158.79940264938244,157.30562806849017,156.39244148652585,157.636402749887,158.5076272090098,156.9968472740569,153.61322071950292,151.66494609113158,146.87937693431311,149.68440657451163,155.91823663756054,144.61031038711405,145.09288461054473,142.92192956206765,132.81144447407337,122.68742722747751,,,
4,1985-05-31 00:44:21+00:00,174.8650335601025,178.79730042227482,180.29726373512057,180.79059741824258,180.31514765384418,181.77533496942078,180.97957047466537,183.54034744821766,187.61634101878678,186.71106235686457,187.4848610199724,187.06948514456394,187.89684270284042,187.2095495688148,183.9463254457267,178.82292753059164,175.17677526403338,171.20047661280876,173.8867819947535,177.3041387389922,182.5327187957264,178.1435292375567,177.081295533884,169.84710084083875,167.99473127141007,166.14830592570493,165.02659110195026,161.96576062711412,161.00253529751515,161.82525516184805,166.30788878002346,160.97723342337147,159.9257702628318,152.63107636509855,146.96668005595575,145.46757619626143,138.4877163876707,138.4040273386036
5,1985-06-16 00:44:19+00:00,180.3940570374316,183.55017137292492,184.5798304910905,183.29826743358842,188.4624018853268,187.91438140613943,183.90220745490757,184.2101810611095,186.01107552054742,187.87170612535445,187.14949074403887,185.59939719017163,186.5531109219054,185.65458634751212,186.70473568759837,186.89201374230103,183.4191734539765,182.28975663427235,179.585295929936,181.15566662880505,186.35099730509515,181.871660633567,178.9322418956514,178.22430425656052,173.68273545639315,172.19819959606497,173.57330203990796,166.10721646787005,161.1761471362014,165.91807739817045,169.31301756388538,160.17450335455922,157.7738294000823,158.6921069218937,153.29216894213397,150.34389828941076,137.6958671096515,136.7802538483454
6,1985-08-03 00:44:00+00:00,168.55474167548098,173.7675395958061,175.75207651492943,177.16963210035982,180.168443202996,182.31103602813354,182.75348387239876,185.4662806963335,184.45852257484245,186.92443608272865,185.02808478989795,182.49282120926773,182.07772639913065,180.8476619516685,180.81075155167548,181.37080108995116,168.50140673178586,172.4129271338411,178.1573741069136,180.06131001113903,187.94730729704435,180.78936747908364,175.16373158051363,170.38530697276332,164.39128408069269,165.52326429296153,167.6953124937702,166.5514622278283,160.34739829440912,164.0595652383055,161.45383213770432,157.2357797496183,158.97893780096598,150.178400649293,147.72970820951332,139.27036922649904,131.12605920224004,137.87128204711593
7,1985-08-19 00:43:51+00:00,180.38618319538597,182.86427127708433,183.81487093483406,186.72435409387643,186.82378181986167,190.58474964970645,191.13015260625787,190.61065310911783,192.4211711622571,196.01326138617407,191.2529587501909,187.34417897366023,190.82658704606683,190.6970258193297,189.61027746504348,188.21985750275402,182.84819133475577,181.27323804177547,189.5833860411971,190.35518789812565,195.70952922282453,182.76779427194612,179.41620518348108,175.11542556023707,171.3016781145269,172.0690003121088,175.53684550886422,170.3545204937092,167.0248423013898,171.22596446788774,168.74229413107577,163.56378080271895,162.13392555233474,151.22974583198203,150.4519016059781,143.81123390662702,140.0935456137794,142.5443763014865
8,1986-09-23 00:34:32+00:00,160.8725687829636,161.2425599524953,161.0891560105689,163.25151521986726,162.74694152422563,163.57985135813766,164.61995081664628,168.08077788678622,163.45612506675576,161.71317226480662,156.8326255010325,156.92491362136155,156.7897943217239,161.9312491710268,163.39611240825928,159.38556198557134,150.88801719729014,150.76337243789064,154.50155622653182,158.50070744075396,159.57312622613733,154.55994274822024,155.5765037150383,154.6327430958289,155.58051294421847,151.39971458633255,146.31727562941435,145.19462380653533,145.93918845064678,143.33782211948247,140.8102966096266,137.29460031989532,128.2598394453883,126.16407862927,124.91399007266173,124.38020896477471,130.34243556207338,129.17228650818853
9,1986-10-09 00:34:02+00:00,157.4014799045228,158.61417500332942,158.65823054105803,156.30042272873928,151.56603643983505,152.41934513216674,,175.33931848185352,,,150.68235091607096,151.1194650140822,151.1501940073304,151.50549740802825,149.7403375431812,152.3678573538944,144.25195832642268,146.33168576144482,149.2443151310888,147.8685656400243,148.7670820616673,146.893932450231,146.48993375777542,146.15062945412834,147.17967083463822,138.30039058422398,137.96451381774136,131.3702064952406,127.87960248658538,133.76206585348856,,,,,116.40283459648744,115.92945012229521,120.5897570425994,119.50225561977321
