,dates,jap0090-0000,jap0090-0001,jap0090-0002,jap0090-0003,jap0090-0004,jap0090-0005,jap0090-0006,jap0090-0007,jap0090-0008,jap0090-0009,jap0090-0010,jap0090-0011,jap0090-0012,jap0090-0013,jap0090-0014,jap0090-0015,jap0090-0016,jap0090-0017,jap0090-0018,jap0090-0019,jap0090-0020,jap0090-0021,jap0090-0022,jap0090-0023,jap0090-0024,jap0090-0025,jap0090-0026,jap0090-0027,jap0090-0028,jap0090-0029,jap0090-0030,jap0090-0031,jap0090-0032,jap0090-0033,jap0090-0034,jap0090-0035,jap0090-0036,jap0090-0037
0,1984-04-17 00:47:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-05-28 00:42:11+00:00,168.39416666359702,168.47674975109518,173.73369783847042,177.3584709018485,173.80081749708742,166.92507007961947,163.01075886981496,163.7996441676741,163.7356978161777,162.24570171086074,160.9499596380246,165.30184870076945,164.5953676311108,170.03918892420756,,,,,,,,,,,,,,,,,,,,,,,,
2,1984-07-31 00:43:30+00:00,175.25319940493077,169.11642052600294,175.2735830232004,174.14563185351253,173.45145088609445,172.4955637265643,172.04707643384876,175.93710086284233,173.37650225914552,178.81970520086264,177.24617568009984,169.76045856057064,167.14770095302902,162.7739178520812,161.23483702511854,165.0927084141132,166.59777259849568,171.8198458110201,173.4305446744571,170.93672220349066,172.53356954181237,175.8943044212854,174.32679159439877,173.8520691125385,172.3136231482318,169.87084642644817,162.40227262147508,158.91098898747063,164.36298400647408,156.2661344469767,157.54626907313198,146.3747868450792,146.10726025102753,138.61254018867572,136.3280745547362,128.86100222039423,,
3,1984-12-13 00:50:28+00:00,,,,167.57648313368531,163.60746947710186,165.45544528895132,167.80466489903785,178.05208806469776,177.31699017204835,170.48889483602392,166.9017236275954,160.02543262358517,158.50826474134675,157.55859961993062,158.78827786548263,157.8830004994822,151.10500134282316,159.76070618248747,159.30437250922432,160.06355334607383,158.9101270296754,157.7381502926812,158.94005815585,159.5772931831333,158.22381706790443,154.91687612546593,152.9686014970946,148.00686269082166,150.7822216532173,157.22189204352355,145.91396579307707,146.39654001650774,144.22558496803066,134.11509988003638,123.99108263344051,,,
4,1985-05-31 00:44:21+00:00,173.45543369054673,177.4489875035693,179.32816382480098,179.821497507923,179.3460477435246,180.93719450644167,179.83100761799028,182.1307475786619,186.20674114923102,185.741962446545,186.51576110965283,185.72117222585842,187.0354205603341,185.65898971230345,183.0065921993562,177.93689332687086,173.54460699402142,169.790876743253,172.25461372474155,176.3644054926217,181.33998044456382,177.14316803980742,176.11219562356442,169.0519419400637,167.0826372381681,165.17920601538535,164.05749119163067,161.127620164135,160.18645116250917,160.85615525152846,165.33878886970388,160.0081335130519,158.95667035251222,151.66197645477897,145.99758014563616,144.58154199254065,137.6262942451644,137.51799313488283
5,1985-06-16 00:44:19+00:00,176.59305204581247,179.91442746789792,181.96663955935233,180.68507650185026,185.84921095358865,185.65432438409562,180.80509227655125,180.40917606949037,182.2100705289283,185.2585151936163,184.5362998123007,181.96365328514463,184.23027453813813,181.4734808567311,184.17073235985228,184.50281060471187,179.01800977947013,178.48875164265323,175.18413225542963,178.62166330105896,183.13476231218667,179.17417322015987,176.31905096391324,176.08014759462154,171.22326163828666,169.5850086643268,170.9601111081698,163.84715944582624,158.97556529894823,163.3048864664323,166.69982663214722,157.56131242282106,155.16063846834413,156.07891599015554,150.6789780103958,147.9546951518216,135.37303072588423,134.39105071075625
6,1985-08-03 00:44:00+00:00,162.86867765532025,168.328695750435,171.84290750106894,173.26046308649933,176.2592741891355,178.93013309722716,178.1203946707863,179.78021667617278,178.77245855468172,183.01526706886816,181.11891577603745,177.05397736389662,178.60290949792133,174.5929915294917,177.02004220490167,177.79670370585012,161.9175431294945,166.72686311368037,171.57351050462225,176.27060066436522,183.13602235690834,176.75409623896957,171.25456256665314,167.1777836793393,160.71206618529456,161.61409527910104,163.7861434799097,163.1705592969219,157.05546649326345,160.15039622444502,157.54466312384383,153.3266107357578,155.0697687871055,146.2692316354325,143.82053919565283,135.696271842398,127.65124230103072,134.2971846630149
7,1985-08-19 00:43:51+00:00,175.82872975458713,178.50496798588543,180.68162169428484,183.5911048533272,183.69053257931245,187.87491246869092,187.41667202486622,186.053199668319,187.86371772145827,192.88001214562485,188.1197095096417,182.98487568246134,188.0414766100231,185.68382703445096,186.57197517117757,185.35517248282332,177.57113998225185,176.71578460097663,184.30633468869317,187.31688560425974,191.8532224652255,179.53347247525016,176.28295594293186,172.5445543885044,168.35273765283353,168.9357510715596,172.403596268315,167.64468331269367,164.38631662513785,168.09271522733852,165.60904489052655,160.43053156216973,159.00067631178553,148.0964965914328,147.31865236542887,140.94654888669632,137.30843517773567,139.6796912815558
8,1986-09-23 00:34:32+00:00,160.95708415400793,161.32340074218988,161.14726032816188,163.30961953746024,162.8050458418186,163.63010374092076,164.68881519305276,168.16529325783054,163.54064043780008,161.7712765823996,156.8907298186255,157.00575441105613,156.84144260402874,162.02421607917555,163.4524559889555,159.4386859330849,150.98587710060463,150.84788780893496,154.5994161298463,158.55705102145018,159.6446392324056,154.61992139863878,155.6346080326313,154.6804184333411,155.63519936077657,151.45781890392553,146.37537994700733,145.24487618931843,145.98811840230402,143.39592643707545,140.86840092721957,137.3527046374883,128.3179437629813,126.22218294686297,124.97209439025471,124.4333329122883,130.39408384437823,129.2254104557021
9,1986-10-09 00:34:02+00:00,159.03010201520442,160.17198745702487,159.77790824215163,157.42010042983287,152.68571414092864,153.38771503581526,,176.96794059253514,,,151.80202861716455,152.67727746777766,152.14546307496917,153.29698172977803,150.82608561696892,153.39156268060856,146.1377312966856,147.96030787212644,151.1300881013517,148.954313713812,150.14514692455174,148.04972878684376,147.609611458869,147.06933936271795,148.23348514154983,139.42006828531757,139.08419151883496,132.33857639888913,128.82248897171684,134.88174355458216,,,,,117.52251229758105,116.95315544900936,121.58502611023816,120.52596094648736
