,dates,jap0352-0000,jap0352-0001,jap0352-0002,jap0352-0003,jap0352-0004,jap0352-0005,jap0352-0006,jap0352-0007,jap0352-0008,jap0352-0009,jap0352-0010,jap0352-0011,jap0352-0012,jap0352-0013,jap0352-0014,jap0352-0015,jap0352-0016,jap0352-0017,jap0352-0018,jap0352-0019,jap0352-0020,jap0352-0021,jap0352-0022,jap0352-0023,jap0352-0024,jap0352-0025,jap0352-0026,jap0352-0027,jap0352-0028,jap0352-0029,jap0352-0030,jap0352-0031,jap0352-0032,jap0352-0033,jap0352-0034,jap0352-0035,jap0352-0036,jap0352-0037,jap0352-0038,jap0352-0039,jap0352-0040,jap0352-0041,jap0352-0042,jap0352-0043,jap0352-0044,jap0352-0045,jap0352-0046,jap0352-0047,jap0352-0048,jap0352-0049,jap0352-0050,jap0352-0051,jap0352-0052,jap0352-0053,jap0352-0054,jap0352-0055,jap0352-0056,jap0352-0057,jap0352-0058,jap0352-0059,jap0352-0060,jap0352-0061,jap0352-0062,jap0352-0063,jap0352-0064,jap0352-0065,jap0352-0066,jap0352-0067,jap0352-0068,jap0352-0069,jap0352-0070,jap0352-0071,jap0352-0072,jap0352-0073,jap0352-0074,jap0352-0075,jap0352-0076,jap0352-0077,jap0352-0078,jap0352-0079,jap0352-0080,jap0352-0081,jap0352-0082,jap0352-0083,jap0352-0084,jap0352-0085,jap0352-0086,jap0352-0087,jap0352-0088,jap0352-0089,jap0352-0090,jap0352-0091,jap0352-0092,jap0352-0093,jap0352-0094
0,1984-07-02 01:16:26+00:00,165.30249999774676,145.1088923125811,179.59921009576144,174.10205602517544,165.1047889909977,169.5679028775008,171.68999020904116,178.39547655194426,168.48647585640677,171.93324711511758,169.8488140110156,172.70370444902275,161.46313980570864,159.55311757991925,153.22410347315721,160.75230974493627,156.08689079711178,160.36568378325381,165.62174665338043,157.89952573461971,147.67689962445138,145.59063631783175,141.65109632416758,143.9397126293369,147.95757123597824,151.75709903548326,150.42199030866533,156.71431719137965,154.63687369863294,143.81307977219657,165.36108627682978,163.75412478237996,156.02005733066278,151.32138277139217,146.06873562424232,142.12826549188517,132.5945858457236,135.51962441367493,138.8365556372858,146.30581533273522,148.32801234009625,144.1040940741602,147.39161774490535,150.77344345041814,150.86014829398516,154.64684218978647,159.86985300925485,166.81371436177568,166.42683775887127,166.23737068919914,174.9629825174948,182.28739005745135,189.6537113390624,192.227975957114,176.3402059300271,172.91890527369,163.812174824043,156.75523854622327,143.87073928360672,142.759222626406,145.3107698810551,147.81994936394258,151.4555026130215,161.63366556083523,159.2169635573807,156.83043051670245,155.68625848070522,150.50095899991078,139.04156989166,125.96317515295735,130.78433430836736,138.9858372595124,148.30880583270417,151.84996944440084,143.4921081020786,144.17053721870573,141.80710236547543,138.4895066211817,133.70846291231229,133.89649028284475,120.93951885014638,113.58761892330413,113.51763840494763,101.70100766992284,93.9992201806713,89.94052232396896,74.27059331947393,63.18482737893975,68.47366033074559,62.723810633278006,68.49030270184377,71.45828004029171,65.42147968887507,57.635687722620396,64.10640142799232
1,1984-07-18 01:16:43+00:00,158.62497728760195,140.22893254410724,166.91124691036174,172.90355030896237,160.95840056279428,159.36037649443102,166.602316214667,180.3072768954072,164.70248999596018,161.26525960044597,166.34295435623676,167.6645061142784,162.59034671423353,158.09570223437456,149.80513089134118,158.94304117318376,154.7691758282515,150.74260926010666,161.60400990673477,154.38724350007672,148.14858789706454,139.41093153187373,135.51568766618112,137.8208357128031,143.1684103553627,149.11859866225728,149.7332339255674,150.63791919425898,152.69166476738314,140.74926144137112,160.7429396675598,160.73153247596713,158.97528519276713,160.5033612920136,148.05637965993455,142.4206361085526,136.18038051504473,130.1155596505345,137.95718095752596,148.26124505625333,148.05833165099577,131.50281779965724,142.12826720348036,147.64355523649374,153.72288122796584,154.98117991584098,157.760290950926,161.59037824908435,165.10359637819735,166.40742403188534,175.98628676465881,177.54789587950012,181.23454548018046,184.02301314528742,168.5067503047746,169.16109739433094,157.22063442015772,154.39398690232326,136.35516693211392,138.07859505084707,137.24967043499845,143.34049461430325,143.50380699811666,151.2081647409516,154.73129472625087,150.1285176413177,151.5233351129368,140.76060971127902,132.72703371987137,116.73285999020325,122.94070493291332,137.84220324543068,138.67420374305104,139.9924378866002,134.03287871287833,133.71636637487293,136.2256920895909,,,115.50422041899365,109.14933658992916,100.61031014973564,91.51268158619504,91.31943539482378,87.09368988165208,79.8501792274721,64.97317275516704,56.84302216594481,57.79752357450231,62.64212461753257,61.218429085402036,56.019380525590336,54.42145479213704,49.932710209549676,54.97995608710023
2,1984-10-22 01:17:58+00:00,168.4182633210658,158.91831994178534,186.88792273031112,169.50644817833665,165.09247672982522,179.9125739270606,175.69124380108818,176.7532352769783,174.54412348560146,168.33196494110197,170.74790814452012,181.43542470629828,176.66461247747898,162.8212229635982,158.6710211723999,156.76375644592136,153.97470782186912,156.12655468368942,156.17689057543868,148.8287384795721,138.48976207741669,133.61964272957053,131.10909251822883,139.6261391207389,142.99784951756544,145.44740478196098,140.23009966848002,145.04781118409647,151.0902860930469,156.27950165260327,140.10223655513215,147.81478740046117,140.96912602663062,126.77962987470289,124.37957588139184,113.80373195795477,118.39147929557987,116.16059033394652,116.5619675999578,137.62250103063664,140.42976179419713,141.559925954529,137.06751409347635,126.7475018134927,127.38886807303777,138.92104555679668,149.6379473506551,156.87739000061805,172.62546225658733,171.38619517874156,168.3183756386863,164.042432168732,170.3262767724842,171.54568931139957,163.50568819122913,153.65002295484425,147.35760090421445,151.30026392629208,148.32614688688156,150.35937501109328,154.65804961984736,160.76501669397356,156.17213058733893,157.18020710269198,155.21732629980625,160.72163237962823,150.9658459948052,138.31584816250697,128.15380015636518,125.27367643045504,126.54904154224234,134.3855338986683,143.38076840440658,145.1515211866825,139.6954042961141,137.9303360139946,138.09674470128434,131.63384715290115,123.54452432921937,121.0091842733193,108.1266334687961,106.9179111129607,110.70561765905681,106.68286217452157,94.34776789762151,82.12963880361204,75.7260383702129,72.66976811937877,74.05157483438852,75.13501891150896,68.8227102909606,67.27189604212064,74.9472628367494,67.95848476298755,62.70955651323632
3,1985-03-15 01:18:20+00:00,,,,170.15627101530566,166.40963614750027,,,,,,,,,,,,,,,,,,129.25502160706017,134.8041395260286,142.1148637357217,142.27015076331836,140.9480494989939,135.44423156217076,137.25034009435967,140.41521599546851,123.44742449688552,144.00306302798768,149.46337401193827,144.59625441825463,128.59467126274305,130.89430289505034,119.96687690479799,123.7905144764579,134.28232938039048,138.67483535861052,117.7619120902055,133.0399620778929,145.4916894250589,142.70665303586895,139.2390654005937,138.80469363812554,150.0756863096229,161.06068063790426,159.6789386202011,165.72339177346225,180.1666495966305,162.60618417799333,174.44141809075313,166.905154865897,156.6571170568215,149.00511697754126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.07309654035926,61.29267717976765,50.0438872104062,50.421435714409355,56.44156357168231,,45.02731742288114,83.48836041798576,71.95451287735264,57.623623470770546,45.6203943888853
4,1985-05-02 01:18:05+00:00,157.61251606261345,144.71381628193558,166.43120078498978,168.39898372021602,161.23703267507312,155.7970466990104,163.4696285365914,168.3688044447643,156.4001258657399,158.07471036593498,166.18691168001718,164.27219512766223,159.87474317277076,147.04297080756822,137.54149301553693,143.89496594337518,140.63571413112183,135.4810840961268,140.55181045586662,137.84334309593228,136.81876307894007,133.91343766384801,132.2118273187199,142.9127037402846,140.91339791674451,138.36733742433526,135.68898954549584,131.924537546432,136.99676010075578,143.7699983609763,129.61267536601252,138.94022762451797,139.706320584038,132.82148304087482,120.94376573983602,118.67643117657235,113.53189665007561,107.38496913561399,126.68868009492509,134.34973022683286,111.70648185959537,130.47604856166612,133.25631054018555,129.28448216779773,125.01777956828919,134.14038046984513,142.1003819663,144.63726426590918,152.34034833433023,155.53502080661886,161.03293659400708,164.06434701282262,175.65752356619743,171.08058723289244,162.62566678784492,156.89148578129434,146.7843934157401,145.6557238166423,148.64292358935057,142.4899382604442,140.7796590414416,147.52689947398838,150.77049278723695,151.74714611273095,154.1434144487932,153.71474562732024,149.49277825142977,142.16002798606405,136.34484485117548,129.08199977209551,120.76240765368314,128.56614961191246,137.3920435567061,139.54046107292066,138.1876604248571,136.42863725709535,128.35781998978143,133.33774475842705,126.91920270691901,105.20202827519027,112.07912262351725,107.66241542914014,103.294436762528,93.8470732197729,98.82555215045869,90.42894698989028,75.62029324011873,58.60179117592722,62.569241312621024,60.24596489068826,76.30365258243404,75.70124394740466,76.7059716139901,74.44113870251724,54.310559856643806
5,1985-05-18 01:18:02+00:00,155.7442823885465,139.0256757142648,169.05427906255895,167.26544957400645,162.40307851475478,159.30005499219598,163.19490414414648,170.16267558363532,161.83440848759196,167.9194996452725,167.95753506106198,169.30786518453456,159.86891636904824,150.60964821016267,151.2851482648807,150.025884656093,148.98480217255812,149.02165483104176,147.62755883277293,142.13547917824533,135.92056559389226,131.82166691377188,129.73664646829533,137.9773726790477,148.02514979403452,150.72116314442133,150.41645884504752,144.88756332578927,149.6264133837034,154.59625352913352,134.25255322090447,143.69692784405478,146.87324459428274,140.27974932382347,127.35706168988496,124.66192127496188,123.00676375887365,123.45328525506353,129.55050378111113,143.66473796030198,133.37657131991702,143.189303921832,140.57722066326443,136.97800416271835,136.46694671706598,140.9380660988297,147.025044009153,151.5417074510669,156.19441096056752,159.82869677199858,164.68311153574686,170.0894510916709,181.50277231625807,177.5198595162677,166.33973531017503,157.79166601355968,153.72196682913471,155.73891132472673,155.20153896949145,151.33454479984383,145.97688074804014,148.3852067473545,158.8940412337218,164.3385620708843,164.45613087024495,153.34807580810408,156.00819606358684,151.91643515291392,144.023673538039,129.05484906433972,122.06915919899203,138.41842512139462,152.95499447981507,156.10600256796292,158.1286052921195,153.95741987041794,146.45644309482148,129.89675915890757,122.8933028259597,117.86514109972624,113.13777777603383,124.12679194758044,116.65039985344532,100.30599643862425,104.48216818981226,99.45127886871651,84.9195450280716,79.66358381008978,74.28029514994691,77.4227054749835,70.02214472994815,80.64181671138545,73.76309909898107,79.82768756925964,72.33807561622277
6,1985-10-09 01:16:57+00:00,165.21820698576903,160.4304356609464,179.5189661543469,174.3557799905933,169.55491865178232,173.57336503050047,185.9141453686973,196.34845796644296,186.53617154293823,174.38496825285262,160.81670990372672,164.40271926336163,162.56628513152415,151.16802851505238,148.44755601464112,154.12544360303679,163.0632063898754,158.0280076245414,158.04180138580674,156.28907027030687,156.366049540417,140.86319096355015,134.9139582232703,138.487500527504,148.40804328823282,142.92414978896903,139.27927043998116,145.70342793891808,151.70473503135165,155.57442891408118,132.88397382392043,144.9253330269048,138.670900263275,137.15531026995936,126.64974580129295,126.36711614678715,135.5983415571274,128.99141200170402,137.0974483191693,147.1712085687059,141.34728155132544,146.28784184193682,149.75100461045443,141.73243546052777,142.56412586335045,137.55017867302277,143.89003943969118,154.22947480367128,154.17403698815534,156.92221364146937,161.5426376972285,170.33394600982894,181.62687039479655,167.2648279356886,161.63772201466335,156.96199463406634,153.33769331897074,151.7393996125137,150.29423566959989,149.51401934887213,152.26773687957532,151.27300008006947,161.8782374254316,167.71201144079777,163.05753991368266,160.1337126878393,155.72548728797946,147.38677086977933,136.27360515478443,133.83725385944817,133.12518038385747,129.23707297512271,143.27014764108412,144.2235167283286,142.72638164119024,145.05848677384833,144.9445605733351,134.29016247460586,127.1568679431704,126.45547900301152,115.40732934933673,108.01758024180924,110.91812932008638,104.30161662824699,91.90587494779258,86.87170224198049,68.503384451882,65.94960372114247,66.69886460059423,76.04268547299041,87.20599617743505,78.34355344906834,72.98943025694201,70.46709602564607,74.35194529597804
7,1986-02-14 01:14:38+00:00,160.8226565749032,151.65506358513696,165.30492101066898,167.31840220731036,166.44424999708372,164.1834757271703,168.65967527620168,188.43543179030965,183.28399498368566,166.8861688714836,157.2076112401371,160.4482520194244,159.31435762018563,145.75360288777037,148.43761646272603,149.56293576843817,153.49503642775986,153.0000596687041,163.51574915005776,158.64810628557012,152.65711404866025,139.54881236705532,141.787665996963,137.58099626163755,143.11524190783828,143.45008898895964,137.13011309491466,142.81506716075313,140.73128118611868,135.54565354901436,,121.05273269662203,131.009262642392,130.38445598688847,122.86614227169962,121.13208719499163,123.60560837972174,124.65851194338764,130.9572323545829,136.50025338649704,133.60045806460377,137.27689482694217,143.54627943799187,143.25027737572006,146.26719123895836,139.48045618611604,147.65357612688862,155.34497180967512,154.19600737764253,159.5547880472804,163.053896882596,166.60108908103587,176.19740777323008,170.84763371416486,162.91197932583552,155.93721392332594,156.47282762511503,153.020153626174,151.37346975460963,145.35896350282974,144.93328897780017,147.63463158908533,152.631409539752,152.4778682455704,156.86759387609925,157.00736633466244,156.27896762230068,,,,128.80086096341194,132.1347110568107,144.83490323881975,152.70507834795052,144.2234326350401,145.86352010454405,144.6184589421346,,,110.79717307104369,98.54239263330071,101.42810508586555,96.90105889443393,90.42551236775853,87.48836181537553,73.8833423820079,58.33303497364528,51.710151437195314,61.96512323170176,77.45775187928801,84.22353009403565,97.77311717200821,96.90193444768076,85.05727997549658,52.583654767633845
8,1986-09-26 01:08:08+00:00,156.81290269709353,143.15838607241636,160.11503847499995,161.85225539645947,158.88775245897557,151.16198263291838,153.17771269168608,164.34258240206609,152.6472368896416,154.491775612012,152.85733407336582,152.6992632570389,149.11170211312358,144.38120017798795,140.4885529885893,142.37480133655762,142.08054495790623,140.67575960945598,138.97287740948738,133.36449006418079,126.94290547193667,124.81201710905658,134.63523664767308,134.8015890489681,135.62969449126493,134.00231213653154,139.9519452113576,133.177501015461,123.7463660802638,116.68303818570479,116.73392693381355,119.32623180926615,120.15214804487776,119.0810295824242,119.38813798862301,118.1939937816465,107.23980900221069,115.61668810249868,119.24438745036345,126.23504490825682,108.03472569566871,125.13652488729704,132.58391162002434,121.46481174594301,122.65323932596685,121.04347933054426,133.3157221630526,135.1247569739321,143.29058452383728,146.33895355445307,153.0804610161655,143.79622016462858,162.9354603990257,156.35104898835283,146.26040999374095,136.19426754787835,137.21544158991372,138.55312327520164,138.78418325642966,135.6087403101542,143.5559273166379,147.682920812846,153.08871794745343,149.9199696084293,144.88236958001423,147.63236514394688,146.97477444391944,145.1822619860259,133.4146047996099,125.61207530699848,128.6303633992028,125.570427593423,136.547280602542,145.6971380605339,141.3331367902247,131.36279605623486,127.09432575649275,118.91370723144195,113.40054014514166,106.08192735795843,104.9740291239308,100.82190539167622,92.76495196999257,88.04496787816241,71.2606541133849,53.455154840149476,33.18798593997853,33.462407618928964,43.2377991517529,40.45642322591781,35.79506311153622,42.430723127149484,53.6294406813277,56.74239777350503,63.0181541996625
9,1986-12-15 01:06:42+00:00,176.02104377456627,171.03535019122145,180.8803877919077,176.47868783035352,174.16824553266136,171.39253013606796,184.3269377019357,205.72866346908745,191.74360091497596,176.61577215127585,166.48186025824282,170.68536440377167,169.26583711741566,168.8143096209858,166.69102874323502,159.3505492820345,164.55952887864348,162.48032245831257,169.91708754014766,161.71851831286884,159.55945963792536,154.36885916226328,149.326258994472,149.68344368379076,154.49369239944278,163.138534802507,166.5519226317537,164.01434708627121,163.84099434954018,156.07860518100446,158.9273090836108,153.4544007621847,155.7572081778944,155.8800860717464,144.84009767900542,139.40505789508046,133.6042696163718,139.92455013889398,159.80333331872092,176.28492127467135,168.3985665271857,164.60069058674,159.30529752723345,161.29680886586792,160.52430344524564,159.01655631842124,165.05215927100608,176.35415292888786,170.29074472356507,172.2992452298265,176.83559876767254,197.99006379839676,201.9169537817078,196.39953311369067,183.7029559039716,171.05290057971618,166.83718069127568,163.06245227099996,164.88162463046547,151.44656259502554,158.1428008186117,154.8349654076686,166.0519458528568,172.78110414959073,172.39113644721405,159.81198739513653,167.58148541343195,158.82600564541613,143.83035491314806,137.6988260662682,134.68784232774328,147.96671584783874,152.40698747765813,149.84406162340645,154.68423897674924,144.2934167785021,147.22090534831324,139.9542270873123,131.7383070221423,134.10763845276537,118.17339725194611,111.18673284217115,111.54144623089024,100.44591631513272,90.24312375312266,66.41904911334969,56.49813428105726,51.653371027178956,53.13111037568531,47.70098828960137,48.632330098447596,64.72289920376174,74.78014402045564,85.2673938912148,
