dates,satname,nzd0470-0000,nzd0470-0001,nzd0470-0002,nzd0470-0003,nzd0470-0004,nzd0470-0005,nzd0470-0006,nzd0470-0007,nzd0470-0008,nzd0470-0009,nzd0470-0010,nzd0470-0011,nzd0470-0012,nzd0470-0013,nzd0470-0014,nzd0470-0015,nzd0470-0016,nzd0470-0017,nzd0470-0018,nzd0470-0019,nzd0470-0020,nzd0470-0021,nzd0470-0022,nzd0470-0023,nzd0470-0024,nzd0470-0025,nzd0470-0026,nzd0470-0027,nzd0470-0028,nzd0470-0029,nzd0470-0030,nzd0470-0031,nzd0470-0032,nzd0470-0033,nzd0470-0034,nzd0470-0035,nzd0470-0036,nzd0470-0037,nzd0470-0038,nzd0470-0039,nzd0470-0040,nzd0470-0041,nzd0470-0042,nzd0470-0043,nzd0470-0044,nzd0470-0045,nzd0470-0046,nzd0470-0047,nzd0470-0048,nzd0470-0049,nzd0470-0050,nzd0470-0051,nzd0470-0052,nzd0470-0053,nzd0470-0054,nzd0470-0055,nzd0470-0056,nzd0470-0057,nzd0470-0058,nzd0470-0059,nzd0470-0060,nzd0470-0061,nzd0470-0062,nzd0470-0063,nzd0470-0064,nzd0470-0065,nzd0470-0066,nzd0470-0067,nzd0470-0068,nzd0470-0069,nzd0470-0070,nzd0470-0071,nzd0470-0072,nzd0470-0073,nzd0470-0074,nzd0470-0075,nzd0470-0076,nzd0470-0077,nzd0470-0078,nzd0470-0079,nzd0470-0080,nzd0470-0081,nzd0470-0082,nzd0470-0083,nzd0470-0084,nzd0470-0085,nzd0470-0086,nzd0470-0087,nzd0470-0088,nzd0470-0089,nzd0470-0090,nzd0470-0091,nzd0470-0092,nzd0470-0093,nzd0470-0094,nzd0470-0095,nzd0470-0096,nzd0470-0097,nzd0470-0098,nzd0470-0099,nzd0470-0100,nzd0470-0101,nzd0470-0102,nzd0470-0103,nzd0470-0104,nzd0470-0105,nzd0470-0106,nzd0470-0107,nzd0470-0108,nzd0470-0109,nzd0470-0110,nzd0470-0111,nzd0470-0112,nzd0470-0113,nzd0470-0114,nzd0470-0115,nzd0470-0116,nzd0470-0117,nzd0470-0118,nzd0470-0119,nzd0470-0120,nzd0470-0121,nzd0470-0122,nzd0470-0123,nzd0470-0124,nzd0470-0125,nzd0470-0126,nzd0470-0127,nzd0470-0128,nzd0470-0129,nzd0470-0130,nzd0470-0131,nzd0470-0132,nzd0470-0133
2001-02-20 22:04:36+00:00,L7,323.39,327.20,332.44,329.75,329.95,330.83,328.08,322.34,319.87,320.08,318.70,,,,,,,,,,,,,,,,,,,333.71,333.06,332.20,327.37,326.01,331.62,332.80,330.48,333.31,332.09,329.59,332.96,329.61,330.65,329.60,326.09,319.78,324.47,320.48,320.34,321.15,320.86,327.01,330.87,335.02,336.26,339.56,336.53,336.64,333.51,335.31,334.36,329.12,321.83,325.67,326.64,329.70,330.38,332.75,332.61,327.29,329.32,332.68,335.49,332.82,336.45,331.56,334.12,332.65,333.05,330.11,328.49,328.14,322.78,320.70,319.01,317.98,314.10,309.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-08 22:04:32+00:00,L7,322.30,325.78,330.11,327.02,329.76,331.47,328.74,320.16,315.69,313.05,308.41,314.38,319.27,324.30,326.44,326.79,327.23,328.95,323.81,327.86,328.70,325.58,327.07,330.80,334.16,331.25,332.04,334.25,330.75,336.34,335.62,335.63,338.39,333.67,333.56,336.12,333.34,333.01,329.27,327.98,331.92,323.07,331.37,330.63,324.39,322.79,320.95,324.94,321.87,323.87,326.79,329.92,334.44,334.28,338.28,338.14,340.51,333.24,326.26,334.10,328.46,328.41,325.26,328.44,324.40,329.36,330.02,329.73,326.92,331.84,332.94,332.81,328.60,332.98,331.99,332.30,333.59,334.95,332.91,333.28,327.63,329.36,323.48,323.47,320.13,317.09,315.64,316.24,312.60,312.96,309.09,307.26,299.76,300.74,302.98,305.06,309.84,313.67,321.01,314.41,318.94,320.99,324.73,327.27,333.23,331.98,337.68,334.67,339.52,339.37,338.27,335.99,343.59,345.99,346.12,348.37,344.32,348.43,344.38,346.23,347.82,347.45,349.23,347.73,344.80,327.79,318.74,309.26,288.73,287.82,266.72,275.26,305.23,355.73
2001-04-09 22:04:17+00:00,L7,323.35,328.94,332.06,327.93,329.71,329.04,328.73,322.88,322.89,321.47,321.69,321.37,321.85,325.17,325.92,325.70,326.98,327.32,326.57,326.68,328.81,326.61,328.17,330.98,336.23,330.87,334.15,336.72,337.42,338.28,334.82,334.53,338.32,336.81,337.32,336.40,334.27,335.14,335.11,333.06,338.12,333.54,334.22,335.08,331.27,329.62,327.06,328.89,322.80,327.18,326.95,334.00,335.91,340.12,343.79,343.92,342.10,340.57,336.66,338.25,333.49,332.56,331.89,331.42,327.86,331.16,329.80,332.87,332.44,332.41,334.04,335.88,337.31,334.13,337.89,332.44,334.15,335.20,332.31,333.58,330.95,331.70,325.80,327.73,320.74,324.07,317.83,313.47,314.69,310.02,309.58,303.87,304.36,307.41,309.65,311.12,313.26,315.69,318.70,319.96,322.24,322.06,325.28,328.29,331.95,330.74,331.46,332.55,335.42,337.15,335.90,338.26,342.00,345.50,346.94,350.54,346.27,347.55,342.37,347.46,349.44,352.30,346.56,344.44,331.23,323.35,311.91,296.01,273.93,182.26,268.43,290.71,319.66,353.62
2001-07-14 22:03:33+00:00,L7,323.38,328.98,335.74,338.83,332.11,334.10,334.60,328.39,323.50,322.69,326.30,319.81,324.43,328.58,329.85,327.86,329.31,332.66,331.75,326.81,328.99,321.13,327.65,330.97,328.29,331.38,333.91,330.19,329.78,341.97,341.32,340.25,338.72,336.81,337.90,342.30,334.50,334.89,330.70,331.17,329.77,325.54,331.24,335.64,331.88,335.37,331.47,331.26,324.81,329.33,322.13,327.96,331.26,337.15,337.19,340.25,338.20,341.89,336.97,338.40,336.92,332.60,330.56,329.26,325.28,329.74,327.43,332.93,331.96,333.63,335.62,335.45,342.43,338.32,338.57,336.78,341.26,333.17,328.72,330.60,327.02,329.74,324.13,326.07,323.73,327.30,320.39,318.58,311.34,314.01,309.55,309.53,302.13,298.96,305.58,308.63,302.21,306.96,314.88,317.38,320.01,326.12,322.57,328.22,326.61,331.09,325.57,325.17,331.26,327.82,332.68,336.53,342.26,339.69,342.61,346.98,337.02,,,,,,,,,,,,,,,,,
2001-08-15 22:03:02+00:00,L7,334.29,331.35,332.41,337.90,338.41,333.96,333.08,329.22,329.19,325.35,327.04,324.08,323.52,328.90,336.40,330.32,331.86,335.94,337.90,335.03,333.23,325.02,329.41,333.61,342.28,333.89,338.13,342.05,338.87,341.65,343.96,342.63,344.79,346.15,341.67,337.00,334.65,338.45,334.99,336.61,338.93,338.37,334.98,336.93,330.02,333.62,331.76,331.78,323.36,330.72,327.60,332.58,338.32,339.37,339.69,340.73,339.52,341.53,336.15,336.16,340.30,336.56,334.03,331.97,327.14,328.92,330.58,333.69,335.10,335.59,340.25,339.29,341.44,337.45,333.04,334.16,336.40,335.75,334.69,333.21,323.27,331.65,321.34,327.67,319.40,322.97,316.45,316.77,315.66,312.67,312.95,312.72,303.74,299.26,304.72,307.20,311.05,305.33,315.43,321.12,323.76,326.92,332.42,327.29,326.52,333.70,326.53,327.83,331.73,331.38,331.46,338.20,340.20,342.38,346.00,340.52,335.93,340.05,332.82,328.49,320.80,,,,,,,,,,,,,
2001-10-02 22:02:28+00:00,L7,329.37,329.67,334.55,336.72,338.14,335.45,336.94,336.21,332.36,330.03,327.00,330.65,330.06,327.05,331.22,328.78,330.60,332.75,332.75,329.57,334.47,332.03,330.74,334.66,337.60,338.99,340.21,342.05,340.74,339.17,341.87,337.67,342.14,340.52,339.69,342.04,340.27,338.17,339.92,337.00,338.11,336.68,333.26,336.12,330.45,331.60,328.24,327.86,329.19,329.92,331.48,337.17,338.91,337.64,343.61,341.81,337.34,338.76,333.98,336.85,330.83,332.61,335.75,333.29,327.34,331.26,336.14,333.26,330.40,331.10,334.66,333.09,334.12,332.95,334.81,333.41,332.38,333.01,330.67,332.84,331.04,331.68,324.17,323.12,316.03,309.66,313.27,311.14,311.74,313.13,310.21,302.33,302.24,301.92,309.74,311.55,312.41,314.22,313.09,315.94,318.58,322.20,322.64,330.26,332.62,331.78,330.89,334.37,336.09,337.61,334.47,336.25,340.77,339.47,342.61,342.82,339.71,336.24,331.45,343.47,365.04,383.69,373.21,311.84,291.64,332.40,319.84,318.11,319.25,319.00,326.07,348.91,376.88,398.26
2001-11-03 22:02:34+00:00,L7,329.51,327.85,335.94,333.56,333.97,331.31,334.33,330.90,325.46,321.86,325.49,326.60,325.56,326.77,330.45,326.42,329.26,327.60,327.23,326.48,328.62,326.67,331.31,336.57,333.30,334.81,335.96,340.39,335.69,333.98,334.31,332.83,335.78,337.95,335.35,337.01,334.77,332.48,329.76,329.91,331.15,330.57,334.15,333.51,326.21,330.12,325.64,326.10,320.62,328.62,326.73,333.75,333.09,342.08,340.25,341.23,338.94,340.35,335.44,335.70,316.05,313.00,306.95,313.68,330.08,330.70,337.79,332.60,337.92,332.50,335.56,332.76,336.60,334.25,338.76,334.46,337.69,332.88,332.64,331.67,328.78,330.18,326.37,325.48,323.72,324.58,315.18,317.73,312.00,315.98,306.43,307.95,301.59,308.04,307.29,311.92,313.97,320.60,318.58,319.00,319.79,323.50,327.63,325.20,328.90,330.54,332.37,332.97,332.47,336.19,338.48,341.33,340.04,341.02,342.44,338.65,334.06,333.07,336.03,351.66,379.53,356.07,321.74,303.95,290.73,298.95,322.04,317.44,320.66,314.50,324.45,340.16,373.33,368.40
2002-03-11 22:03:07+00:00,L7,320.36,329.33,334.42,329.13,332.63,330.31,329.50,327.18,322.92,320.11,317.66,318.35,317.94,324.65,327.72,326.80,329.13,334.12,326.11,326.50,331.03,333.25,328.40,327.81,328.15,326.28,332.14,329.32,332.52,338.38,343.26,334.48,337.91,333.19,337.03,336.97,333.46,335.52,326.92,333.37,334.82,329.79,328.29,336.08,333.54,329.05,324.61,327.38,323.26,322.83,321.37,330.28,330.59,339.52,340.30,341.69,336.89,333.65,335.75,333.27,335.67,330.85,330.58,326.92,333.19,327.22,335.47,329.92,332.13,332.85,334.29,330.74,329.42,327.81,329.56,328.23,335.85,333.51,329.89,331.71,325.99,328.18,323.66,325.02,321.78,319.61,312.86,317.14,313.64,307.44,307.45,303.89,301.98,298.33,304.20,307.13,313.07,316.70,318.41,315.53,321.33,326.25,325.29,323.97,333.71,331.41,330.50,334.83,330.08,330.03,332.12,331.74,344.21,340.36,346.36,343.53,347.08,349.91,360.18,358.29,367.89,362.08,358.57,363.74,359.76,350.16,335.60,329.11,327.20,356.25,374.39,369.46,355.11,331.44
2002-04-12 22:03:01+00:00,L7,334.09,336.26,339.63,342.75,344.97,341.86,338.38,336.77,336.08,330.47,330.82,332.97,330.64,332.68,335.28,336.35,337.72,337.77,340.57,339.75,338.20,339.89,336.16,337.61,343.39,341.43,343.52,346.46,346.38,345.94,347.11,344.64,345.25,346.65,345.75,348.61,346.33,344.42,343.96,343.92,341.31,344.84,340.07,342.16,336.40,338.42,337.69,333.79,334.02,332.25,336.88,339.47,342.69,343.75,345.36,346.60,341.90,341.77,347.14,342.25,342.62,342.20,340.54,338.62,338.47,339.78,338.21,339.03,340.92,341.98,342.14,342.08,341.12,341.27,342.59,342.56,341.20,340.55,340.82,338.79,339.71,332.81,331.15,330.72,328.04,325.19,323.96,325.19,318.12,320.27,314.25,313.48,309.56,313.46,312.68,315.24,318.83,322.09,318.30,322.60,327.84,329.92,330.38,332.10,334.82,334.24,335.78,337.65,337.13,339.35,340.27,340.14,341.11,344.10,346.77,349.47,357.39,358.74,361.19,361.55,365.58,360.05,352.51,348.11,350.28,337.23,328.65,338.15,367.88,394.99,391.17,355.69,332.35,400.88
2002-05-14 22:02:55+00:00,L7,332.18,331.32,338.90,343.92,342.26,338.87,338.59,335.76,333.08,328.42,328.75,331.98,332.98,334.84,337.56,334.40,329.43,336.22,336.42,333.30,334.61,336.20,336.45,338.26,343.63,341.88,340.94,345.09,342.01,342.70,345.49,346.17,345.67,348.59,341.92,343.69,343.47,344.86,343.35,343.66,343.44,342.86,340.93,341.11,337.89,338.85,336.19,333.94,334.85,332.06,334.76,337.77,342.63,345.30,346.82,346.54,347.45,343.57,342.21,341.64,343.27,340.67,341.11,338.09,336.60,336.01,336.90,343.83,341.51,340.90,346.25,343.28,337.98,336.80,340.84,339.20,339.71,340.01,339.66,338.57,341.05,336.27,336.66,332.91,332.94,328.29,323.30,322.82,320.05,319.24,315.01,312.33,308.63,313.15,316.56,313.90,314.29,313.51,319.43,319.99,323.90,325.36,325.70,328.69,327.72,334.31,328.50,337.50,332.04,338.21,345.43,342.28,345.27,346.33,343.75,348.38,355.51,354.42,360.29,359.41,360.70,360.65,355.25,341.81,336.74,315.97,350.77,372.72,378.46,349.61,331.87,378.28,384.05,379.38
2002-05-30 22:02:49+00:00,L7,335.31,334.29,337.80,345.19,342.54,341.33,339.39,336.54,332.61,323.47,328.32,327.48,332.49,334.59,334.78,337.49,336.05,336.89,335.83,328.92,333.65,336.23,331.40,338.42,343.14,336.09,342.47,341.80,338.83,343.30,344.52,342.31,345.29,347.74,343.32,343.54,344.14,340.90,341.33,333.99,339.42,340.56,338.31,340.08,335.97,331.61,332.46,336.79,332.78,331.50,337.32,337.49,336.76,343.65,345.08,345.60,336.14,342.23,336.25,337.75,335.78,338.81,342.10,341.73,340.48,336.45,337.52,339.31,340.78,336.55,341.88,339.26,336.85,335.07,339.20,339.66,342.05,339.39,340.77,335.90,334.09,335.10,329.51,331.39,320.44,326.84,324.54,319.94,323.22,321.33,314.38,312.67,308.11,307.07,310.85,314.04,318.64,316.66,320.95,324.87,323.69,319.22,326.07,328.79,324.93,334.98,327.79,333.78,329.48,338.61,331.62,340.21,339.49,339.78,349.47,348.73,350.90,358.37,357.65,354.93,349.23,330.06,320.39,306.06,289.12,,,,,,,,,
2002-06-15 22:02:43+00:00,L7,324.66,330.09,335.33,341.23,332.82,331.61,335.00,324.83,324.96,325.22,329.21,331.75,324.58,328.79,332.38,325.49,328.38,331.05,332.64,330.84,330.91,325.59,329.06,337.05,340.21,332.85,340.11,339.53,338.69,337.51,344.36,344.00,337.93,343.53,339.95,343.37,342.30,342.19,338.13,331.26,337.65,330.86,334.75,330.75,327.91,328.64,329.82,326.17,327.34,330.48,333.00,333.13,339.50,339.20,343.87,339.17,340.91,342.02,334.12,332.61,335.47,329.83,328.73,332.24,329.87,332.46,326.57,333.86,333.29,331.82,331.62,334.45,324.93,332.28,326.99,334.30,336.16,336.02,332.33,333.26,331.23,330.12,326.95,327.50,320.40,319.74,313.41,317.88,314.47,313.22,310.47,299.83,307.70,308.50,313.20,313.04,309.60,312.34,322.73,317.17,319.16,325.78,320.15,324.60,331.06,334.86,334.63,,,,348.00,339.21,341.87,344.83,345.57,346.51,353.93,350.28,344.20,341.33,327.21,313.61,306.52,322.28,332.21,342.37,336.10,351.24,357.72,338.16,385.55,375.95,381.24,365.15
