,dates,mex0383-0000,mex0383-0001,mex0383-0002,mex0383-0003,mex0383-0004,mex0383-0005,mex0383-0006,mex0383-0007,mex0383-0008,mex0383-0009,mex0383-0010,mex0383-0011,mex0383-0012,mex0383-0013,mex0383-0014,mex0383-0015,mex0383-0016,mex0383-0017,mex0383-0018,mex0383-0019,mex0383-0020,mex0383-0021,mex0383-0022,mex0383-0023,mex0383-0024,mex0383-0025,mex0383-0026,mex0383-0027,mex0383-0028,mex0383-0029,mex0383-0030,mex0383-0031,mex0383-0032,mex0383-0033,mex0383-0034,mex0383-0035,mex0383-0036,mex0383-0037,mex0383-0038,mex0383-0039,mex0383-0040,mex0383-0041,mex0383-0042,mex0383-0043,mex0383-0044,mex0383-0045,mex0383-0046,mex0383-0047,mex0383-0048,mex0383-0049,mex0383-0050,mex0383-0051,mex0383-0052,mex0383-0053,mex0383-0054,mex0383-0055,mex0383-0056,mex0383-0057,mex0383-0058,mex0383-0059,mex0383-0060,mex0383-0061,mex0383-0062,mex0383-0063,mex0383-0064,mex0383-0065,mex0383-0066,mex0383-0067,mex0383-0068,mex0383-0069,mex0383-0070,mex0383-0071,mex0383-0072,mex0383-0073,mex0383-0074,mex0383-0075,mex0383-0076,mex0383-0077,mex0383-0078,mex0383-0079,mex0383-0080,mex0383-0081,mex0383-0082,mex0383-0083,mex0383-0084,mex0383-0085,mex0383-0086,mex0383-0087,mex0383-0088,mex0383-0089,mex0383-0090,mex0383-0091,mex0383-0092,mex0383-0093,mex0383-0094,mex0383-0095,mex0383-0096,mex0383-0097,mex0383-0098,mex0383-0099
0,1986-03-15 17:14:19+00:00,252.63177538907922,253.81010924542042,251.19854954577386,262.44785110517523,273.28844461443003,286.2211430372639,290.93250041942576,287.29584009352334,301.3107465596481,307.3542851450309,304.44199462145025,308.09274104083784,291.88061196876424,281.7394372774918,265.226401671385,260.08934384114406,257.235910968499,252.43476535908087,246.3099951228151,258.7703177590791,292.2025965829966,,,,,275.39725411912093,251.69861075206518,244.24938740191266,242.2103221815959,233.38582486163722,233.6712170573167,231.52514756413964,236.34252880817675,246.78903978328435,246.0302299409328,250.15362244755647,250.75198529262673,249.6021595026454,246.48634950546517,242.37896612020933,234.8186925319611,221.40286863752755,220.59978834935146,224.8835188463842,225.02696657960874,226.6829624996622,234.17761911396414,236.93200506742485,236.49481933641806,233.81461964861728,236.0653120327422,242.7435698741208,229.5735537795421,229.8355394545566,226.45253636764414,240.30612323262164,244.86230880073174,249.0672330785705,250.36453113124333,244.81527956172766,240.03672410046985,227.0319934872394,225.99118835501173,226.01111327834397,216.1279243877574,215.75058009115554,204.47626855641857,208.70335652096767,215.6799075001662,209.78317738031302,205.2702675896342,206.39940322401455,203.5463378903037,205.9864517653976,198.9194753340194,195.6624006619442,193.6721971663541,185.4308334251117,186.63079845172814,178.99528718852613,175.7353923969152,175.51020727675157,182.85965291026542,189.16095343326322,196.29452957493663,202.1119397274531,199.6135287061672,196.11122275480162,195.0318430058075,184.97200030426595,181.00912075853657,,,,,192.86706252215527,198.2012739328838,201.65216438234614,210.1631572378732,219.79084999249113
1,1986-04-09 17:07:37+00:00,256.372971160205,259.6091980060083,260.85470058591164,264.09039393496664,266.14616314188163,268.1968525491621,274.5082999467555,277.40222031258725,278.802072761526,283.9051272129113,286.6258099368634,286.29031973370945,293.24879545233637,282.6050344577663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1990-03-26 17:08:27+00:00,268.5863937894929,273.61605710589777,282.9779699454956,284.2949447966083,281.8165748645152,272.4275131511722,264.6389922324839,265.2875502675162,247.74529348834318,244.92164047643826,258.84294580656905,270.66983473445214,269.10734031363404,267.51653543504506,261.10984818707766,257.7138585453323,246.38424014436322,247.23758707122067,254.41464475109723,250.49188816780512,261.46715294337076,262.74340985919565,273.76040301678995,262.9222307310074,257.9496007998364,244.00404809445507,233.49506767736779,223.23436256751978,221.6650559026064,208.81391153543638,206.1294232977237,200.13527707055223,209.7430582424568,,225.9174741851723,234.2787829243794,,246.05733269137042,243.04607597768074,242.16791269827064,242.12626825056384,240.10644064269735,238.83354453925386,239.52216323011265,245.70936191717098,245.2054506184199,245.48708891503944,244.428247442659,245.89983686208973,247.28015804536994,255.60469239357624,249.71134307589955,253.54245784348976,250.777056325848,251.5293251966757,249.26483544007783,250.980790741128,252.37314104620742,248.1035982816171,263.7898999850803,250.262670649055,249.50268238959612,247.28696760874766,235.80403591871345,232.84313133122754,237.72929444156475,231.36922098484544,227.87647162404852,227.93190154387247,229.51353691025435,220.46613656079018,225.53698121415545,220.65910169950047,222.67556949158956,217.09354298284205,218.80728574637678,211.52117276062216,209.91806446234173,208.8660731075015,209.21671979660886,204.44973510860163,212.90812061020705,214.80918766932183,209.06576638624796,215.4289879415175,217.57090657255605,216.41484751175548,216.2495834561341,220.26839616691393,216.71770859704202,219.86003562389283,219.7450129029931,214.9989717394347,,,,217.69876243255985,228.1921043830332,231.65413642895487,235.70006301430178
3,1990-04-11 17:08:26+00:00,289.9869535150825,297.37607565348924,293.56512203636737,288.43255174002223,282.1655226612069,276.74228936099615,259.6797307650651,251.6902447081951,260.23423362020395,270.8541079054716,273.3852828095533,271.624158755288,278.073691579384,282.11856070366025,273.28976421377865,272.3236996707259,270.99844899133734,266.40296074659665,260.08106442983365,259.3725296292284,262.69289229170033,270.16309637548636,279.9373836338299,280.8924432561337,266.20567833229865,250.38141272302101,245.9073915726189,237.80857563792188,229.13745721528198,221.2181462300784,219.01177166709635,222.2353423531041,227.0360150078397,235.78465896935762,248.7059477035092,250.45729138923616,255.8395215815054,249.87053318141284,250.8597549884903,251.22813348822086,250.94153098284934,234.77961640163772,246.875221578339,253.56493559157735,254.7521236738885,264.7416027463109,258.7199292381747,263.81618327913054,265.78482046198667,266.23725005353526,262.8099649326883,257.95662057119193,262.7217386209248,265.08983285173224,263.4481096143428,261.5983471145118,259.2836546543757,264.62710591494834,266.3689500016851,266.9960252575055,261.840815390103,271.016498164998,266.1445485459891,256.33164231115376,252.61775477808283,236.34012613605557,235.936155653267,233.48646757014885,236.2472893120086,243.676713077746,238.96675424430873,240.91029613254972,237.77690780594855,239.42203838016377,233.06440332170487,224.5987332352937,221.6425964879351,227.0495927509574,220.56414599638336,217.90437004757274,212.69136109330827,220.4616426397976,216.82865371159448,218.97102874005844,228.54296051420877,226.30986056201272,230.0481387855575,228.16660990225566,229.4388889780367,224.98528030815748,217.68167544903778,225.52713829692124,235.1664496926636,232.07309715957783,227.96784074191402,229.21995089725834,234.55109677336625,232.82762649547777,234.77758561366124,247.02201811672552
4,1990-05-13 17:08:31+00:00,301.0064408094538,311.57067620774467,307.68517354919555,311.83957023877673,299.1271395456347,287.41385581084415,294.98005822306857,284.47332330602126,268.38066198874134,264.57999384655045,266.62191662241094,278.2494550477568,285.50541348213704,287.3403519192735,277.06632200770224,277.585017792392,270.77057981894933,273.4914284423853,264.0672172113105,275.1557046816192,271.8911838059761,270.7239457413548,277.56504257388116,269.6428313602445,275.4147827815728,265.36254112306455,251.69358169461412,241.39687202574774,231.82774572954236,223.69649847499508,236.14322815144067,226.22310420885754,233.5499275155596,232.96277701974904,245.15349426062517,258.7204352209743,257.21060757864416,261.12485801333867,264.4623877054377,263.4484934145776,260.49335970863456,263.60852789856796,256.9343353611358,257.14716315291975,254.24251012078298,259.6490775641354,261.38389627299864,265.8558150735155,270.692579409414,261.23998520662883,258.1412062080267,268.54183734461606,267.00371790467193,268.3100591811981,268.5919222302082,268.75627093966085,268.1364524271969,270.2947677675009,271.578630516264,268.7708323250137,268.75946962302737,267.3796493877314,263.67221490670875,262.10638650562987,255.3462290823544,241.0584265443439,236.1354967908343,229.18667689920954,236.72377527368525,239.4817875269228,236.2967241964426,234.51735537164842,236.40522782839898,237.14656064046756,231.83615504315713,235.3330212633744,227.42804881330386,223.6024157431349,222.19787339781433,220.46615815688648,216.82735451590128,220.2578892928733,228.14202437149004,227.12078188268742,228.74968311929243,233.4342717554378,225.30892356643182,228.1704159897365,231.04399598553107,232.80423261136465,234.1063016716421,233.559353466704,228.1242894865133,225.1150031551216,223.9432682423897,223.1760514668502,224.5420274978542,234.02739085561342,237.01051135618695,240.08512114132742
5,1992-08-31 17:04:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1992-09-07 17:10:28+00:00,217.48788530570107,220.23883854353465,232.2314145136197,234.35087809614183,234.4239232442864,233.5184323348165,232.54854359676807,237.76617758612065,240.7125624352488,238.68716584168013,238.1068611174713,249.37981329750278,253.65067776721585,256.20332434794915,261.52852087527776,264.4353903505976,265.06984631839236,256.46919510826547,252.95650055472697,254.44534964664456,251.5167993045078,257.86973826093674,255.7027552952313,260.25494014838597,254.00948886233425,255.3031024397582,242.1518894003653,228.79609909930355,212.02516399361292,202.49853343161126,194.9134514458551,186.84949789392596,184.65481245306495,189.20248481062916,189.63673280233152,210.31253549936645,222.3537634245189,227.25673481812677,234.89323875133573,235.24124865677635,231.33757564233719,223.49610924123087,228.3693405447121,232.31216865163606,237.67471325031798,243.3686107860259,247.05818593784335,255.50931449203597,250.9930166948427,251.44466733980917,249.5587650286672,251.2774982715422,246.18185027230714,244.07682155993302,243.51231700842578,230.89115999398683,245.75783877921177,250.1899163447968,246.93768248124294,253.77104713110253,255.09977826478604,251.27553652625534,256.5042727718744,252.90381345188862,248.8010976537879,241.87223077661204,235.22333043329368,222.50378697125728,229.07049912356064,231.17550180646953,229.6511520501688,224.37083485730105,229.3778124115269,230.80733264576486,222.90923291586313,218.401488743801,212.529862695391,206.8214210717201,205.1983979212639,202.09420398253894,202.48639077559662,212.43833741577453,206.81360471210184,209.40769506126878,214.23015045280988,222.0800199483794,221.0260016208922,227.06600320871595,221.9957031182164,229.072963345636,225.2391096407713,224.1669208106263,224.98406195370774,229.4129862904992,235.17551297242449,238.29054679274552,243.92167875842574,252.46751832987658,263.69704485175,280.8556526238035
7,1993-01-13 17:09:51+00:00,227.6056463625287,231.8245862924162,251.46637102963302,252.53468115054707,252.6959021041731,256.7268295919694,258.3560641342993,257.4289818684131,264.18362041023903,267.73680642809074,273.29938720658686,275.78221762659797,276.9179064326895,275.3804178134258,269.27491453372795,267.46312051779876,270.506321889147,269.0257402946187,272.9653679350973,271.0979532969967,273.9069739394246,282.72149090642404,285.0121407598556,270.9045868297799,260.2985959378492,248.77918915779492,238.77909995730778,233.2553181369657,224.18131255663184,217.1767975950365,220.0829011666322,222.6901551858556,218.6227814821936,223.130275436636,224.97263390870046,230.22648631345345,234.68346562698636,241.09524617795086,239.97514775986065,242.39781560654518,250.7742522659284,243.66562526949443,241.5797298959763,250.16743776799132,247.8703520512309,249.62838714184272,246.8007814744464,251.92225361549896,262.9035051461799,262.04291392454854,271.2328868392111,265.71332754913533,267.3617643779547,263.3209476208975,262.6769234393198,257.5961489636659,261.6439542642074,265.5964013200859,263.59317927777676,272.4802239799817,263.7914113238634,258.0994129216892,255.2456725756605,252.29384310084725,247.150543001791,244.21703162410427,240.83120182013886,241.79299660124394,243.9483956808183,248.23638863673318,248.20618578970954,241.91082457476764,233.94908581259506,236.6272580707041,235.14278660353352,224.35015739982276,229.64066901574182,219.17889665885338,223.21579872493615,222.03920742544972,222.58976519821036,225.17349950600263,237.078716743822,235.74246384172048,239.5723784876057,243.41182891720888,239.46828029618794,241.72643662902578,242.12044191874912,241.13358427726803,239.77714120760456,236.68905769239507,235.52630397937423,235.11791125747249,232.89581340888623,236.58557904255463,235.2931328961489,245.0318319963888,243.25429524376455,249.56655321599857
8,1993-01-29 17:10:02+00:00,262.0752855082974,254.95141416024853,254.56879324016853,254.10873505497318,260.9152036261597,252.56137082530807,251.43221759082144,251.04681424509596,267.2802416255399,262.94954582276984,280.2708734313692,279.7325745241045,287.41731367576733,279.3650303163014,275.9529608099084,271.86890330450206,280.3871282997295,274.13298791735906,275.69110405863,276.7856882741619,284.2845275703096,297.53631009788086,295.45799791638785,268.46170917735344,261.95794963772744,248.35077929996447,254.63339308299294,247.05407007485573,234.51543585995307,229.63058100010363,220.17158297873416,218.5881098723699,219.47317571416352,232.534346647713,235.99646137514983,237.4540584210763,241.48513062759264,249.16020667529187,259.8880424723511,258.57879985993577,253.5696876794931,244.87064682874916,250.14623215976206,252.26923257996714,250.54422517690153,249.5214923438868,257.17587793744633,269.5138821969434,275.78694586170593,271.7709577155358,272.3392356243903,272.02708874432244,271.4276686720958,269.85386647178274,272.932237543494,266.0700972480075,264.0930256296989,271.09442937828044,268.6445955930535,275.73776428985605,264.3824898538487,264.8346111894507,258.9550173769834,253.90621604982312,257.7887592706726,262.8858643632977,253.33452770127545,250.77071152416391,250.00568275757914,251.71817213079194,249.0929595125943,245.00069978592057,243.33953363882932,246.500983479503,237.66583199848628,228.83918040345503,236.3677347111897,231.9812287638042,222.7608594432948,225.14826914224108,234.61048292118838,237.54143333936645,242.0639367635895,243.67897338232123,236.66398272190634,240.48130261183044,245.70364886186815,242.1207026286507,245.3065311310744,241.42897860161253,239.0939623429776,239.97376364922377,235.72975213955021,240.3514873978697,240.30231234914316,247.32717721296552,245.19027680113163,249.70945779124207,244.7266171140089,250.60027599062104
9,1993-03-02 17:10:19+00:00,260.9995702232934,259.64272967395505,263.9054005484697,260.67285181454,257.05167215357517,253.58156648629108,253.01663129797151,248.86596863247556,256.34926152955927,255.43444057020906,256.9538766543064,266.0797727129968,281.13372323302167,282.8993345490222,275.0794114793325,269.1722820305195,263.89148996660794,269.28958267232167,273.186073417382,273.6976551758696,284.51606663057356,293.2739556391032,295.81732254567794,285.4245375761019,267.0290458821822,250.159961384167,242.81527425228555,231.92845898757776,222.94421054924567,218.33779893160866,221.06729133060978,224.03468169134106,228.47181756531535,231.4943877797932,245.16270602322714,244.5762280831256,248.5418952830811,254.62871822942753,250.86499036492148,249.75719179907378,240.69610451204647,239.91335351260182,238.41308447150348,247.70942391265856,246.69967421369387,249.27448076599316,256.83405768602313,253.6776300397413,254.22388482221416,257.95534098954977,261.3006088625432,256.69605594242205,252.00826490397594,253.44588331406283,260.3131000516818,252.89582112855643,255.7477264307799,259.0497303170157,263.19984101420397,261.4672241270856,260.8438987857793,255.8428333678154,250.62724797983046,245.76828193130308,245.22194183589625,245.30973524738056,233.558793749421,236.6097083339403,227.58755908487223,234.6974203142338,234.0700516427036,234.71529799082748,233.7684321463049,229.32433638908552,225.34964563326304,219.43964777666997,219.61582706337333,218.74630689551412,220.63733404812285,220.14318746167444,217.62665006430106,219.42285008452112,219.4350465599625,219.37426526940322,223.9624942210077,234.1118515703535,237.03568877804105,233.2723404786866,227.70573119470168,226.01328453344794,222.82393473430386,222.79912158144654,223.12663248573256,221.8416564961497,218.8252246112073,218.81872224294972,220.78963232924724,220.40160244817497,223.59851362652074,225.61562951204462
