,dates,aus0314-0000,aus0314-0001,aus0314-0002,aus0314-0003,aus0314-0004,aus0314-0005,aus0314-0006,aus0314-0007,aus0314-0008,aus0314-0009,aus0314-0010
0,1987-05-22 23:08:32+00:00,207.1044531259705,220.80358142005204,209.72502926097275,200.65754175288822,204.04406455326475,,199.8667069616345,186.35197139104517,225.70275237212203,217.62596733238792,211.79403299015885
1,1987-05-29 23:14:53+00:00,196.2035214370855,216.57255688570356,197.88565408065438,193.7404652246311,206.07461365796615,227.98243291328927,193.56523568141557,192.85718670277382,216.57280105523574,216.24323170650098,214.30493733152326
2,1987-08-17 23:16:48+00:00,178.64649552956885,193.47180614377427,182.32842824495728,171.88109340469643,,206.8650711273898,195.50618416870967,183.40637804623103,218.53953125795198,219.1781257308482,212.92788242529983
3,1987-09-02 23:17:14+00:00,175.62075187521637,195.57522621504674,182.4644320757646,166.97702348365056,185.01086539763526,203.34844896434228,181.31641060612952,182.65714900218057,203.5269279086059,199.22011582287587,191.31990725090412
4,1987-09-18 23:17:38+00:00,182.47366770698125,203.83131258675164,184.83688699335573,183.60610487354023,188.40350546462898,210.3891948053662,200.81985700445054,187.50554529799982,219.52299451265836,217.91921336140453,214.60119861040226
5,1987-09-27 23:11:39+00:00,179.9225590538548,200.92138939526532,183.55100839527478,177.715835299022,189.2735145487019,215.27472676095732,210.70425761024006,199.6350047767141,229.84073079568088,223.60698282350793,220.40347553415972
6,1987-10-04 23:17:58+00:00,180.11197172995904,200.3397481871154,181.19735588613565,174.59219677451944,199.53661211759015,202.1000750316475,190.5194676774186,188.3406202539354,206.5268000354433,205.58239421234373,207.7369108382445
7,1987-10-13 23:11:57+00:00,183.80978428677363,203.11662495317967,188.12541941404174,194.81006816405468,204.14385375598178,210.58002922284848,200.63555732974206,191.84601551098183,221.27832198206437,217.9022889419073,206.1431971740611
8,1987-10-20 23:18:15+00:00,168.38586898398137,190.6885608538608,,179.53145943286273,184.13834520149246,198.63238732078966,181.06434508463656,177.4597972608831,204.9712896224376,206.57692778151156,200.59282121697163
9,1987-10-29 23:12:13+00:00,185.97734440425904,209.35353959942353,194.92604781657545,,202.1839247131505,,213.08063899135658,192.77181305094027,226.8054492787792,223.37516706140258,216.0284888569167
10,1987-11-14 23:12:35+00:00,180.9871817404458,204.68307939472282,190.13060184645047,191.9530274742162,190.25610366466287,225.5458823877091,210.3993144761454,190.05688205240762,226.09056591331915,221.14777140191586,217.61479652661495
11,1987-11-21 23:18:53+00:00,176.02357213190163,196.5918878126723,186.5079352253528,181.37109167577825,199.1926826146949,224.22754674941515,204.18269891001648,188.75461491309164,223.76283871520062,221.92644509333988,215.83282476573018
12,1987-12-23 23:19:22+00:00,183.8320741945862,199.55533638808126,182.31849326437842,177.3482256101797,179.01012058810164,213.5646357801366,190.22937421819844,184.4246117329436,211.7095185632943,217.74412558033467,222.44970514702956
13,1988-01-08 23:19:38+00:00,180.07047457409226,196.12788911822923,176.3794767234569,181.8919225510763,194.35439479105307,214.2483808363795,210.01366493353044,194.36399851756343,222.67229507438753,216.88999839648645,211.3168619196975
14,1988-01-24 23:19:56+00:00,189.60556606758487,194.22147878884633,181.6648727750521,171.35966909249223,191.12639865230852,216.23992028270732,195.53988527303002,185.78596193811836,217.57192073413668,213.00790337465818,207.40584250927674
15,1988-02-18 23:14:11+00:00,,,,,,228.04837795994646,206.7441313983109,202.43251070106538,226.44396643307212,221.17354664228668,219.55604688323052
16,1988-02-25 23:20:26+00:00,185.4356183550336,198.644471594816,189.28634705090124,180.4961645266384,196.78995719201777,,190.3562249088401,188.13031560671624,218.11265992161475,212.35090500502793,209.01225758063558
17,1988-03-05 23:14:21+00:00,187.92170238358824,198.29069647251399,183.57826760172023,181.02978722199765,185.2387428668119,210.82283419111752,201.6467523045179,201.48130175610197,219.78547388078786,221.75966078530644,219.20474339368036
18,1988-03-12 23:20:35+00:00,163.9606586415603,185.17207206770277,170.13281737030286,157.27604836490084,178.6082386846064,187.414893807588,181.27337429509876,180.93941801807713,202.9916807945232,206.6291931380468,197.279410444906
19,1988-03-21 23:14:29+00:00,185.81495020518653,201.8177400405955,190.70276904905427,200.31260672945848,200.60452236653808,231.2988298132763,211.19636197534183,199.3515474461255,220.99574991156965,224.20426843803193,212.30744491896712
20,1988-03-28 23:20:43+00:00,175.2879566392535,194.84118604949873,181.8636712539826,172.7164978511838,199.49715659324676,206.95435956605252,201.81246937566036,192.59080172669988,217.418837552325,216.8467119064689,205.80182055801882
21,1988-04-13 23:20:47+00:00,176.87864536306367,195.56147203407386,182.07940552866359,173.37023316187137,177.75904412658278,202.10118320398402,191.66429712946805,188.33711097198943,217.08364003240152,204.59998895384243,199.52075595684974
22,1988-04-22 23:14:40+00:00,171.10668796426327,190.60735928410318,180.4860475366168,180.2021215774771,194.6033335110289,236.02287033001798,190.29408780204025,187.66148465789337,212.15011783150936,210.60240529489786,204.84118732004595
23,1988-05-08 23:14:50+00:00,179.4213307551363,204.57647881934304,191.66580339444425,196.568176672821,200.6190669013008,238.66791628184146,179.78291438703502,184.2927793661733,206.24549825915963,201.1863376289075,200.2267242353823
24,1988-06-09 23:15:03+00:00,197.79291274205096,213.25778983267438,206.63607876840328,210.34212919569123,213.78561008893877,233.9794314886413,190.13129152230115,192.5835296267797,216.12409318524138,210.32388377862358,207.23925223726187
25,1988-06-25 23:15:08+00:00,198.3358987937993,216.05029059037915,210.0085759970345,,224.98817524537273,264.090984465015,204.11007944910074,199.52010454915606,233.57539858925864,218.5804133121772,212.56114491873782
26,1988-07-11 23:15:12+00:00,202.39183737264207,220.61861988250945,207.51358812507186,210.5870960973182,229.42609951760573,231.76841214037648,205.4549717236559,206.27939902579254,228.8377745516067,219.43874888087717,217.82537619932165
27,1988-07-18 23:21:24+00:00,184.49363834727478,214.37290585029072,198.27310352938056,202.54517161641257,205.88417049819387,239.59945238640103,194.0689910059259,190.5767689219999,221.01459508284046,205.8821041263943,210.18727406025164
28,1988-07-27 23:15:14+00:00,195.05998213446128,216.71080020190476,209.19688608033692,210.02839314473226,210.25162124501406,230.03477994518826,198.8007741303323,198.96597778342544,227.43477867301885,215.0415226584703,218.93635287089398
29,1988-08-03 23:21:25+00:00,192.19448694069868,213.2075033820088,201.1916220190601,206.10075679565946,212.2388158012943,227.0583668480666,198.8092622049839,188.7799700387409,224.8735626551459,201.33712096116415,208.2862697871008
30,1988-08-12 23:15:13+00:00,191.79266664658175,215.979493194922,204.5410671388156,205.19901691083336,209.8469250724333,227.51004723987606,208.14921571877622,192.7691080328439,225.59496125550353,217.74503364934796,219.9990864990387
31,1988-08-28 23:15:18+00:00,200.45535454990932,212.23564537128811,192.78929176020773,195.31576287770426,208.0137370465645,228.5542098323812,201.02736629009175,198.246636138052,223.23464436394875,223.59091118393061,212.55139507422052
32,1988-09-04 23:21:29+00:00,185.8429850761092,202.3125066866352,190.81937659659656,197.4033152867803,198.12484148243618,207.1517170946213,184.3486968937284,178.33805200264766,218.7553763149692,211.1455388887753,200.42323378206814
33,1988-09-13 23:15:16+00:00,185.0894626677218,201.8012752227551,182.93476625356612,183.57542456929988,189.2895606492914,221.73080372980806,193.7719232331162,174.40088693629627,217.93175572150736,215.76310568525722,208.6769674901141
34,1988-09-20 23:21:25+00:00,175.9204305964759,189.03633628632232,178.61725452102397,188.80737729599957,,207.24728692545375,183.15999691770813,180.37326817582462,212.51878661942058,211.3758413019398,200.20134479142618
35,1988-09-29 23:15:09+00:00,185.34871869494052,206.66035768070316,191.8100437999375,193.18927861638653,203.43945309603356,224.706094982252,208.60745106937543,189.85582365162622,225.76819914127478,215.66901943881564,209.86391609871538
36,1988-10-06 23:21:20+00:00,177.82188268433836,202.3804328152059,183.0974409754203,181.6094784698505,199.7096196826766,204.1230116656713,188.6816645947114,179.96527365099385,214.72879851221617,204.71394276462252,207.3427740013659
37,1988-11-23 23:21:17+00:00,185.67343975829837,200.77220348201712,180.63410515890354,175.89449427032432,188.77671162241182,230.10574893227943,204.0097953397941,176.84953107332154,222.94122416025058,219.98705902091913,215.7594532290889
38,1989-01-10 23:20:55+00:00,184.83476212567064,201.20099368023287,180.98705745410373,168.83228059780356,189.22722539636496,227.56947640492285,202.11859275873567,186.2365468210806,217.65031065429102,221.39393109562218,210.22389858732055
39,1989-01-19 23:14:30+00:00,184.33667685467762,201.2440037560978,184.4406191360195,179.88304786371617,188.48856914965387,219.26527107729686,192.40313081453235,179.68801266641808,216.18183881306075,215.89619018796736,210.62652608732262
40,1989-01-26 23:20:39+00:00,,,,196.64169966058674,,,192.801283155435,181.42428377180534,223.70756767862582,215.14652904582167,211.54672161656185
41,1989-02-20 23:14:27+00:00,185.78810683586374,195.87931917563955,180.4217293103129,174.74534625149906,176.3698185676992,219.12604653315236,195.8945069611799,176.4282169693456,218.9493040320061,218.20691346007345,214.50079276391247
42,1989-02-27 23:20:29+00:00,185.60427809447847,195.26456687778813,185.59095278382352,179.16283643089344,199.63697061530308,245.848160322625,,182.51337575252404,221.29636753199543,213.89846023004077,210.07696613210638
43,1989-03-15 23:19:56+00:00,173.12148626579594,191.09087726189088,173.49837695129332,168.09719668212907,181.71871685373065,205.31659833936638,184.69514857879045,171.145075538724,213.90408487618956,209.91428845571352,201.21461001470786
44,1989-04-25 23:13:21+00:00,203.05473252531146,215.21983870313983,197.64861937990125,,215.52977167175558,,206.86480864000438,189.95635877332995,222.31209680792088,217.3402165352822,221.68117692386963
45,1989-05-02 23:19:28+00:00,178.9208082520051,198.13562918505227,183.60697303269183,175.37072891449458,180.12067908239263,199.09811615907114,171.50439584941014,158.73321016796348,194.80430419393002,203.7066579769257,198.07554157215668
