,dates,aus0056-0000,aus0056-0001,aus0056-0002,aus0056-0003,aus0056-0004,aus0056-0005,aus0056-0006,aus0056-0007,aus0056-0008,aus0056-0009,aus0056-0010,aus0056-0011,aus0056-0012,aus0056-0013,aus0056-0014,aus0056-0015,aus0056-0016,aus0056-0017,aus0056-0018,aus0056-0019,aus0056-0020,aus0056-0021,aus0056-0022,aus0056-0023,aus0056-0024,aus0056-0025,aus0056-0026,aus0056-0027,aus0056-0028,aus0056-0029,aus0056-0030,aus0056-0031,aus0056-0032,aus0056-0033,aus0056-0034,aus0056-0035,aus0056-0036,aus0056-0037,aus0056-0038,aus0056-0039,aus0056-0040,aus0056-0041,aus0056-0042,aus0056-0043,aus0056-0044,aus0056-0045,aus0056-0046,aus0056-0047,aus0056-0048,aus0056-0049,aus0056-0050,aus0056-0051,aus0056-0052,aus0056-0053,aus0056-0054,aus0056-0055,aus0056-0056,aus0056-0057,aus0056-0058,aus0056-0059,aus0056-0060,aus0056-0061,aus0056-0062,aus0056-0063,aus0056-0064,aus0056-0065,aus0056-0066,aus0056-0067,aus0056-0068,aus0056-0069,aus0056-0070,aus0056-0071,aus0056-0072,aus0056-0073
0,1987-09-11 23:09:17+00:00,181.23086644172022,191.1088191759186,182.741184068444,178.51870121466425,170.7929140772241,181.85960926442067,177.63545181671986,180.7404403771419,179.49273791231857,180.5867987897012,184.74076286351246,177.623256345271,173.53897888133008,162.40434402716318,169.5512868964279,175.2061821281984,174.57368734646798,170.4074797493111,166.63566651836882,159.55246313616442,155.2216870441606,150.98736466746033,153.21771727818734,147.36308855917213,146.61742766354212,143.18110255686247,144.7467168237793,135.56299076116784,135.59211495679037,127.4577569071217,122.61429135889975,127.44993221201008,140.49583707773488,138.91006804218677,144.1624018702977,142.65555924848195,151.47418699453596,148.7637332906423,152.228430025104,151.00178713161347,153.5288547715353,154.58430228036008,152.9504823097546,151.76648485136369,159.8468369484591,149.38290179024864,160.6643879895258,155.92396750560437,146.5853739990738,137.491031019261,142.30539638350785,153.02148550461555,168.99473523319617,188.27031856836658,182.81875963003012,178.39343845407956,156.61020331388576,143.84698569703872,121.20368487643648,108.55737796297154,104.94020034916454,109.64768881282684,113.61747451340639,119.74060606509491,129.42822920307057,146.52331251406756,162.5270862867193,185.53037500004547,166.40600717458483,178.64696643182037,182.18945188834977,172.2758013950835,167.28247555489648,171.15379727623184
1,1987-09-27 23:09:39+00:00,206.80469693586588,213.1140731120342,205.6184381417087,203.10492634265862,204.37224924419755,204.64965473150357,206.44274504503733,207.32752607364415,204.5460542791863,198.27009734248645,207.71683732295912,195.78651331476397,191.48763617072956,187.00610240488658,194.78862635046255,193.57165022304844,196.21430037660457,198.11298692374626,199.77519896125628,194.78179666294196,188.93838508167337,182.05211501917188,179.23724691712812,171.58081030170152,165.81727552034297,162.8654704551681,166.03514457748787,157.9707265251725,162.99596748921388,150.85266580580964,151.7839287018954,145.22260838556977,159.00719468047396,164.58259489554956,160.79303023990846,170.18402426781978,169.94939195822857,177.4788210763695,170.04701357084363,170.83568784490035,168.48446069040062,173.23221535104403,172.05186978971102,177.76492569624423,174.8749202983101,178.46901414862185,182.5383846528665,181.11224537083922,171.95792665947383,161.3817069752134,169.6454859889106,174.09522779415937,188.8276801980332,197.6931616363173,202.1692148928018,204.65326808737257,185.90095955067852,169.96289922357354,149.86566157129568,133.41610893359768,128.23409833688848,123.42347476407888,136.37817211170852,147.9069642787324,156.67627779598556,169.34660923410433,183.90228198683704,201.87698596397587,175.25710261029474,195.2907547524999,200.5320083292748,181.012180274494,171.00857308132214,190.57874670828278
2,1987-11-14 23:10:35+00:00,209.2413979839916,213.3744356371643,209.76041766952682,207.2402743744703,200.33623897334638,213.48412416433865,210.48150305499928,200.28154159813312,187.711930472134,201.84149262022632,190.68382975611624,182.46640321062193,176.40692627704175,173.10395291269134,171.17603408076286,179.7544231194864,175.62945906385602,162.47979807409726,,,142.0761373867656,,,,133.4016010030069,152.233731926375,148.17517593564952,137.12909950416275,123.95505792257697,148.19714408401032,156.97354781904195,153.41199432614826,153.9118907681132,159.86187035346816,156.92046483451796,166.48591429107495,170.28367294375798,171.52531023811252,169.16920396837406,171.37278548994567,171.05582014885545,170.69093235190422,170.0299865212536,173.1138414475585,173.4980050604185,175.7968056639381,182.8942030295661,186.9172019468338,171.55795428750307,174.47558644053936,170.81381560004235,172.32313121375347,184.4817563388125,192.12047693756475,198.1237025663207,192.74528758402346,181.9102832131709,167.31146108200255,146.47057299486454,132.2561923224302,122.97596281990397,114.40227499176703,134.86854570479838,146.66850337877167,157.75418339491515,156.61125800950208,180.73681864231702,202.32487141116147,182.21825656224544,195.56427958154893,200.1988006418626,183.19847869593184,172.70444854880878,186.04130849192097
3,1987-12-16 23:11:05+00:00,223.01963561167793,232.65374109140535,232.3082651905701,234.58016288000823,228.08238787085932,236.50050682039353,236.45051681944057,231.88258295342857,228.54745420533212,231.65608865972246,236.33131817496286,227.33872918119488,217.32562183376564,203.537369265047,211.68099431080844,210.2459504084526,196.13650731656614,202.5742493889551,201.23764397840705,194.82833221146154,179.258782370024,179.02603996282608,179.41042910257548,172.84774466258318,178.04666319802757,167.25512279025594,164.84251899573178,157.35249817691835,161.45297200692562,161.85839875866134,158.77550982695612,160.74229109430541,163.79508055623305,167.15526616535104,173.69375444746993,174.14092754095435,172.45106333432878,179.40711174840038,177.3284404612835,173.23773722700633,174.6541868506533,183.57866219129693,179.77420236564245,181.96067383623887,186.85229724271628,191.01075246938888,193.71029148694652,194.06602303668805,185.9862169874408,174.98065051541306,177.29582981947112,184.9563244462275,187.15392811798105,197.05679360232082,201.41098701779134,205.60045612479755,185.75058195449267,172.84457640982765,156.1033330564922,142.1473502408459,134.53108801233097,136.93634794866716,147.41877487938322,153.11641078059932,162.74067870052085,169.03723582616607,190.48290298700164,206.78736603228077,189.4818571579409,198.87077348900152,207.1464466326217,197.34546163599126,182.37815974900167,195.6332369589312
4,1988-01-01 23:11:21+00:00,188.95455980234965,199.94140155905694,191.68083321193495,196.49452354183893,187.1175358704242,203.25678933686572,197.35749062669709,203.26090782894053,202.32051527917903,208.61405264173675,209.75530927502618,197.81850550220543,186.09735239607005,175.09151986384228,180.577023593937,185.48525397141927,185.184650245131,183.31475760408262,181.00396521044158,174.74268077996248,158.07412425710095,156.90296732530237,153.34568352361504,153.01136137120858,146.39711938797728,143.04725479038626,141.89807992375393,143.08877818474645,142.7015526441738,133.96538437292605,133.3347884745645,136.99307068985306,139.6119751992204,140.63777080426087,142.56282498028645,148.6981181141308,151.77905202817186,153.99948813826737,158.08404349352372,155.98388455749227,154.51596362595663,156.8936970155116,157.93958978549608,157.86004578654857,164.8585361634971,166.41744926336008,168.02628783551836,168.3720823567543,161.87923036056327,157.18487867451012,153.83010679627233,162.21518367314286,163.37172303648893,178.99473378505883,185.1051833783253,180.70595401209698,168.6570542343275,156.13597696818562,139.24655583340757,117.1242108618734,110.76191801844044,109.41282599884235,110.98624366630389,120.85036905612361,133.89696358843207,146.43407810287943,162.61454398024998,180.44294229113166,168.0266056123877,174.92145197994185,180.80919049496498,166.59251708990584,152.10091275713984,167.65028999646404
5,1988-01-17 23:11:38+00:00,183.40253050627592,184.931139879027,182.99103553162536,178.6071741162246,180.65337917734988,184.0958556410119,180.04354877119664,192.3920462361018,186.24752696284042,186.7728080666174,191.38782527828573,187.19550310918908,180.09215105058763,167.95447251088774,170.30287173137674,168.4053482817112,164.69002369825253,169.69745499029722,168.9304992234724,159.2258788155644,157.5973087048964,151.02468293351117,150.79483500248688,141.17728348921827,142.36097671220352,138.82815506636337,138.1521172364229,139.32265697721488,135.98322553087002,124.29906318735915,,124.3007719700861,132.14659547358417,130.16497368314003,135.94731432747017,138.09107116880944,142.61164694482866,142.43525800181,147.56724964431749,138.40587745192107,142.82985152403978,144.7582308517661,143.71703246765276,145.92864005605765,148.79905440678505,148.56475247996795,156.8278211278581,156.64738730873518,147.97278745753562,137.72118670092044,136.41128969970032,141.59086351971308,145.9712495652298,158.80093059460756,166.06580295061235,167.9414216879737,156.7659456130956,149.50772711751415,129.17815280430506,116.95988710906511,106.97808538225411,103.38229367443363,103.54118989694025,115.69604304852847,126.02217170832031,140.76089327546993,152.2636598639412,165.82816561380494,146.18112485355522,164.98507294674505,171.93458360637408,165.9361857084893,145.8474691443447,158.37705367900452
6,1988-02-18 23:12:11+00:00,183.60657068242597,179.72170030804747,176.44641839536953,166.16624872196337,167.07753930631628,166.87425662765634,170.3137258043417,173.41149845635908,182.10465091137627,184.35005079212266,184.15646559322664,181.23805558808272,169.4768570957794,161.2857848986972,156.00916545696538,162.2071301938072,160.0915548459559,160.26890611241743,161.874102148757,154.9111236289025,149.67509091656567,146.17072292954563,144.4916567394507,143.37174585638286,134.98710929930235,132.7648814705245,129.15826003559295,124.30330786299692,124.75318897320267,117.0021621897981,,107.70126030157442,126.83982415173594,120.2374219882526,131.26175148515216,130.58822464577352,136.87754611336578,133.2765553644969,136.960782417975,134.66268219021202,133.89341670654755,137.62588432202767,139.33403395254345,137.00526368835466,139.62672648960086,140.16215453454333,146.05511203096484,149.3716637116027,134.5478171938584,126.61116389905911,126.22229767315186,132.50395496212752,130.30974508305354,140.44466109398337,154.64993893971285,153.84982280942035,141.37510170746464,131.79312373066648,112.97633831501098,95.09462428367046,91.66880381170719,79.95100663953414,90.70856039714229,98.45394845539164,111.35752888354304,124.145448848893,140.38822582011824,157.34625827704696,140.47552519303872,155.70281955060364,167.69758156436342,153.92058988875192,136.38322622029568,148.11765746765656
7,1988-04-06 23:12:36+00:00,,,,,,,,,,,,,,,,,,,,,141.34643954206496,135.690745468132,145.09640547205618,136.59070479609483,139.6588852455935,129.49687573987228,119.65698479751563,134.10971676451769,127.3412264103402,,,119.56560022294163,125.50113217031432,130.61292633056183,122.94002611468784,129.78775308007187,134.93508141576933,140.58151691550503,141.1420602491562,132.32536383435252,141.4565784784781,140.5364084827992,137.0879434431543,141.9215278404432,143.51111361289657,142.5624562510881,150.41317420625967,142.55618966409455,133.98593677958087,118.49729598164572,121.2164069158512,118.40522842814006,109.39541922285586,120.19618406743339,148.86156189999332,146.71043250991102,,,,,,,,,,,113.84451605056358,,,,,133.98862291456356,127.11569028664252,137.77151214467264
8,1988-04-22 23:12:40+00:00,175.3925557081144,174.9315661106355,166.8140511826735,169.95112972730612,175.80056405055603,172.39900156352613,179.7721427556685,179.27706162960868,177.05985366707822,189.5577680669552,190.02802872358848,175.9542148021746,176.7407741121317,172.92031282731608,176.87416780743567,179.7007568932958,176.63119027897557,175.0842337138649,171.75663500938126,165.29281330043415,151.43720930623138,151.35219055886148,153.55205711014827,155.79780517293216,157.7251770860898,151.93241092650675,152.94970709084768,145.08550833611872,137.9752644262253,131.16096848254062,134.14874884431183,141.4878626095704,137.76637716763412,141.8976969982408,141.72417354807223,137.30077141013808,154.53197826708882,153.75084100729987,143.49257793937392,149.76426458116612,149.1937569268191,154.27206424773112,165.49758192119265,159.90134872143878,157.54187276000886,163.17239677842767,172.14882894854372,164.2625617829881,150.73567725036528,147.48605649913566,138.89373361556437,142.16764090523708,142.81978369487965,151.28605812896956,170.01726134948754,186.42765528082708,164.42482675083963,147.87107334275527,138.0915121605804,102.73371027507646,97.8955168593725,99.01320989971143,110.47788443626203,119.4195961959825,127.08461133921068,145.1986539595094,174.51947876882102,188.41375397836558,162.0979758708804,173.47286423627904,179.10348854910455,162.51479990091102,159.76595584385626,185.59735031901994
9,1988-05-24 23:12:58+00:00,185.3682102119286,182.20480593054907,182.68186210370428,189.09069288919056,194.91414370798384,190.34091629838477,194.3728179015137,192.3443957270149,203.66947438326804,200.9258371670365,204.16238497282856,208.57439417668803,194.86953605467966,182.59063244589615,188.37306218126216,210.31909603892097,212.6953695297206,201.7799547506964,183.10724544412983,181.5909115771646,179.92786735131472,171.46025374367454,153.2764529658375,155.48754924237176,184.63814524094886,158.90798842804898,166.18956146066967,171.86609534917054,146.94770039490405,138.1009548328299,150.10384389489,157.67375809157872,169.98663466854657,156.65062219352046,180.82058000007692,143.48463978648536,160.91175332771422,159.71499889969465,165.34182361673606,173.7709204788929,182.33066746931496,177.03736758572296,178.23892521541512,172.81636876273672,185.7595291712919,176.04342666991977,193.21605312186628,184.91782800046926,168.71661598339495,167.06193947681206,164.86142589850542,148.486274406544,167.66882729546853,186.35150026253442,201.540764041718,191.10956402315998,172.12125354060342,153.99865201887388,150.09893351030155,130.16620298754927,117.21971204579494,116.18132317501549,128.41269201521573,140.26200578879127,155.66404308147276,170.8103560480607,186.81421956135924,204.03124360551877,184.95452348692186,191.0208841314673,193.1228716032967,193.37905965013385,213.39444337509724,220.3992843417003
