,dates,aus0056-0000,aus0056-0001,aus0056-0002,aus0056-0003,aus0056-0004,aus0056-0005,aus0056-0006,aus0056-0007,aus0056-0008,aus0056-0009,aus0056-0010,aus0056-0011,aus0056-0012,aus0056-0013,aus0056-0014,aus0056-0015,aus0056-0016,aus0056-0017,aus0056-0018,aus0056-0019,aus0056-0020,aus0056-0021,aus0056-0022,aus0056-0023,aus0056-0024,aus0056-0025,aus0056-0026,aus0056-0027,aus0056-0028,aus0056-0029,aus0056-0030,aus0056-0031,aus0056-0032,aus0056-0033,aus0056-0034,aus0056-0035,aus0056-0036,aus0056-0037,aus0056-0038,aus0056-0039,aus0056-0040,aus0056-0041,aus0056-0042,aus0056-0043,aus0056-0044,aus0056-0045,aus0056-0046,aus0056-0047,aus0056-0048,aus0056-0049,aus0056-0050,aus0056-0051,aus0056-0052,aus0056-0053,aus0056-0054,aus0056-0055,aus0056-0056,aus0056-0057,aus0056-0058,aus0056-0059,aus0056-0060,aus0056-0061,aus0056-0062,aus0056-0063,aus0056-0064,aus0056-0065,aus0056-0066,aus0056-0067,aus0056-0068,aus0056-0069,aus0056-0070,aus0056-0071,aus0056-0072,aus0056-0073
0,1987-09-11 23:09:17+00:00,189.1094539493578,199.8628052955159,191.4951701880413,187.27268733426155,179.5469001968214,189.73819677205825,185.51403932435744,188.61902788477948,188.24672403191587,189.3407849092985,194.58899724805943,187.47149072981796,182.29296500092738,171.15833014676048,177.4298744040655,183.08476963583598,182.45227485410555,179.1614658689084,174.5142540260064,168.30644925576172,163.9756731637579,159.74135078705763,161.97170339778464,157.2113229437191,156.4656620480891,151.93508867645977,153.5007029433766,144.31697688076514,144.34610107638767,137.30599129166868,132.46252574344672,137.29816659655705,150.34407146228185,148.75830242673374,154.01063625484468,152.50379363302892,160.22817311413326,157.5177194102396,160.9824161447013,159.75577325121077,162.2828408911326,164.43253666490705,162.79871669430156,160.520470970961,169.69507133300607,158.13688790984594,169.4183741091231,165.77220189015134,155.3393601186711,147.33926540380796,153.56052139441869,162.86971988916252,178.84296961774314,198.11855295291355,192.66699401457709,187.14742457367686,164.48879082152334,151.7255732046763,129.08227238407406,117.31136408256884,114.78843473371151,119.49592319737381,123.46570889795336,129.58884044964188,138.18221532266787,154.40190002170513,169.68943856638984,192.692727279716,173.56835945425536,185.8093187114909,189.3518041680203,179.43815367475403,175.16106306253405,179.03238478386942
1,1987-09-27 23:09:39+00:00,215.10338475326972,222.33483735359403,214.83920238326854,212.32569058421845,213.59301348575738,212.94834254890742,214.74143286244117,215.626213891048,213.76681852074614,207.49086158404629,218.09019709471394,206.1598730865188,200.7084004122894,196.2268666464464,203.0873141678664,201.87033804045228,204.51298819400841,207.3337511653061,208.07388677866012,204.0025609045018,198.1591493232332,191.2728792607317,188.45801115868795,181.95417007345634,176.1906352920978,172.08623469672793,175.2559088190477,167.19149076673233,172.21673173077372,161.22602557756446,162.15728847365023,155.5959681573246,169.38055445222878,174.95595466730438,171.16639001166328,180.5573840395746,179.1701561997884,186.69958531792935,179.26777781240347,180.05645208646018,177.70522493196046,183.60557512279885,182.42522956146584,186.98568993780407,185.2482800700649,187.6897783901817,191.75914889442635,191.48560514259404,181.17869090103366,171.75506674696823,181.5007542994875,184.4685875659142,199.201039969788,208.06652140807213,212.5425746645566,213.8740323289324,194.19964736808237,178.2615870409774,158.16434938869952,142.63687317515752,138.6074581086433,133.79683453583368,146.75153188346334,158.28032405048722,165.8970420375454,177.64529705150818,191.44654363902237,209.4212476161612,182.80136426248006,202.83501640468523,208.07626998146011,188.55644192667933,179.30726089872599,198.87743452568662
2,1987-11-14 23:10:35+00:00,204.5397850010209,208.15042121164132,204.53640324400382,202.0162599489473,195.1122245478234,208.78251118136797,205.7798900720286,195.57992861516243,182.487916046611,196.61747819470332,184.80681352740288,176.58938698190858,171.18291185151875,167.87993848716835,166.47442109779217,175.05281013651572,170.92784608088533,157.25578364857427,,,136.8521229612426,,,,127.52458477429353,147.009717500852,142.95116151012652,131.90508507863976,118.73104349705397,142.32012785529696,151.0965315903286,147.5349780974349,148.03487453939985,153.9848541247548,151.0434486058046,160.6088980623616,165.05965851823498,166.30129581258953,163.94518954285107,166.14877106442268,165.83180572333245,164.81391612319086,164.15297029254023,167.88982702203552,167.62098883170515,170.5727912384151,177.67018860404312,181.04018571812045,166.33393986198007,168.598570211826,164.0972256243699,166.4461149850401,178.60474011009913,186.2434607088514,192.24668633760734,187.52127315850046,177.20867023020023,162.60984809903186,141.76896001189385,127.0321778969072,117.0989465911906,108.52525876305366,128.99152947608502,140.79148715005832,152.53016896939215,151.9096450265314,176.46262502143458,198.05067779027902,177.944062941363,191.2900859606665,195.92460702098015,178.9242850750494,168.0028355658381,181.33969550895029
3,1987-12-16 23:11:05+00:00,221.0108242477805,230.42172846485266,230.0762525640174,232.34815025345554,225.85037524430663,234.4916954564961,234.44170545554314,229.87377158953115,226.31544157877943,229.42407603316977,233.82030397009106,224.82771497632308,215.09360920721295,201.30535663849432,209.67218294691102,208.23713904455516,194.12769595266872,200.34223676240242,199.22883261450963,192.59631958490885,177.0267697434713,176.7940273362734,177.1784164760228,170.33673045771138,175.53564899315577,165.02311016370325,162.6105063691791,155.12048555036566,159.22095938037293,159.34738455378954,156.26449562208433,158.23127688943362,161.28406635136125,164.64425196047924,171.18274024259813,171.62991333608255,170.2190507077761,177.1750991218477,175.0964278347308,171.00572460045365,172.42217422410062,181.06764798642513,177.26318816077065,179.72866120968618,184.34128303784448,188.7787398428362,191.47827886039383,191.55500883181625,183.7542043608881,172.46963631054126,174.42609929961765,182.4453102413557,184.64291391310925,194.54577939744902,198.89997281291954,203.36844349824486,183.74177059059525,170.83576504593023,154.09452169259478,139.9153376142932,132.02007380745917,134.42533374379536,144.90776067451142,150.60539657572753,160.50866607396816,167.02842446226865,188.656710838004,204.96117388328312,187.65566500894326,197.04458134000387,205.32025448362404,195.5192694869936,180.36934838510425,193.62442559503378
4,1988-01-01 23:11:21+00:00,197.87939377307285,209.85788374874937,201.59731540162738,206.41100573153136,197.03401806011664,212.18162330758892,206.28232459742028,212.18574179966373,212.23699746887146,218.53053483142918,220.91135173843017,208.97454796560942,196.01383458576248,185.0080020535347,189.5018575646602,194.41008794214247,194.1094842158542,193.23123979377505,189.92879918116478,184.65916296965491,167.99060644679338,166.8194495149948,163.26216571330747,164.16740383461257,157.55316185138128,152.9637369800787,151.81456211344636,153.00526037443888,152.61803483386623,145.12142683633004,144.4908309379685,148.14911315325705,150.7680176626244,151.79381326766486,153.71886744369044,159.8541605775348,161.6955342178643,163.9159703279598,168.00052568321615,165.9003667471847,164.43244581564906,168.0497394789156,169.09563224890007,167.776527976241,176.01457862690108,176.33393145305251,177.9427700252108,179.5281248201583,171.7957125502557,168.3409211379141,166.5798696115912,173.37122613654685,174.52776549989292,190.15077624846282,196.2612258417293,190.6224362017894,177.5818882050507,165.06081093890882,148.17138980413077,127.04069305156584,121.91796048184443,120.56886846224634,122.14228612970788,132.0064115195276,143.8134457781245,155.35891207360262,170.72802940818016,188.55642771906184,176.14009104031788,183.03493740787204,188.92267592289517,174.70600251783603,161.02574672786304,176.57512396718724
5,1988-01-17 23:11:38+00:00,196.43939308515706,199.4165427444505,197.47643839704887,193.0925769816481,195.13878204277339,197.13271821989304,193.08041135007778,205.42890881498295,200.73292982826393,201.2582109320409,207.6839035018872,203.49158133279053,194.57755391601114,182.43987537631125,183.33973431025788,181.44221086059235,177.72688627713367,184.18285785572073,181.96736180235354,173.71128168098792,172.0827115703199,165.51008579893468,165.2802378679104,157.47336171281972,158.65705493580498,153.31355793178687,152.6375201018464,153.8080598426384,150.46862839629352,140.5951414109606,,140.59685019368754,148.44267369718563,146.4610519067415,152.24339255107162,154.3871493924109,157.09704981025217,156.92066086723352,162.052652509741,152.89128031734458,157.3152543894633,161.05430907536754,160.0131106912542,160.41404292148115,165.0951326303865,163.05015534539146,171.3132239932816,172.94346553233663,162.45819032295913,154.0172649245219,155.03537909810197,157.88694174331454,162.26732778883127,175.09700881820902,182.3618811742138,182.4268245533972,169.80280819197674,162.5445896963953,142.2150153831862,131.44528997448862,123.27416360585555,119.67837189803507,119.8372681205417,131.9921212721299,140.50757457374382,153.79775585435107,164.1153531174695,177.67985886733325,158.03281810708353,176.83676620027336,183.7862768599024,177.7878789620176,158.88433172322584,171.41391625788566
6,1988-02-18 23:12:11+00:00,204.9623528668933,203.45034717967786,200.17506526699992,189.89489559359376,190.80618617794667,188.23003881212367,191.66950798880902,194.7672806408264,205.83329778300666,208.07869766375305,210.85119332381083,207.9327833186669,193.20550396740978,185.01443177032758,177.3649476414327,183.56291237827452,181.44733703042323,183.99755298404781,183.22988433322433,178.63977050053288,173.40373778819605,169.89936980117602,168.22030361108108,170.06647358696705,161.68183702988654,156.4935283421549,152.88690690722333,148.0319547346273,148.48183584483306,143.6968899203823,,134.3959880321586,153.53455188232013,146.9321497188368,157.95647921573635,157.2829523763577,160.60619298499617,157.00520223612727,160.68942928960539,158.3913290618424,157.62206357817794,164.32061205261186,166.02876168312764,160.73391055998505,166.32145422018505,163.89080140617372,169.78375890259522,176.0663914421869,158.2764640654888,153.3058916296433,156.73055793667663,159.1986826927117,157.00447281363773,167.13938882456756,181.34466667029704,177.57846968105073,162.73088389193197,153.1489059151338,134.33212049947832,118.82327115530084,118.36353154229138,106.64573437011833,117.40328812772648,125.14867618597583,135.08617575517343,145.50123103336034,159.8025732605431,176.76060571747183,159.8898726334636,175.1171669910285,187.1119290047883,173.3349373291768,157.739008404763,169.4734396521239
7,1988-04-06 23:12:36+00:00,,,,,,,,,,,,,,,,,,,,,143.36049547501426,137.7048014010813,147.11046140500548,138.8565177206628,141.92469817016146,131.51093167282158,121.67104073046494,136.123772697467,129.3552823432895,,,121.8314131475096,127.76694509488229,132.8787392551298,125.2058390392558,132.05356600463983,136.94913734871864,142.59557284845434,143.1561161821055,134.33941976730182,143.4706344114274,142.80222140736717,139.35375636772227,143.9355837733925,145.77692653746453,144.5765121840374,152.42723013920897,144.8220025886625,135.99999271253017,120.76310890621369,123.80590740107172,120.67104135270803,111.66123214742383,122.46199699200136,151.1273748245613,148.72448844286032,,,,,,,,,,,115.49237999570393,,,,,135.6364868597039,128.9283406262969,139.584162484327
8,1988-04-22 23:12:40+00:00,169.67347323219957,168.57703002628566,160.45951509832366,163.5965936429563,169.4460279662062,166.6799190876113,174.05306027975368,173.55797915369385,170.70531758272838,183.20323198260536,182.87917562869492,168.80536170728104,170.38623802778187,166.56577674296625,171.15508533152084,173.98167441738096,170.91210780306074,168.72969762951507,166.03755253346642,158.93827721608432,145.08267322188155,144.99765447451165,147.19752102579844,148.6489520780386,150.57632399119623,145.57787484215692,146.59517100649785,138.7309722517689,131.62072834187546,124.01211538764709,126.99989574941829,134.33900951467686,130.61752407274057,134.74884390334725,134.57532045317868,130.15191831524453,148.177442182739,147.39630492295004,137.13804185502408,143.40972849681629,142.83922084246927,147.12321115283757,158.3487288262991,153.54681263708895,150.3930196651153,156.81786069407784,165.7942928641939,157.11370868809453,144.38114116601545,140.3372034042421,130.7236157928289,135.01878781034353,135.6709305999861,144.137205034076,162.868408254594,180.07311919647725,158.7057442749248,142.15199086684044,132.37242968466558,96.37917419072664,90.74666376447897,91.86435680481789,103.32903134136849,112.27074310108897,120.73007525486086,139.47957148359455,169.3203128816257,183.21458809117027,156.89880998368508,168.27369834908373,173.90432266190925,157.3156340137157,154.04687336794143,179.8782678431051
9,1988-05-24 23:12:58+00:00,176.31259903064057,172.1430157291179,172.6200719022731,179.0289026877594,184.85235350655267,181.28530511709673,185.31720672022567,183.28878454572686,193.60768418183687,190.86404696560533,192.84287099621852,197.254880200078,184.8077458532485,172.52884224446498,179.3174509999741,201.26348485763293,203.63975834843257,191.71816454926523,174.0516342628418,171.52912137573344,169.86607714988355,161.39846354224338,143.21466276440634,144.16803526576172,173.31863126433882,148.84619822661782,156.1277712592385,161.80430514773937,136.88591019347288,126.78144085621985,138.78432991827995,146.35424411496868,158.66712069193653,145.33110821691042,169.50106602346688,132.16512580987532,150.84996312628306,149.65320869826348,155.2800334153049,163.70913027746172,172.2688772678838,165.71785360911292,166.91941123880508,162.75457856130555,174.44001519468185,165.9816364684886,183.15426292043512,173.59831402385922,158.65482578196378,155.74242550020202,151.92483849666536,137.16676042993396,156.3493133188585,175.03198628592438,190.22125006510797,181.0477738217288,163.06564235931538,144.94304083758584,141.0433223290135,120.10441278611812,105.90019806918488,104.86180919840544,117.09317803860567,128.94249181218123,145.6022528800416,161.75474486677265,178.5818457601883,195.79886980434782,176.7221496857509,182.78851033029636,184.89049780212574,185.1466858489629,204.3388321938092,211.34367316041227
