,dates,nzd0110-0000,nzd0110-0001,nzd0110-0002,nzd0110-0003,nzd0110-0004,nzd0110-0005,nzd0110-0006,nzd0110-0007,nzd0110-0008
0,1999-08-26 22:04:44+00:00,192.4116641784291,193.38406965662438,201.67232968162048,193.32648846792642,187.3443287376428,,194.64955081697266,199.41282006502763,200.87781814698008
1,1999-09-27 22:04:48+00:00,180.4885228996666,174.4305839377472,178.8686502409368,177.02993882338419,172.69177618240732,152.89120817863903,178.29574952852636,182.92574654108057,188.79868329757784
2,1999-10-06 21:58:40+00:00,,,,,,,,,
3,1999-10-13 22:04:48+00:00,173.87221293436576,172.2605203872012,182.51181336099177,170.69218800704326,177.53275953696271,176.24371698799783,176.2250309706454,180.509122227996,183.61053642634528
4,1999-11-14 22:04:42+00:00,187.2524191270486,180.09647772100107,177.5483462083558,180.43399414929004,177.2922666794152,191.13020240689406,188.48477370229634,184.1125519125626,194.0193412489697
5,2000-07-11 22:03:17+00:00,196.2541995864975,191.43481349044768,198.57472148491053,197.09756161161977,195.48616978916726,200.81956502860953,205.0877066133272,210.2453529272449,218.01568017493918
6,2001-01-03 22:02:12+00:00,189.53768171021568,185.22131743559902,190.58925749447803,186.0091670631708,182.11573062374558,183.93494946037512,176.64051133401082,189.9629975259091,203.97766767555228
7,2001-05-11 22:01:45+00:00,167.14204195176976,164.66957236634155,169.27651166116706,167.34447231774965,174.75778620356542,170.58217732465812,173.8430829185187,183.7248819598851,182.41458819730488
8,2001-06-28 22:01:09+00:00,,,,,,,,,
9,2001-07-14 22:01:09+00:00,196.13772043293,193.21624983128325,197.48061623176108,194.50810225683188,191.41643176369837,194.69847242413837,196.5940329634707,210.29036890557765,208.81843299038974
10,2001-08-15 22:00:38+00:00,206.6896835776109,200.7611776672643,206.75410289853417,204.6589408042998,202.63087875683487,206.01413788996183,205.13672509424282,218.25103993239912,
11,2001-09-16 22:00:17+00:00,170.225462453135,164.80550647777522,171.31040193380267,171.9190451981266,178.0693823515466,176.87275274711413,174.2412873694091,181.95533121150294,
12,2001-10-02 22:00:04+00:00,170.72241010227543,170.34728207821973,174.84559204388393,173.03306253565665,174.31501282794116,171.36562053925775,175.7945814218047,182.50394222041507,189.83151577294842
13,2001-11-03 22:00:10+00:00,,,,,153.84829562261856,162.09652058316968,166.7913118869085,175.14440754591925,177.22281925469946
14,2001-12-05 22:00:18+00:00,163.4642066751075,159.8426715967617,159.97034683648775,161.1707510950801,151.94174627966288,154.60691650332728,164.48702014409358,173.00618674963872,172.2893958908598
15,2001-12-21 22:00:29+00:00,,,,,,170.14190318710564,177.90616795168543,183.88677115416536,195.1651447277145
16,2002-01-22 22:00:40+00:00,182.36167767413843,179.27977681141118,190.68372300032178,190.51414055354078,182.7624819471041,187.7336804004467,185.5911118436823,198.08880724913178,205.75311945986
17,2002-02-23 22:00:43+00:00,197.50000553599835,193.17041381257434,201.40914710849208,196.18855919112343,201.07445101204328,202.50374456857196,202.36226409959147,212.54863441975428,223.8786167866239
18,2002-03-27 22:00:37+00:00,175.97791959432715,173.2951744077551,180.3561544117713,180.53429290867996,179.67149963239228,180.0943156341827,179.56628897080003,188.83295682566364,197.7351576993541
19,2002-05-07 21:54:27+00:00,,,,,,,,,
20,2002-07-17 22:00:08+00:00,202.22073882334405,196.6927934358186,203.15981944096484,198.9196463774889,195.32362959459934,198.33975634102237,205.78844164227263,209.06808991154207,210.89265312005244
21,2002-08-02 22:00:01+00:00,197.3422534493996,194.7828051310594,203.08288371474268,198.49267547410327,206.28177613505164,200.98124781697865,204.4377893538573,210.71207826301958,219.19397498308228
22,2002-08-18 21:59:57+00:00,201.30925707005156,196.99951694733733,200.80436162520982,200.0288585666479,203.08333555200898,201.46401581949408,201.86985630913722,208.36670640229903,222.451061018656
23,2002-09-19 21:59:35+00:00,189.84832645330567,186.99977368463476,189.1456337943465,185.93859369408088,186.87624242662363,192.37687030603496,194.24092657695545,197.34803561380446,200.24972955992413
24,2002-10-14 21:53:19+00:00,,195.78001169375307,,,,,,,228.97475080090265
25,2002-10-21 21:59:36+00:00,182.74096050703824,175.0903188938092,171.57694256760107,185.44660195191796,176.16667463650623,172.48186819198776,178.91563454625143,181.02493141097145,185.96371144849118
26,2002-11-22 21:59:57+00:00,181.36816164681375,173.49032973842367,175.90673621925595,174.37647495949045,177.94982018059991,173.8950047883885,175.27598272179668,180.7908324721487,187.3374159079491
27,2002-12-24 22:00:09+00:00,170.9965272597933,172.40954022571972,168.62608554870036,176.990292548269,166.29311205472916,165.04243571592622,175.9894828575936,177.92037647994675,197.48708521860053
28,2003-01-25 22:00:18+00:00,186.4201485859768,182.6421060046344,178.97888587127542,188.08381429776352,184.6863768768987,186.04672141494672,188.01095408393397,189.42624012009446,202.55077366675948
29,2003-03-30 22:00:31+00:00,186.73094878742836,183.5768639932181,192.5362401103983,187.9459076019295,186.175962258176,184.28562110904903,184.34880060619597,195.87453441701896,201.55888136275846
30,2003-07-21 21:42:09+00:00,207.58407267094856,206.6875856838845,206.15188652368494,200.07077501449226,206.38217277335394,204.7637566233556,208.2270360813515,209.67213443743555,211.6031740110942
31,2003-08-05 22:00:11+00:00,190.03872932567768,188.41693802318272,192.28334550684,194.38632411838643,198.5643982090252,194.26694929580069,193.81194453352649,203.39022300974625,203.37070498795777
32,2003-08-06 21:42:27+00:00,210.9324691232778,199.81571017613902,205.91572140172178,206.68401294880607,209.4640286903622,208.39016055619456,210.53761988924774,215.16683118496147,222.3091157722913
33,2003-08-13 21:48:45+00:00,,168.91951018122484,167.53263678902346,167.27057007286103,167.45324765548085,,172.60870575305108,184.35160805582362,181.17620020639666
