,dates,jap0355-0000,jap0355-0001,jap0355-0002,jap0355-0003,jap0355-0004,jap0355-0005,jap0355-0006,jap0355-0007,jap0355-0008,jap0355-0009,jap0355-0010,jap0355-0011,jap0355-0012,jap0355-0013,jap0355-0014,jap0355-0015,jap0355-0016,jap0355-0017,jap0355-0018,jap0355-0019,jap0355-0020
0,1984-07-02 01:16:26+00:00,26.978239295372447,88.60881857590611,112.26092602709772,142.62693827883245,161.47452657869158,179.68325984695892,172.36751823552984,171.7115200814427,156.9186440044827,156.32616933062008,171.8229060771215,172.37861674537731,177.67226427394948,176.28693975685061,169.90754973054902,177.1307497934724,196.19191763887687,197.0921767182555,208.61714177868467,224.05601263436768,
1,1984-10-22 01:17:58+00:00,,92.47272341211533,109.24437615933888,138.62527704664723,164.306928504741,157.7550850513916,130.49439277178277,119.56235585944233,132.1449613465247,153.43426979789115,158.22556590210405,164.1251185753444,151.33853823770113,147.63716759065335,142.0738677228012,155.5061299587725,178.51355829012263,184.1643449490556,186.81999290900185,196.0251546253339,
2,1985-10-09 01:16:57+00:00,,,86.27566721896686,118.07901383813719,148.6799441254009,152.18963993819256,140.6621577151886,147.50830680138483,172.81285536994582,173.8582271580311,174.580801546144,167.84021815718665,180.8209496611777,176.4806866654166,157.7507078663425,160.14532476988512,184.05806132883433,194.4639126084029,203.14820189074504,217.5439611421092,243.31996335621199
3,1986-02-14 01:14:38+00:00,,,,,,,,,,,,,180.5957147021959,,,,,,,258.1340574176609,256.63607812635234
4,1986-09-26 01:08:08+00:00,3.0413611214467977,,72.08006338748413,112.78865976208711,140.06795060871917,159.6644866836266,164.80440817378297,167.90950939177452,163.4502646814218,168.34775644786313,175.84136245740933,177.96387861193898,168.58093094291817,165.38755933664117,161.38403593021027,172.59711215270607,172.61114420570902,175.01391593476808,194.53067720729484,205.3525122135052,205.88672345804642
5,1986-12-15 01:06:42+00:00,158.77477049199285,,,161.45961043263713,194.07498140749337,207.62645686530146,202.6239151805601,200.33286576301953,194.0613932586607,196.5643395906399,190.82460395578946,193.71704576879569,182.5929876930749,169.00421969199652,165.44808729214313,179.05270927492595,212.2492029723903,214.42741651682326,214.09674689185653,240.75021481318683,241.17989408486693
6,1987-03-05 01:09:24+00:00,,,128.11125497575938,167.67720987954698,192.68319369955054,209.02285516920114,203.80095230241812,202.51740756809718,210.77064917954206,211.14144719159285,214.1951569414869,212.99888121233914,211.03774240444417,208.23990085437455,206.38669141675302,219.70544151648372,230.90128339660635,239.76983426032749,250.29938976683366,253.0289867233725,274.8647083949655
7,1987-05-08 01:11:32+00:00,186.87021264069617,154.49044827939898,102.94022915578849,138.66293284735397,169.66747463594913,198.34609509207075,202.53241583678937,185.4113796922126,183.0314947562762,191.3779380591568,198.89706568813983,204.00361587799844,196.44353937046304,194.5804851719582,198.85481417980122,209.3343367041365,219.64309141663085,239.20292116930065,246.0336914531315,252.3139807369568,248.44694559531578
8,1987-08-12 01:13:52+00:00,,,91.83332535535428,130.9603686320408,173.4294338326462,200.81319083900803,202.7450229798278,198.31462569292424,194.03335271620855,197.31514611562838,197.19510628277516,197.2879387888995,194.49105408189266,196.9890275806518,198.62411292140354,206.74943295534806,216.24116007070506,227.7912700100924,229.1224268940184,231.8662343285218,232.48656361863226
9,1988-03-07 01:17:46+00:00,,138.44803885341375,138.2423127229029,151.5927322227931,156.61064374003885,181.20044207899866,176.7748450442236,178.61968492521953,174.64652083709998,177.89696241598236,177.5277291845584,149.64701678878325,155.16843224698403,,,,,,,,
10,1988-12-20 01:18:15+00:00,167.05028570051647,,,184.81454431557253,185.92606185296913,187.41771655960642,173.77152061181013,179.76407202175324,169.31602814363373,149.4439432315964,156.18461983295805,174.85170311044408,181.9633151380378,178.84796967322308,176.9250675423251,176.43649289390777,192.34496971844072,213.3179077431704,222.67446713343296,268.7342636338999,
11,1989-01-05 01:18:13+00:00,184.85382197677202,,,182.7658821492473,189.12897690369294,187.7564424789942,184.527869931432,178.65528304147315,179.72969367558338,167.63836078310445,163.55586912195295,176.44093358087147,183.7522932930209,181.3657037439459,181.11488819904764,193.63446468562407,196.37485285976433,219.0615893641218,233.39374081295216,250.64937912835362,255.01291137605435
12,1989-01-21 01:17:54+00:00,145.87089853770186,,,158.33217371490818,173.5476863575242,171.9978949840766,176.26381671268769,160.3304853989756,155.8446724177106,166.155269225797,166.23998066076027,163.80511453599468,156.7080601107694,161.72293640221235,167.6165095904302,194.3607384963708,198.4784133409118,199.10043693936905,220.83841589554208,227.1966580179946,
13,1989-02-22 01:17:50+00:00,157.84766803973298,,107.56593984309079,157.4148213063947,172.73212899645563,178.59500094108378,171.38737473499975,169.50464333537465,167.48124176942468,172.25330370778437,175.2126620861216,177.78954424735505,,,,,,,228.28248356447,239.06872731758676,
