,dates,nzd0381-0000,nzd0381-0001,nzd0381-0002,nzd0381-0003,nzd0381-0004,nzd0381-0005,nzd0381-0006,nzd0381-0007,nzd0381-0008,nzd0381-0009,nzd0381-0010,nzd0381-0011,nzd0381-0012,nzd0381-0013,nzd0381-0014,nzd0381-0015,nzd0381-0016,nzd0381-0017,nzd0381-0018
0,1999-08-17 22:12:26+00:00,,,,,,,,190.35313366523587,194.55553775537524,,,,,162.8114069120562,161.7177507807121,,157.50241010833707,146.72366992211303,
1,1999-08-26 22:06:20+00:00,181.3858707707415,173.67341446424447,173.2635566912047,170.05546548655929,178.24532353759093,190.9557354344369,191.8835928895751,188.6754650423022,191.81555016384723,183.68848131872113,149.57497206732984,,156.12550426385047,164.3142749001595,165.3206227281109,162.11777535002756,158.10181464128055,161.096749082741,135.54400233851956
2,1999-11-21 22:12:24+00:00,198.4755863027841,193.05278980522783,197.08156736425025,192.69326476595543,191.11447059362638,193.12693284980344,195.56190434372394,192.10822855881324,195.4571749384621,192.46898301673713,191.8885983241418,,154.84156168193843,189.19617676020798,180.72355176833537,172.54338283420742,162.43965742290487,159.07664079712725,141.29645052790576
3,1999-12-07 22:12:29+00:00,199.7774403735985,188.47235801176603,190.8405078481456,190.47709815127803,188.18000042995337,190.5252341459475,195.0890799117126,186.8049769318469,189.7971665544357,186.99347103916384,188.29543813021525,,146.16200026229606,181.65328229546438,176.7831693744181,173.9033637555784,168.18814428518496,162.0076533065354,130.14556463953375
4,2000-01-24 22:12:23+00:00,214.54350178929676,204.4811706405443,192.2128270005427,,195.09215689335264,196.54555970020783,192.93892670015902,,198.11547476485228,195.07591213574938,196.85266594312898,,,,106.09626825667789,119.71562407288087,144.96490945388788,153.91687694203367,133.26823662343654
5,2000-02-18 22:06:05+00:00,187.07894195233774,173.72041573988471,170.84299735303426,173.1848736392544,180.88982362522773,186.02493217880246,188.65142421068646,212.7593199915898,208.91010690940197,191.68961608129885,190.58402362210856,187.40478637187945,179.20359328460387,,133.19144936094762,151.28458008215426,160.7257784520295,159.57468267308437,130.03772108105804
6,2000-03-21 22:06:01+00:00,185.97245231262278,187.02083584370257,183.15003325934785,,180.1552982419922,184.21945330293866,184.5466482150029,179.06571223840822,181.47810681076172,185.64623554576846,186.4575647914896,182.905196193544,177.3931186463644,158.9025124632552,114.01258986245469,161.14275781228375,167.7203748134761,156.82386369399484,135.75958095550973
7,2000-04-13 22:11:54+00:00,180.95625780370727,178.47297043280312,176.49602282310374,178.2765224091638,179.0517964014958,189.45816733029176,187.8971413958129,192.68933551217717,189.45083826825166,184.9171384602992,183.30335136032642,177.02908286489034,183.4366286963109,187.16273457968742,170.6688793771337,145.54551168724475,170.23725261518294,157.4999938132234,148.98810467000635
8,2000-05-24 22:05:22+00:00,191.67086282108824,180.55739524450064,166.35549107904066,157.05428675276912,161.910540193012,168.74600416909718,164.88166626479395,163.09810251933092,169.40885711190623,174.51918185970442,177.72750913455312,181.19237063583006,173.73659300679856,162.10788213046527,158.816846796335,150.84999004053495,150.23946583214754,168.81487287086608,156.00012758862354
9,2000-05-31 22:11:30+00:00,175.94878504462412,167.70303875690348,172.09387747796143,155.46222364621488,149.959506282679,161.41539423213376,176.9520771916785,174.11431651618372,180.46031844065527,177.76067288725173,182.98480851099893,,,,,,,146.2140646077429,133.69239015511755
