,dates,nzd0381-0000,nzd0381-0001,nzd0381-0002,nzd0381-0003,nzd0381-0004,nzd0381-0005,nzd0381-0006,nzd0381-0007,nzd0381-0008,nzd0381-0009,nzd0381-0010,nzd0381-0011,nzd0381-0012,nzd0381-0013,nzd0381-0014,nzd0381-0015,nzd0381-0016,nzd0381-0017,nzd0381-0018
0,1999-08-17 22:12:26+00:00,,,,,,,,202.488110986453,206.69051507659236,,,,,178.5868774296385,177.49322129829437,,173.27788062591935,166.44300806909087,
1,1999-08-26 22:06:20+00:00,172.24534179222877,164.53288548573175,161.8378954680638,158.02845367272676,166.2183117237584,175.721520470249,174.3056525462814,171.0975246990085,174.23760982055353,164.64571261348627,128.80104257071,,130.735145990204,141.46295245387768,142.46930028182908,136.72741707638107,135.25049219499874,132.53259602488873,110.15364406487308
2,1999-11-21 22:12:24+00:00,188.05590198114214,182.63310548358587,184.0569619621978,178.98315381642652,177.40435964409747,175.7607923137335,175.52404987902784,172.07037409411714,175.419320473766,170.7613073466497,168.20749759313733,,125.89799412182185,163.14696595610306,154.67434096423045,143.59981527409084,136.39044661879996,126.51512729199611,112.35288296778918
3,1999-12-07 22:12:29+00:00,191.1505644635359,179.84548210170342,180.05691296056733,179.12594563803776,176.8288479167131,176.1471076291765,178.49893393082294,170.21483095095726,173.20702057354606,169.02081289320006,168.68890197098204,,122.19845606767771,160.08609252030786,155.21597959926157,149.93981956096005,146.62095451002844,135.04866608758974,106.1820204449154
4,2000-01-24 22:12:23+00:00,217.4417282009574,207.37939705220495,195.8356100151185,,198.9056126981693,201.3759370529756,198.51243903027566,,203.68898709496892,201.1138838267091,203.43954415144867,,,,113.34183428582953,127.76625299416048,152.21047548303954,162.97383447847324,141.31886554471615
5,2000-02-18 22:06:05+00:00,175.30587665791577,161.94735044546275,156.1266657350068,157.69399825185707,165.3989482378304,166.4031566880992,166.01091402910578,190.1188098100091,186.2695967278213,167.16239671791976,163.82705704387683,157.97212313582455,146.50063413343176,,103.75878612489271,118.58162093098215,131.29311521597458,122.78385362801575,97.33476192988593
6,2000-03-21 22:06:01+00:00,180.6766042482584,181.7249877793382,176.53022317889238,,173.18707710467064,175.39303986233136,174.36232501430217,168.8813890377075,171.29378361006098,174.61321874500933,174.42154646338875,169.66557603263303,162.68242957868557,145.66289230234423,100.77296970154374,146.43206874460492,154.48075465256514,140.27433849285615,121.0488918878309
7,2000-04-13 22:11:54+00:00,180.4106011950315,177.92731382412734,175.813952062259,177.55855318722197,178.333827179554,188.54873964916544,186.8478017637441,191.63999588010836,188.40149863618285,183.78035385889135,182.0632227042451,175.6649413432009,181.92091589443373,185.79859305799798,169.30473785544424,144.0297988853676,168.8731110934935,155.79481691111158,147.4723918681292
8,2000-05-24 22:05:22+00:00,197.59099698757265,186.47752941098506,173.7556587871462,164.8439369718276,169.70019041207047,178.61289444657123,176.2665396618794,174.48297591641636,180.79373050899167,186.85279470654697,191.1823595129268,195.99270605204114,190.18141013592196,176.90821754667635,173.61718221254608,167.29480716965836,165.03980124835863,187.31529214112993,172.44494471774695
9,2000-05-31 22:11:30+00:00,165.85391194622417,157.60816565850354,159.4752861049615,142.17949588516234,136.67677852162646,144.59060573480053,157.53885969475556,154.70109901926077,161.04710094373232,156.7296872655852,160.04191510554452,,,,,,,114.66758617524309,105.6510759928955
10,2000-08-19 22:10:38+00:00,,208.69101077815696,199.4940242187718,195.4396800664528,,,,,202.55586645781665,191.1102755015042,199.63226666355024,190.86037580229655,182.12535813178843,187.69759445473434,185.6171927959013,191.12974596338236,179.08896444451602,152.0006286851825,138.0712856822759
11,2000-09-04 22:10:22+00:00,,208.09458276940114,202.0469553086795,,,,,,201.33483993099605,193.7924196592562,188.13981443146193,180.60202099344093,176.8410996953904,170.3437520676096,183.37978194458762,189.76287848618867,174.91450712383212,156.28168253177847,147.90446998947561
12,2000-09-13 22:04:02+00:00,181.77943561849145,182.59920561466672,174.94494032738177,168.93065073901113,156.26043905967958,166.48689171984682,167.57273311392012,165.38828424633442,166.06559571520788,160.1719306304824,161.9850850249943,152.3988519761816,153.62268831048726,151.05268909371054,,,,126.27890950866254,110.60699387232388
13,2000-09-20 22:10:03+00:00,234.09295854533894,,,,213.7012744970812,,209.55196783394143,,,205.38730696618163,192.79605609296934,188.8534072725987,199.86119184671733,195.31946187848996,170.74477308628224,176.42116900098395,180.31063302779836,163.84954285883896,
14,2000-11-07 22:09:53+00:00,205.59284643630235,191.17415330473278,184.09305861199087,179.33576575408526,176.9636168683463,172.43101029929412,173.11146474927813,169.24840188201165,172.36029712348022,172.67011179635747,172.38090102247116,173.01108785573194,163.73507812055155,159.0342542193104,,157.04641112782912,145.15719392436282,132.55848686856046,109.39882088919741
