,dates,jap0312-0000,jap0312-0001,jap0312-0002,jap0312-0003,jap0312-0004,jap0312-0005
0,1984-05-24 01:09:12+00:00,186.79225585984165,167.49881197631868,162.92381528402396,,164.40789620944224,
1,1984-10-31 01:11:19+00:00,209.57102165648405,188.93745116678764,184.56386637820205,,173.06612578491746,180.8430147075497
2,1985-02-04 01:11:45+00:00,209.68527115713536,191.9258767438318,182.56510683277742,175.11959967576053,177.65246135273782,175.10542712079038
3,1985-07-30 01:11:09+00:00,186.37155354961743,169.86644275954416,168.53491768669315,,163.7390556376048,167.9126591358686
4,1985-10-02 01:10:27+00:00,202.8832822268089,186.13100007929657,171.92003634445257,179.68408624686424,175.42528808965042,177.18037443689735
5,1985-11-19 01:09:48+00:00,,203.15186200423213,191.9156957935781,191.27902092556,,189.14324108867044
6,1985-12-05 01:09:30+00:00,212.96019816751203,190.79944425844107,182.2797199733082,176.0971618334613,177.53576629716875,181.65525661939364
7,1986-02-07 01:08:13+00:00,208.4041819962571,185.20873633537374,173.34787868508155,162.9915815677816,168.85858147432378,172.76127904063188
8,1986-04-12 01:06:50+00:00,202.78011438011163,183.34748369006573,181.8900318883584,174.68007550329307,176.7742364972618,184.20802847678664
9,1986-05-30 01:05:35+00:00,189.65677526324444,173.66343375409144,171.52772761200708,166.5509963000411,,
10,1986-07-01 01:04:35+00:00,188.64261699783535,172.0512875577086,167.13703122835008,160.65710010032296,163.11700109910728,173.57586011464204
11,1986-08-02 01:03:28+00:00,194.16481953823578,166.351771830351,162.50237775309793,,167.14669817935703,173.31224228920564
12,1986-09-03 01:02:16+00:00,195.3718757788854,166.96997696294696,163.11563681563962,154.38427252324323,159.49680972896525,156.85590086534435
13,1986-11-06 01:00:09+00:00,221.50558845014524,199.41652266589875,196.7205555302378,182.28761482105062,187.4703697971035,185.24310516290356
14,1986-11-22 00:59:28+00:00,212.6110354737576,195.54761804026992,181.7706462743223,174.53939972406604,173.45767161242082,173.52668396686488
15,1986-12-08 00:59:53+00:00,,196.74777149269815,184.9360022420482,176.49533024182452,178.99072657767144,180.0170450360023
