,dates,per0227-0000,per0227-0001,per0227-0002,per0227-0003,per0227-0004,per0227-0005,per0227-0006
0,1985-03-26 14:24:24+00:00,,,,,,,
1,1986-07-19 14:16:13+00:00,,,,,,,
2,1986-12-26 14:13:08+00:00,,159.8367367386357,153.503270684222,152.19419394063078,144.70875763466324,,127.26249360206043
3,1987-01-11 14:13:12+00:00,,,,,,,
4,1988-01-14 14:22:39+00:00,178.5954576888365,169.88100818441555,132.46239221196257,153.4428128813222,120.90976710762551,106.16497315346264,123.71477607860083
5,1988-02-15 14:23:13+00:00,186.30720455471797,184.7807877918049,167.2791450950445,152.1813261092108,133.3541571908971,128.3493373443139,131.00538632933382
6,1988-03-02 14:23:24+00:00,195.92536021637133,194.03936091831497,183.95424763608096,170.60263981359756,159.2560811041276,153.58333564033393,129.6196193008605
7,1988-03-18 14:23:57+00:00,167.33570521147305,158.30599478331806,150.24258223357543,139.5582401986195,140.0487533773222,119.9532149250302,111.28783432577299
8,1988-04-19 14:24:08+00:00,154.80836766948337,160.74915781026138,153.72998942275692,149.71081090781982,134.0966488674757,123.13215607904822,133.78336222132938
9,1988-05-05 14:23:53+00:00,152.59398114021306,161.12644069981854,135.29100393963614,135.01438861026253,134.62961539337448,115.50631274921881,117.83219403645639
10,1988-05-21 14:24:26+00:00,125.53097964060507,150.9443524358126,130.39105306054466,123.25650019665417,109.84847097478197,108.11710915196574,101.93112159165875
11,1988-06-22 14:24:13+00:00,173.67421956899818,167.17055084731143,138.97901383281226,132.06752019745562,,143.42122601734042,122.30351059093258
12,1988-07-24 14:24:19+00:00,151.42930840352554,149.94323821497994,130.69914831264046,113.18695192779217,104.01397229403476,108.85463436595356,93.84025268029656
13,1988-11-13 14:24:11+00:00,163.73399545486535,165.64848928049267,157.1749565501173,,156.45822781514468,106.93674245415572,90.60442114749779
14,1988-11-29 14:24:11+00:00,150.8212080197276,144.36365048616682,138.0814095356278,137.79321155981427,134.66916305909098,125.4110641799701,101.8058465763091
15,1989-04-22 14:22:29+00:00,122.75892490482023,116.88768369986595,108.40084145902655,104.41365016841814,105.36235771036867,103.79524583585288,83.79803466735794
16,1989-05-08 14:22:18+00:00,132.67526515016922,127.2373214864331,123.00847879140309,105.81777941672586,114.30335058612422,112.34389871389939,105.97933946095546
17,1989-05-24 14:22:23+00:00,,114.93021673567978,107.59899212055464,,123.96077457243995,120.67142853269405,108.84624944991216
18,1989-06-09 14:21:42+00:00,135.35391416566375,136.31412916354358,113.0800947071656,94.08338984499251,105.28433382670346,114.27871126534986,106.41241890185827
19,1989-07-27 14:20:44+00:00,103.87982663974249,122.68274152126128,107.88975548257949,56.79394674969346,77.60491399247235,81.56252904550557,69.50567468025258
20,1989-12-02 14:17:26+00:00,115.04502766016891,120.25626119623207,104.17740060760066,58.72944876315269,84.10781294055305,104.46233452629659,88.57013629797882
21,1990-01-03 14:16:24+00:00,162.7348191910841,156.98567610117482,157.24533724536698,139.1885943520309,115.64843815147509,120.91130513292957,138.07647511672997
22,1990-02-04 14:15:27+00:00,187.9912115037994,182.92793189667753,169.91575368041512,163.14474402011368,139.93207051140553,141.86537650228027,136.88472945416632
23,1990-02-20 14:15:21+00:00,169.6727670559177,176.2618587372104,175.85216180463078,178.0993685250105,141.72373330642986,145.53031461886448,133.49726047947016
24,1990-03-08 14:14:21+00:00,177.90719875873145,173.46071625875322,160.97389224808637,153.35082863415857,146.2448056626767,140.22899109951348,135.0082177167219
25,1990-04-09 14:13:45+00:00,115.97042864529756,121.16374811913089,120.18543483992173,113.72386479132324,117.07270954591502,115.96969315846039,105.4205076425868
26,1990-06-12 14:13:46+00:00,,100.3970456088959,100.36015875750556,,,119.96714325455254,113.30308197854342
27,1990-08-31 14:13:51+00:00,147.14322325572746,132.55473843929335,106.41134004931004,,125.9508529932033,123.12489874360864,103.63047946341028
28,1990-12-21 14:13:10+00:00,137.01383452562246,143.37655591839496,118.3657138717255,122.61868221954919,102.21260391635022,87.49318212806405,79.93348401624998
29,1991-03-27 14:15:10+00:00,122.34363621489493,140.08794229351304,126.68120662091107,124.04846558331943,106.00886914114996,106.73090936909853,83.40845470224687
30,1991-04-12 14:15:28+00:00,158.57055089480784,160.56016093682078,151.59821402409602,140.11965516852104,130.06652786812188,142.1888837385785,141.3244925448987
31,1991-04-28 14:15:44+00:00,,,,,,,
32,1991-05-14 14:16:00+00:00,152.82874366665555,161.93631143693253,147.72396237451335,142.98418900893884,137.77662354484488,148.44304553609592,135.5975347106527
33,1991-05-30 14:16:16+00:00,123.87865324664214,140.3033945543718,134.1780041516127,137.09865926222054,139.8581050616459,136.116687737991,130.22465459652972
34,1991-07-01 14:17:10+00:00,158.48049645868338,150.96269188046887,155.4703415325399,158.29477839238132,166.3756217641049,155.08606666745163,142.25240724433604
35,1992-02-26 14:17:47+00:00,200.6778269522526,193.16684456161798,181.250975681543,194.95840692269743,175.62263235973242,173.5698370901335,
