,dates,chi0087-0000,chi0087-0001,chi0087-0002
0,1985-03-05 14:07:05+00:00,171.71954865148203,160.03932761296397,163.49638136587524
1,1985-03-28 14:13:13+00:00,188.08055062222374,174.013705179493,170.6961280687121
2,1986-02-04 14:03:35+00:00,185.4640171725097,175.27071209672206,164.026574471045
3,1986-04-09 14:02:13+00:00,188.68991298097032,170.5152570114767,155.3201443655979
4,1986-08-31 13:57:41+00:00,174.96685780389313,170.86862663626644,150.9284854990635
5,1986-09-07 14:03:37+00:00,159.82593613737353,163.47370571989592,145.5689694182919
6,1986-09-16 13:57:10+00:00,171.49407116744783,166.62609510222606,161.9420419950278
7,1986-10-18 13:56:08+00:00,183.9689155332991,177.45339615936675,165.79197949920692
8,1986-11-10 14:01:28+00:00,169.66954769427363,170.78312828059555,150.59725217002642
9,1986-12-21 13:55:38+00:00,172.33490700540187,167.96098878317875,164.10522973619553
10,1986-12-28 14:02:01+00:00,150.21033852395828,151.40631466811487,152.34125699694022
11,1987-01-13 14:02:29+00:00,182.73976008528064,182.49994868281073,164.70610998981
12,1987-01-22 13:56:34+00:00,175.4677929283042,173.34488168364015,152.41042863501315
13,1987-02-07 13:57:09+00:00,179.70312877271675,175.50020036892744,164.05978318815897
14,1987-03-02 14:04:14+00:00,175.9317595043176,164.30799657241033,166.09985803210873
15,1987-03-27 13:58:57+00:00,186.6570536430356,184.35828703344518,175.52246078315304
16,1987-11-29 14:11:09+00:00,176.5225954963459,168.3809896313467,160.59360980190942
17,1987-12-08 14:05:05+00:00,180.1662975795734,173.49410702908867,162.27232607521887
18,1987-12-15 14:11:23+00:00,177.02357198604415,171.8122448813489,
19,1987-12-24 14:05:20+00:00,187.25109908461673,,
20,1987-12-31 14:11:39+00:00,185.55107009346958,181.84383486205448,170.84110097585787
21,1988-01-09 14:05:37+00:00,,176.03811698491873,169.56765580126583
22,1988-02-01 14:12:14+00:00,187.39824668210633,174.19704974853,171.3048931998907
23,1988-03-04 14:12:39+00:00,178.8572045667112,175.21911392244004,167.25323436271177
24,1988-03-29 14:06:41+00:00,180.62841541401787,173.54931640654524,167.94293194172073
25,1988-04-21 14:12:59+00:00,172.3498313861092,172.72864343010048,166.50230284215857
26,1988-04-30 14:06:52+00:00,174.8585093959142,170.79049964876248,166.66812952903427
27,1988-05-16 14:07:03+00:00,174.91708302358745,174.55582412414236,168.3750807987152
28,1988-06-01 14:07:09+00:00,169.28137542238574,170.16358240362598,167.74122720356382
29,1988-06-08 14:13:22+00:00,176.2051738972946,169.38913158965966,160.66780763211088
30,1988-06-17 14:07:15+00:00,175.14421274545145,175.82454253849713,171.47023133414555
31,1988-09-28 14:13:27+00:00,170.64538870398985,165.6035747708006,157.78502558451794
32,1988-10-14 14:13:24+00:00,192.753466780042,175.2138514507032,164.88663831967008
33,1988-11-08 14:07:15+00:00,174.19693980042635,175.23551902927306,171.69661769220895
34,1988-11-15 14:13:25+00:00,181.14456101657805,171.8390118398323,176.49277404945877
35,1988-11-24 14:07:15+00:00,178.43820011595935,176.70977665180723,167.0458521959402
36,1988-12-01 14:13:24+00:00,,,
37,1988-12-17 14:13:10+00:00,186.29921854196576,180.81296971625284,175.50636258499856
38,1988-12-26 14:06:58+00:00,179.19872104331034,172.13755857739739,165.57052225556046
39,1989-01-27 14:06:38+00:00,178.66031343425615,183.08875260181807,180.20600249740895
40,1989-02-28 14:06:26+00:00,182.1818345864475,170.61884658657215,164.82318842419767
41,1989-03-07 14:12:26+00:00,184.1949513661784,173.59505856611472,167.84376356397607
42,1989-04-17 14:05:40+00:00,175.60759505442795,175.72566628506368,169.60390234033738
43,1989-04-24 14:11:42+00:00,182.45267735164157,176.21763281886348,167.3377560288215
44,1989-05-03 14:05:25+00:00,179.40824689557712,174.37788141238158,165.61014791199008
45,1989-07-13 14:10:14+00:00,182.36114901530672,178.8244729470544,163.98406654227423
46,1989-08-23 14:03:11+00:00,182.81234624762797,179.93121269048788,163.67646560976019
47,1989-08-30 14:09:14+00:00,177.14142724365956,162.8584825397287,153.21226601406488
48,1989-09-15 14:08:39+00:00,189.50569407864677,184.183340865682,168.19344089079564
49,1989-09-24 14:02:23+00:00,188.41889886066804,184.52412272045234,169.0682765152112
50,1989-10-17 14:07:52+00:00,174.43567188964695,164.07273400122187,151.94093944385185
51,1989-11-27 14:00:36+00:00,186.71817428949998,184.8157651117828,179.23247183678416
52,1989-12-04 14:06:36+00:00,194.56472229451342,186.97932598713547,175.6482461989041
53,1989-12-13 14:00:11+00:00,179.57042679911785,176.83551735595415,174.6565889966737
54,1989-12-20 14:06:09+00:00,188.2939500185324,186.50428232031882,182.03902307165694
55,1989-12-29 13:59:41+00:00,172.88984237964326,177.8575758290138,175.64601161472396
56,1990-01-14 13:59:09+00:00,229.90843850220898,206.61675863756793,192.6626204303641
57,1990-01-21 14:05:09+00:00,188.03192999692564,184.27969349864574,176.4943855027828
