,dates,mex0101-0000,mex0101-0001,mex0101-0002,mex0101-0003,mex0101-0004,mex0101-0005,mex0101-0006,mex0101-0007,mex0101-0008,mex0101-0009,mex0101-0010,mex0101-0011,mex0101-0012,mex0101-0013,mex0101-0014,mex0101-0015,mex0101-0016,mex0101-0017,mex0101-0018,mex0101-0019,mex0101-0020,mex0101-0021,mex0101-0022,mex0101-0023,mex0101-0024,mex0101-0025,mex0101-0026,mex0101-0027,mex0101-0028,mex0101-0029,mex0101-0030,mex0101-0031,mex0101-0032,mex0101-0033,mex0101-0034,mex0101-0035,mex0101-0036,mex0101-0037,mex0101-0038,mex0101-0039,mex0101-0040,mex0101-0041,mex0101-0042,mex0101-0043,mex0101-0044,mex0101-0045,mex0101-0046,mex0101-0047,mex0101-0048,mex0101-0049,mex0101-0050,mex0101-0051
0,1986-01-13 16:09:40+00:00,209.72456433533017,201.80893102516617,204.16060233507093,204.63697267833538,208.6704439279773,206.2120935261298,206.57662889426686,202.9107249345294,200.18077557543742,196.35987995455997,199.83341929794605,204.43298904638846,208.30196138519867,208.97594786014346,201.68085717643018,199.37578113504293,195.94103295364982,195.64537903794155,200.0107215886167,200.27680723654615,203.02353054072097,193.95405049505868,197.9747149936755,198.99679800685092,198.4800376690656,205.27710099023233,204.75499785541197,203.2335343419196,198.48289644122616,188.78998064468777,186.7558990854502,188.5627081040533,183.83150432460076,189.0580567181529,204.32053208260385,218.6517568609923,216.42036786811744,203.72431762426766,177.1693239153576,149.55994230624398,111.88343914961548,114.05106308240296,140.70815294624333,188.50766335119687,243.89885638549484,295.01792146607255,310.14932685984206,295.5971698310782,263.419344563695,239.7306586103723,235.57973020608952,232.73880179879933
1,1986-03-18 16:08:16+00:00,181.40023008678412,186.98871101199487,183.8584952988013,189.5529091612951,191.86126645440203,187.83079692341497,183.45868197474726,190.98554050104954,192.01083238545056,190.5980269574198,191.02662805188336,193.89746807527445,192.91568906849318,194.56734745274633,190.5801731332755,187.47395997370404,186.34124026040456,187.3511346973481,187.17913891772844,184.85060955756342,178.62085779827555,186.12296957194786,185.81759683289,188.07654097093663,189.77354018640327,187.5058432536777,190.85315154354961,181.47166311889094,183.48457048577146,184.427484563319,179.26230225031287,179.8462974757319,173.38930213737365,179.72794758179083,194.6152100291148,207.2472407556541,201.69671364061858,197.4867594710398,161.7593889233794,137.74290732178864,112.17551276032499,112.21247849143136,141.36454716256296,196.8700217103912,255.25893220364804,305.9895090549513,313.8064317433763,298.2445826270833,258.14455010553667,237.5234112789277,228.18834889580967,220.79174799841732
2,1986-04-03 16:07:57+00:00,,,170.0841884421644,,,192.5430128666025,200.63756635050868,200.0152722829118,202.62536411391315,201.23084203369643,198.1242528701186,200.5241024596048,202.3642827417352,200.69147773344756,194.30827116675823,192.04222325634805,194.78117527845473,189.427039596625,197.10370840568868,190.21822029011915,187.9399659853726,193.6245603723713,195.02100064463232,182.4430729530257,194.20014448312506,195.92900004261918,197.11771537745256,196.96921919645277,192.73610425540375,193.45970039311993,211.15649380571756,193.46488670965266,181.39820637159738,180.9227909922727,199.96589915465674,212.08116317336254,208.1211809301756,186.119115649041,165.4357472044137,130.96618086890098,103.3545411820166,99.62991589085178,129.52245416836635,174.1257065436016,235.72025348668714,285.01382010163667,303.08677260685323,284.43089079134353,247.700824455639,229.9125371503769,215.85128215748676,203.20548421685334
3,1986-05-05 16:07:11+00:00,167.92209572099964,169.12151393841575,168.78687942206776,170.46723650794124,176.09267137448933,183.59483607627192,175.0377942543639,176.08535713571223,175.37146208775997,172.92025295436164,179.39371952487312,180.44969839633515,186.3996193679607,182.9468718031351,178.32121468626002,170.8645355228004,167.7994472079199,163.3351517785643,165.42002444007846,167.69043755081904,163.64267527150795,165.98715826436,169.15240820724722,172.4047295168915,176.36680151906054,180.6748119439748,178.94211425298667,176.74019885681156,170.46128840089818,169.6940254049649,173.0593957872959,171.1203636431843,167.9172907646234,171.50003627051512,186.0696275432109,193.8454531302357,190.42910517076922,174.84748090543735,149.80863457401713,119.39226726583087,86.08866963542626,84.80509719430293,113.97020976988806,156.02248110810177,210.94881170540302,254.38821817242427,274.8996851795193,253.40738419322543,221.2093604052733,194.27321827194316,190.1977060657403,195.9367567275121
4,1986-09-10 16:02:57+00:00,169.5127893861039,165.4465172197336,160.5421285307358,166.17908511586958,172.11016093787924,181.99077340409283,175.21690397622285,182.61793365102864,177.7391655393079,178.02225112051607,179.02440346245945,184.41612667398348,186.36583813252727,186.4843700562186,184.60192264126596,176.4492462624353,173.16350039702516,169.86182906342992,173.12860480241045,173.84163002062542,171.1923573477864,175.64341794773074,172.7030220678365,177.651998610778,179.18822897417863,183.902107898884,177.90804390853276,177.47706591894527,175.17047247535174,180.0667781428488,176.50171439048387,178.6064476920569,178.13365269156117,184.94173087455795,195.84372927454916,203.34531924323733,191.51528737386815,175.2921157361211,154.73469364917923,121.65592215199138,102.52711039374397,99.86888578963186,137.18413576315044,183.8540950651529,241.22341837139686,269.3204876399668,281.78946827920106,256.8921365086307,230.116356233504,206.05867891106993,198.37630700353557,203.43580608849493
5,1986-09-26 16:02:27+00:00,179.51966042482306,177.76281272143973,178.47837143643702,174.7948302321706,175.92292293028294,183.07425440572771,178.14812557063036,175.31225711113757,176.41076231056576,172.62279415006643,179.98821379305778,174.369070041019,186.13758129676333,184.5881942995522,182.4007034026321,175.4846774552035,172.38881371631652,171.93683792565454,177.4663590362857,174.84040654891007,176.7123901815047,168.84556287460723,172.89397077935553,175.69312838320457,174.47004340245167,177.71155738202526,178.5931636473507,179.11633702167546,172.7717460730716,171.26895482539655,175.4969662194574,175.4569200573654,176.079012298601,183.45703612937507,193.49989271710106,198.59948709505474,196.02613460125036,179.49142922428422,160.94027118776208,126.80845541981165,98.22140391938717,101.1142581157528,129.61278988774416,175.55379768475046,227.6389824604686,270.39405760251645,274.9077111923765,251.49216226431238,226.93273033734988,203.1408105313476,212.06748854295972,227.50051784983387
6,1987-07-27 16:07:44+00:00,142.22474421057618,154.85097155776327,156.47283164697117,157.3355534472646,164.64976063286548,166.45194316954613,166.13988433159585,166.62233496485257,167.57522811682728,172.14886089656164,171.82231462763292,165.3867371473882,173.16836151744684,176.27071951091153,169.84070069376375,167.8764759582301,161.54174579611063,162.68768324212746,166.62592540453815,166.9603370040295,169.14096832457713,167.17791984911594,163.59571426659633,166.20327322366938,171.6521274569186,173.79984266732293,176.24954635592732,175.4540105755549,171.29220650892853,167.53749357680528,152.8851831559627,152.2092701616176,150.2653863846463,155.09348496013993,168.84901799615255,175.11103959531485,181.43265897517293,169.71042426922597,155.04041189254116,121.0626446203676,89.04718041465422,92.12224257185007,118.47641373360578,162.06132551169384,208.28242559115418,249.31777149411099,260.8438188526883,247.3749495373073,235.26746563914426,219.79461844237673,223.88676667170122,205.08260228142845
7,1990-03-13 16:02:52+00:00,170.57954775213778,185.75915184181179,190.72314539496392,198.02410045673332,193.21107571835185,194.09454481094266,194.61251119721723,198.65841390922336,190.8880967031256,190.74008768834904,195.6208160798248,195.30502552871013,199.6830019710687,195.721556394166,197.36474389443148,189.69317854606436,184.23663243474834,186.62008770290765,190.3775431032944,191.7733102236732,182.3250602452388,182.2172754160012,175.73756336619152,181.3297220906619,188.89467170948376,185.64745401432768,185.97563190095917,180.2384863409329,177.10579934333606,177.2349408699941,176.4422769245613,174.65976755885885,173.03363271714218,177.91074956378657,188.25195933299472,196.9590327762711,204.4841674719275,193.23334165030744,171.93568875385148,138.9338591802045,115.68644825381534,120.6256788544233,149.48909933647204,194.11317616447622,229.54244328079704,266.63320229624503,276.4876505658908,254.74842404796823,233.54163202003875,211.6426728842153,207.81871319520647,212.4861112332484
8,1990-03-29 16:02:21+00:00,173.12573718008693,180.72141469963054,182.331579911996,179.21868702861465,181.38195179308377,187.46118121434998,188.91792533639497,180.55383899780918,168.8009642634953,178.27521813588967,188.2145348686787,187.47826897373068,187.9696111686428,187.03265501907524,186.383212334234,178.90252517386364,178.62846008053634,175.29856166346968,180.17023733840674,179.05783347031735,178.0291502803343,177.3924183476851,174.974706757459,178.0153282963535,177.54848910530688,179.84217928046232,184.72303452105837,184.7181522473984,181.33430618377236,175.53307662928935,168.98567691500742,164.51746569751288,163.67637370952642,160.0540339619797,181.90590479217795,194.7027743622265,201.03273083096897,190.18141803815024,166.8362866162084,136.86129239143145,105.75249148917118,109.69512147901143,146.283640387239,191.733716051687,221.63017388689835,250.64036147122033,271.32450011164354,264.0101804709552,230.24978920745025,206.53011552547957,205.2217283623653,199.46527826032542
9,1993-01-16 16:03:54+00:00,175.41289432289085,178.88804267738084,181.76036369050937,186.08472190490798,184.86538859190975,187.7678239375671,185.38554304673994,189.33438093628652,186.75566400539745,192.664153956985,191.78382305498158,200.56306293031204,200.73300266026254,204.485013985392,199.09505683915805,194.89271655424744,198.41975489657221,198.40612843661268,199.85543442851727,197.0955999501839,193.50476751425688,187.61269160004443,189.74162573501468,183.12609730785977,197.2798920257194,195.65388118993235,201.12109282413988,197.72895418815503,189.05873037919605,183.1518955057257,182.69069467593755,181.5562226864341,180.61226998940927,181.1125265579674,198.81518783863683,208.78922133345375,216.24421121424456,205.88307982824838,180.19226241667016,148.69054996349595,119.76666427746474,113.43634422694817,128.8531152514245,142.8160312238408,171.80394898262261,197.23606351502977,193.7804521068574,166.64192614973214,147.3969506222902,141.01590473856936,150.07324805716144,
10,1993-02-17 16:04:13+00:00,178.20234126687225,168.79588438314624,175.41879187702997,182.32533349929386,192.39673752055612,208.32390565114443,199.03572637257727,194.21497658723553,195.17846369520245,197.00528093504937,200.49910259024225,201.13102693359912,201.14962934718372,198.515963174424,194.702801269897,197.00054302013305,197.11316545935603,200.72474242433066,200.0487580506477,198.2199718940916,197.28345723405644,191.96368487056873,184.47894249506584,177.4591345008963,180.69230400755373,184.5662391934398,189.69813579068799,179.7269670469684,173.7537082081413,175.95810577960304,175.91558546695103,177.9599467353248,172.48874577868494,178.6460986382906,194.05135371170422,208.75055177733265,214.4628350081858,201.21130791623742,178.49850793536487,142.26125345921744,110.38785148562957,106.17883391647565,122.34041701506457,142.27927635632548,165.63427909715458,192.4677406726744,191.76045320711057,165.19114811827214,142.21818638594803,138.5145746096564,145.38307322793588,
11,1993-03-21 16:04:25+00:00,184.6498467686341,185.07597591708057,186.0703908393116,188.35357270226228,189.35035484016782,203.8117752517427,197.27660990628456,197.9988135090213,201.8622819282668,201.17616751196192,205.49165417411058,203.338395449911,212.96103582198296,210.5003335632685,206.37542437019698,209.0167187006871,205.15418318620254,200.41714892816003,207.88194205278498,203.4676945351011,209.21175421868313,198.21373906337834,201.31191302510538,201.3884319423152,203.797674130185,208.2763279658302,207.63248962043383,193.44896605525213,192.3304628502666,194.55595540602565,189.89921763330688,191.71065063682556,188.67818962609522,189.9544972558273,209.92809394466354,219.41947507263853,224.2627182001984,212.80899675061303,191.54971022515304,154.10923378974582,117.36713010276684,121.39363478421731,127.6875040851826,146.72441282008947,175.39669235305985,198.66747627574625,190.7610750110524,170.1405834417564,145.90507699936867,141.72891165465185,148.8119766100642,193.784189620345
12,1993-06-09 16:04:48+00:00,173.50621442446175,180.97403502715952,178.8125231272966,181.6205606842559,183.94202069867265,185.5474715693278,192.3171262427059,189.69989431076124,193.06205516894536,193.22967818391584,197.06805301262767,198.32774057792264,202.97808272849687,198.21222814408375,196.94825287418735,190.59072904764326,192.31403681352566,187.33912261314555,186.97028031366355,186.91645656372276,184.0073415503623,181.75230881917128,184.92924805599733,184.2698136386697,184.73588889487957,188.68578855923394,188.22050919728568,184.10584777575198,178.30456770169604,174.80199912629732,174.55767345725582,177.6266630862122,174.7895039861275,175.1875947903654,192.87637946787908,199.53436533046204,193.11801320234972,183.05883767214925,161.378800765458,129.27885174004962,96.62846180971738,92.41713164909193,113.85382759904101,124.97654671079634,153.46086037655832,165.61444523336755,157.23135350542864,132.8353716836262,118.26722559151267,127.55611266174213,164.51910588439648,190.2998418216312
