,dates,mex0101-0000,mex0101-0001,mex0101-0002,mex0101-0003,mex0101-0004,mex0101-0005,mex0101-0006,mex0101-0007,mex0101-0008,mex0101-0009,mex0101-0010,mex0101-0011,mex0101-0012,mex0101-0013,mex0101-0014,mex0101-0015,mex0101-0016,mex0101-0017,mex0101-0018,mex0101-0019,mex0101-0020,mex0101-0021,mex0101-0022,mex0101-0023,mex0101-0024,mex0101-0025,mex0101-0026,mex0101-0027,mex0101-0028,mex0101-0029,mex0101-0030,mex0101-0031,mex0101-0032,mex0101-0033,mex0101-0034,mex0101-0035,mex0101-0036,mex0101-0037,mex0101-0038,mex0101-0039,mex0101-0040,mex0101-0041,mex0101-0042,mex0101-0043,mex0101-0044,mex0101-0045,mex0101-0046,mex0101-0047,mex0101-0048,mex0101-0049,mex0101-0050,mex0101-0051
0,1986-01-13 16:09:40+00:00,215.67285088126943,210.30648323365082,212.65815454355558,213.13452488682003,217.8216539986531,215.3633035968056,216.49043980416565,212.8245358444282,210.99584202259973,206.27369086445876,210.64848574510836,214.34679995628724,218.21577229509745,218.88975877004225,211.59466808632897,208.52699120571873,205.09224302432563,204.1429312464262,209.1619316592925,208.7743594450308,212.17474061139677,202.45160270354333,206.47226720216014,207.49435021533557,206.97758987755026,213.20814971815133,212.19035603783604,210.66889252434368,206.41394516914517,197.28753285317242,194.68694781336922,195.56069227574656,190.829488496294,196.49341490057697,212.25158081052285,227.14930906947694,225.57157793879324,212.87552769494346,184.16730808705086,154.73236538966944,119.8144878775345,122.54861529088762,148.1435111286674,195.50564752289011,253.81266729539362,306.91449455795106,322.04589995172057,305.51098074097695,272.5705546343708,248.8818686810481,243.0150883885136,239.73678597049258
1,1986-03-18 16:08:16+00:00,181.05039564558967,186.48894752457423,183.35873181138066,189.05314567387447,191.3230596217952,187.29259009080815,182.87562457275652,190.4024830990588,191.37476976509703,190.01496955542905,190.39056543152984,193.3144106732837,192.33263166650244,193.9842900507556,189.99711573128477,186.93575314109722,185.80303342779774,186.85137120992746,186.64093208512162,184.35084607014278,178.08265096566873,185.62320608452723,185.31783334546935,187.576777483516,189.27377669898263,187.03939733208512,190.41585849205657,181.0343700673979,183.01812456417886,183.92772107589838,178.79585632872028,179.4347275449149,172.97773220655665,179.2906545302978,194.1487641075222,206.74747726823347,201.15850680801177,196.94855263843297,161.3478189925624,137.43870345988043,111.70906683873241,111.71271500401073,140.9272541110699,196.4584517795742,254.6758748016573,305.28984017256244,313.10676286098743,297.66152522509253,257.60634327292985,236.9852044463209,227.75105584431662,220.38017806760033
2,1986-04-03 16:07:57+00:00,,,165.86948365120958,,,188.00410001480503,195.7204107610614,195.09811669346453,197.26119437997068,196.31368644424916,192.76008313617612,195.60694687015751,197.44712715228792,195.77432214400028,189.39111557731096,187.50331040455058,190.24226242665725,185.2123348056702,192.5647955538912,186.00351549916434,183.40105313357512,189.40985558141648,190.8062958536775,178.2283681620709,189.98543969217025,191.99527557106137,193.4298486853671,193.2813525043673,188.80237978384594,189.24499560216512,207.22276933415975,189.99395335239575,177.92727301434047,177.23492430018723,196.03217468309893,207.86645838240773,203.58226807837812,181.58020279724352,161.9648138471568,128.40070838745024,99.42081671045878,95.41521109989696,125.83458747628089,170.6547731863447,230.80309789723987,279.1132333942999,297.1861858995165,279.5137352018962,243.16191160384153,225.37362429857941,212.1634154654013,199.73455085959642
3,1986-05-05 16:07:11+00:00,165.4171350750056,165.54299872985285,165.20836421350486,166.88872129937835,172.23888576526775,179.74105046705034,170.86285984437384,171.91042272572219,170.81698818595265,168.7453185443716,174.8392456230658,176.2747639863451,182.22468495797065,178.77193739314507,174.14628027626998,167.01074991357882,163.94566159869834,159.7566365700014,161.5662388308569,164.11192234225615,159.78888966228638,162.4086430557971,165.57389299868433,168.82621430832862,172.78828631049765,177.33486441598276,175.81091344549415,173.60899804931904,167.12134087290616,166.115510196402,169.71944825930387,168.17335111848547,164.97027823992457,168.3688354630226,182.7296800152189,190.26693792167282,186.57531956154764,170.99369529621578,146.8616220493183,117.21404061714041,82.74872210743423,81.22658198574004,110.83900896239554,153.07546858340294,206.77387729541297,249.37829688043624,269.8897638875312,249.23244978323538,217.3555747960517,190.4194326627216,187.0665052582478,192.98974420281326
4,1986-09-10 16:02:57+00:00,168.30544269041567,163.72173622589332,158.8173475368955,164.4543041220293,170.2527044829743,180.1333169491879,173.20465948340916,180.60568915821494,175.5439897289657,176.01000662770238,176.82922765211725,182.4038821811698,184.35359363971358,184.47212556340492,182.58967814845226,174.59178980753038,171.30604394212023,168.13704806958964,171.27114834750552,172.11684902678513,169.33490089288148,173.91863695389046,170.97824107399623,175.92721761693772,177.46344798033834,182.29231230463304,176.3988605389225,175.967882549335,173.5606768811008,178.3419971490085,174.89191879623291,177.18603981477665,176.71324481428093,183.43254750494768,194.2339336802982,201.62053824939704,189.6578309189632,173.43465928121617,153.314285771899,120.60605546008858,100.91731479949303,98.14410479579156,135.67495239354017,182.43368718787266,239.21117387858317,266.9057942485904,279.37477488782463,254.879892015817,228.25889977859907,204.201222456165,196.8671236339253,202.0153982112147
5,1986-09-26 16:02:27+00:00,176.48714452922636,173.4306471563016,174.1462058712989,170.46266466703247,171.25751386013417,178.40884533557895,173.09393241130255,170.25806395180976,170.8970970458445,167.56860099073862,174.47454852833653,169.3148768816912,181.08338813743552,179.5340011402244,177.3465102433043,170.81926838505473,167.72340464616775,167.60467236051642,172.80094996613693,170.50824098377194,172.04698111135593,164.5133973094691,168.5618052142174,171.36096281806644,170.13787783731354,173.66820285456302,174.80251877785486,175.3256921521796,168.72839154560936,166.93678926025842,171.45361169199515,171.8892542978399,172.51134653907548,179.66639125987922,189.45653818963882,194.26732152991661,191.3607255311016,174.82602015413545,157.37260542823657,124.17148507581453,94.17804939192492,96.78209255061468,125.82214501824829,171.98613192522495,222.5847893011408,264.32902581132305,268.8426794011831,246.43796910498457,222.2673212672011,198.47540146119883,208.27684367346387,223.93285209030836
6,1987-07-27 16:07:44+00:00,146.004134451046,160.2501004727202,161.8719605619281,162.73468236222152,170.46420715666525,172.2663896933459,172.43886806571226,172.92131869896897,174.44684673586337,178.44784463067805,178.69393324666902,171.6857208815046,179.46734525156324,182.56970324502794,176.13968442788016,173.69092248202986,167.3561923199104,168.08681215708438,172.44037192833792,172.35946591898642,174.9554148483769,172.57704876407286,168.99484318155325,171.6024021386263,177.05125637187552,178.83902965461607,180.97378415651463,180.1782483761422,176.33139349622166,172.9366224917622,157.92437014325583,156.6556116209939,154.7117278440226,159.81772276072724,173.8882049834457,180.51016851027177,187.2471054989727,175.52487079302574,159.48675335191746,124.34907091642835,94.08636740194736,97.521371486807,123.2006515341931,166.50766697107014,214.58140932527058,256.8765519750507,268.40259933362796,253.6739332714237,241.08191216294404,225.6090649661765,228.61100447228853,209.52894374080475
7,1990-03-13 16:02:52+00:00,175.57943972534213,192.9018546606751,197.86584821382723,205.16680327559664,200.90321721558928,201.7866863081801,202.94566448589111,206.99156719789724,199.97880938167893,199.07324097702292,204.71152875837814,203.63817881738402,208.0161552597426,204.05470968283987,205.69789718310537,197.3853200433018,191.92877393198577,193.76279052177097,198.06968460053184,198.91601304253652,190.01720174247623,189.3599782348645,182.88026618505484,188.47242490952522,196.03737452834707,192.3139766452668,192.22549686746459,186.4883513074383,183.77232197427517,184.3776436888574,183.1087995555004,180.54199340968748,178.91585856797082,184.16061453029198,194.91848196393383,204.10173559513441,212.17630896916492,200.92548314754487,177.8179146046801,143.28159133081698,122.35297088475446,127.76838167328663,155.73896430297745,199.99540201530485,237.87559656947093,276.6329862426537,286.4874345122995,263.0815773366421,241.23377351727618,219.33481438145273,214.06857816171188,218.36833708407704
8,1990-03-29 16:02:21+00:00,179.9157073370401,190.42137206670648,192.03153727907193,188.9186443956906,191.82805972685787,197.90728914812408,200.23454226465026,191.87045592606447,181.1463645488647,189.59183506414496,200.5599351540481,198.79488590198596,199.2862280968981,198.34927194733052,197.6998292624893,189.34863310763774,189.07456801431044,184.99851903054562,190.61634527218084,188.7577908373933,188.4752582141084,187.09237571476103,184.67466412453493,187.71528566342943,187.24844647238282,188.89547282306654,193.21049721724984,193.20561494358986,190.38759972637658,185.2330339963653,178.03897045761164,172.50566588216367,171.6645738941772,168.54149665817118,190.95919833478217,204.40273172930245,211.47883876474307,200.62752597192434,174.8244868008592,142.7656142670429,114.8057850317754,119.39507884608739,154.77110308343046,199.7219162363378,232.94679081515363,264.22030178512665,284.90444042554986,275.3267973992105,240.69589714122435,216.97622345925367,213.70919105855677,207.4534784449762
9,1993-01-16 16:03:54+00:00,172.69052968387584,174.99895033593083,177.87127134905936,182.19562956345797,180.67713530111743,183.57957064677478,180.84826864838158,184.79710653792816,181.80591011627925,188.12687955862663,186.83406916586338,196.02578853195368,196.19572826190418,199.94773958703362,194.55778244079968,190.70446326345512,194.2315016057799,194.51703609516267,195.66718113772495,193.2065076087339,189.31651422346457,183.72359925859442,185.85253339356467,179.23700496640976,193.39079968426938,192.02406167124568,197.7181370253711,194.32599838938626,185.42891086050938,179.26280316427568,179.06087515725088,178.35344075818114,177.4094880611563,177.70957075919864,195.18536831995016,204.90012899200374,212.05595792345224,201.69482653745607,176.9894804884172,146.32327636435247,116.13684475877807,109.54725188549816,125.45015945265574,139.61324929558785,167.26667458426425,191.79133423699975,188.3357228288274,162.10465175137378,143.2086973314979,136.82765144777704,146.67029225839266,
10,1993-02-17 16:04:13+00:00,176.25036221296088,166.00734287755859,172.63025037144232,179.5367919937062,189.39369282223095,205.32086095281926,195.78242794939166,190.9616781640499,191.62941086990907,193.75198251186376,196.95004976494886,197.8777285104135,197.8963309239981,195.2626647512384,191.4495028467114,193.99749832180788,194.11012076103086,197.936200918743,197.04571335232254,195.43143038850394,194.28041253573127,189.17514336498107,181.69040098947818,174.67059299530865,177.90376250196607,181.96360045489132,187.2581619732988,177.28699322957922,171.1510694695928,173.16956427401539,173.31294672840255,175.66350078954673,170.19229983290688,176.2061248209014,191.44871497315575,205.962010271745,211.45979030986064,198.20826321791225,176.2020619895868,140.56388036885974,107.78521274708109,103.390292410888,119.90044319767537,139.98283041054742,162.38098067396896,188.5637825648517,187.85649509928786,161.93784969508653,139.21514168762286,135.51152991133122,142.9430994105467,
11,1993-03-21 16:04:25+00:00,185.66827238500582,186.53086965475447,187.5252845769855,189.80846643993618,190.91716348073973,205.3785838923146,198.9739859335708,199.69618953630751,203.7139648671245,202.87354353924815,207.34333711296827,205.03577147719722,214.65841184926919,212.19770959055472,208.0728003974832,210.583527341259,206.72099182677445,201.87204266583393,209.44875069335689,204.922588272775,210.77856285925503,199.66863280105224,202.76680676277928,202.8433256799891,205.2525678678589,209.6342287876592,208.9055216408985,194.7219980757168,193.6883636720956,196.01084914369955,191.25711845513587,192.90879842079232,189.87633741006198,191.227529276292,211.28599476649254,220.87436881031243,225.8295268407703,214.37580539118494,192.7478580091198,154.99482128224298,118.72503092459581,122.84852852189123,128.96053610564726,147.92256060405623,177.09406838034607,200.7043275084897,192.79792624379587,171.83795946904263,147.47188563994058,143.29572029522376,150.08500863052888,194.98233740431175
