,dates,mex0506-0000,mex0506-0001,mex0506-0002,mex0506-0003,mex0506-0004,mex0506-0005,mex0506-0006,mex0506-0007,mex0506-0008,mex0506-0009,mex0506-0010,mex0506-0011,mex0506-0012,mex0506-0013,mex0506-0014,mex0506-0015,mex0506-0016,mex0506-0017
0,1986-04-21 17:30:29+00:00,193.75818856437957,174.65157604365822,175.46514663363837,173.0502969629958,184.4544365814994,189.63868874292686,218.4910740717289,176.1049489896521,189.3484925349892,199.03738849111525,202.79994483397698,204.83309057304697,199.30658890903885,185.80852835720313,168.00616994807044,166.78761682035227,167.19233093512767,176.37314207686208
1,1986-05-07 17:30:05+00:00,200.3215122459733,181.58625513808934,179.80576666452927,191.21398028781036,185.35837110665702,186.96676055250867,217.44664256837353,192.68950387576703,193.173371964174,197.027933031928,202.87720012535777,207.29930325868452,205.1472714457044,199.4907975491607,181.25754450979963,171.95346893754825,174.46327332402674,183.47758908976797
2,1986-09-12 17:25:50+00:00,211.27621579518942,211.62601611007875,201.3673823100176,200.31953012351119,202.85135980399093,193.2070087420102,217.59655164128858,215.41336505718866,219.89764793988695,220.00234136251714,223.35986909389752,231.2024318726633,217.8585122472335,204.43166382497762,197.34912816210942,180.15745417203908,184.443329671309,187.8166102104172
3,1987-06-11 17:29:41+00:00,207.23076682640635,190.26759735943895,202.6677024598855,207.10429040126292,203.7764867717205,194.23867554801177,224.68988879301173,200.33185678353755,206.7075429790082,210.88190944462673,221.19178661371916,226.60779981841742,223.5539313444631,205.86897981347786,189.94552692071818,177.93754667660124,175.0966787514677,179.97483550623681
4,1987-07-20 17:36:38+00:00,208.2976834318206,212.41548889034172,209.68385840979673,209.44267473031968,209.18703947453972,203.25611968290934,219.23221987203996,219.1153201078473,225.73707836852134,235.6067251972323,233.3127146226336,242.40675476311412,240.0506233463893,223.0983950480477,209.7414026645076,195.4619323143295,190.90404691003283,192.9925098993738
5,1989-09-11 17:37:23+00:00,238.7875642457995,232.73592637175835,232.87251368595048,226.62679080496127,231.97320687026226,214.28683383889663,228.28385235404238,222.71806656603752,223.3672104656366,223.64697787182072,228.56407895567833,230.4412618944615,232.33091481907408,217.06493097272744,202.78784236088788,189.41636603839152,184.40488186582695,186.4382741037178
6,1989-10-13 17:36:37+00:00,,,,,,,,,,,,,,,,,,
7,1990-03-31 17:25:16+00:00,212.49671383485014,207.4912542895239,208.23687644336997,206.59894907813887,207.0247810391132,199.32861493664703,217.57114886504837,195.5478082018378,208.04180619777037,204.39920163727936,214.56574747936173,220.0766596602888,215.33398258035828,202.60037617956004,187.1985399073717,175.0578655143293,174.21653272867877,178.2176067389932
8,1991-03-18 17:26:40+00:00,210.6880817815671,195.2462782922043,189.65847209080735,189.70831857943122,188.20337074927568,191.94798498331363,217.66490017680024,181.40646207159958,188.84924661550693,187.04734066101057,183.96939467684334,190.7836150324744,192.21134511619712,179.2175600667712,168.76731799185558,164.97814615311734,166.89550615002017,179.804668670697
9,1992-01-23 17:35:38+00:00,212.1701017915991,197.08205767864723,200.9422825528973,204.55231973727862,190.6487731238446,196.1772143722342,220.6872358239097,185.95734581957936,188.58311678918875,198.01864249893129,200.90731951728782,208.33348467963293,202.3598315912721,184.4606521878652,172.6322372194685,162.99354002510142,163.68755914252745,174.96924046403336
10,1992-02-08 17:35:34+00:00,200.7841916965866,182.92867431600138,190.6632019822031,189.90758263013558,181.873961664569,179.1187734075896,210.56727151655383,170.29580110433793,179.50432137055392,194.00709715834344,188.03321974845613,194.5129678753182,193.23811784128145,182.6790701656407,175.10298735587938,161.02010789129946,166.10764865158976,174.03095999481772
11,1992-02-24 17:35:34+00:00,,,,,,,,,,,199.19527419359054,205.14535367675583,206.44306901888672,191.12469152686245,177.32237553700702,169.23370550415248,170.26421194940767,170.58659349496625
12,1993-02-03 17:27:03+00:00,198.967280395297,205.33706420892005,205.8348057293714,203.0580424349261,199.19966375239594,190.30429072253833,210.06598316363642,,,,211.41016704971886,217.1428546474785,220.3495406268923,204.3424603473207,188.8440444183538,179.25150998757857,179.3821801378694,188.2908025580512
13,1993-02-10 17:33:18+00:00,202.25321938113453,,190.48948908322606,194.04770796197954,188.16394892563977,193.30299343113128,211.84186569958072,184.97578945148527,184.36169658054834,195.3951281942429,,205.61122636952018,,195.71322632141815,175.29041893115686,172.7306467427405,,175.28083460516032
14,1993-03-07 17:27:20+00:00,206.92719851167504,,183.20758517313257,188.19419597591988,171.37906476759338,183.9835256950993,210.65061984690627,184.58524029043912,174.50855221729137,193.07951409605948,,193.47646657610173,,177.24275010635577,168.78729098895013,162.29366094883025,,175.57537734246904
15,1993-03-14 17:33:33+00:00,211.98905302963863,205.87815617199746,,,,195.27134889736442,212.73295021942076,203.3375490880034,,,,,246.30718225097075,229.08557249504662,206.8120331591677,196.96410433809865,202.96236058221095,200.4283368438222
16,1993-03-30 17:33:36+00:00,193.77394570913486,193.23831740465755,,,,183.95440059874463,209.9556058566673,193.6985146673834,,,211.5155971138521,,216.20858286717436,199.53967374281382,190.02717260193657,178.5789670997924,171.50581752738424,182.81769288903166
17,1993-04-08 17:27:28+00:00,206.4310333043114,180.65975918064905,183.15919025790808,190.38327204988406,184.76079945066223,189.25045537199702,216.2244193825102,191.04417077373245,196.44835581575492,203.60089884087336,202.71231480811758,211.46950760562126,212.19123676713565,197.0239566755553,187.0398171188434,174.38280360643788,175.10142591392994,186.99448887739513
18,1993-05-17 17:33:52+00:00,,186.50906743825703,198.93629152898532,206.16513046435935,195.2166588904672,188.01595925521568,212.09185108250608,189.24937625334172,205.6251897952902,221.17595377068324,206.6869967939911,224.67941295812508,229.17781519854424,211.08113445851797,191.5019154196676,186.35444733927923,184.91917015609883,194.8856797937378
19,1993-06-02 17:33:55+00:00,205.09500867430037,205.0009941220233,192.0401481694794,193.82292512793285,194.5397300864715,178.10116017158703,209.84914509117993,203.0103804472633,218.55015642427216,217.73748002622136,221.70652739521938,228.05020608403433,218.8451297754007,206.30410833900206,184.3459213921606,177.83924778998517,175.6429040930254,197.80524284021018
20,1993-06-18 17:33:53+00:00,200.35532776469597,195.58021062330417,204.09059747348823,199.40792600485398,200.0562096517166,192.80114665977587,221.44046737720194,205.90399873499595,220.40509030387716,221.68591599202094,215.57660715522076,220.55524337872802,227.46310144298215,204.7856077368226,198.59724081579813,191.08929620662948,193.7017182910664,196.32783429811352
21,1993-07-04 17:33:47+00:00,201.9118961804824,201.9948613023234,198.72562927181343,202.08009267556065,196.61763861980728,189.1513531992324,217.44910403919428,207.46321881948495,219.61889884667065,219.44048292448113,221.12006710263032,226.27809630690322,224.19322877635142,208.35914921514205,189.77896995151823,190.02144742640817,189.8363764045403,196.74144192068462
22,1993-07-20 17:33:47+00:00,210.22850525907356,210.50928540103578,208.42244135599228,219.5000326092454,217.92143038210304,206.4465427512531,218.21918069958863,224.48735380686045,226.6851527830544,222.84991121333164,228.14326691899325,233.01546260598295,235.3901175353861,225.4711985211704,203.8628620945187,197.0092137671367,193.6395529164707,199.90896487889248
23,1993-07-29 17:27:35+00:00,211.14995672013768,210.9679965935488,211.0706518779125,213.0784544281086,210.25914679191683,205.30027288465553,222.89732365099076,221.8415781598457,225.81428773861202,227.96034058390813,228.59094848791958,235.87054282383136,231.60399514669456,216.55323205265637,204.68281171571505,192.32371302049725,187.47543110611718,191.72204597982739
24,1993-08-14 17:27:36+00:00,209.57253672527483,210.9232242163157,207.2494485344441,206.03460667701333,212.50432968551732,207.5981716546103,219.53726568704883,221.46087155289578,225.23665377872499,224.49020278868713,230.95447618148964,237.6461926168919,231.58551507087859,214.978496339716,205.5101173082198,191.76670190265338,191.6178485545904,193.97252788994552
25,1993-08-30 17:27:34+00:00,208.72772838084398,212.2454046452146,212.90594865179992,212.2415950619795,213.70277003502244,209.1360657502233,222.21339054609706,225.92020798084062,231.2133453459933,238.43101317318047,235.67973740159448,239.68217322846147,234.37745806262944,221.87814799947466,207.28833002523976,197.52404752115612,191.25414854301505,193.7986857137711
26,1993-09-22 17:33:41+00:00,216.69319510559677,231.58955046271018,230.23909737091384,228.42403313441542,228.43467013906778,222.6171710134061,226.37236414583882,232.9490744696048,234.4613613811324,236.98941894892792,236.53272896843848,250.78889962272748,250.7128440934604,233.1892549990477,217.24505151307343,209.56730996747223,196.99846116798375,199.90673825127084
27,1993-10-01 17:27:28+00:00,213.58828755070414,223.89915769462579,224.2772668258262,222.85768120294995,214.86729384895398,212.8432012427245,231.14704221731802,241.08446456230732,245.73830535822157,241.4276778453064,247.231298181946,253.66021947076504,250.8573750360351,234.52633025466912,219.69931412920386,209.12530758530607,201.41587707872242,208.95474100999334
28,1993-10-17 17:27:22+00:00,224.55488385059962,218.264503857303,219.11438048000878,215.73117996703434,217.0677841164608,208.2966719248035,224.73785161742467,224.2608614523817,228.91595405262584,235.51122427825965,235.47408301176262,240.00651697638634,234.35269921377702,215.15392801994585,208.3539619641448,,188.91215291043602,195.85902446011727
29,1993-10-24 17:33:31+00:00,226.77803636810677,228.15984269227792,233.66038319027265,235.16277994435825,232.64473616720278,,238.39258445892,236.81702575626065,236.98667302750147,241.97174675561618,240.4708165957837,248.04944582776085,,235.45003643019578,,208.04519511034204,,202.4906171050832
30,1993-11-02 17:27:17+00:00,215.0364219915012,224.0603466640082,227.64157194816926,226.4270822657258,223.65567858243548,216.71058673989802,226.3473793619298,237.21277250487918,240.99139495907863,242.53941537874707,243.10227442951683,246.14228522177925,247.52789051979877,232.81421984406194,214.08759776370903,203.53155063612147,195.4826372682755,202.26450157446718
31,1993-11-09 17:33:23+00:00,244.64997955517973,235.00639540303365,233.693949244659,236.214966778539,231.74599289884873,226.32353988049843,232.07992579913898,234.4741665897421,236.622582752346,238.90715775207897,253.68986268803124,255.60851864327364,250.7661556363212,233.98274181113757,217.5219611595657,200.13554641789918,193.3444448517579,197.01392268553153
32,1993-11-25 17:33:18+00:00,238.84796529540907,224.05295058980693,230.26607067402043,238.27357840534964,232.46431670085107,229.72342254587323,235.73920838036972,246.39225761603257,239.37221633022523,239.66852445395102,247.3934223653819,246.99033852320431,247.0033008589848,237.9222641311711,215.24942378644621,206.0806691420854,202.6799052072331,207.34826571078634
33,1994-01-21 17:26:29+00:00,215.16235829672678,212.9850315585778,215.6169183386289,213.23583199036221,216.21148625227227,213.70940566035443,215.34900183001588,206.08380677323743,218.65583362423192,221.61457075073554,224.2949132503847,229.62011252719432,229.34817701718535,211.59258737419208,197.70050665173875,185.59649636267102,185.42565415923195,186.12393337848118
34,1994-01-28 17:32:37+00:00,218.29169959839314,,,204.5372588751062,,211.47401921586845,230.9577468826105,,,223.1893567231777,,,,,,,185.3146463377823,199.5185828110631
35,1994-02-06 17:26:21+00:00,206.76064060054992,212.46482596013905,208.09169727424154,207.30550638733604,208.01105319956474,210.2564485635221,215.84871498744974,207.8485042440921,215.07907684114565,220.42791783292992,228.87629196832796,231.46576907293047,226.34634202639148,205.92176297063602,192.22673702614668,187.19353087811322,182.60232768542195,188.6328213051465
36,1994-02-13 17:32:26+00:00,221.45362667455905,221.91133863793107,224.2684425102103,214.3624075434887,211.97804364378752,204.2849384617911,221.34926877948038,208.50574838663903,229.68340329932784,234.34595252652778,234.4660743176398,244.30124532233899,240.87745882547858,213.25081220796812,198.5325737406293,189.45043585991317,194.17717309817357,200.2708671688452
37,1994-02-22 17:26:07+00:00,205.41090933776357,206.3864977348903,204.70288487357615,197.32892764075487,199.94705053319126,197.99682243306725,214.8233697401974,198.6377951398646,211.89001822384336,211.76023262849057,218.58528967231072,223.4345390558548,223.64754734748013,202.7633955908413,189.45841475247389,179.73520272679562,177.32232928577722,182.73620988184615
38,1994-03-01 17:32:12+00:00,216.73218104899163,221.93058183549707,221.7264408382592,228.27610903969796,223.63569150672637,218.31990779750296,235.8250909905522,224.93221255449433,226.2822587294284,228.75240724606107,233.1104509132819,235.13867396515818,237.2637884675369,225.0288639684859,212.5990570711146,203.23180980534127,200.3415914022724,206.30581083317188
39,1994-03-10 17:25:53+00:00,207.65135402537558,212.6151816104134,215.5302483631769,213.08160855136515,206.58667777145817,207.20480209232758,221.7162389508442,212.0376880530394,217.97434968812095,224.9905126042623,229.2663835913591,230.9591317011517,234.46215994725293,216.32388551126675,204.80610726700257,188.98394891021834,188.84606484955262,195.6957810905881
40,1994-04-02 17:31:42+00:00,,,,,,,,,,,,,,,,,,
41,1994-04-11 17:25:20+00:00,221.12023991887588,220.00265463539836,219.4487030029589,223.66493230565732,218.98900319860724,213.20355763012543,228.16919810048097,218.28713815727724,224.38075868444017,232.4534796427622,234.54179148317252,242.03250859265637,242.55215534394006,224.73848601779054,211.54938960425164,193.36735802768862,192.98914784554142,204.5262980612492
42,1994-04-27 17:25:03+00:00,217.10384071610974,209.89294321492503,209.3590762316502,208.70871994310573,205.65354104842788,193.71759610616704,221.94774013942012,204.46376344779125,211.73490855276364,218.4881540991842,218.40300960863368,216.84855383256482,215.6905847003904,197.54632277128613,186.37452217316067,174.44289392669126,183.68033188701324,189.84187689172472
43,1994-06-14 17:24:08+00:00,227.6277600978875,230.2719590401508,226.98946864759387,225.15529628089436,222.71909349097015,219.8490543100991,225.78770533311675,233.81941009149918,234.77489824757404,235.41963041150254,243.0542086231373,249.64587141367255,245.97063077664572,228.34588994929754,214.75735500452916,200.49031560597024,197.37528330621572,206.51487613369088
44,1994-09-02 17:22:04+00:00,241.01938790295682,239.24156831878318,235.38923341545956,229.803342145285,232.2223995590251,228.52326616311686,227.47422997430124,241.24217609038476,242.74705750164708,245.7022780478037,247.16894735714996,252.01676465894963,249.15920778283237,230.57327637586218,221.28133286924586,201.26591846998437,200.96068516075758,202.89365017399754
45,1994-09-18 17:21:39+00:00,232.81988956190145,237.51336552728154,234.5044930787286,229.6198938750903,224.38325220236973,228.0331246970416,222.39861495963012,236.1118878892787,242.30866895034765,243.65931946803275,248.61980066408356,251.40370213803718,252.24311053497712,231.0620286146021,215.47617188696466,206.321108587874,194.5896551440913,200.35504129794614
46,1994-10-04 17:21:12+00:00,237.84346872854948,242.69165944004067,234.91697627629497,230.09693794681414,230.29035125480732,227.6825608064098,226.01128476258137,244.70942328954604,244.61992238099324,247.28555430341243,253.59611933007974,256.39842581491007,251.4045318948034,235.10109457604173,224.52205046049937,207.77774130785187,202.2352039704671,208.9158181564271
47,1994-10-11 17:27:10+00:00,252.39675301036462,258.629946288671,250.90999431264186,249.48371297242963,243.05302635702657,242.47046275746263,235.32169163901509,245.23548994210478,248.10485988743744,250.17691657636502,258.0419925824094,268.99106200351656,266.94736035772956,247.88822154621985,233.45282517520138,220.46770946270894,206.92771345341032,211.4230992719693
48,1994-10-20 17:20:41+00:00,231.99193196444998,241.71228197094553,239.94724111695518,238.94114995095055,229.41424607876877,221.21767443565733,231.92317438492864,234.59471834943358,238.4036309152478,236.88983735439987,244.01030235892642,249.99666475359788,247.36404813618304,227.63717140920627,218.24975966191715,198.93192918160247,198.82843412073584,202.36556802869455
49,1994-11-12 17:26:04+00:00,222.83318576938302,231.01496565231173,227.4360096132518,228.41116946180142,233.89446570976813,229.3827559734988,223.2562698079967,228.85489100606463,232.59635073599514,224.08250475797527,221.51791454986315,231.60739918078903,225.99923672874843,211.16250200465817,204.73297785066126,192.45528757961955,187.74208153949,192.58728815514132
50,1994-11-21 17:19:34+00:00,207.55223055656748,229.13162869429462,231.6178967296104,221.26355832542558,,,200.58795152544022,,,222.7366484930381,222.4376479710898,,228.2506713027339,209.55592579936416,,,,
51,1994-11-28 17:25:32+00:00,241.0089150987135,236.11419088690513,234.77962028509086,230.47811200409257,230.34549683189513,228.86716531606228,,230.07414555585441,232.54639669489987,235.99931500750006,232.90751410398946,236.36081374801904,229.16709984451552,217.37769959541424,200.53275352757717,194.6289727292672,189.9658189418327,194.33755963037032
52,1994-12-07 17:19:05+00:00,221.74634932827016,235.0202764319622,226.72281318088295,217.26914373791453,213.75182647644644,,,202.5587402931637,230.26726726989594,232.3615256269725,234.82797306728162,239.67775070286797,232.66542934886246,215.12923419647524,195.99916378702247,180.87926912694843,189.351568918461,196.68701519464153
53,1994-12-14 17:25:03+00:00,233.97880255196685,241.4327837665498,240.80807752173152,231.67471251851669,230.72066007707508,227.65324298542222,223.62724501829575,222.76335396506195,231.82229099677463,230.2875843600973,237.55329392086955,242.93331262173257,239.19849255616973,223.00814325668514,212.0131939247799,199.42714785250985,186.8916761597529,194.5644417140671
54,1995-01-08 17:18:01+00:00,182.20676309060477,187.3174922168284,188.07140075980797,190.93449283872255,186.9090989544201,171.46596608232343,187.32545745465578,167.71984914087957,177.93285164771103,180.08350205517658,184.20184707350833,192.495089934739,186.6521025242779,175.9865533106245,163.9820193516691,147.4187179449816,146.75610367177947,162.23627964781994
55,1995-01-31 17:23:20+00:00,211.98317431142584,179.52600425159153,202.6158621859479,203.50439501409772,196.6642203071524,207.80486213730416,230.24300718089702,,187.11109339275026,204.39307497730704,203.1671239141944,214.45770184723224,212.06206302147166,200.92204631252795,185.9646362677375,171.3427468028202,175.7783234670361,183.75676352926465
56,1995-02-09 17:16:47+00:00,183.5417118180142,166.72478498683466,177.37871021916925,185.04072412482992,190.35873368415093,165.41639414863533,202.98110349566707,165.40180279894423,180.1646441362215,185.99840734358366,197.40906570346985,197.6677366655628,185.69522789178308,164.23225238336582,160.540828203854,151.78488732497766,162.17005272128733,175.50514405039974
57,1995-02-16 17:22:40+00:00,196.6568834422437,178.0419486650522,191.7639277515372,195.08176617812205,190.98787932285848,200.38950291350187,211.84678201503772,190.19078015950217,188.23145663183374,200.41629325272834,201.30931862164735,211.0281179904889,205.32914504067512,185.2789217339399,177.2220603167707,165.08419048386557,165.29297120820985,184.80731229119053
58,1995-03-04 17:22:03+00:00,201.50570614103583,187.18056672572385,200.63402197975856,201.24059335585991,212.8046542556496,196.549710705484,222.0932909686646,193.26311744745058,211.37718440510167,202.396911877779,215.89353670249824,221.70885343934316,208.8129118822573,191.7994244251485,195.0947608127035,182.47575509713482,182.49854039529995,199.01935160689737
