,dates,chi0437-0000,chi0437-0001,chi0437-0002,chi0437-0003,chi0437-0004,chi0437-0005,chi0437-0006,chi0437-0007,chi0437-0008,chi0437-0009,chi0437-0010,chi0437-0011,chi0437-0012,chi0437-0013,chi0437-0014,chi0437-0015,chi0437-0016,chi0437-0017,chi0437-0018,chi0437-0019,chi0437-0020,chi0437-0021,chi0437-0022,chi0437-0023,chi0437-0024,chi0437-0025,chi0437-0026,chi0437-0027,chi0437-0028,chi0437-0029,chi0437-0030,chi0437-0031
0,1986-02-04 14:07:59+00:00,210.7209438646353,202.57489955165534,195.2241011043832,207.5839774019397,206.97747875917187,192.38396238311202,202.8424016725126,206.41656797648963,210.71301431746912,201.37654089935555,205.85408458421517,202.00408293315726,196.01010171370518,194.7774067312072,196.01775707267092,207.80623733022577,186.55415944016013,161.89574797031162,185.90629235653395,182.1972242339796,194.12040996044968,188.80761409074196,187.8874210969514,183.2963841104897,189.6357646927209,203.72768063482806,206.29175720660453,210.87878773646045,214.24006929712607,,204.31379285016536,203.67424185754123
1,1986-08-15 14:02:41+00:00,212.13563024719352,208.21224856258328,208.27780331876198,216.65778762463756,204.97560817186144,183.68776432054244,183.20015444907676,201.4957173220737,209.96674823394548,209.4990794205808,214.32096811650212,202.14439138353862,201.9555914405862,192.8263265271199,186.3874023921489,194.47494785266306,178.00889548120375,156.23717108735434,185.05246436045178,182.16579690276836,189.81353536415884,187.2710793582413,188.20021423831375,178.30925108330996,188.5386683603823,195.19456413431823,199.47205760524096,193.76539080328388,182.78466452009306,161.11998901281896,178.66037393125185,182.20157294113395
2,1986-12-21 14:00:01+00:00,221.44888491091922,209.59548560614456,209.58161897518303,222.57074507699883,226.68730558779043,210.1966399520932,215.38059687584195,220.1827284911099,217.24939357626755,212.10714719125096,216.8778539217821,214.13231439374795,207.66178167798708,209.91810716083097,207.96019567396326,206.26550857395142,195.20277524176848,173.63583659571069,185.63761681441284,185.84882502152865,192.21600030417792,186.19885240180943,189.47920621431854,184.85251583683555,185.8042791374462,195.5890203896676,203.522441718527,202.65541655966013,190.41589530291813,192.34268142893023,195.76062259314443,205.44431257782642
3,1987-01-06 14:00:30+00:00,211.50156709961863,206.71052527040848,203.49793429076703,217.7155039952776,217.72283752237678,197.95749301093684,202.55161995472224,217.49289719922302,218.7592218160736,209.67909687993426,215.0509464816559,206.61118048512034,207.59822290072552,202.3190936789767,197.92813969311916,204.17195196550472,197.13336098938765,178.1977104933297,187.82225509192466,182.22934915629384,192.86366833228362,187.2937305608224,184.4263330042569,186.66882109292675,184.88589676098908,191.12120324225106,198.28078473089454,197.7104001309304,183.02122566776123,182.5042052996021,189.8558595850298,201.66339623256465
4,1987-01-22 14:00:58+00:00,214.03203380186622,208.6596820071842,207.89228800493203,217.6564823998329,219.91762983782058,207.58917204599783,213.85211193922243,219.19561711352452,213.68424566715782,213.55822202916752,218.0081738982056,210.23096251373076,207.66940015588554,200.67070774221617,195.86664367026043,206.54901334866213,200.78710812327628,178.3323762333151,190.2293673228893,188.98483307756487,193.8249988063739,188.65316744255497,189.1445583284942,182.92070353218375,188.74915263292652,191.4802768792929,198.34637549777634,201.35053192248634,189.24734066646698,181.95103717379283,186.9904174290287,202.4499896114647
5,1987-02-07 14:01:33+00:00,215.88749933427692,206.70259029744162,212.94579787702145,222.41937082879863,220.95046635752402,205.65699055332044,207.04760221286068,216.48532044754683,217.056065195891,210.29499551298017,213.41599154781088,210.74193553260932,204.6862729515965,202.06307502098858,199.68425371211242,208.6258314703271,194.41682256915638,183.37030211537757,198.00576544349624,190.8399326559021,188.73263652819998,183.75137935818458,185.0947385002181,184.30858952923575,196.30458030429577,195.1584320250373,199.57006910056396,200.84700406224346,192.775138578691,188.05075802590102,190.6147543993277,202.08084600176701
6,1998-03-09 14:17:33+00:00,205.10814914610404,195.83699407473176,207.39119859285023,217.53787500359994,215.98547585368698,188.0233973119052,182.28784456016444,197.85335783776728,207.5928773210146,207.17573936128454,214.19846444847994,210.16190151847843,207.3825185011919,194.62729840648615,188.32808640430116,196.76686234479968,171.76219848344692,155.90304417390672,183.83847457909138,193.06920089657837,194.86685326174668,188.143525042217,189.6416735734347,183.50785633181303,184.48889324992015,189.7210635756133,194.65003945876356,185.93127354293097,181.85266373108254,173.36189613584386,181.01709360529787,202.26715249801447
7,1998-03-25 14:17:47+00:00,205.35586172908032,198.79619608647684,205.9919420464269,218.559362746448,222.81972100971626,190.876588872376,180.4492321783833,199.91845444026754,203.9907381281749,202.96755481966915,210.6181602807757,206.73772342265804,206.3423279625681,193.62800384351465,190.02080345116875,197.12749425941865,179.40336224905403,158.6952327985921,191.15311075429028,194.55023896594162,194.2127084237565,185.73361137954385,189.1175994456013,188.92853928554317,186.52738809189472,195.13322453781007,196.20542712894826,186.14412076177837,181.34430408756293,175.70560206013513,172.66788084188812,200.65414936895718
8,1998-07-31 14:19:24+00:00,204.2978303292523,,,,,,173.12157971367395,,,,165.8932096909601,,194.57746786528443,,,197.6857021415505,,,,,,,,,157.26916058325233,216.2452250639804,224.81417560199185,189.7851328933966,162.39482734308746,151.17222290085485,153.0425112317,
9,1998-09-17 14:19:50+00:00,206.49404546736375,201.634045689113,208.53781977606687,208.32406043999185,201.2681123950607,185.40093552600283,186.0354936957615,200.4394128148566,205.46152047214963,199.5483405087177,200.50435270951067,198.61288969932627,197.34044360510305,201.85763679851527,192.26259451359667,200.7220701573516,178.85919196126306,162.76607885151083,181.93848981519994,188.53942292246325,191.31808828307376,177.58718722909222,177.50460592200773,174.54969823084735,178.20574226763327,180.58509838981485,188.06042448709448,191.47414940913956,192.50042320970311,,189.62538666102296,195.48773937313172
