,dates,usa_CA_0263-0000,usa_CA_0263-0001,usa_CA_0263-0002,usa_CA_0263-0003,usa_CA_0263-0004,usa_CA_0263-0005,usa_CA_0263-0006,usa_CA_0263-0007,usa_CA_0263-0008,usa_CA_0263-0009,usa_CA_0263-0010,usa_CA_0263-0011,usa_CA_0263-0012,usa_CA_0263-0013,usa_CA_0263-0014,usa_CA_0263-0015,usa_CA_0263-0016,usa_CA_0263-0017,usa_CA_0263-0018,usa_CA_0263-0019,usa_CA_0263-0020,usa_CA_0263-0021,usa_CA_0263-0022,usa_CA_0263-0023,usa_CA_0263-0024,usa_CA_0263-0025,usa_CA_0263-0026,usa_CA_0263-0027,usa_CA_0263-0028,usa_CA_0263-0029,usa_CA_0263-0030,usa_CA_0263-0031,usa_CA_0263-0032,usa_CA_0263-0033,usa_CA_0263-0034,usa_CA_0263-0035,usa_CA_0263-0036,usa_CA_0263-0037,usa_CA_0263-0038,usa_CA_0263-0039,usa_CA_0263-0040,usa_CA_0263-0041,usa_CA_0263-0042,usa_CA_0263-0043,usa_CA_0263-0044,usa_CA_0263-0045,usa_CA_0263-0046,usa_CA_0263-0047,usa_CA_0263-0048,usa_CA_0263-0049,usa_CA_0263-0050,usa_CA_0263-0051,usa_CA_0263-0052,usa_CA_0263-0053,usa_CA_0263-0054,usa_CA_0263-0055,usa_CA_0263-0056,usa_CA_0263-0057,usa_CA_0263-0058,usa_CA_0263-0059,usa_CA_0263-0060,usa_CA_0263-0061,usa_CA_0263-0062,usa_CA_0263-0063,usa_CA_0263-0064,usa_CA_0263-0065,usa_CA_0263-0066,usa_CA_0263-0067
0,1984-04-14 18:24:49+00:00,192.86310891121866,190.06209357713615,187.20611558591008,208.0327632039135,210.81425103761828,183.79431115965886,190.22422859784257,227.09878540818698,196.04436254037557,202.11314843458712,205.69204281664463,220.96236510097634,211.64909770759445,190.41276970803966,198.6842748584122,204.45174673538597,209.195017092169,201.89709326991624,180.86760846442832,156.06393949877406,165.3193746881025,201.33446871230157,220.3773772734486,218.70411980822436,223.3069514494286,222.3767481578663,197.10501309249742,174.32202941461316,201.5199886763509,198.80437019411661,193.13734662823896,207.61052482602935,205.96851237323807,190.46056540135714,,192.9380212911916,200.18761130037453,189.33801960617512,190.9730747162239,198.0473225736593,,198.5115385610851,197.25147150570447,190.80102414991916,165.61520547207215,153.6779315899136,186.3585395130458,179.2409957707059,185.86522250785134,189.45350160036872,178.52565066594698,182.24333989430906,191.43359959408582,201.49418501093638,213.79578125972688,223.3049751486997,223.33783603667013,216.24356262655493,193.52571461413646,189.9710335225389,190.09460556368214,,,,,218.3963388341839,222.57946665729398,218.1966111574648
1,1984-06-10 18:20:05+00:00,204.20268631784433,210.82060986236834,198.68067804157118,210.65905006066032,213.1014650029728,189.4939802408774,181.23785797298774,229.395549679149,179.67860130700836,193.65220764836153,199.9305250790252,234.50922765560227,220.34981509579214,197.83681763947445,199.99409550006513,204.05784828951946,215.5879806958989,180.97059422144528,156.5740628546157,145.00617950049238,174.39385970503193,225.2470469147306,208.20445548378663,220.8361783739351,211.48069546049663,201.45883835484727,187.1789420387881,200.252578277882,207.71521524702928,183.26778680747637,183.35151365500045,200.77349547190306,186.34266636197316,194.50812920084203,200.7472904642932,203.6422300853292,193.91067256695308,185.8053735165224,186.6636917116124,188.3837405214924,231.79414660431934,209.04862773305223,183.59950563175013,167.27574607054635,169.23659491717348,149.92158765426083,163.40493863117152,180.22242772448124,207.27153869708184,213.06644433640437,206.05292928402088,201.32095971853536,217.15265151013688,222.52828172782628,226.87679423034632,221.33636132544265,218.90743541397828,199.60425541724902,177.02895138664263,170.8303716025858,196.1270323746721,225.17818028120942,209.84012493852322,182.813504069471,194.58867122832103,225.19079937280753,218.371468719409,235.52486525295276
2,1984-06-17 18:25:59+00:00,200.06483341594293,191.609748947654,183.84143504197218,206.22969155171407,217.9248565118089,189.65391745311004,191.15458121303624,,183.7317777362198,190.42347053204358,200.34242720833686,217.6191236451808,214.43288696644626,187.39682580910625,188.9845254466631,204.36827790925122,224.68126855896725,180.0564220511456,141.52680078178082,142.46388717641946,189.88746207684426,197.18292881775187,212.62381060110417,202.4135065922504,203.02180719744405,189.19806267489446,189.18914020549744,207.43916852093332,200.93070515956444,182.0665424535842,184.85268721430222,185.6251541764221,186.20251923169909,186.1982723145054,181.01687571750375,202.30066159795575,199.51709193028688,184.57622221524377,183.5166461919451,211.02602789934255,226.64304893322839,189.6754459181917,181.31980380898884,173.28717728990506,156.34671263736547,139.2424889332426,169.30998773082828,192.16772299465882,203.8345045433118,225.1654529524394,192.45825384893584,198.53489602941372,212.24443677748053,209.35477267252105,212.0730997505484,216.37755069195802,222.57004224255357,194.97256955546135,181.67330771368322,184.2626298614279,214.26411511334496,211.95984355779075,195.97047758756287,176.9109507462981,194.64509794964601,219.04657104855391,222.55660534145605,247.98524422146488
3,1984-08-04 18:27:04+00:00,217.7431016141807,224.2685330727913,196.94318208793345,217.17250025022048,223.86276341385536,184.03343951582798,195.16084964611485,,186.05281206519905,200.32701196392028,213.27648078157844,232.16966733956306,222.22429247220887,211.10473552587794,225.2710914205872,227.05485124689068,221.8019136208748,214.95043041540717,208.1793802957562,167.98455586290308,188.0187809523627,237.16368854078317,212.35139972413913,199.21772108626834,230.82004921175474,230.31918743823107,219.41211013363593,201.30821425766757,195.51484454352482,194.15250948144052,196.12661564377422,209.0017794145582,211.26365014375656,191.3721992247227,182.5188679884397,185.59652785563804,197.63972473689884,237.18636769484573,250.89318315179244,207.34429882671748,202.70204077864776,201.92204847918396,199.6603862392269,166.98484055721715,153.36238713408267,165.50817040211098,203.55420403530417,,251.92053261207752,232.06945518154467,233.43535376847802,227.73830416917468,225.07689732880925,226.66620835694462,220.1709892453641,214.5168445750912,209.48232352957666,224.96339607049953,220.72588979623114,227.24128161418432,233.22931147134076,212.31792030178403,206.9477662106791,214.17213033003796,,,,272.008112582526
4,1984-09-21 18:27:45+00:00,207.80647147987918,204.22417072432827,182.31232245673542,191.53452937296905,195.48294351768823,164.65323398130712,163.93886059129719,212.4723702333915,181.32228715228464,200.46212489493234,209.37848280022484,231.74732200809453,220.29701789844313,205.76442450992997,213.26952815175548,220.01842654540732,215.2676907362836,208.24634056008057,194.9196060496849,177.4085236622654,205.93145887282284,224.9151953445826,219.03351663826223,209.9497948538125,210.7251679737783,197.24028997361333,185.49365187844654,187.97805254303276,183.2657273911108,196.64460319886143,191.5186880395046,201.30356348712553,201.3550393040636,194.43780184963055,185.4200698110553,180.15953745302608,202.44548059359767,218.66329222909562,225.24376887219154,217.91705890348663,217.30833143848318,204.06592693244627,194.12999452823152,165.9897966473332,152.2171074364686,157.69017898814667,202.35555607961004,234.5968413264673,232.66027125914187,225.33544802147492,224.64049615023592,223.18707774165526,217.42838341900412,208.95187209452038,197.65639038467916,204.6489810442163,216.1634771703399,231.76656907076207,211.7347411281542,210.08806880650874,231.81879068094784,231.7814181926939,213.53711241802063,203.37901822813114,215.528716418703,254.27641937389512,246.24959710272904,240.56147582255622
5,1984-10-23 18:27:40+00:00,206.84618682767922,206.2143705127177,195.4661906494853,208.3225224156319,204.83056184262483,171.61359621845318,177.13251323924507,207.92829696961246,179.6537294203594,203.2922909219153,212.16711134293425,226.80806821257593,219.58476638721208,214.09396965746433,217.0482136725147,209.03754440921142,218.8127203175606,210.15826368783317,197.3812234512897,178.067263948241,181.73163141774842,210.61758952233927,214.18284707309516,213.76973228790527,214.52613096040798,205.39753057269562,195.26323354009224,185.8577794371501,180.9841725099576,185.86101506933795,195.65358983364064,211.65368355552312,216.08877509945938,186.50351207062585,179.90838593613657,198.6541830913769,206.41110393082374,214.65961446214033,197.8889261939065,205.41575580126295,214.5349599902975,212.96655206628714,204.77650376690252,185.16666025162584,164.9164856994037,165.61540691039028,193.13626482519246,202.23720178499977,207.544320270774,210.5576710749251,211.3370295075204,202.85958365851454,205.1334880761928,207.2428895174109,210.25527906727996,213.41702020105274,201.2050062785375,204.4240648546418,209.07910656821468,213.5143335143212,225.80777709564222,223.25455190707908,210.64851752975903,190.29705588486968,192.3812502046148,,224.87342663548804,238.41007158090275
6,1984-12-19 18:21:59+00:00,190.32010683186618,176.0730949536043,169.65816828707727,180.27801315462696,177.66157857783108,150.18722501783589,161.3152137562888,177.81005795184169,152.86773605742337,179.9672186567691,186.4235748394275,202.5091704205029,181.17164958243202,167.8012796362046,176.44135142040616,181.92403503543628,186.05071279630513,176.9083315685828,164.69393786987686,157.59102561762657,180.59930158086948,213.58499258365086,201.95510226532883,191.7650421983004,188.07383975296864,177.1863939638692,180.5640839044003,181.76821544984034,183.68919248074002,179.05675614314907,173.66487822633013,189.43142229180597,185.1478725845298,162.5354563967797,159.71489377013737,168.05851540260244,179.8588618195566,189.6616362174328,194.19930274931232,200.57518640748376,202.77798186606734,202.85763195728407,176.52704232197019,149.38452529584072,134.62195454196217,131.75261916627804,171.41830405317182,190.8711902093822,185.87007886412079,192.50770456691288,201.13862664043103,201.5855055704207,176.98403632799366,174.44762955014718,194.24821288665828,187.3202030861027,181.38590747097956,188.96213167555203,205.66303737430553,211.37104999653738,213.15979113047584,189.77022214498925,,,146.47562001445476,,210.7741871035274,207.78651688795378
7,1985-04-01 18:28:00+00:00,196.9209107566505,204.73116093413242,190.17195616846743,205.22674608824352,210.7945482006813,169.43760904277252,176.2598412508907,213.10954469721156,177.12475274553753,195.08918505090898,213.01791478819234,229.76405958383864,217.8016931002608,201.39288383568888,200.76281884119535,211.94823932646102,215.5235740694351,196.1877375349533,188.10252169648817,193.7074433731224,204.3585864198065,227.8389631536674,210.5822100924771,211.01266197935684,212.45733084798863,207.98045896274715,202.796553078521,207.54483973568745,205.82213326262624,191.97065998614377,187.24423628913135,197.77075469952052,193.69579058182,189.91474188940225,184.55578815466475,198.09640960825377,193.5385208584092,208.21817134005627,209.74931230143974,205.5759064775061,208.3868861359127,198.82506248720534,190.34161096089412,185.65775473716516,176.89960944384288,178.25151908387,201.43037450965426,201.07456165043095,193.40428778112803,187.6344026250101,189.74336212571657,202.76752287428252,202.99130217165228,199.93166466815475,204.5518447543504,213.97810336469493,225.3797579334696,227.27326386740472,206.46210557997563,219.9337201665502,241.37595637189614,224.82244498309737,199.91262798752413,180.93662889238396,203.33831507712594,236.86006388965532,243.8656481881494,244.9528163112557
8,1985-05-03 18:27:48+00:00,214.53217391972927,209.30116735899864,200.8954975047438,217.6192487336391,214.45278497076833,178.25940936457368,183.31152500816344,227.9739337706864,191.33988764594125,201.01804406948253,219.303836436196,240.36041116173791,222.54790943326321,210.20729535221844,216.05058426611436,223.15190330382939,209.82114035830693,205.44478297383822,210.1912416649203,180.13498836957825,202.60354718064264,232.69657321251674,219.6973959791759,232.6989843225181,235.23492900219173,216.05032760012517,218.03605086634388,200.08337740690237,189.35838858773536,189.6321604943451,214.1085842362674,204.49190609645635,225.46124258051844,208.35019931824561,197.45911835680025,190.74013904174979,205.78754603399136,205.68874165353165,199.7961046501008,207.09273846795634,213.94618496011188,221.33843154590235,216.35860772930747,207.12234411400468,201.03977960531986,196.29362451649342,207.65730170793637,203.30024613522917,197.37581846127387,205.57602909392517,211.5096913855503,209.74345875802405,213.43202507347485,204.97726766275198,209.30326618105465,235.05019531749528,235.9093248710917,209.7358759065537,221.28548786939717,231.15080116135118,235.7396555480572,223.85606789714976,223.70384208638262,216.31771995074237,219.64963527874585,245.57591906972334,253.71638833553394,231.8517217362589
9,1985-05-12 18:21:57+00:00,213.4811909269687,203.96759608491524,192.931390522581,213.54995362256233,216.11357413108206,183.0361396206958,198.5760438483429,,190.62088774515502,204.66295873888313,229.23250039366815,230.53929772350708,223.37119872042464,205.39209273013986,219.90781722761798,217.25645225316828,213.1986807957717,214.74288102967344,217.09847746949995,185.610278655695,210.3900768888192,232.2869067611726,208.15401909492866,230.57346164014834,228.13785977810196,214.31338920158205,218.23384608968718,213.34006149833795,204.70391812658363,202.80075766182276,207.92972002239057,216.98624938081431,224.87061335418204,206.58698599341346,188.91990289475368,214.04171220815692,211.54205330682416,206.09002358790474,213.24247822232803,215.39188450558063,211.67840345811803,222.80335818724623,212.66468867862835,211.19303865867735,194.98423774461284,201.33485165358107,211.72667459749673,207.84474972656986,208.56573825401213,203.25201136984984,214.18352471336087,200.49788356811445,207.0021531524072,204.2731412243165,213.9743955177405,242.79011284217714,240.4654335857366,223.89134057025757,233.64839763676176,245.20236218529854,239.99020839017513,222.21646926658246,229.0546339000397,215.01481481578557,225.42875208989642,,,226.45578087392974
10,1985-06-29 18:21:53+00:00,215.2134809649679,208.41994972231223,201.2352613396458,220.16888135206045,226.0950161118844,190.99657545012627,195.29415795481805,246.66510397040062,196.1217297676084,200.54472127598314,224.9434599038069,233.91373985208344,227.4406058364986,215.3259890330229,233.23631131233194,229.96308571521246,228.18145702514784,224.77575179981088,,201.13308534175962,213.78851226993345,224.53362866391805,230.565991875931,228.5395074042034,229.0599457945869,235.47175143966643,215.13520455729247,207.35144714220309,200.75900630772685,208.33654162292095,208.769098737799,205.9299748081982,229.2497382521721,215.93891282153265,206.558733580078,199.17477867463663,202.2382263821595,227.8019624936316,215.42479397591535,215.12098364237923,206.98412395911495,219.7446832261111,223.12004428021964,212.71067968766934,199.2745432104132,217.59120081494,235.09386951473473,223.80829253408314,210.1128401259826,209.89369260005913,194.0975819021574,187.84676128879698,203.2020187877962,221.33264961019256,241.0977047103306,236.5053889843874,232.2401759683321,235.81060874857212,228.902392302321,228.9516438931083,235.0768936224171,235.0668663753277,233.92459557038083,218.7937772181693,228.10134600167677,249.28144239845406,239.13922608337103,240.81984269687248
11,1985-08-07 18:27:22+00:00,223.39399934248758,239.96096464813684,215.39584480916736,226.27010761838568,228.32493823197072,193.45066229884915,201.0602945519057,246.24040377079123,205.89648301754733,244.17204723722165,240.83954027152762,245.91250119068525,233.9645066910212,228.54505128779377,231.8637336436345,233.78106275893464,233.91030114622873,233.19486956560053,218.999845586301,208.02388053413557,222.5033295430871,246.55418394316513,230.11884334544146,233.52138646730305,223.0226774218874,223.75143713701357,211.31643706902835,205.42131526593587,215.5210831366377,220.8662548687648,228.50251052575206,228.06167477625934,229.43800095814711,204.08964717703444,214.62179560634507,218.0695856678409,204.7752775163449,229.09831694397084,229.36465046770797,233.17268227864835,220.00952218350167,232.3197704722301,219.97249443631011,209.81847390091175,214.19711738872834,225.6779808488672,221.37448767960845,237.20939025974624,234.93633951180257,223.932202591722,225.28354261792697,213.84932741515212,220.04508364227843,224.17931925346997,226.78431058708404,229.74186324817958,243.99915502970612,242.69105112316117,249.25395518521265,259.76055350965584,264.18225020964456,249.97122104918625,236.95843833855045,206.1149226676929,221.6547162374983,266.90329395600475,255.85640972170225,247.0953375809184
12,1985-10-03 18:20:56+00:00,212.40370860184825,213.32604320147314,199.33032326144294,207.8222251167153,211.9833927434421,177.17773616072935,184.1888452005771,215.2585859663105,193.5020708067561,230.7019535302441,232.24809783821343,224.79317049993884,227.7555830794386,222.21908138571723,238.81400323774935,232.4744434090929,237.62415082944366,227.84047544060698,208.93311819055975,202.37141493228359,215.11719831372957,232.64347478135696,234.9750601299378,242.06204182549777,232.09122579650906,217.16016892208367,218.34822982629967,207.55766424466196,209.42352092270028,216.7012324306704,216.55414227547774,215.11890534120943,218.51818716846026,219.55757821978423,219.03631894872365,221.6070750479034,219.44018806033543,213.61728191860354,211.63864186437985,216.09947931368026,213.95320293580878,219.71609793793436,226.19725944568086,209.91496518560714,185.0244977869244,198.8396323872478,239.82989143895796,222.39135650378134,218.73482977771735,227.59400890637332,217.09914462026217,215.62236795471003,223.13165410961977,229.67909548098888,232.06313787842493,236.37611473275462,234.12464516157436,236.48522950737157,234.19774952245135,250.58391145389172,256.0720358819719,235.05714826598035,239.68174329940658,218.62699695942692,223.1592692840919,252.59027161728397,252.75910370670593,250.06729721902974
13,1985-10-10 18:26:39+00:00,217.93207170543303,217.40740074397374,199.3089141001147,210.75211366242522,213.86297533074233,183.96454392112895,187.42438992424667,223.49590930801114,208.19293910356782,235.43090351866005,234.13898152637128,231.9047626247986,229.41392874963236,224.28767873120339,239.16918580497438,233.88751868741733,236.68586997370903,233.73054033136216,221.57894244449184,206.4560863250928,223.10014472804284,234.57898495091771,231.001404644618,240.82154508620596,229.46830431550094,217.54437710969427,218.11180282763527,215.98350546957624,222.22497902356935,221.92718504599625,222.88919020586297,221.879975587349,221.39134797552174,224.21538894069658,221.7989751452248,225.92029818061633,217.67035335605422,220.41103301158068,217.66057152408732,211.60583348813543,213.60191416651267,219.48492341413754,218.47283432792315,196.0346113429762,181.94554294662055,206.91513702367268,236.05048701069464,225.4402922236464,226.7340958153457,231.94831763629946,223.03725529866912,227.36624494685782,226.97846802937454,230.4510782876712,231.9977995819303,238.33446160010624,241.97923736637028,244.87104886360373,245.30906901850318,257.17786863779094,261.44281259370626,243.84400864601784,241.2184858228165,219.5589338045437,229.76386299872246,266.1652370000274,256.1624348784831,260.1168963153864
14,1985-10-26 18:26:27+00:00,184.85447956144853,172.53621458191537,155.8680753305809,171.13701484418866,185.9255880742689,154.4601485405968,152.23824468874804,182.32576259268097,171.00672797214605,209.34593413371925,204.23345122477306,198.10213423240256,200.09295736895893,192.33044356420447,210.44877121050604,212.10314311027008,219.91033962416714,217.0258920987135,201.325375549868,184.58037210397367,182.12455960928543,210.26928673746426,207.54788773450272,205.8509937836983,210.3292212554615,203.2769525924217,196.0417516951993,196.20635652551732,197.148486170979,193.4538400452186,196.6632491613191,203.3197020190325,209.55140497277083,197.18868030103943,182.62721088625702,182.63386716744475,193.67123639465166,200.24549219802918,201.3760072833604,193.5102080368951,192.73614388118,190.87452782347526,187.02372001533016,180.57406418232236,179.07725183999628,176.8436466867784,200.34267815410817,191.14079922216874,197.71515103983347,193.2966819686432,195.2944024798107,200.4291684284333,181.8206307587684,181.88277959105392,218.33546560188972,224.8219203483386,221.42934612934567,217.8540023828137,218.24758194548562,220.0357142602627,231.7488548823369,231.10696859666461,211.4598858170819,187.97514422296697,200.6912195282094,242.7179153581511,232.52289530539298,222.9553196811592
15,1985-11-11 18:26:13+00:00,195.7561394067483,185.75685916801828,176.14087850710428,193.7926825945202,189.74505702687915,160.73045577653048,162.69620723955515,181.1932542809618,173.04057373927225,209.52304230893003,203.40548840954997,216.397583464212,200.8670215306671,197.19751516790816,208.3814655746272,217.83302278588815,220.9516687445202,215.41779259121068,189.40542486589717,171.43111448004566,,211.4919588330987,210.86453011223065,215.90872841725732,219.88136968797926,206.40462800933565,199.66022524986977,188.13718926560537,187.16659896859696,190.53932514971171,202.9306120302802,215.87278254391546,212.23564030630064,194.85948518602638,197.37220685679677,202.0678211575521,188.47081956124163,200.2013898704724,197.7386976387916,199.49285026108066,199.97846074603618,206.13172389610023,203.17701498323655,190.54181331053164,163.02641134358288,145.58445517724425,189.22775562507013,191.4647952942569,188.8428010316021,199.41112402577858,197.75505037340875,190.5265093766208,183.33720382150528,192.89867273233895,209.0738387357041,217.80578362378205,213.66149908938627,203.04059608918726,214.0607386233911,221.86497507092201,224.9698483067379,221.7721537011037,201.89828178475986,186.81030834780884,207.57877986675564,241.96956078669697,223.89715998496703,195.44271382868004
16,1986-02-08 18:18:42+00:00,161.34679375181682,168.33437920183658,159.01861258928128,184.56247982565287,177.32035221917667,154.48923556490521,168.8011271389948,183.5022316856501,168.84590077300683,188.88227736169264,185.7768773616434,201.88868049996955,186.15313174379855,166.19174938686308,162.8783520328735,172.2677548717581,179.6293525373623,186.24942607698273,168.2015039985854,159.81330649997824,171.59949837398162,203.68921737188066,205.3599318186124,205.36276729918748,202.67348248994824,194.34955602385844,180.87483164552495,181.12861634084848,177.3250615145768,184.07963664818962,192.16886738204508,197.29796316626832,197.06047356606413,180.2758388755323,170.96379318005012,171.70359945036137,167.79387801552394,159.25538332169094,,193.7241868626959,198.24607084580066,201.47749737963807,179.77561721693544,162.600822499449,126.29885910024483,126.5311875542925,164.17197547948268,162.6200123347236,163.57826619553785,166.93474697728072,165.94161622030416,167.1627521561435,152.47362164680948,153.02820247023348,,,,176.93803024605683,182.44841661696174,185.41169155182348,190.5376083996212,,,136.06812655484075,147.22920175919285,,167.80247758266609,
17,1986-03-12 18:17:59+00:00,145.16015596961077,158.09846546618218,165.62095473029552,184.77981332182722,185.36260670434106,165.00100260641287,176.80909566271197,183.97765492627155,148.69074972621115,159.10067874143613,167.70855988212034,188.7340968643296,173.36235482937636,157.89217494996043,150.0438887534064,164.77782948556785,164.6677730269547,160.93271924325526,151.1507000623737,143.4115504741622,152.93467370307263,183.4295085261979,,,,,168.38652278833996,160.3883925370727,157.62240738827484,156.56603280194403,167.54759573811467,167.28379017734372,171.2128354274155,176.42419792911716,163.32957166063773,168.07279448142162,185.20063871344806,180.69001039160602,167.34075307626168,174.33322118948226,169.1118488103413,182.69463427475432,183.29519295955842,173.6247836213575,144.00284766431236,142.39719975059174,170.6438524102951,185.81058708519345,175.70193436160602,178.04223484146445,163.54964727139216,153.00041936273513,159.2470339381822,175.4129076541225,177.95891907656844,176.83616460879657,179.8377331383059,182.77595508600592,177.01105046446347,172.36195300783808,175.76117810526645,,154.20536165340744,136.93498270347317,150.285520456417,,178.99927966222964,
