,dates,mex0562-0000,mex0562-0001,mex0562-0002,mex0562-0003,mex0562-0004,mex0562-0005,mex0562-0006,mex0562-0007,mex0562-0008,mex0562-0009,mex0562-0010,mex0562-0011,mex0562-0012,mex0562-0013,mex0562-0014,mex0562-0015,mex0562-0016,mex0562-0017,mex0562-0018,mex0562-0019,mex0562-0020,mex0562-0021,mex0562-0022,mex0562-0023,mex0562-0024,mex0562-0025,mex0562-0026,mex0562-0027,mex0562-0028,mex0562-0029,mex0562-0030,mex0562-0031,mex0562-0032,mex0562-0033,mex0562-0034,mex0562-0035,mex0562-0036,mex0562-0037,mex0562-0038,mex0562-0039,mex0562-0040,mex0562-0041,mex0562-0042,mex0562-0043,mex0562-0044,mex0562-0045,mex0562-0046,mex0562-0047,mex0562-0048,mex0562-0049,mex0562-0050,mex0562-0051,mex0562-0052,mex0562-0053,mex0562-0054,mex0562-0055,mex0562-0056,mex0562-0057,mex0562-0058,mex0562-0059,mex0562-0060,mex0562-0061,mex0562-0062,mex0562-0063,mex0562-0064,mex0562-0065,mex0562-0066,mex0562-0067,mex0562-0068,mex0562-0069,mex0562-0070,mex0562-0071,mex0562-0072,mex0562-0073,mex0562-0074,mex0562-0075
0,1984-05-08 17:38:22+00:00,211.47422982834163,196.58043536821793,207.16851776549575,200.5155714422195,202.08921702222983,211.59200895557439,214.65254656618254,210.89121714721273,209.51861136998892,206.73881228100998,208.66686223232102,191.8192237284637,196.19799698762665,203.34682166064843,208.03839769108404,207.06498049245394,215.28308400751874,206.59534305508373,205.55165691015327,210.73995729069514,213.81329387412225,205.87039973861303,201.07427411504906,201.44678034720903,200.60737944776787,205.68789103216778,221.06047735031208,212.72862072081705,210.18109248252452,237.91322042919532,218.36647486533022,180.10947237336916,203.77296704747792,211.8650318750891,213.10566438469957,218.8346181600138,243.4996940141043,,242.1723996627509,241.15099286933645,216.96255352075048,202.2805999446652,196.19262830457558,194.72237142596916,201.63802186178557,203.00836567787928,200.2844964813749,200.89171449288563,200.69671768985825,204.62514730630227,211.36157114839017,213.42996515695089,190.0670355481967,193.5264920084972,,,,,,,,,,,,,,,,,,,,,,
1,1984-10-22 17:47:12+00:00,199.540900299375,202.43053936039158,197.49809082221077,197.91248558735526,198.92446435842925,197.34563870133692,191.33356458573144,193.16686425461748,186.36788453799193,185.01560925864146,191.6692153842251,193.18871878672934,198.598922297764,205.47333694743162,207.4486173445546,207.51468547204934,201.87700440769913,197.98758770299685,197.85733144206188,201.8423188555133,208.82818328904602,210.04549147365353,207.90668111325706,200.61799397354824,201.8642460909139,199.14842910935891,198.1218459044045,193.3422236648616,195.22349956808273,206.03160851121925,209.5396218328881,201.4765812494536,201.35433342755297,204.04351505203238,203.12338826183384,199.09867961933122,205.35561073106317,202.89514631220146,203.41630262847403,208.6580524272549,209.19172267149816,202.0133424303062,196.66029894977817,194.3484745184477,196.0555336771624,202.50043151347126,193.8324953799045,188.41297341526115,194.767565383926,194.14975550715462,198.62692740320048,205.31368329553197,198.70804862884864,196.6024283588601,196.30526455505452,205.84457191719707,200.1871473474232,195.29049879072522,,201.1465830312244,201.03286289547802,200.61156010356478,204.2222937797199,197.13266932033315,190.06456166066442,197.25188725713033,,206.33596167891085,,198.9072266127904,200.50052120862142,195.15906484859562,199.9419211695179,217.85872040183824,231.4171392297011,221.0979656666327
2,1984-11-23 17:47:03+00:00,178.5976240116441,180.50487938875327,177.29842797556503,168.7598578320464,173.1062541740888,173.94560478665196,167.8634607997176,171.94922854355534,175.83839515707672,177.56968651448895,176.3240522571423,178.68127769575443,183.21026183896697,183.60351157797894,186.9744604914309,188.9091480088302,179.45322661194183,182.16739473706463,180.54495552695838,186.48558645833396,184.01427824713565,190.12937535538947,187.75578974175374,179.99007849520464,180.64529819978185,182.50314924801867,178.80634039492287,172.4711413790955,177.35736879385996,185.80918443466462,187.21860856538387,174.9996697533477,178.54370570382105,184.13871736690322,179.8910642434066,184.2580090415054,189.43000969578782,186.87197885022687,186.17513072263415,199.42671234713683,192.69237593181703,182.281187402706,183.8028341017374,177.70565905206178,178.8621285447275,182.9902210957366,178.77798133755596,176.64549028950844,182.03377070787485,178.94539748615233,183.92049470093912,,,,,,180.2554809284201,158.34991054623333,,177.57837298112915,182.0815942223073,173.1086787307605,169.32428673927404,164.15671957458335,150.4676632526214,159.49648938953516,169.66632499189552,171.0681040221159,,173.71830061397367,186.7284193299578,183.0508632367074,190.77771886493858,197.21783473842666,209.72534203670546,205.71375238100057
3,1984-12-18 17:41:06+00:00,159.62271515036923,162.9705192691173,167.14263835095866,,,148.5285875824737,164.22905645349778,178.1842843404047,183.94098688181145,186.4196657720559,188.6941208348838,189.79160633998458,189.90612921312044,194.45135621941398,197.98407756733206,193.22573178464734,190.81652027750226,192.49835208288792,192.1243767590699,196.87137720635388,196.40642422290415,205.03239004594536,193.41162361081092,196.0682876342773,193.2483621758624,188.82135394603898,190.37175211216822,190.52860141890176,193.11880490803722,201.07973364526347,195.42396849342077,178.50758144858648,170.48726736778573,187.0160952037872,174.4046403391937,177.70280946961668,187.61122543308025,220.28028731669727,213.82144962788976,220.09713158414493,209.10039097767282,200.16224147839688,187.18790619032896,186.4921851090774,185.12301560380104,194.95718357289397,184.9423939490199,196.05533043782938,197.21575514215783,198.11935451244278,199.38523576273576,192.45613890650844,198.07276067738457,187.59482599435728,187.0101241138505,192.3360564042791,187.20174131982984,179.56200418804048,182.33492753206318,180.6974350057961,191.35683221407447,188.97545049128846,185.01910999337474,164.9693076990475,154.50705833286253,164.1305281855258,186.47448428520033,188.71510325870014,196.5712084275937,202.63336228189374,203.0860629192052,201.47380781257255,,,,
4,1985-01-03 17:41:15+00:00,190.74435420537228,187.36620457219016,193.88965199515215,191.0817327571522,192.9504604685915,199.25987281090633,187.1754703325685,182.91979024980662,172.91372876370087,176.57137826596096,172.21744334142485,178.71393480574912,190.72772675214287,201.12713947124115,206.22859686400346,207.96930180457323,204.74159379565464,183.9536534977714,179.56889642976725,188.6620659204961,184.33412047144637,188.0188715942822,191.39441599384324,191.77645511236864,191.11471120180983,189.2661570210274,193.22804996846008,183.87487071615234,186.33164661742853,199.54422156494795,193.75771958151535,178.07824689559948,188.3013691795395,199.17237476629552,196.48801540343322,201.2178116954173,210.5954314082574,202.98987394065426,200.89435180658415,202.79151052734449,200.2044651993599,182.36140272017067,187.75756355117844,191.48467987006265,195.13142577062703,192.45113913688832,186.85634140851747,188.9431322990998,181.85537945839988,186.34995207085092,189.5218270707861,185.08683705777563,183.0790207043251,192.9969142372184,195.8839160935692,199.7398865752924,195.11846171506423,195.82505763772093,183.14781209274616,182.903318385511,193.11648331065277,184.6310836946497,185.36248041300115,177.55008893569453,174.890478418518,181.8612757500671,198.76880095486476,208.57594253881615,205.0462590041067,199.31512068067173,198.4924148278117,198.71481189527287,210.3750796827557,214.0009719509576,215.68377505163937,215.52337707002224
5,1985-01-19 17:41:20+00:00,168.26875053948712,165.40771672870335,170.7539202687532,163.46682657453087,179.5243272568369,185.56566838831392,178.718882184337,179.23483168865994,177.52926740070703,171.63497988261105,172.17110904845583,174.4180774685948,178.68105569731952,187.29516504577487,196.04912407889927,192.44568290444167,185.88852276433974,180.5170273100451,179.19140619932318,175.48982192497556,175.70302330324137,178.15071705636228,171.46329832283914,176.79983786142503,179.79130118505864,179.82854359289715,178.80137827061094,176.4568679457171,180.48476603804414,179.6278402576815,178.44722547998458,157.46076533357422,165.40195929602402,176.8989945948111,182.87636240352884,187.02195137230603,191.2697977361298,192.08876462199876,194.3255411392596,202.0135151167555,181.0402247707408,172.3928534473992,176.9583198261703,170.16105708284812,171.4667228742014,191.70624273114038,186.14533181301255,179.5001616558266,178.13021507987463,181.7614694311593,178.51858682480216,176.35570362353,171.6563278496888,168.67554691973956,176.1047941742915,182.4705747369027,188.31031875400254,174.29843382658794,174.46444083414542,178.09091985767282,170.38746498714443,167.59991069441088,161.21441866476613,158.14620228385542,143.917608293995,158.21739470583287,183.53945037695058,187.36284163619575,190.83826699537607,187.1247827289588,189.46161640297194,182.66369692343102,183.76678809330085,193.7768373325093,195.57515734850557,191.10275984047536
6,1985-07-30 17:40:47+00:00,,,,193.0687986854361,192.94865114810773,199.830150012842,207.12346568661258,203.57933442950255,198.90888027811482,199.6339982220416,192.07701544504945,187.23078824755348,190.35034158093467,198.4023099955012,196.847001016481,208.82346317740786,210.06589272303236,205.07595956426724,202.4856341421032,210.1218261617796,206.19719889484975,202.77339627607952,200.56186886068753,199.76188664478087,193.70150238778976,198.23834855183526,203.4461569479495,196.0823353002503,197.9572709954883,209.04931153224294,209.31189747283435,183.39980794832422,199.6478007389436,203.40891217826479,207.35325039347413,207.99028410597836,212.13555138209136,208.3958382592188,203.33162963894912,212.3768135882778,215.33351288766585,207.724618231185,203.76284899118662,197.4284840580761,195.74362598333934,196.53760535433634,202.60578088482146,202.14867218298937,202.96270239425107,207.24207149314856,208.461277280908,200.31941077025405,191.3538421155769,191.98418756469545,194.61936952656177,195.32895060072227,201.07125808050995,201.6942005755346,203.82041689836714,210.04935850408458,213.3065815913896,209.3606276740369,200.49706449789085,199.11302578677768,199.2001907562647,201.03690524406807,200.32658812232944,197.05604309253803,200.89185456987795,194.2732219845569,199.7640843461428,199.75795454019428,208.44593928801876,211.54249208380162,218.09302395783877,212.4899600137257
7,1985-08-15 17:40:38+00:00,205.6738882380106,196.5670364646174,194.54495666330848,204.85953415630593,207.9494928387832,209.0141420276176,201.79292532424822,203.74330746489127,193.41740688160488,193.6117195801009,187.1831623420845,188.453344524059,198.98570791850136,214.3421214205461,215.61753761733664,214.4944480988184,211.03237429136573,199.8824764005863,193.38030293565376,194.10069492201123,197.9111631224348,197.7432166752207,205.70128026604237,207.26374541866278,199.80640235397902,204.56405431053608,209.98445221517275,200.44255467366384,198.62305874331142,205.8867542194274,208.58240464564983,196.8430598278193,204.3848054697053,212.90501377073818,206.09801123053512,212.4467261019401,212.59922341362892,209.73236369778783,196.7299486342426,206.80283813557878,212.33658270758485,213.2605628550624,210.23184155744977,213.66568816073647,215.43332301846817,210.8151108718905,207.63718780549607,210.57525461324695,197.24194728480256,204.87571273524546,199.21965273705655,196.01925120353508,193.442152433077,196.18398189976625,203.75103340802357,210.86404163472528,208.39411996581953,201.48686571927647,210.27474209430585,207.03513966191386,208.96244662806055,207.74308373375158,200.8982277160832,200.58823702814925,212.1378289163819,217.67447235725388,210.37407038604795,201.87095323163118,199.07117404561438,197.9945652896418,195.01325743139648,196.39630838333485,201.40718331856266,221.30960941058976,218.92192733277653,217.08024721485452
8,1985-10-02 17:40:05+00:00,196.7844120820226,193.91532217503413,195.23432781850133,193.2344940629254,189.49196878695085,186.58833860129639,188.04700915296252,183.92350933731637,189.9847504342537,190.66552021271934,184.5092591595089,191.28732985799638,196.95465096538618,198.90252142171113,195.69510494953795,195.40163894810956,193.2694850419919,186.57672306414236,198.02597858726895,205.55315853753848,201.55404165843572,202.7445651143442,204.413499211435,197.20791975997207,194.72077049195863,194.75798464366792,203.0928598397637,199.76396699193657,210.2572803168579,210.01840898070134,208.67141538517689,203.23287705578278,215.72686254760322,214.77559280047103,204.85627256993928,201.26734856129178,202.48329168773535,197.467390798057,194.1994922458096,211.49156348794958,211.40469267410302,206.5009447248661,198.28173828986777,197.97265031694448,190.43515386302425,191.90815662943504,186.04645662158606,186.16450568988063,187.3783366994296,205.9751879928648,206.71752645354596,199.08649119302382,191.1121088548668,194.40574997680017,193.15493537948595,188.3897322806264,194.68296117753908,189.04014339085268,189.45424784039835,201.13543081374735,217.60803960467592,210.5422821719435,210.1518688849328,212.409510754446,210.28788668822403,203.77565495284114,197.1703280791409,188.9902998166018,192.30192553476437,185.41655553149965,192.66858618815888,205.28329721719925,206.77249809090688,208.960997450057,224.7786731452835,216.45984033009864
9,1985-10-18 17:39:54+00:00,196.60261727666744,199.1182873351013,186.65423572038446,191.44776991958116,192.9486187530494,193.74061630393768,191.75330683188415,190.6400133857434,191.61175609474395,188.4773454135886,188.49213490505218,194.5826836025948,186.66438175014517,188.85435372644582,195.5379882130291,195.15922719025622,192.3634434774319,196.2257151807233,202.7819287680855,200.8983872631663,202.62254612457795,201.9855353225708,193.49441171196494,192.2719044839779,189.21614642085848,191.37615041297803,208.09395669274576,204.6240881861687,204.81689942401124,201.8518723171881,212.59052806460244,194.91460045105967,190.9783885515733,191.8386555600738,195.57897719925234,196.21575573096294,196.65404496481625,200.9649869156602,196.71729529823986,209.14141660846624,203.8043209976931,194.94545337558856,184.51931325158787,182.2095552200861,184.8795069639883,188.74733868168283,184.38596219534566,194.2046088613642,195.11485091946685,198.38478440488996,196.63344866589006,192.4527295582276,185.17520380590145,181.63187873208022,184.29987798136983,183.3232267471309,187.34418952317932,180.19331916664896,193.69076374019338,202.65741842213617,212.78756024981638,206.33996021914376,208.88075502606625,199.35628998330776,196.7843940063824,197.28720812133108,193.91078580832934,186.43078140989007,193.965257774492,196.9766223248353,200.19387358969502,202.83020080104527,202.60726633511248,206.85686652614174,227.6800713743786,214.74638922374464
