,dates,usa_HI_0043-0000,usa_HI_0043-0001,usa_HI_0043-0002,usa_HI_0043-0003,usa_HI_0043-0004,usa_HI_0043-0005,usa_HI_0043-0006,usa_HI_0043-0007
0,1999-08-02 20:59:19+00:00,196.95893389878884,186.3943870853382,173.97541781937346,172.16013603097338,175.6760467944804,177.41424333214385,176.64977926649314,165.50182243929547
1,1999-08-18 20:59:15+00:00,187.06984264947067,173.0379566721694,158.94752652340128,160.29515594607238,160.66089942321568,169.12807341320857,167.47483420671475,167.19263467035623
2,1999-10-05 20:59:27+00:00,199.13428884847016,188.10048792446042,172.2594442484583,168.94399411605102,178.57163781323678,177.79221027869676,178.4125911536896,172.43646016381865
3,2000-01-25 20:59:13+00:00,196.715573563109,196.93251251203043,179.46474121350525,176.78027278826153,184.7426465696966,182.4992301884593,187.70126013476334,183.7986450128002
4,2000-02-26 20:59:03+00:00,198.79367158149978,188.8172526506442,174.37257714889,175.11515192614266,175.99510249598606,181.32568066773152,177.46413421990925,169.4881706251613
5,2000-05-16 20:58:31+00:00,190.89438682936074,185.33406565635153,167.82295286670515,159.95155554353337,159.3053301429959,164.18737114191038,166.1373656306389,162.35188585016084
6,2000-06-01 20:58:19+00:00,187.69277048587338,179.71080881249588,162.26358497887688,167.37334612652367,174.3900905003135,170.13179791659593,166.77900101824238,164.06278637571748
7,2000-07-19 20:57:48+00:00,186.9661743235158,184.11668008702605,167.09447371281163,164.10683872457437,161.41563567129214,169.48932826071066,163.59488976116575,164.14100104130227
8,2000-10-23 20:56:40+00:00,201.06441544511756,193.72725572379625,178.67946638969178,173.8970471309336,174.98377886319793,171.23842468074835,178.56780763053425,173.58028189253653
9,2000-11-08 20:56:43+00:00,206.58609435189035,197.6192310670617,181.12411067783458,182.91839419473374,176.26351507054864,180.41502919898144,182.58383398864612,175.49772257239627
10,2001-01-11 20:56:53+00:00,196.50189716879757,194.8671155103262,177.69430097646568,174.38146866854075,171.10527379660266,171.6388251674777,173.24966229029056,171.95073128411065
11,2001-01-27 20:56:56+00:00,195.92552178260826,195.11774088591753,176.42868494058465,174.83623858894833,172.5973074933364,178.82483979808384,182.66124579130735,174.76281501318584
12,2001-02-12 20:56:50+00:00,202.00406985564032,192.8443668742589,181.2109021653113,171.53458018922217,166.1161153216269,169.63933348192845,168.17796886637618,163.9185505505575
13,2001-02-28 20:56:44+00:00,193.20384932777614,191.45123024162854,172.97990381350567,167.54891760346837,179.07123335751223,178.51377486596598,174.65108409244843,178.4057787811254
14,2001-03-16 20:56:40+00:00,200.00716020066292,190.2010133544865,176.17868801694206,169.90804684004092,174.39852838857252,177.66147583322308,173.72450444945005,166.01018798457665
15,2001-04-17 20:56:32+00:00,201.0805983151758,194.49063502195986,174.8569451982824,172.7764793322976,175.2369771151093,173.53831412992952,179.54901007108472,174.17087381952933
16,2001-05-03 20:56:29+00:00,203.15572198535386,,188.84491869947993,174.88419681708996,171.8515310270788,174.28818245324172,171.44533653707668,162.02657876544058
17,2001-05-19 20:56:16+00:00,186.8777827200364,183.02027068147657,168.74153563671297,169.75891133699537,175.54858950555283,183.33889029788497,186.9146020691405,187.57474904964545
18,2001-06-20 20:55:54+00:00,206.50689952736346,199.56826702001197,179.92698645496733,181.02419814383074,183.48162929829783,186.49662259961525,181.42275733110304,169.76413326632687
19,2001-08-07 20:55:25+00:00,186.24012938555248,179.46226455413452,164.39491703758586,162.02860972799738,164.16897320096928,168.10960963827497,163.1420265827043,164.0350985446507
20,2001-10-26 20:54:43+00:00,,,183.4152243699164,200.56445230562412,,,207.43477198586442,183.89460609502902
21,2001-11-11 20:54:53+00:00,200.14315838474818,197.63464774664365,182.1656881207603,175.82856292590958,178.46208335718305,177.63341836135572,181.75603822651817,175.24281378043165
22,2001-12-29 20:55:02+00:00,188.94019516521234,188.11582806737545,176.13600166510886,176.99883985319886,177.8581881413561,176.4921445971913,187.30790061016538,181.1825969487575
23,2002-01-14 20:55:11+00:00,194.8146118056424,191.072445479804,174.626508342822,170.87879823757117,175.0962370416289,175.90286406336887,177.8466892049053,171.2446300364813
24,2002-01-30 20:55:12+00:00,194.90654350423645,192.0245426669186,178.98368844818646,174.56842237470067,169.43845666226525,174.85018913923446,174.97847860809458,170.21234514357218
25,2002-02-15 20:55:18+00:00,206.47453259307477,200.81530773611536,180.80989160296016,178.47735365863787,173.37286829659155,181.7906275591468,186.43743727864634,179.7544220649179
26,2002-04-04 20:55:11+00:00,212.4688081423954,195.91408100627103,183.23997307546117,182.4943441846256,187.06598626954485,183.61566142818964,,
27,2002-04-20 20:55:11+00:00,188.19721778563158,183.36822907410144,168.73010136796236,175.52106822802264,179.13622318085163,178.7049062530534,177.49701763807985,167.1337397613555
28,2002-06-23 20:54:52+00:00,197.01303351609118,185.3129786583786,175.36544505393945,160.96506306474234,165.62987780464098,164.47775417546484,164.89085074877417,165.6283018948715
29,2002-07-09 20:54:49+00:00,190.6934193950559,189.76549025737347,169.75148843034856,164.32761134479472,157.68171247497213,141.20840750164606,146.80686761211464,148.98633368031415
