,dates,aus0022-0000,aus0022-0001,aus0022-0002,aus0022-0003,aus0022-0004,aus0022-0005,aus0022-0006,aus0022-0007,aus0022-0008,aus0022-0009,aus0022-0010,aus0022-0011,aus0022-0012,aus0022-0013,aus0022-0014,aus0022-0015,aus0022-0016,aus0022-0017,aus0022-0018,aus0022-0019,aus0022-0020,aus0022-0021,aus0022-0022,aus0022-0023,aus0022-0024,aus0022-0025,aus0022-0026
0,1987-05-22 23:06:08+00:00,203.13711033151804,,,231.21216189879274,219.49685189415007,218.31380600770635,229.5144049124323,216.95918983874228,213.97029882818842,230.32120384870362,201.33617287578272,208.34514519957418,201.33520594009477,195.78916742258792,196.57072444067936,195.82422166707198,188.33855492792162,187.55867718763275,186.67467182504205,186.42545432680657,189.34344311394403,178.86269301415464,165.04232208194722,164.77235138343437,181.84451264467398,201.91986457785865,209.68661315188854
1,1987-09-11 23:08:29+00:00,204.07311841637022,,,227.66850107246358,220.5998291839469,236.03428587080347,235.3277288985782,233.55817619506104,226.44480843494307,248.35420298994148,204.3489530235809,213.459308930216,199.26144274419372,199.56917687914577,211.0038552409357,208.8939323056068,202.91929774847551,195.4499341365648,198.68684819380172,197.44326434470156,198.5002960726644,189.26981850774396,175.42532507451193,167.84140366701988,184.13795062659693,208.8598074751548,222.74788650277787
2,1987-12-16 23:10:41+00:00,203.2175283617977,,,235.3663014817718,225.8955445359508,225.26583647397763,219.54429860846344,218.03592429580507,218.49110430675782,241.3337189036147,204.06542174853405,217.3487722776029,197.85904086657192,192.41896934845352,199.83863543535716,200.2067411285809,184.34956317789883,183.15173640082034,181.17503406279096,199.3582274883123,197.1221545387015,195.85546334317564,174.5560588113221,166.57636377103748,171.3309137173249,201.101685071381,224.17964630569213
3,1988-01-01 23:10:57+00:00,200.48536389442936,220.55168755116514,223.3358274773095,221.7752900742438,205.781418139426,217.94485405652975,223.1874798727382,216.91496009778712,211.8056727857067,213.71940012459373,184.74990742749642,203.54416982959236,192.7579761916311,188.95073429702109,190.37735120758813,189.72536474313378,189.9668750148347,185.74227804389136,185.5113796432657,188.83038709588868,190.1400371242351,178.3089626703913,157.01964746754643,152.78073762183544,170.7568546106688,204.17672272751548,213.73802929410476
4,1988-01-17 23:11:14+00:00,192.70476277938258,223.54429073381786,230.88138193141273,217.85178980301671,204.77479052181536,218.71217479372507,222.72033423152214,217.86706655579042,215.6453798484249,220.94037703317886,194.26602595138397,206.05726505705104,186.8011731220344,191.63439164631066,187.109943261352,186.324340488121,175.85147873814222,184.52590597666034,177.1030727536198,181.2311966733505,168.74739854531822,160.1977200106951,160.13751127358125,156.65947194608825,173.54792897062865,207.54267543867041,223.6261530831576
5,1988-02-18 23:11:23+00:00,209.91347452090403,242.89870891383504,248.88021967531364,226.92743582503104,215.8256278751503,224.18688650010347,227.88813488094246,222.4438811940987,218.3434607719213,218.1812538918441,193.9871517270799,205.19448627912666,193.65275555413828,200.56939340453712,203.91201475207131,205.39796586221536,197.02692136770568,198.31318270298576,198.3595028528356,195.93417861876193,185.17068273772745,169.19756245814858,168.15710012776577,166.04050162733353,175.87633261102684,204.3213267323189,215.45718367796658
6,1988-03-05 23:11:33+00:00,195.34256556887817,215.64589900410084,230.79290772287746,215.39624258934526,206.59097015054067,209.80130675305193,207.9407445250324,207.69308851777265,207.76989390026904,210.8986770413916,178.49183389273452,195.51256391465876,182.35218506242074,187.0228158189677,188.62605577242726,176.46626609747562,174.0982190552624,178.3078727178321,177.34483267282388,183.89830896421137,173.1051740206917,158.63336949065183,143.94063337084688,141.96204441376258,163.0091880898364,200.99023654951867,205.86829082999483
7,1988-04-06 23:11:48+00:00,191.1164915091691,208.3839523215244,221.29779793860067,219.14875049450072,202.45217549429898,207.84102780970602,209.50067074807032,207.25048671623674,206.24335827257303,217.9879805767047,182.217701196995,195.08702624321438,195.71361382438255,189.71548413340514,190.02173486208403,188.50582166357114,181.97289485697493,176.51242696208766,174.9355507020008,169.21473472053728,179.35724079622383,155.84032880874133,152.72560604986907,145.9380305994614,162.20104021201507,203.05803244414733,217.09613723689557
8,1988-04-22 23:11:53+00:00,207.50886149246463,243.75742184262793,253.8799446218007,235.36973565933167,226.74147442446065,218.49676533147644,217.89244576163807,220.52887665469902,209.04005176142252,233.56597068231127,196.5431983265859,206.15284617617257,199.47685530678248,194.98961464915556,192.4725352569354,193.19820884497187,187.54879440152632,183.35629771404507,179.2819165979913,176.87763386109947,171.27886018525484,164.70226791625194,152.41465134610144,153.31041903539935,170.5721405913155,211.98952413843418,220.99332389017982
9,1988-05-08 23:12:02+00:00,208.58120955509617,243.99773123848396,255.28179384136493,248.11358057705755,229.53002567704732,229.9807144849546,218.48705065861355,221.00970502582993,225.79511301052787,241.51015056804783,203.51587439976768,209.8321697605685,198.5475775526881,196.899330173034,193.50286227379286,194.88284299787836,192.33088078430757,188.62545326626923,183.16712904030354,184.90897478007076,181.15533062141753,169.26184924207274,152.85407792034272,157.4767407768621,183.81887491731277,211.41702224055365,219.020977746807
