,dates,chi0376-0000,chi0376-0001,chi0376-0002,chi0376-0003,chi0376-0004,chi0376-0005,chi0376-0006,chi0376-0007,chi0376-0008,chi0376-0009,chi0376-0010,chi0376-0011,chi0376-0012,chi0376-0013,chi0376-0014,chi0376-0015,chi0376-0016,chi0376-0017
0,1986-02-04 14:07:35+00:00,193.98343507059946,195.80760191384394,202.0514678157775,189.04299401921347,204.9981754359354,190.28157392801705,184.86313942877183,194.42793483600536,197.94600114733217,195.40628087741277,191.67120353201358,190.9474291192209,195.25885656241942,197.5796981277371,190.01911543126272,173.6957897008363,171.3926983723502,175.95292511450864
1,1986-08-15 14:01:53+00:00,194.13474883361206,201.77280985862313,197.8817380765498,179.08759567605122,203.38431008094068,185.86120669726262,175.39924688715158,188.3129221876263,191.26894620684794,,188.60439710176482,183.10854694794517,186.49784159573798,183.58035716492736,192.52690396855905,172.8746864097162,,
2,1986-09-16 14:00:46+00:00,185.8354212044792,185.97033672489545,182.04652050924042,173.48588636355802,198.05383209779313,182.36273050657573,174.44636491557876,193.2280817236705,184.95972329880672,201.91742804563862,187.35133791730183,181.10409453643848,179.1667172113964,176.5111090998522,190.3354326807378,148.4214022346735,147.34368385768997,158.475805301344
3,1986-11-03 13:59:34+00:00,191.75783816447793,201.60042309727393,199.89195142552046,191.80495927473524,218.4347934430329,196.88158301900688,181.26239025882379,206.88467391534036,201.37906829853998,193.2270678858506,190.4537010591995,182.08436262950457,175.22863470839525,189.16757056450405,188.9456014024174,165.8169157524599,164.17636047501065,173.29767072107893
4,1986-12-14 13:53:13+00:00,194.68648009899866,202.79375573773322,192.1853889099615,179.98791594343274,197.81590471367744,182.70658789562987,171.26989500998926,199.67691657446386,200.07729159245048,211.9403231053207,197.7999087487575,184.2444259868959,193.33578881628384,200.48236407550638,185.99264224192967,168.68272272980346,164.83463047319387,159.37162366513095
5,1986-12-21 13:59:37+00:00,190.64914274877637,198.85078604538015,192.62205705153042,176.65143329482996,201.15844418554298,180.85437997683198,172.66067339316672,186.54904335870717,191.10574784491286,189.1730144511067,180.46755799118634,180.63933905145964,184.95996824546043,187.94232138867025,179.95278465682165,164.2221444482956,164.44206560753338,160.93692355737824
6,1986-12-30 13:53:43+00:00,195.11859651857577,201.57235600677132,198.65096221480465,188.29421222301184,217.02771021299242,199.93962954620207,184.44243520974263,204.93573346554945,205.97887993347769,196.09206058809835,194.38897044299304,191.2326914125472,195.89200218327642,199.55261091772678,188.52354407036864,179.67986120651037,173.97716979180922,185.8044515936133
7,1987-01-06 14:00:06+00:00,187.14512235754796,183.65721001448688,192.9588333999863,174.8242238837527,198.97751262225185,178.911800691255,173.03804791867418,189.19586906121688,186.6750516314941,188.0125739855325,182.7154256153068,179.20368925552648,181.21533406187214,174.88692867949,180.83292679726136,161.9738628178544,161.6182312413213,158.39508785687337
8,1987-02-07 14:00:45+00:00,190.00103177177377,192.17256816402485,191.95335144259218,179.30184516043306,205.2829276479793,180.10899982625756,169.13665779647383,181.47389060440756,193.09275319384787,202.95651538092116,187.30947749221147,177.66758635724437,188.12764683280815,193.91431324682705,174.359475005689,176.52852614880217,168.58742998015745,172.36897736378432
9,1987-12-08 14:08:41+00:00,176.59748662682037,179.2312447255592,183.89391535240804,163.20905290512596,199.03849715093767,174.1711119165607,163.4402548828644,185.53961681819112,191.03688989967563,191.46338679162105,183.09835940730915,166.49348478966127,155.7878182628375,159.2123571735632,162.39198820144898,142.7704514687687,141.27591099561917,143.72860937630833
10,1988-06-01 14:10:45+00:00,189.6521405628784,194.6011327297231,192.30196528464677,178.87824391322687,201.47701205871556,182.4680320003388,170.4181903466664,191.74288903254555,193.25082913687086,214.090206912522,193.61391675921251,174.15748071055452,165.16281012436326,165.553215507992,200.08257861757855,163.73246130920364,,
11,1988-07-03 14:10:55+00:00,195.6573004954985,194.592733570752,188.4037934458994,178.47798132652338,194.3248314291413,172.73988591737793,158.95456083998548,175.92879661524765,180.08340703586902,202.99880829970547,196.76493097306513,179.98883397243515,,159.60122667147866,191.20185789818868,175.37590060825613,,
12,1988-08-04 14:10:58+00:00,185.08812843427623,192.8034356778367,199.13886554248205,185.19311368508605,208.13799594605896,186.5794302373184,169.07414386698545,190.9499301944957,194.23625524289156,212.42360789635168,186.8465331010655,166.49106813675132,157.43288498094162,165.57230904889312,167.45552939112454,169.00602276524035,143.01932606384725,
