,dates,nzd0380-0000,nzd0380-0001,nzd0380-0002,nzd0380-0003,nzd0380-0004,nzd0380-0005,nzd0380-0006,nzd0380-0007,nzd0380-0008,nzd0380-0009,nzd0380-0010
0,1999-08-17 22:12:26+00:00,272.2575142591344,271.6706654537966,,,284.7207779293037,273.36947969306283,,,,243.71890261776542,246.69878208923012
1,1999-08-26 22:06:20+00:00,264.45476453984605,267.1000660800155,265.3191656671242,269.92038131288115,274.0553903477727,268.0368214534608,,,241.74013942933476,246.37413725278228,251.59138509733762
2,1999-09-18 22:12:27+00:00,,,,282.83750653213866,,286.8791630569006,277.0566419543007,,244.8188219057931,,226.2180539899792
3,1999-10-13 22:06:24+00:00,,,,,,,,,,,
4,1999-11-05 22:12:28+00:00,,,,279.2349064606039,279.3224454112317,280.2390103133064,272.4111843806512,,234.2238120314683,240.38034862889953,
5,1999-11-21 22:12:24+00:00,295.83631623996786,,,282.1028349114726,267.3708402768602,274.2960127470807,263.4303132202109,250.47399593072748,,,236.09388457049997
6,1999-12-07 22:12:29+00:00,,275.7934185443509,,277.58721364366886,272.29144247943003,269.35822500053865,249.21784357213528,241.84305731302112,238.92328058964816,,
7,2000-01-08 22:12:26+00:00,,,,,276.38391499801406,272.817648033689,268.79350833232746,251.17779031405695,,255.65620189958182,
8,2000-01-17 22:06:11+00:00,,,,272.2129772176089,269.28874530807565,271.0057011676574,267.9617425624276,258.4181516051809,,,
9,2000-02-18 22:06:05+00:00,,,,265.9909527766331,254.95811258305866,,,,240.29870392820152,,
10,2000-03-12 22:12:09+00:00,,,,,,288.1151061155596,,281.5529234665029,,282.4203045954257,
11,2000-03-21 22:06:01+00:00,261.11108848072274,,,252.51612394809382,251.93921391552357,258.93341670811066,259.954383909024,,248.02439852886124,,226.6324273610888
12,2000-04-13 22:11:54+00:00,,284.13440340200975,,,267.24944862661124,265.33071663307277,275.8459770984256,281.0286904680093,262.14945849945804,270.8708279683316,269.8789118384492
13,2000-05-24 22:05:22+00:00,239.79608375856208,264.02632868431846,253.65838445234235,258.5398570410215,259.3618793929208,249.53665016651092,259.34802886124794,256.06736083286097,246.07065415749761,245.284848806343,231.9888229435844
14,2000-08-03 22:10:43+00:00,286.0830534516921,282.61376690492665,,,283.4355079806481,278.0379801439641,266.26520797508306,267.36950489909685,261.9534885084884,260.17257230236606,250.60750532226615
15,2000-08-12 22:04:29+00:00,273.149178665927,266.66835251378745,256.89330111951546,256.781759559133,261.8328526042519,,249.1822244844994,251.95870665210384,,264.15890996541884,249.8851205949956
16,2000-08-19 22:10:38+00:00,275.2558189979408,269.5787917767567,271.04184837224255,,272.9234212223879,269.33604442245803,260.70315437901206,249.37660312561687,245.19835808102053,249.9881443721503,241.63584698101687
17,2000-09-04 22:10:22+00:00,,272.2417808310282,,,267.88427611105374,262.6389806349151,251.3540300423692,244.22701630560235,242.54473765417646,,240.2225835524298
18,2000-09-13 22:04:02+00:00,,,266.03011362602115,264.8688981194015,248.92712749332333,250.796477083366,,,,,
19,2000-09-20 22:10:03+00:00,,,282.959646933753,,263.19596438766274,249.72838572219908,224.7794724855697,233.64290984774445,236.60030469793517,230.8545786932141,219.89822070316814
20,2000-11-07 22:09:53+00:00,,,,256.0190338301301,245.77845733971247,240.00408541239355,,,,212.60084730381635,
