,dates,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0031,nzd0305-0032,nzd0305-0033,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037
0,1999-08-21 21:47:20+00:00,149.70189260027558,139.2315283243176,131.5845318461815,125.22055109063065,121.68390872221916,128.98974077814145,134.08019831886816,128.18297724550797,121.12902146014765,142.04644872998298,166.00304532647579,158.1789914290528,144.5049543999595,138.47346891193843,130.40696193694995,133.3558015686036,134.1003739919721,129.8472180739777,133.06773267114997,136.7183292714918,141.64804988209522,151.1670671604736,151.60456775256011,157.0222467357266,155.2604440096348,153.80188835132347,153.25767687066175,147.57263434981417,145.18064560843598,135.18347425755957,154.7808810121093,164.7300540060012,161.6574833740109,153.43201274972773,131.95573182646547,135.36411350884322,137.51313136751435,161.68611430746867
1,1999-09-22 21:47:24+00:00,158.07237878960612,149.60912562522006,141.35496196653472,126.04687589987249,133.09923206775565,142.46360744232234,140.43135394300106,144.8452767583292,138.58336210381992,143.7319594924302,191.4432866285572,179.45655933487873,153.49361233123807,146.2413588967529,145.51984944719723,150.6220628773872,155.51817154310766,146.65842812009453,150.8896126212764,148.97060076425453,144.32762502405762,159.54419189191844,172.63185028017355,177.3176480957128,170.1542283209548,169.13397118130322,158.82456600258737,148.72276516402516,174.78838658637548,150.13517229074907,176.0726651595363,190.94668800286834,184.20321359808796,171.24347342552346,133.04128285393054,147.08113139602963,164.97508449192566,173.24416004538196
2,1999-09-29 21:53:40+00:00,163.71728299617092,150.8390168937887,145.15718279096376,136.02555044512218,141.57958917514867,141.8381210647814,136.26292027959252,137.18802173197054,131.5756964291139,151.76010399334717,,,150.4089563489732,137.10348467106488,141.0519759031067,145.80311249385505,148.52952680947237,139.88191655704574,150.29932420283473,148.04953125773315,151.81048911950217,159.02927351737432,164.10646979878592,171.36178747099305,168.62355845628838,,159.12233669814114,160.59098178718477,,156.02419599705803,,,,169.40049148859651,138.14867140559645,145.7754547892008,152.69118235637845,164.72311580070726
3,1999-10-24 21:47:20+00:00,171.17494752324492,158.10639636330595,143.70004541819262,124.35842743274466,134.0046810728568,139.66361930029748,153.74431127438808,150.51598488524274,146.43021531562437,157.65584825398014,189.471437360597,177.35159993981816,154.94141385068727,149.63170302549455,147.85157415611275,151.496614227726,157.5400862628059,159.733392729769,158.30121204585052,152.292866111648,157.86360756819943,168.11330588438236,182.94315099105893,,183.24127529495664,170.26753968601398,158.56653969303645,166.38219254684583,168.12182754030263,159.88111402808633,180.65929635921447,191.60802651803903,186.58990700052536,178.57421287410884,156.1036896842281,158.85407858667622,164.5418481368748,185.88170929245962
4,2000-01-12 21:47:18+00:00,173.78336921347477,154.8194808628567,144.36866728551394,144.98163443431883,143.1673529314744,153.45061223884093,152.10717651536766,152.8572338124976,156.82150479591994,168.95847106131384,,175.1724398454539,164.2490067223731,158.62906387814894,151.02685792699114,155.28441233170798,153.84389058505252,156.3987450006997,154.22934532731446,161.7014911592045,169.85302337496336,175.3915791117404,182.29677712998966,180.43569302508212,170.37503936179513,177.8588040887002,176.1607018344963,176.76227900763962,173.7391411270653,178.19528385889652,185.2533765288925,185.1605357303398,180.09129844708056,174.21696796431428,165.59034881396883,154.56843603468243,160.2680420831227,177.53621550818778
5,2000-01-19 21:53:25+00:00,177.74952629795501,167.27368866602444,142.37468649599938,128.08179379682508,139.306552273352,154.63951695141546,143.83545415505844,146.17289291307083,152.99082363380964,171.40175495196308,182.7313144725392,,173.16083674113182,159.81634829186473,172.78188000195172,158.80591689778566,163.95063964951194,167.57799030623931,173.3719699792046,169.88580458475963,174.53617086472528,190.2864091049744,182.29194333721483,,,176.5563117039042,173.1260568790199,199.57304807544432,185.6094206971675,172.97663148378885,194.70894577714313,198.89638851076603,194.5929408802643,185.1701107991401,163.56197926897295,172.64922919838065,159.15833729159303,185.0801319168235
6,2000-02-04 21:53:25+00:00,167.78284347275905,158.04348739397128,134.60590093122158,127.71664142190293,142.0537503436616,149.48461468189728,151.44976710414653,147.3988536785975,154.78665277333496,173.27886823468103,167.0668329295697,149.24039433760484,133.1521073979881,,,,,,,,,,,156.74411026795937,140.58310362414227,,159.7752121090323,180.038895077891,173.9299980248521,163.36684958039814,176.63520712221563,,,,,,,
7,2000-02-20 21:53:17+00:00,164.69574585927228,154.6001873844222,141.85294444923449,130.88264632141102,137.6857431856444,150.22913777719975,157.0971550246165,150.7372053253825,146.9510336026722,161.74515036433593,172.26711782990998,169.3167909819181,161.82574872316144,157.03583495314396,157.5085480511064,154.12273585789492,153.36103115432027,151.88178593753162,156.38637273161095,158.89946917496417,168.33544223728782,170.6040406999623,175.88754604393137,176.92013119459352,169.13508168374074,181.06326445637274,180.54102815867049,174.84199537486705,168.74263692097452,167.66911068299612,174.93486775423798,180.82045668755035,176.92280383100456,168.949089175432,157.66200155440134,158.4299625008686,157.07487865816867,168.78512413732204
8,2000-05-03 21:46:43+00:00,164.1091450797129,148.62890675239524,133.12317246119258,136.1539224065304,142.13200082531193,134.42537219485868,131.96066383229208,135.59155713489073,142.9145663439503,152.2813018852339,171.6867843434305,170.50644234399843,160.77613533552724,149.82007147560267,141.65443432964025,137.71470085478413,147.8433250463218,143.73785296806514,142.5667991755033,142.54234695845497,148.21240997903038,163.2617369880211,169.89637576009045,172.36573101039983,166.6432998268457,150.2409648353739,165.90758275050112,169.94952088139814,158.01019057466652,152.2352416486428,171.58896765436717,178.65138111351902,164.93347325302955,160.209087207914,141.85771715209376,143.62540242636234,149.9830810989813,159.82397086357764
9,2000-05-19 21:46:31+00:00,159.0956953135846,148.79970589770704,144.1000554277532,135.01959338676795,136.4875203564746,128.3702614036264,138.59649208718605,138.9708170325258,144.3058774122917,152.83746968417387,170.15717416786958,164.2535733233944,152.5213002455995,144.90398788447547,140.6414811989489,143.23011570043442,140.47206379889573,136.53456859252887,139.45402007697626,146.08441582402025,147.4225083815264,162.39828001563055,169.58157799276617,167.13683291677617,157.14575616018757,159.14030703442663,164.39469355964064,165.544032124588,160.53588722451644,146.70755246917386,162.59784118386054,167.18433799980923,163.4122431092107,161.06178404620243,142.36104220694662,140.72322806773826,141.9214287632301,154.5561872880411
