,dates,usa_CA_0129-0000,usa_CA_0129-0001,usa_CA_0129-0002,usa_CA_0129-0003,usa_CA_0129-0004,usa_CA_0129-0005,usa_CA_0129-0006,usa_CA_0129-0007,usa_CA_0129-0008,usa_CA_0129-0009
0,1984-04-18 18:01:41+00:00,194.3505960265366,183.30475125880028,187.41664898788528,195.81230383428502,208.51373975311174,201.66210320347835,206.32909152294027,208.50020725766686,194.25697991142943,194.15062610190597
1,1984-05-04 18:01:45+00:00,210.08172557705544,186.81785420015103,189.47539333623996,197.93757179671252,203.29399186419937,209.44106400113787,215.49176482336605,220.13065174360702,200.01103734740127,201.67506451501515
2,1984-05-11 18:08:11+00:00,200.39726585929412,186.27872065720325,189.18980241874456,197.41731833059174,195.84942482389957,201.2995884795948,197.93522616293677,197.45438240971234,191.17000909294794,195.45414973817927
3,1984-05-20 18:02:16+00:00,200.6730907742011,196.19222391002347,201.39783289962116,202.64188353164153,198.1595720455139,200.3862540562014,206.92787982002415,200.26283356030834,184.63092241026294,187.8099156743517
4,1984-10-02 18:10:48+00:00,238.28776831018192,225.17161788598784,222.66346856005026,227.96949372037946,225.42320733185775,224.39631654449337,226.71825709305932,222.86071436173702,216.8823150062099,219.06732093884685
5,1984-10-18 18:10:45+00:00,222.70923261046948,227.69903587047963,222.64542270070623,231.87372902344683,229.68457815243747,225.8661693130856,232.86206313296685,218.01944998725872,206.86342886573544,204.3473458726225
6,1984-10-27 18:04:31+00:00,213.29625941863162,217.15733355062682,226.2038680695428,233.94815311867814,229.7730386720968,227.58098164331318,233.57725755893142,221.82693471208154,206.4277200618786,205.47442793217007
7,1984-11-12 18:04:23+00:00,184.5564798845623,191.70012059861295,196.29970049630933,193.94787985866645,197.54641175189175,202.34392016192686,197.48875997752026,206.10276531958252,187.20258096664725,185.94915888693671
8,1984-11-19 18:10:33+00:00,174.89758915335216,185.35857864393674,193.51505688189337,195.97572156620865,192.52500594526734,205.073164458731,208.1635546563647,199.5914778887853,184.82739785819106,183.37457659214004
9,1984-12-14 18:04:35+00:00,172.03633127390944,188.8656332730007,195.20173399877615,189.41761790875435,200.4380706679938,210.7760219698103,214.68538544609046,212.01690143996532,193.12388518525802,198.09702696214018
