dates,nzd0445-0000,nzd0445-0001,nzd0445-0002,nzd0445-0003,nzd0445-0004,nzd0445-0005,nzd0445-0006,nzd0445-0007,nzd0445-0008,nzd0445-0009,nzd0445-0010,nzd0445-0011,nzd0445-0012,nzd0445-0013,nzd0445-0014,nzd0445-0015,nzd0445-0016,nzd0445-0017,nzd0445-0018,nzd0445-0019,nzd0445-0020,nzd0445-0021,nzd0445-0022,nzd0445-0023,nzd0445-0024,nzd0445-0025,nzd0445-0026,satname
2003-03-05 22:09:07+00:00,342.03,338.18,342.12,345.19,347.32,347.92,347.57,343.49,343.75,349.14,349.25,354.07,354.99,359.42,359.95,357.26,361.75,361.86,364.35,366.17,361.81,354.56,361.71,365.19,363.04,359.27,371.77,L7
2003-03-12 22:14:54+00:00,342.98,338.77,342.27,345.19,347.61,347.57,347.45,343.88,344.48,349.76,349.75,354.05,355.80,359.93,359.82,358.19,361.83,361.89,363.72,366.37,362.59,355.68,361.83,365.90,364.52,360.01,372.95,L7
2003-04-13 22:14:55+00:00,344.32,339.97,342.94,345.48,349.17,349.56,348.85,344.23,346.00,350.54,351.52,355.27,355.72,358.46,359.99,354.93,360.92,362.03,364.60,368.21,364.52,357.55,363.74,367.89,365.73,362.29,375.91,L7
2003-08-03 22:14:34+00:00,351.97,346.83,345.03,347.55,350.22,350.80,346.69,345.19,348.67,354.20,354.11,358.71,359.67,362.40,362.61,361.58,362.38,364.65,364.31,370.55,368.07,360.62,366.90,373.34,372.21,363.61,379.41,L7
2003-08-11 22:03:03+00:00,354.30,348.90,349.50,350.61,351.84,352.38,348.56,346.83,350.98,355.68,354.42,358.76,359.63,361.45,363.96,363.58,364.04,366.46,366.18,371.95,367.66,359.69,364.24,370.41,368.29,362.53,378.34,L5
2003-08-12 22:08:47+00:00,357.00,351.28,352.74,352.71,353.36,353.90,351.19,348.88,350.98,355.68,354.42,358.76,359.63,361.45,363.96,365.73,366.06,367.84,368.04,374.22,369.23,360.36,364.47,368.80,366.66,362.55,378.34,L7
2003-08-20 21:57:03+00:00,358.29,351.85,353.66,351.14,353.19,353.54,350.13,348.63,350.47,355.56,354.81,358.43,360.63,362.28,363.93,365.80,366.01,367.11,368.24,373.05,368.46,358.64,363.08,367.40,365.92,361.66,376.90,L5
2003-08-27 22:03:21+00:00,358.91,352.57,353.88,350.28,352.05,352.34,348.55,345.73,347.81,351.95,350.74,353.70,356.94,357.67,360.65,361.86,361.03,362.99,364.02,366.18,363.67,352.58,355.96,359.09,358.59,358.28,370.60,L5
2003-09-20 22:14:22+00:00,361.95,354.60,355.60,349.78,351.17,351.86,347.72,345.18,346.14,348.87,348.44,351.99,357.27,355.56,360.71,361.70,356.89,358.14,357.69,356.23,356.09,345.53,347.27,349.61,349.12,351.91,362.69,L7
2003-10-14 22:04:03+00:00,361.71,354.76,357.49,350.42,350.55,349.60,346.15,344.88,346.06,349.03,348.34,353.28,359.07,356.31,357.99,363.34,356.97,358.32,356.85,354.21,354.28,342.77,343.49,344.53,345.68,348.53,358.67,L5
2003-11-16 22:08:59+00:00,361.71,354.76,357.49,350.42,350.55,349.60,345.40,344.96,346.28,348.61,347.86,351.73,356.24,353.78,355.21,360.94,355.46,358.32,356.85,354.21,354.28,342.77,343.49,344.53,344.17,346.53,355.48,L7
2003-11-23 22:14:50+00:00,361.71,355.40,358.50,351.76,351.41,350.26,346.69,345.12,347.12,349.65,348.45,351.99,355.37,353.34,355.21,360.94,355.46,358.32,354.79,352.46,352.71,341.93,342.47,343.08,343.05,345.80,354.41,L7
2003-11-24 21:58:27+00:00,362.95,356.73,360.53,354.20,353.35,351.84,348.44,346.54,349.59,351.69,350.19,353.46,356.55,354.34,357.32,360.62,355.78,357.97,354.91,353.26,353.17,342.86,343.81,344.54,344.27,347.16,355.61,L5
2003-12-02 22:08:38+00:00,360.01,354.77,358.87,352.76,350.88,351.84,348.44,346.54,349.59,351.69,350.19,350.84,353.11,350.88,353.53,357.06,352.99,353.59,351.57,350.45,350.27,340.87,343.81,344.54,344.27,347.16,355.61,L7
2003-12-09 22:14:54+00:00,360.01,354.77,359.24,353.15,351.56,351.41,348.57,346.70,349.72,351.00,350.38,350.89,352.88,351.06,353.58,357.06,352.99,353.59,351.57,351.09,350.78,341.25,343.14,343.96,344.02,347.35,356.13,L7
2003-12-10 21:58:29+00:00,360.52,355.57,360.25,354.21,352.83,352.24,348.89,347.32,350.48,352.05,351.45,351.84,353.35,351.86,354.53,357.54,353.84,353.95,352.27,352.23,351.30,342.13,344.32,345.16,344.80,347.42,356.66,L5
2004-01-18 22:04:57+00:00,357.09,352.85,356.71,351.44,350.05,349.38,347.01,344.92,350.48,352.05,349.30,349.64,351.43,350.24,352.64,355.15,350.97,353.95,352.27,349.44,348.57,338.50,344.32,341.40,344.80,344.83,353.95,L5
2004-01-19 22:08:59+00:00,355.90,351.56,355.98,351.06,349.94,349.51,347.01,344.92,350.48,352.05,349.30,349.64,350.63,349.70,352.80,354.14,350.05,351.44,350.85,348.38,347.81,337.99,342.92,340.39,344.80,344.83,353.95,L7
2004-01-27 21:59:14+00:00,356.67,352.67,356.69,352.24,351.23,350.64,347.72,345.71,351.22,353.00,350.35,351.14,351.65,351.10,353.35,355.36,351.68,351.44,353.07,350.27,349.79,339.89,345.37,341.96,345.92,345.52,354.96,L5
2004-02-04 22:09:29+00:00,356.22,352.27,356.69,352.24,352.19,351.54,349.70,347.13,352.93,354.64,351.72,351.70,351.75,351.37,353.59,355.00,351.52,350.53,352.79,350.27,350.01,339.65,344.59,342.23,346.03,345.70,354.59,L7
2004-02-11 22:15:17+00:00,353.55,350.43,354.30,349.80,350.99,350.01,347.69,345.48,351.48,353.34,350.86,350.76,350.56,350.76,350.63,351.19,347.54,344.61,347.87,344.99,346.62,336.34,340.99,338.81,343.84,342.79,352.08,L7
2004-03-23 22:09:16+00:00,351.81,351.32,356.20,352.83,353.29,352.05,349.99,347.80,355.79,357.36,353.26,351.66,350.10,350.40,349.82,350.70,349.00,346.16,350.89,349.28,348.50,339.16,343.30,339.49,345.35,343.13,352.73,L7
2004-04-08 22:09:12+00:00,351.81,351.32,355.07,351.83,352.32,350.97,348.49,346.71,354.03,355.48,352.21,351.05,350.10,350.40,349.82,350.70,349.00,346.16,352.59,350.55,349.99,340.76,344.92,341.16,346.68,344.56,354.12,L7
2004-04-24 22:09:07+00:00,351.03,350.86,353.89,351.02,351.87,351.29,348.79,346.18,352.18,353.76,351.05,349.14,349.03,350.77,351.39,352.28,352.36,342.26,351.59,349.79,349.60,340.91,345.51,341.48,350.24,347.59,356.14,L7
2004-05-18 22:00:38+00:00,351.03,353.30,355.41,352.24,353.66,352.81,351.42,347.47,353.48,355.76,352.32,350.89,351.03,352.84,353.92,353.84,353.38,346.34,356.25,354.24,352.26,343.34,348.19,343.39,353.71,351.23,360.73,L5
2004-05-26 22:09:09+00:00,347.89,349.50,351.42,347.66,350.65,349.69,347.14,344.60,351.56,354.09,350.98,349.32,349.86,352.25,351.56,352.72,352.46,344.67,357.01,353.71,352.47,342.99,348.20,343.05,354.25,351.35,361.76,L7
2004-06-11 22:09:26+00:00,346.92,349.22,348.39,345.86,350.75,349.28,346.89,344.56,350.48,353.85,349.30,350.81,353.26,354.89,352.89,354.86,354.55,348.07,362.55,356.77,355.56,345.69,350.59,344.44,356.76,352.40,362.56,L7
2004-07-21 22:02:51+00:00,354.93,359.52,354.79,350.96,356.04,353.50,350.28,348.56,350.23,353.37,353.28,354.64,358.29,360.68,357.46,364.16,365.35,358.01,367.38,364.86,361.01,352.10,351.67,350.94,355.18,355.40,367.09,L5
2004-07-29 22:08:50+00:00,352.21,357.62,352.94,349.63,355.15,353.00,350.32,347.95,348.96,351.90,351.54,352.90,357.60,359.48,357.03,363.00,363.85,358.01,364.91,363.43,359.34,350.24,347.93,349.81,354.18,355.38,367.94,L7
2004-08-22 22:03:36+00:00,348.95,353.18,351.26,349.01,351.40,349.18,347.35,346.02,346.63,349.87,349.67,351.65,358.02,358.97,358.65,361.28,361.17,353.24,356.96,358.62,358.61,350.51,348.58,349.59,352.76,353.46,366.35,L5
2004-09-06 22:14:52+00:00,348.52,351.32,350.08,348.26,351.08,348.48,346.61,345.72,346.77,349.87,349.67,351.65,358.02,359.30,358.75,361.18,361.02,353.56,355.43,357.00,357.47,349.54,348.08,350.04,352.80,353.07,365.79,L7
2004-09-23 22:04:02+00:00,345.47,348.55,347.73,346.41,348.72,346.11,344.83,344.33,345.65,349.22,347.89,351.39,357.12,357.68,357.88,360.80,359.48,351.53,352.47,354.24,354.59,345.41,345.45,346.87,349.60,351.23,363.92,L5
2004-09-30 22:10:21+00:00,344.35,346.36,346.25,345.28,347.09,344.59,343.27,343.02,344.78,348.48,346.55,350.71,355.57,356.86,357.11,359.20,357.88,349.77,350.39,351.94,351.65,342.86,342.86,344.40,347.50,349.29,361.61,L5
2004-10-01 22:08:33+00:00,344.49,346.50,347.16,345.66,346.67,343.76,343.17,342.76,344.78,348.48,346.55,350.71,355.57,356.86,356.84,359.58,357.75,350.49,350.97,352.15,350.78,342.45,342.52,344.59,347.31,349.11,361.61,L7
2004-10-09 22:04:22+00:00,343.34,344.96,346.80,345.39,346.69,344.82,344.14,343.40,345.50,349.72,347.15,349.68,354.10,355.08,355.53,358.28,355.92,348.22,347.28,348.88,348.18,339.69,339.73,342.38,345.55,347.89,360.85,L5
2004-10-17 22:09:02+00:00,343.34,344.96,346.80,345.39,346.69,344.82,344.35,343.60,345.40,350.02,347.08,350.18,354.25,355.78,356.43,359.32,355.92,348.22,347.28,348.88,348.18,339.69,339.73,342.38,346.05,348.21,360.65,L7
2004-11-10 22:04:59+00:00,345.09,347.12,349.24,346.48,347.64,345.61,344.95,344.29,346.52,351.41,348.33,351.68,354.76,355.32,354.73,357.46,351.83,348.22,347.28,348.88,348.24,339.74,340.06,342.38,343.17,345.75,358.30,L5
2004-11-26 22:05:41+00:00,345.12,344.74,347.35,346.56,346.05,344.72,344.47,344.26,344.51,348.98,346.35,349.74,353.16,353.82,354.76,357.64,351.78,346.80,342.56,344.86,344.87,337.07,337.65,341.30,341.87,343.72,355.56,L5
2005-01-29 22:06:17+00:00,343.41,342.67,345.59,342.70,340.96,340.14,340.89,340.85,342.50,347.92,343.46,346.99,349.80,351.99,353.17,355.43,349.37,344.05,339.48,338.97,339.68,331.98,333.81,336.55,338.58,341.28,347.36,L5
2005-03-02 22:07:12+00:00,344.52,343.26,345.96,343.40,342.42,340.81,340.15,338.88,340.86,345.10,342.21,345.65,348.84,351.98,353.33,356.43,351.05,348.31,345.51,345.52,342.78,335.76,337.69,341.80,343.49,345.18,351.95,L5
2005-03-17 22:15:52+00:00,343.93,343.91,345.97,343.72,342.33,341.38,340.56,338.75,339.21,344.85,342.28,346.33,348.84,350.66,352.48,355.83,352.04,350.07,347.77,348.45,345.50,338.20,340.76,344.18,344.94,346.34,352.67,L7
2005-03-26 22:09:40+00:00,346.33,345.24,347.68,345.90,344.01,343.41,341.98,339.74,339.62,344.88,343.42,346.22,348.21,352.21,353.75,356.27,354.24,352.59,352.18,353.19,348.55,340.53,343.10,347.96,348.39,348.01,353.20,L7
2005-04-19 22:07:07+00:00,350.76,348.67,350.06,348.35,347.56,345.04,341.72,335.18,335.55,341.48,342.14,346.54,347.72,352.72,354.71,358.62,360.68,362.87,362.63,364.21,355.64,347.54,352.06,359.17,357.79,354.25,355.84,L5
2005-04-27 22:09:33+00:00,350.16,347.02,347.40,347.39,347.07,344.71,341.44,335.34,335.55,341.48,342.14,346.54,347.72,352.72,354.71,359.02,362.79,364.30,363.64,365.21,357.08,349.49,354.86,362.48,360.34,356.27,355.84,L7
2005-05-04 22:15:46+00:00,347.04,343.21,344.40,345.03,345.17,342.63,339.66,335.34,335.55,341.48,342.14,346.54,347.72,352.72,354.71,359.02,362.79,364.30,363.64,365.21,357.08,349.49,354.86,363.51,361.06,357.56,359.74,L7
2005-05-29 22:09:57+00:00,342.95,337.93,337.35,339.63,339.56,339.68,335.70,328.86,328.31,335.11,336.77,342.48,341.60,351.07,355.53,363.82,366.04,366.34,365.44,366.47,361.05,354.48,359.59,365.88,362.73,358.51,359.82,L7
2005-06-05 22:15:41+00:00,342.62,338.33,336.91,338.43,338.46,339.38,336.32,331.03,330.59,336.43,337.67,342.48,341.60,351.07,355.53,364.67,366.71,366.31,367.61,369.86,362.91,355.87,361.01,367.29,364.61,361.07,364.42,L7
2005-06-06 22:07:53+00:00,342.62,338.33,339.79,335.45,333.22,339.38,336.32,331.03,330.59,336.43,337.67,342.48,341.60,351.07,355.53,364.67,366.71,366.31,367.61,369.86,362.91,355.87,361.01,363.39,364.61,361.07,364.42,L5
2005-06-14 22:09:50+00:00,343.80,339.04,339.46,336.00,333.22,339.38,336.32,331.03,330.59,336.43,340.25,344.70,346.49,355.72,360.13,367.17,369.07,369.56,371.32,372.19,362.91,355.87,361.01,363.39,364.61,361.07,364.42,L7
2005-06-21 22:15:35+00:00,344.43,339.23,339.78,335.30,333.61,339.51,336.35,331.11,329.92,335.35,340.14,344.70,346.49,355.72,360.13,365.81,367.64,368.87,371.32,372.19,362.31,355.61,361.16,362.77,363.49,361.81,367.64,L7
2005-06-22 22:07:59+00:00,343.54,339.23,339.78,333.82,333.61,339.51,336.35,331.11,329.92,335.35,340.14,344.70,346.49,355.72,360.13,365.81,367.64,366.56,371.32,372.19,359.53,354.34,360.20,360.11,359.39,361.81,367.64,L5
2005-06-30 22:09:47+00:00,344.54,339.40,339.75,333.76,332.57,338.98,336.45,332.36,331.14,335.97,340.57,344.70,346.49,355.72,360.13,365.81,367.64,366.59,370.51,370.88,359.52,353.86,360.26,360.95,361.06,363.02,369.58,L7
2005-07-08 22:07:39+00:00,345.67,340.25,340.13,333.70,332.79,337.79,334.86,331.02,329.60,334.24,338.72,342.99,345.28,353.36,357.61,363.30,366.35,365.66,367.88,369.04,357.99,352.21,358.34,359.68,359.93,361.87,370.05,L5
2005-07-31 22:14:05+00:00,346.22,340.45,340.49,334.55,333.91,338.06,334.76,330.98,328.45,333.08,337.11,341.24,343.68,350.98,355.36,360.91,365.39,364.57,365.89,366.60,358.06,352.25,358.21,360.46,360.14,362.22,375.25,L5
2005-08-01 22:09:47+00:00,345.41,340.09,340.02,334.55,333.91,338.06,334.76,330.98,328.45,333.08,336.13,340.61,343.74,349.69,355.07,360.05,364.19,362.95,364.45,364.37,358.06,352.25,358.21,360.46,360.14,362.22,375.25,L7
2005-08-09 22:08:23+00:00,346.04,340.36,340.19,334.74,333.96,337.98,334.90,331.39,328.77,333.08,336.30,341.25,344.64,350.78,355.32,360.58,364.20,362.87,363.53,363.19,357.71,351.74,357.11,360.12,359.99,361.09,374.98,L5
2005-08-17 22:09:18+00:00,346.04,340.36,340.19,334.74,333.96,337.98,335.47,331.97,329.58,333.48,336.54,341.36,345.05,351.00,355.34,359.83,364.20,362.87,363.53,363.19,357.71,351.74,357.11,360.12,358.49,359.67,373.84,L7
