,dates,per0110-0000,per0110-0001,per0110-0002,per0110-0003,per0110-0004,per0110-0005,per0110-0006,per0110-0007,per0110-0008,per0110-0009,per0110-0010,per0110-0011,per0110-0012,per0110-0013,per0110-0014,per0110-0015
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,,,,,,
1,1986-04-10 14:42:16+00:00,140.28359400086168,128.24245184699532,140.88092547610842,147.24294270417133,163.51999287005358,172.32459801332632,172.92809333920133,201.0762832139647,197.5076194422211,181.36521035673465,182.53057937097734,193.9274082503371,200.29052214541846,216.29983484452148,209.41632002583827,223.93667327698532
2,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,
3,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,132.9476365566354,126.78887304830538,118.41470086362874,129.51568754345564,161.47368241348565,157.05973123706391,170.3324807867627,193.4474212370855,200.224831659577,183.58489927860884,184.15276362353893,190.36736694723805,190.63201140290613,220.71085341640944,224.27948352722024,228.58096571545232
5,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,
6,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,213.94752561891983,
7,1987-04-13 14:39:36+00:00,,,,156.80522639632218,125.01556154532459,,159.93480567099874,222.66676508417294,221.0538099729676,,,,,,,248.87462205046208
8,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,
9,1987-05-31 14:40:57+00:00,,,,,,,,,,,,,,,,
10,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,
11,1987-07-02 14:41:39+00:00,136.770376157917,,,,145.77038043805786,150.3151383105781,171.3777466212293,191.30159621707662,,,176.22461574267135,172.11637034053027,184.37538412258573,201.1471059690939,205.8021019887441,220.09721212290592
12,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,
13,1987-09-20 14:43:42+00:00,114.9516904733299,106.97129948943254,102.66129297225694,124.42178271890296,139.55965450094493,140.6795344872637,162.94576159876104,180.09470661364332,185.26507809686103,176.42518965571657,170.10846415280878,183.73947240197347,185.84082572476342,207.13026567546893,215.0710628406934,219.26294361120102
14,1987-11-23 14:44:57+00:00,96.53117446078075,85.53147567064146,88.67357574822901,100.34346549996269,121.89576967724015,128.36860095206475,143.02049158076832,169.8300346092705,161.0414186633406,157.59415814511553,153.59234897872372,168.6853386150191,177.96365936139594,196.1834480940342,199.89876569670318,210.822894444407
15,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,,,,
16,1988-01-26 14:46:00+00:00,,,,,,,,,,,,,,,,
17,1988-03-14 14:46:39+00:00,79.79149656893051,85.87452430026711,75.00846334055767,88.01864288944451,92.31368557310489,136.8417099184999,141.1927019714911,180.22842391135484,175.96689978038674,174.07023578113072,166.9431368397358,193.54373187862402,,233.1104951459471,,
18,1988-03-30 14:47:10+00:00,111.15213010571634,99.5172679270892,100.91297096762821,113.3254891715017,136.47323083853647,142.1454477516699,157.91538875209218,176.68856110349296,181.0695715450177,166.18845371317354,175.71645530928944,172.2129314507228,174.51007540983505,201.20484440534912,211.4900286673419,216.36442127231538
19,1988-04-15 14:46:50+00:00,108.9294216676307,97.756359732655,97.51637475378983,121.47204282880995,136.85038395453913,149.75274307870305,162.75851826248564,187.22381027098663,182.6938915832569,173.78814952375015,177.45091589556012,186.2879734547177,184.17490238045585,206.08400203111762,212.01451276352847,219.68703937490776
20,1988-05-01 14:46:57+00:00,109.05024950467872,94.65987537665069,93.80658428595254,112.33995145343118,138.34231114846017,145.9470523803613,163.6874305315843,186.59745619997437,182.7983707713052,172.30662902844296,169.44713786058045,181.3243392823728,191.65573637418711,210.17622203973326,206.8757517337562,217.89893664753103
21,1988-05-17 14:47:08+00:00,108.0359963422685,98.30738469803407,91.16998794495399,110.04048461635898,134.03942181558818,146.47515301782235,151.97886815851055,181.5276065917012,178.97050339675192,164.11093967868902,169.91783245042876,178.85784140506968,171.84384249640715,206.04165554850837,208.04790211328339,218.21416541237136
22,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,,,,
23,1988-07-20 14:47:26+00:00,,,,,,,,,,,,,,,,
24,1988-11-25 14:47:44+00:00,120.72466521775125,108.34138801425456,104.98320717912952,110.68981903556462,138.30943170411788,149.7666634909364,163.28413910853337,183.55010858519873,187.89534561979536,177.7605173927687,178.5093621871256,183.19945614009703,191.73781549145997,210.5254789956031,213.22505484833772,220.32230746887504
25,1988-12-11 14:47:08+00:00,,,,,,,,,,,,,,,,
26,1989-01-28 14:46:43+00:00,,,,,,,,,,134.35118009644344,,140.37249240603936,148.24592009354632,,189.40370165267896,204.8621241717076
27,1989-03-01 14:46:53+00:00,105.41627150976032,91.87544271478787,86.60040737021788,103.57305926993719,125.48290702948346,133.7165347377678,135.96879623607194,170.6136097092615,186.9754235673192,170.46877839150983,170.01999821568185,170.07089960181062,124.46496066777765,184.83759038545585,192.89816960820664,215.14033502571235
28,1989-03-17 14:45:49+00:00,,,,,,,,,228.57803681563655,170.1305171018941,127.24855669738595,137.60044869978714,116.83701218676025,219.86849152154596,179.2528539292431,217.7345864870328
29,1989-05-20 14:45:08+00:00,,,94.83998905623658,74.42567106834016,130.23818220191856,136.90247756316492,125.96731393213214,143.02980812654113,202.95413395389576,,,,,223.77618379158997,209.5905786890828,247.4623677091734
30,1989-07-23 14:43:56+00:00,,,,,,,,,,,,,,,,
