dates,nzd0604-0000,nzd0604-0001,nzd0604-0002,nzd0604-0003,nzd0604-0004,nzd0604-0005,nzd0604-0006,nzd0604-0007,nzd0604-0008,nzd0604-0009,nzd0604-0010,satname
2002-10-14 21:53:43+00:00,308.11,254.62,228.49,238.41,206.74,236.10,291.67,340.17,320.85,311.66,301.39,L7
2003-01-02 21:54:22+00:00,303.50,254.64,229.17,232.32,218.52,244.84,291.67,337.59,329.87,311.66,311.35,L7
2003-01-18 21:54:30+00:00,301.57,252.23,229.60,232.92,218.98,242.10,290.67,338.89,329.87,305.92,308.88,L7
2003-03-23 21:54:40+00:00,299.26,248.85,230.40,229.63,219.55,242.66,294.83,346.26,323.40,304.84,314.39,L7
2003-04-08 21:54:47+00:00,298.66,248.80,233.24,234.82,225.35,244.40,307.77,350.12,329.67,304.84,311.68,L7
2003-04-24 21:54:46+00:00,295.67,248.80,239.73,240.12,235.07,244.40,307.77,359.33,332.14,304.84,294.21,L7
2003-05-26 21:54:43+00:00,289.10,240.88,239.73,240.12,235.07,244.40,307.77,359.33,332.14,304.84,280.79,L7
2003-07-21 21:42:33+00:00,281.67,234.26,245.90,237.81,242.77,243.71,316.83,365.10,329.47,309.50,266.23,L5
2003-07-29 21:54:29+00:00,280.78,234.61,239.48,232.84,225.09,235.20,316.83,365.10,329.47,309.50,266.23,L7
2003-08-06 21:42:51+00:00,273.21,228.50,231.62,225.25,211.46,235.20,316.83,365.10,329.47,309.50,258.15,L5
2003-08-22 21:43:08+00:00,279.81,226.41,227.79,223.64,209.71,235.20,316.83,348.38,331.04,309.50,255.30,L5
2003-08-30 21:54:22+00:00,281.30,226.41,229.42,226.46,213.84,240.31,314.53,348.12,322.33,329.35,255.30,L7
2003-09-07 21:43:24+00:00,281.88,222.12,226.21,223.80,210.30,240.31,314.53,348.12,322.33,329.35,255.30,L5
2003-10-25 21:44:04+00:00,281.06,212.26,224.32,221.46,207.60,235.77,305.91,335.42,317.02,349.19,226.87,L5
2003-12-04 21:54:43+00:00,284.10,211.20,221.23,219.30,205.03,235.77,305.91,335.42,317.02,349.19,229.45,L7
2004-03-09 21:55:15+00:00,291.75,234.03,222.70,224.99,212.77,244.75,306.23,345.87,310.68,355.16,271.83,L7
2004-03-25 21:55:18+00:00,294.12,241.00,223.94,226.61,215.76,244.89,302.53,345.87,310.68,338.79,285.49,L7
2004-04-18 21:45:49+00:00,293.04,241.78,227.86,231.56,220.12,242.20,310.01,339.79,312.44,337.33,284.47,L5
2004-05-20 21:46:44+00:00,286.14,243.90,226.11,230.43,219.60,244.25,312.72,322.43,308.34,337.33,284.10,L5
2004-05-28 21:55:11+00:00,286.14,239.78,224.59,227.88,215.84,244.25,312.72,322.43,308.34,337.33,284.10,L7
2004-06-05 21:47:12+00:00,284.28,248.42,228.59,229.49,221.09,244.25,309.42,323.60,298.15,334.56,300.80,L5
2004-07-07 21:48:09+00:00,287.17,249.95,229.87,229.66,220.24,239.07,309.42,323.60,298.15,325.81,301.85,L5
2004-07-23 21:48:33+00:00,288.48,250.74,232.77,233.36,224.28,239.07,309.42,323.60,298.15,325.81,303.99,L5
2004-08-16 21:54:50+00:00,288.02,249.11,231.81,232.81,223.05,236.73,301.95,320.40,283.32,315.57,300.72,L7
2004-08-24 21:49:18+00:00,291.67,249.11,229.03,231.30,220.59,236.73,301.95,320.40,283.32,315.57,300.72,L5
2004-09-09 21:49:43+00:00,286.87,247.23,225.24,228.68,216.63,232.87,291.01,313.56,268.16,307.66,297.65,L5
2004-09-25 21:50:07+00:00,283.09,246.12,221.28,224.53,210.87,229.80,276.32,313.56,268.16,303.97,295.12,L5
2004-10-19 21:54:43+00:00,284.58,247.13,218.80,221.54,207.54,233.48,262.28,308.87,252.22,293.82,297.87,L7
2004-11-04 21:54:55+00:00,289.87,252.57,218.80,221.54,207.54,233.48,262.28,337.39,252.22,293.82,297.87,L7
2005-01-15 21:52:09+00:00,294.09,258.54,216.53,222.33,208.62,242.43,249.88,371.82,239.44,264.38,303.73,L5
2005-01-23 21:55:25+00:00,297.33,257.67,216.83,222.83,208.05,242.43,249.88,367.13,239.44,264.38,297.38,L7
2005-02-08 21:55:35+00:00,297.33,255.96,220.01,222.83,208.05,242.43,249.88,359.79,239.44,263.96,296.24,L7
2005-02-16 21:52:37+00:00,305.16,252.62,219.37,222.32,208.46,241.36,238.78,372.84,226.99,263.54,302.37,L5
2005-02-24 21:55:41+00:00,302.91,252.62,221.92,223.24,209.97,241.36,238.78,372.84,226.99,255.24,302.37,L7
2005-03-28 21:55:42+00:00,321.95,252.98,236.13,235.68,227.54,242.36,,363.38,213.93,255.24,302.37,L7
2005-04-13 21:55:36+00:00,314.97,252.43,234.66,233.61,225.92,241.83,,357.71,242.93,255.24,302.37,L7
2005-04-21 21:53:10+00:00,312.94,249.40,232.77,231.18,221.16,240.07,,357.71,239.32,255.24,302.37,L5
2005-04-29 21:55:36+00:00,312.94,249.40,232.77,231.18,221.05,239.48,,357.71,239.32,255.24,302.12,L7
2005-05-23 21:53:24+00:00,309.14,245.13,235.99,231.18,223.44,239.48,,343.21,239.32,255.24,298.94,L5
2005-06-08 21:53:33+00:00,309.14,245.36,235.48,230.85,223.59,240.03,,339.73,245.76,255.24,298.51,L5
2005-08-03 21:55:25+00:00,310.54,241.76,233.87,223.93,220.39,237.36,,328.03,245.76,255.24,294.18,L7
2005-08-19 21:55:20+00:00,303.10,245.54,236.74,223.58,221.28,241.25,,331.75,256.38,246.93,291.81,L7
2005-09-20 21:55:06+00:00,303.10,245.54,236.74,223.58,221.28,241.25,,333.96,266.11,,296.52,L7
2005-10-06 21:55:01+00:00,303.10,243.94,237.74,224.40,221.07,243.09,,335.64,266.11,,296.52,L7
2006-01-10 21:55:52+00:00,314.88,242.20,230.64,203.13,212.96,252.76,248.86,347.02,295.32,,299.35,L7
2006-01-26 21:56:00+00:00,314.88,242.20,223.58,201.06,208.14,252.76,248.86,347.02,295.32,,299.35,L7
2006-02-03 21:56:19+00:00,301.38,251.44,220.58,210.68,207.97,250.87,248.86,340.95,289.88,,300.97,L5
2006-02-11 21:56:04+00:00,299.07,250.65,227.58,210.68,207.97,250.87,248.86,345.55,289.88,,300.24,L7
2006-02-19 21:56:39+00:00,297.44,261.35,231.01,210.68,203.96,251.70,248.86,348.64,300.02,297.89,304.84,L5
2006-03-15 21:56:08+00:00,297.44,261.35,231.01,210.68,203.96,251.70,248.86,340.26,289.41,292.93,302.00,L7
2006-03-31 21:56:06+00:00,297.44,261.35,231.01,210.68,203.96,251.70,248.86,340.29,289.26,292.93,302.09,L7
2006-04-08 21:57:36+00:00,301.18,252.51,229.41,212.92,199.58,251.17,253.74,340.29,283.51,279.05,302.09,L5
2006-06-27 21:58:48+00:00,299.60,252.04,228.99,216.49,203.90,247.57,260.88,335.49,280.35,281.93,299.69,L5
2006-07-21 21:55:45+00:00,299.60,252.04,226.80,213.92,202.38,247.57,266.88,335.49,280.35,281.93,299.69,L7
2006-08-22 21:55:41+00:00,300.07,236.93,212.94,215.61,199.79,220.91,266.88,321.13,269.33,276.61,290.48,L7
2006-09-23 21:55:30+00:00,290.15,239.31,215.64,218.54,203.40,224.59,273.57,325.96,269.85,276.95,291.49,L7
2007-01-29 21:56:21+00:00,277.47,240.54,209.68,226.02,208.71,216.71,286.95,321.25,259.63,288.98,281.22,L7
2007-02-06 22:01:00+00:00,277.70,246.72,214.44,228.06,214.17,229.10,292.76,324.25,271.76,306.38,287.31,L5
2007-03-02 21:56:31+00:00,278.08,251.41,222.75,236.04,224.04,239.51,292.76,328.19,287.34,306.38,295.65,L7
2007-04-19 21:56:31+00:00,283.10,256.59,224.54,236.16,226.85,246.56,301.50,335.46,298.46,331.56,301.14,L7
2007-05-05 21:56:27+00:00,285.37,255.55,225.40,235.62,226.63,245.43,296.63,330.72,292.19,322.59,301.14,L7
2007-09-18 21:59:06+00:00,286.81,255.86,237.28,240.34,232.24,250.59,295.65,329.78,283.19,321.99,307.96,L5
2007-11-13 21:56:08+00:00,283.78,253.18,249.36,256.41,244.51,256.62,,316.99,274.11,314.09,297.72,L7
2008-05-07 21:56:04+00:00,274.75,,,,,247.28,296.53,323.73,278.56,321.05,294.88,L7
2008-06-08 21:55:50+00:00,267.74,260.87,226.45,234.12,222.77,249.17,297.57,331.11,283.01,328.02,299.64,L7
2008-06-24 21:55:40+00:00,280.94,261.29,233.82,237.35,224.69,248.16,308.07,334.67,283.01,328.02,289.08,L7
2008-08-27 21:55:06+00:00,281.21,261.29,233.82,237.35,224.69,248.16,308.07,334.67,283.01,328.02,289.08,L7
2008-10-14 21:54:42+00:00,285.70,257.12,238.44,237.35,227.01,244.74,308.07,335.06,299.28,329.52,289.87,L7
2008-11-15 21:55:11+00:00,288.39,261.31,237.41,240.38,229.28,249.84,316.64,336.59,315.55,340.32,293.40,L7
2008-12-25 21:50:34+00:00,301.36,259.42,244.48,257.38,236.08,246.10,348.85,346.55,309.36,366.89,295.93,L5
2009-02-03 21:55:49+00:00,306.59,259.42,244.48,257.38,236.08,246.10,348.85,346.55,309.36,387.00,295.93,L7
2009-03-23 21:56:15+00:00,311.75,251.14,239.19,244.60,228.34,246.10,364.86,356.35,309.36,391.88,295.93,L7
2009-04-08 21:56:20+00:00,309.85,251.14,245.18,244.60,228.34,246.10,366.24,353.35,309.54,391.94,291.62,L7
2009-07-13 21:56:21+00:00,307.20,237.56,244.79,226.44,214.19,236.38,383.63,353.67,309.90,416.98,280.85,L7
2009-09-15 21:56:11+00:00,300.44,237.56,244.79,226.44,197.72,236.38,383.63,353.67,309.90,401.83,280.85,L7
2009-11-26 21:56:28+00:00,293.39,234.70,234.38,227.69,195.71,222.69,,335.39,286.69,369.44,274.39,L5
2010-01-05 21:57:24+00:00,301.42,243.61,233.24,228.47,202.02,222.69,,335.39,286.69,369.44,289.12,L7
2010-01-13 21:56:49+00:00,309.06,243.68,238.66,236.88,201.94,209.00,365.38,332.84,305.94,374.53,290.26,L5
2010-01-21 21:57:38+00:00,301.42,245.47,237.13,234.82,204.34,221.57,365.38,344.77,307.76,374.53,295.12,L7
2010-03-10 21:58:08+00:00,305.09,242.33,237.13,234.82,206.60,221.57,365.38,355.34,307.76,374.53,295.12,L7
2010-05-13 21:58:09+00:00,301.99,242.17,238.48,241.43,218.57,234.26,367.68,350.09,312.59,365.64,292.66,L7
2010-05-29 21:58:09+00:00,301.60,247.71,238.67,243.18,221.06,243.93,367.68,346.08,307.38,339.50,297.94,L7
2010-06-30 21:58:13+00:00,298.79,249.81,237.79,242.66,221.06,243.93,367.68,342.16,301.28,331.16,296.94,L7
2010-10-04 21:58:17+00:00,290.38,252.52,235.01,246.07,208.93,248.82,369.98,320.55,289.94,315.01,288.97,L7
2010-10-28 21:55:51+00:00,298.41,256.48,234.62,243.34,213.79,250.03,340.33,327.84,289.32,318.26,296.50,L5
2010-11-21 21:58:50+00:00,298.80,257.51,233.89,236.84,211.68,240.90,312.15,327.11,285.40,308.39,298.61,L7
2011-01-16 21:55:58+00:00,294.90,244.05,231.09,232.17,207.51,242.36,302.18,337.93,299.42,328.00,305.19,L5
2011-02-17 21:56:00+00:00,294.90,247.53,231.09,232.17,207.51,242.36,302.18,337.93,299.42,328.00,302.40,L5
2011-03-29 21:59:38+00:00,292.99,247.53,225.31,227.00,203.64,242.36,302.18,342.76,299.42,356.26,302.40,L7
2011-05-16 21:59:35+00:00,292.12,240.59,226.58,225.50,208.06,232.25,297.93,335.75,311.39,393.32,294.05,L7
2011-08-20 21:59:26+00:00,308.07,258.04,232.95,232.77,219.51,,,340.55,,395.98,309.81,L7
2011-09-05 21:59:22+00:00,308.24,241.14,230.97,228.92,219.51,203.39,243.64,340.55,,395.98,309.81,L7
2011-10-23 21:59:23+00:00,306.13,227.53,232.68,227.67,235.17,185.88,224.93,328.66,,401.71,309.81,L7
2012-04-16 22:00:05+00:00,262.49,195.85,205.73,200.85,184.99,166.78,212.47,,,,,L7
2012-05-02 22:00:31+00:00,240.09,191.14,197.50,198.12,186.66,167.42,209.06,,,,,L7
2012-07-05 22:00:41+00:00,240.09,213.71,208.76,209.39,198.71,167.42,209.06,318.73,279.47,,297.13,L7
2012-08-22 22:01:14+00:00,240.09,224.71,215.54,214.59,205.76,167.42,209.06,322.03,284.35,,297.13,L7
2012-09-23 22:01:33+00:00,240.09,226.40,219.55,217.71,205.76,167.42,209.06,322.03,284.35,,297.13,L7
2012-10-25 22:01:51+00:00,239.12,235.16,219.37,223.33,212.68,169.63,191.04,322.03,284.35,,297.13,L7
2012-11-26 22:02:01+00:00,277.00,249.91,224.62,231.01,222.08,187.59,182.69,319.09,292.40,375.56,279.35,L7
2012-12-12 22:02:05+00:00,288.60,246.33,225.66,230.18,220.07,194.51,230.59,319.09,292.40,375.56,275.88,L7
2012-12-28 22:02:11+00:00,291.16,246.22,226.97,230.72,220.85,205.49,230.59,319.09,292.40,375.56,282.81,L7
2013-05-13 22:07:59+00:00,299.94,246.71,231.78,231.19,221.00,226.27,281.91,314.74,296.12,375.56,280.42,L8
2013-05-29 22:08:05+00:00,293.68,249.65,233.33,233.05,224.31,240.92,287.98,326.37,289.04,,289.80,L8
2013-06-22 22:01:38+00:00,287.64,254.32,234.50,235.12,227.74,251.77,292.73,342.68,289.04,412.15,296.76,L7
2013-07-08 22:01:27+00:00,291.67,256.72,238.74,237.74,235.35,253.65,292.73,342.71,302.41,412.15,292.65,L7
2013-07-24 22:01:20+00:00,291.67,256.72,238.74,237.74,232.86,255.25,293.77,340.87,302.41,412.15,292.65,L7
2013-08-17 22:08:03+00:00,283.82,240.00,238.74,237.74,232.86,255.25,293.77,340.87,302.41,412.15,292.65,L8
2013-09-02 22:08:04+00:00,286.93,235.18,232.91,231.22,225.77,255.25,293.77,340.87,302.41,412.15,292.65,L8
2013-09-26 22:01:47+00:00,292.86,238.23,239.88,231.22,225.77,255.25,293.77,340.87,302.41,405.08,292.65,L7
2013-11-05 22:07:46+00:00,295.01,241.14,238.19,230.62,225.21,256.02,294.52,338.88,300.31,405.08,295.50,L8
2013-11-21 22:07:37+00:00,299.24,242.11,238.05,229.71,224.77,258.71,298.57,341.41,304.56,405.08,299.90,L8
2013-12-15 22:02:21+00:00,302.73,238.56,237.25,227.67,221.55,257.36,298.05,336.80,298.22,405.08,300.17,L7
2014-01-24 22:07:09+00:00,306.12,245.34,235.46,224.27,214.28,262.63,299.14,323.05,287.90,398.02,304.61,L8
2014-02-01 22:02:54+00:00,306.12,247.71,235.00,224.47,216.20,262.34,301.04,323.05,292.16,379.37,310.01,L7
2014-02-09 22:06:57+00:00,311.89,247.71,235.00,224.47,216.20,262.34,301.04,323.05,292.16,379.37,310.01,L8
2014-03-05 22:02:49+00:00,318.21,262.65,238.13,227.51,222.46,262.34,301.04,323.05,294.09,369.17,310.33,L7
2014-03-29 22:06:15+00:00,314.36,258.56,230.84,226.53,219.92,262.34,305.18,323.05,289.97,354.75,310.33,L8
2014-04-06 22:03:00+00:00,313.28,257.37,234.80,226.53,219.92,265.59,314.95,323.05,289.97,365.93,311.62,L7
2014-04-22 22:03:12+00:00,314.24,257.37,234.80,226.53,219.92,265.59,314.95,323.05,289.97,365.93,311.62,L7
2014-04-30 22:05:46+00:00,314.24,256.65,234.12,227.24,220.18,262.15,314.95,315.52,287.24,365.93,306.03,L8
2014-07-27 22:03:38+00:00,312.37,251.05,236.29,228.58,220.40,261.82,321.99,312.33,291.60,365.93,302.34,L7
2014-08-20 22:06:06+00:00,297.16,248.40,237.01,229.40,219.23,261.86,330.03,312.33,287.35,366.85,297.72,L8
2014-08-28 22:03:39+00:00,294.33,251.72,236.64,230.56,222.58,260.96,330.03,312.33,287.35,366.85,297.72,L7
2014-09-29 22:03:52+00:00,294.56,255.72,240.41,234.76,227.18,260.96,334.18,314.51,287.83,358.27,293.43,L7
2014-11-08 22:06:16+00:00,281.03,259.87,234.53,234.37,228.06,256.96,324.25,323.24,291.92,333.32,290.58,L8
2014-12-02 22:04:24+00:00,281.03,259.87,222.87,223.58,209.96,223.15,324.25,323.24,291.92,333.32,290.58,L7
2014-12-18 22:04:33+00:00,278.73,259.87,218.56,218.92,204.52,212.69,324.25,323.24,291.92,333.32,290.58,L7
2015-01-19 22:04:34+00:00,278.73,259.87,218.56,218.92,204.52,213.28,328.18,320.07,292.19,325.31,283.80,L7
2015-02-28 22:05:48+00:00,267.45,256.68,209.09,208.15,194.31,199.41,321.97,308.73,284.47,314.09,283.48,L8
2015-03-24 22:05:04+00:00,267.45,260.46,213.99,211.74,200.76,199.41,317.33,308.73,289.32,321.47,283.48,L7
2015-05-19 22:05:04+00:00,264.09,261.74,213.62,212.00,200.81,185.57,306.46,299.22,287.28,323.62,269.67,L8
2015-05-27 22:05:30+00:00,264.09,261.74,219.55,214.25,200.81,185.57,306.46,299.22,287.28,323.62,269.67,L7
2015-06-28 22:05:40+00:00,265.65,261.74,228.42,219.25,208.01,193.50,306.46,295.98,287.28,329.09,269.67,L7
2015-07-14 22:05:46+00:00,268.38,272.06,228.42,218.22,208.01,193.50,301.06,295.98,287.28,329.09,269.67,L7
2015-07-30 22:05:48+00:00,274.09,272.06,232.54,221.14,211.31,182.44,292.32,289.76,287.63,342.84,275.87,L7
2015-08-15 22:05:52+00:00,274.09,272.06,232.54,221.14,211.31,182.44,287.66,285.64,287.63,342.84,273.18,L7
2015-10-02 22:05:58+00:00,281.91,271.33,235.38,222.50,216.13,175.06,281.30,285.46,291.18,349.98,273.18,L7
2015-11-27 22:06:11+00:00,285.16,277.38,233.23,219.47,213.59,175.06,283.16,280.37,304.65,351.40,264.16,L8
2015-12-05 22:07:02+00:00,285.16,277.38,233.23,219.47,213.59,185.06,281.74,283.69,301.70,345.23,253.28,L7
2016-01-14 22:06:07+00:00,294.09,262.48,237.02,229.22,228.15,195.07,289.00,282.83,304.81,345.17,253.28,L8
2016-01-22 22:07:45+00:00,299.19,254.62,242.97,229.22,228.15,195.07,289.00,282.83,304.81,345.17,253.28,L7
2016-02-23 22:07:54+00:00,299.93,254.62,239.59,224.49,229.98,195.07,293.99,300.46,307.36,330.74,244.68,L7
2016-03-02 22:05:55+00:00,306.44,254.62,239.59,224.49,229.98,195.07,293.99,300.46,307.36,330.74,244.68,L8
2016-04-03 22:05:40+00:00,316.59,250.90,228.25,216.30,210.81,195.07,291.04,300.46,308.69,324.94,244.68,L8
2016-04-11 22:08:16+00:00,311.75,256.93,229.04,218.30,214.58,195.07,291.04,300.46,306.72,324.94,244.68,L7
2016-05-21 22:05:38+00:00,309.40,252.69,229.78,221.51,217.03,210.02,294.39,300.48,302.92,324.94,251.35,L8
2016-06-30 22:08:35+00:00,302.97,252.69,223.88,216.31,217.03,224.98,310.10,303.91,301.93,298.59,264.70,L7
2016-07-24 22:06:01+00:00,299.12,255.80,217.23,216.39,214.84,241.67,300.64,312.85,295.53,311.16,280.66,L8
2016-08-01 22:08:38+00:00,300.57,255.80,217.23,216.39,213.20,259.38,292.78,323.99,295.53,308.97,280.66,L7
2016-08-17 22:08:39+00:00,301.84,250.23,220.68,218.44,214.68,270.83,292.78,323.99,295.53,308.97,280.66,L7
2016-09-10 22:06:15+00:00,302.24,250.23,220.68,218.44,214.68,270.83,292.78,329.55,295.53,314.16,280.66,L8
2016-10-04 22:08:47+00:00,294.68,250.75,225.06,220.58,220.24,270.83,291.37,328.31,294.11,314.16,280.66,L7
2016-10-12 22:06:21+00:00,294.39,246.20,219.94,220.23,219.87,270.83,291.53,328.31,290.08,303.68,280.66,L8
2016-10-28 22:06:23+00:00,296.02,241.99,220.49,221.25,219.10,270.83,291.53,322.82,294.81,320.37,280.66,L8
2016-11-21 22:08:33+00:00,299.89,242.49,218.46,219.28,218.05,286.11,288.30,328.39,296.58,320.37,296.61,L7
2016-12-15 22:06:18+00:00,297.93,245.71,219.99,220.10,219.50,280.03,290.02,331.16,297.56,322.83,300.63,L8
2016-12-31 22:06:15+00:00,299.36,247.78,226.38,225.02,219.50,277.37,296.69,330.37,297.56,322.83,300.63,L8
2017-01-16 22:06:11+00:00,298.86,250.87,227.37,225.47,221.80,277.00,299.24,335.09,300.97,328.74,307.57,L8
2017-02-01 22:06:04+00:00,299.02,252.70,227.97,226.82,226.28,276.53,304.88,335.18,303.19,338.85,312.86,L8
2017-02-09 22:07:55+00:00,299.89,252.70,227.97,226.82,225.19,276.53,304.88,335.18,303.94,338.85,312.86,L7
2017-03-05 22:05:50+00:00,302.48,262.15,226.54,226.45,225.71,269.37,304.88,335.18,303.94,338.85,312.86,L8
2017-03-29 22:08:16+00:00,299.81,262.15,226.73,226.60,225.56,267.46,302.34,333.33,303.94,338.85,307.75,L7
2017-04-22 22:05:24+00:00,309.16,263.69,229.01,224.83,223.09,267.46,307.41,334.78,310.61,352.88,307.75,L8
2017-04-30 22:08:28+00:00,309.18,271.40,229.88,224.53,224.40,267.46,307.15,341.24,308.63,345.41,307.21,L7
2017-05-24 22:05:34+00:00,309.51,271.40,230.45,224.53,223.03,267.46,307.15,341.24,308.63,345.41,307.21,L8
2017-06-09 22:05:42+00:00,309.51,271.40,231.42,226.84,223.93,262.43,307.81,340.08,309.89,343.57,301.96,L8
2017-06-25 22:05:47+00:00,313.69,271.82,231.09,227.76,223.64,261.13,305.29,334.73,306.23,336.69,297.73,L8
2017-07-03 22:08:41+00:00,321.37,275.25,225.97,225.02,221.77,260.01,301.17,336.12,306.23,336.69,297.73,L7
2017-12-02 22:06:10+00:00,307.96,249.76,231.34,225.58,219.74,252.86,295.51,318.97,297.86,317.23,277.47,L8
2017-12-18 22:06:13+00:00,296.10,247.65,228.35,222.67,216.38,253.39,276.69,296.04,269.49,283.57,280.22,L8
2018-01-11 22:08:02+00:00,277.92,241.14,244.36,229.67,217.12,253.10,271.35,272.50,259.45,268.86,281.22,L7
2018-01-19 22:06:02+00:00,276.69,242.57,235.38,232.28,220.54,255.53,278.98,272.50,259.45,268.86,281.22,L8
2018-01-27 22:07:47+00:00,269.19,242.57,235.38,232.28,220.54,255.53,278.98,272.50,259.45,268.86,281.22,L7
2018-03-08 22:05:39+00:00,278.91,245.83,238.47,241.95,226.45,263.51,289.13,294.11,254.04,255.12,288.11,L8
2018-05-03 22:06:26+00:00,279.31,247.97,237.25,239.22,226.79,262.50,289.82,301.79,266.56,277.28,292.45,L7
2018-05-19 22:06:11+00:00,280.52,247.97,238.11,238.64,228.30,262.31,292.11,310.21,274.97,290.25,295.63,L7
2018-06-28 22:05:04+00:00,286.11,252.26,236.76,242.41,233.91,262.03,297.91,321.98,291.66,313.17,297.22,L8
2018-08-23 22:04:25+00:00,292.97,263.54,240.39,244.28,235.54,262.44,306.16,338.04,291.66,313.17,297.22,L7
2018-08-31 22:05:35+00:00,289.98,261.69,238.88,242.31,234.32,260.69,302.21,334.91,290.86,313.17,295.87,L8
2018-09-08 22:04:05+00:00,291.87,255.16,234.59,235.69,226.57,254.00,297.87,334.31,301.41,353.73,296.09,L7
2018-09-24 22:03:43+00:00,292.73,254.27,238.14,237.47,226.90,261.80,297.87,337.63,301.41,357.40,296.09,L7
2018-11-11 22:02:37+00:00,294.63,253.81,239.10,238.76,226.65,262.64,300.90,343.06,305.35,361.64,298.19,L7
2018-12-13 22:01:47+00:00,296.88,254.00,238.46,239.03,225.69,263.07,307.53,349.02,313.50,356.52,300.91,L7
2019-02-07 22:05:47+00:00,292.76,255.28,236.87,236.81,225.44,269.74,304.96,347.55,306.57,350.65,304.34,L8
2019-03-03 21:59:20+00:00,309.70,244.60,238.58,237.40,223.80,277.77,311.13,353.84,312.88,350.65,308.95,L7
2019-04-04 21:58:16+00:00,306.21,248.78,238.34,238.82,229.12,251.16,310.53,351.58,314.61,329.71,308.95,L7
2019-04-12 22:05:30+00:00,310.14,253.60,238.34,238.82,229.12,251.16,310.53,351.58,314.61,329.71,308.95,L8
2019-04-20 21:57:42+00:00,304.45,254.04,235.53,238.06,229.69,252.76,305.28,344.85,309.32,325.91,305.20,L7
2019-05-06 21:57:06+00:00,302.70,253.24,234.07,235.73,228.53,252.27,301.19,336.83,304.09,321.84,302.05,L7
2019-05-22 21:56:28+00:00,300.27,255.28,233.27,236.15,228.90,252.27,300.48,333.80,301.01,317.83,298.29,L7
2019-06-07 21:55:54+00:00,297.48,255.12,232.69,234.57,228.64,252.99,299.75,331.30,299.70,317.75,297.19,L7
2019-06-15 22:05:51+00:00,300.18,255.15,230.58,232.90,226.06,252.99,293.68,322.81,294.18,320.12,293.43,L8
2019-06-23 21:55:19+00:00,301.49,255.08,232.70,235.43,227.22,252.66,293.68,322.81,294.18,320.12,294.45,L7
2019-07-09 21:54:42+00:00,306.01,255.08,232.70,235.43,227.22,252.66,293.68,322.81,294.18,320.12,294.45,L7
2019-07-17 22:05:59+00:00,303.82,254.64,233.32,235.49,227.34,250.35,293.40,324.51,293.48,320.12,292.62,L8
2019-08-26 21:52:45+00:00,305.61,254.14,233.20,235.25,226.74,248.32,295.22,321.66,292.65,319.81,291.17,L7
2019-09-03 22:06:14+00:00,300.92,256.50,231.50,233.21,226.40,249.06,296.14,321.66,292.65,319.81,291.17,L8
2019-09-19 22:06:20+00:00,301.74,256.22,231.64,233.66,227.04,249.61,296.05,321.94,291.47,318.37,293.28,L8
2019-10-29 21:50:00+00:00,299.58,255.71,230.51,231.92,225.85,251.96,295.62,321.49,288.28,317.90,293.17,L7
2019-11-22 22:06:21+00:00,302.54,245.08,225.80,226.39,219.58,239.61,298.11,327.67,290.71,321.78,294.70,L8
2019-12-08 22:06:20+00:00,305.98,240.07,224.98,226.20,217.14,231.45,304.88,325.00,291.84,332.71,295.71,L8
